Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
21,CUPID.NS,276.65,281.76,19857.70K,Consumer Non-Durables,Household/Personal Care,98.0,89.0,98.0,98.0,16.1371,15.7971,33944.07K,31402.12K,299.0,32.87,372.00B,No,268.92,229.05,128.74,237.71,150.92,500
23,TRADWIN.BO,578.4,602.0,0.20K,Consumer Services,Other Consumer Services,98.0,43.0,29.0,26.0,28.4893,19.4179,0.04K,0.06K,846.45,47.04,1.74B,No,620.03,599.48,541.05,594.85,604.48,499
24,BATLIBOI.NS,85.03,86.13,25.63K,Producer Manufacturing,Industrial Machinery,98.0,61.0,63.0,,5.0193,4.9864,79.02K,28.39K,106.5,15.7,4.02B,No,87.52,85.54,,85.32,,96
36,SIMANDHAR.BO,156.0,151.05,0.00K,Distribution Services,Wholesale Distributors,98.0,21.0,52.0,63.0,11.5857,10.4214,1.97K,0.29K,189.1,21.5,476.88M,No,154.83,146.81,,145.04,139.51,169
57,TRUEGREEN.BO,231.7,224.45,25.74K,Process Industries,Textiles,97.0,92.0,92.0,98.0,13.1036,10.3393,17.56K,42.89K,255.0,52.75,7.64B,No,204.26,195.12,127.82,199.4,157.39,497
66,KABRAEXTRU.NS,589.6,609.15,129.57K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,96.0,35.9179,35.3464,268.12K,367.18K,625.15,180.0,20.62B,No,496.95,380.46,267.14,404.86,290.59,499
76,BHAGYANGR.NS,382.9,383.3,52.02K,Producer Manufacturing,Electrical Products,96.0,22.0,88.0,96.0,19.4857,19.475,133.84K,181.20K,432.3,86.0,12.83B,No,382.87,387.89,242.51,387.57,277.96,500
85,VEERHEALTH.BO,49.67,48.02,110.56K,Health Technology,Pharmaceuticals: Other,96.0,85.0,97.0,96.0,2.0486,2.0264,153.74K,147.06K,50.95,16.7,993.32M,No,46.32,40.24,25.11,41.5,28.1,497
86,TEJASSVI.BO,63.73,66.46,11.35K,Process Industries,Textiles,96.0,72.0,96.0,93.0,2.3914,1.6457,64.40K,10.30K,74.0,13.8,3.71B,No,67.7,58.21,36.94,59.97,43.85,497
95,EXATO.BO,742.0,729.45,17.00K,Technology Services,Packaged Software,96.0,89.0,96.0,95.0,34.1321,31.1572,45.35K,24.10K,775.0,266.0,7.47B,No,648.64,539.76,,567.03,431.7,180
116,SHILPAMED.NS,901.85,861.55,2274.08K,Health Technology,Pharmaceuticals: Major,95.0,96.0,96.0,97.0,29.0357,28.025,1815.47K,1136.30K,919.0,259.5,176.39B,No,770.25,668.7,447.45,690.29,503.55,500
117,SBECSUG.BO,64.43,68.5,2.47K,Process Industries,Agricultural Commodities/Milling,95.0,78.0,98.0,95.0,4.44,4.3157,15.05K,4.39K,88.84,26.85,3.07B,No,67.58,67.31,41.89,65.75,45.81,497
122,CHOKSI.BO,243.0,231.25,0.16K,Health Technology,Medical Specialties,95.0,90.0,97.0,87.0,19.225,18.7393,6.73K,4.68K,266.45,75.0,1.39B,No,238.97,200.11,149.28,206.6,166.72,497
125,RPTECH.NS,782.5,779.45,401.77K,Distribution Services,Electronics Distributors,95.0,42.0,92.0,95.0,46.1821,44.5321,1438.36K,792.04K,967.7,276.55,51.57B,No,856.95,801.99,504.05,805.43,567.99,500
145,VEL.BO,69.39,67.48,9.87K,Distribution Services,Wholesale Distributors,95.0,85.0,88.0,89.0,4.0993,3.9257,36.51K,34.45K,72.0,19.3,1.79B,No,64.64,62.3,49.18,63.58,53.31,497
147,INDOTECH.NS,3712.2,3742.2,17.02K,Producer Manufacturing,Electrical Products,95.0,72.0,92.0,97.0,194.4571,189.3857,29.61K,31.92K,4030.0,1100.0,39.42B,No,3660.18,3377.28,2182.91,3464.8,2443.05,499
149,DEEDEV.NS,635.8,647.8,316.68K,Producer Manufacturing,Industrial Machinery,94.0,24.0,69.0,97.0,29.6321,29.4357,156.09K,153.21K,760.0,183.0,47.84B,No,645.6,666.31,409.8,663.88,489.6,499
165,CNL.NS,1207.95,1186.9,23.47K,Distribution Services,Electronics Distributors,94.0,85.0,97.0,92.0,52.825,51.3072,281.86K,42.59K,1275.0,525.0,18.14B,No,1155.92,966.06,740.84,1006.34,759.46,498
176,SEDEMAC.NS,3026.5,3081.8,77.54K,Producer Manufacturing,Auto Parts: Oem,94.0,81.0,90.0,,138.9,138.5499,161.66K,111.14K,3368.9,1413.1,133.67B,No,3005.97,2851.84,,2864.41,,117
180,SAKAR.NS,892.6,884.85,79.70K,Health Technology,Pharmaceuticals: Major,94.0,68.0,71.0,94.0,46.1393,44.9036,150.07K,91.41K,980.0,321.05,19.59B,No,902.25,863.99,610.72,866.11,693.73,500
186,AMARJOTHI.NS,160.0,160.05,0.15K,Process Industries,Textiles,93.0,,,,,,1.34K,1.74K,166.0,88.4,,No,,,,,,12
187,UNIVCABLES.NS,1607.3,1589.9,91.78K,Electronic Technology,Electronic Components,93.0,87.0,87.0,95.0,102.5429,95.3643,246.97K,142.30K,1774.9,576.0,55.77B,No,1569.56,1356.32,981.81,1350.4,1027.86,500
188,SPORTKING.NS,227.26,228.26,271.12K,Process Industries,Textiles,93.0,62.0,82.0,93.0,9.1557,9.1557,767.16K,473.41K,241.51,78.17,28.92B,No,211.03,198.31,138.97,200.38,159.0,499
192,RRKABEL.NS,2830.1,2801.2,773.94K,Producer Manufacturing,Electrical Products,93.0,74.0,91.0,94.0,87.4928,87.4928,665.28K,341.35K,2983.8,1165.0,320.10B,No,2773.07,2533.8,1804.09,2572.2,1966.82,499
203,BLUSPRING.NS,131.56,126.83,352.50K,Commercial Services,Miscellaneous Commercial Services,93.0,87.0,96.0,95.0,7.6493,7.5457,1145.68K,873.93K,136.67,43.98,19.67B,No,117.68,113.87,77.6,116.06,82.39,303
219,AJCJEWEL.BO,172.7,173.5,22.80K,Consumer Durables,Other Consumer Specialties,93.0,97.0,96.0,86.0,9.0714,5.3,12.11K,19.56K,197.4,71.15,1.05B,No,147.11,120.84,104.55,126.47,111.8,288
229,TDPOWERSYS.NS,740.6,729.4,2551.71K,Producer Manufacturing,Electrical Products,92.0,93.0,64.0,89.0,40.0071,37.05,2718.41K,2660.65K,798.85,246.5,231.41B,No,681.87,625.15,495.17,630.26,555.92,500
231,NOVARTIND.NS,1490.2,1486.3,6.48K,Health Technology,Pharmaceuticals: Major,92.0,21.0,47.0,,65.6357,65.6357,32.31K,14.83K,1780.0,672.25,36.79B,No,1562.25,1541.09,,1524.84,,95
235,HITECHCORP.NS,336.3,335.45,9.56K,Producer Manufacturing,Miscellaneous Manufacturing,92.0,65.0,93.0,95.0,8.7679,8.7679,27.03K,17.64K,345.0,112.0,5.78B,No,327.07,321.54,207.84,324.33,222.85,498
237,SUSAN.BO,327.55,321.55,42.00K,Producer Manufacturing,Electrical Products,92.0,97.0,,,23.6464,22.6893,370.00K,270.70K,345.7,180.6,6.66B,No,268.36,244.25,,255.16,,50
238,IRISDOREME.NS,57.93,56.89,2582.87K,Consumer Non-Durables,Apparel/Footwear,92.0,87.0,94.0,91.0,2.0129,1.9893,907.27K,1401.69K,60.2,26.35,9.89B,No,56.01,48.78,37.7,50.16,39.42,498
244,THANGAMAYL.NS,5502.0,5397.0,64.00K,Consumer Durables,Other Consumer Specialties,92.0,1.0,90.0,87.0,182.2143,180.5357,268.36K,89.14K,7430.0,1939.5,171.01B,No,5317.68,5885.07,4273.76,5854.82,4626.72,500
245,GSPCROP.NS,627.75,631.4,503.07K,Process Industries,Chemicals: Agricultural,92.0,86.0,91.0,,20.2107,20.2107,333.65K,340.93K,667.95,328.0,29.20B,No,597.64,510.01,,526.56,,108
246,APOLLOPIPE.NS,638.55,663.75,243.90K,Producer Manufacturing,Miscellaneous Manufacturing,92.0,94.0,83.0,94.0,25.9821,25.9786,294.06K,732.79K,668.8,252.1,28.04B,No,549.23,514.15,409.39,526.04,464.11,500
253,PANACHE.NS,519.85,541.25,3.61K,Electronic Technology,Computer Peripherals,92.0,93.0,93.0,87.0,31.1714,29.5643,16.83K,11.03K,559.4,237.7,7.92B,No,494.02,455.18,366.89,461.35,376.84,498
277,HANNAH.BO,112.0,117.8,4.00K,Health Services,Hospital/Nursing Management,91.0,63.0,94.0,92.0,3.2821,2.1357,29.27K,11.40K,128.8,55.99,2.54B,No,109.54,108.99,,110.21,86.39,142
281,UNIPARTS.NS,808.3,825.6,120.40K,Producer Manufacturing,Auto Parts: Oem,91.0,85.0,86.0,90.0,28.4607,28.2857,186.71K,120.23K,844.9,391.85,36.46B,No,796.58,724.24,557.91,735.48,595.73,499
287,AKUMS.NS,761.2,745.05,359.93K,Health Technology,Biotechnology,91.0,84.0,91.0,87.0,33.0893,31.9714,377.98K,340.13K,783.0,409.3,116.54B,No,721.95,680.06,530.95,688.88,572.61,497
288,CEMPRO.NS,1251.2,1279.9,209.87K,Industrial Services,Engineering & Construction,91.0,27.0,84.0,95.0,51.6643,50.35,660.55K,289.74K,1649.2,503.3,214.94B,No,1290.02,1373.51,908.8,1372.34,962.01,500
289,AZAD.NS,2802.4,2804.5,202.09K,Producer Manufacturing,Metal Fabrication,91.0,86.0,88.0,90.0,128.8071,126.9,616.77K,851.49K,2986.6,1360.0,180.98B,No,2606.35,2388.36,1907.07,2458.0,2049.17,500
295,SPECTRUM.NS,2106.6,2190.2,4.07K,Electronic Technology,Electronic Equipment/Instruments,91.0,15.0,92.0,90.0,135.9072,124.95,48.70K,7.82K,2637.2,1050.0,33.10B,No,2335.53,2118.63,1515.88,2113.34,1640.42,498
297,CHEMBONDCH.NS,269.84,267.41,4.07K,Process Industries,Chemicals: Major Diversified,90.0,84.0,89.0,90.0,13.1736,13.0443,16.66K,15.31K,290.0,104.85,7.26B,No,254.98,243.34,177.33,247.14,188.5,273
301,KAPSTON.NS,501.0,511.5,31.93K,Commercial Services,Miscellaneous Commercial Services,90.0,79.0,92.0,74.0,27.8714,25.5607,57.67K,76.44K,600.0,237.2,15.25B,No,530.52,451.63,358.83,466.58,377.41,500
307,SHRIPISTON.NS,4498.4,4629.8999,73.99K,Producer Manufacturing,Auto Parts: Oem,90.0,72.0,89.0,87.0,148.2142,148.2142,71.18K,86.57K,4785.8,2485.0,208.66B,No,4480.48,4284.13,3414.22,4324.04,3627.79,499
313,ASTRAMICRO.NS,1687.5,1708.0,128.25K,Electronic Technology,Telecommunications Equipment,90.0,44.0,78.0,93.0,69.1714,68.3214,802.58K,331.35K,1960.0,851.0,160.22B,No,1743.05,1748.27,1212.93,1770.99,1328.65,500
315,CARTRADE.NS,3080.2,3144.8,669.50K,Technology Services,Internet Software/Services,90.0,67.0,96.0,88.0,96.5928,96.3857,1001.19K,467.38K,3290.5,1600.0,149.43B,No,2855.77,2788.26,2382.41,2808.52,2193.24,500
317,SGFIN.NS,687.45,700.5,177.62K,Finance,Investment Banks/Brokers,90.0,56.0,78.0,91.0,26.0286,26.0286,499.75K,238.51K,727.45,323.0,45.30B,No,681.28,656.07,501.28,664.42,548.02,265
320,AEQUS.NS,246.66,255.2,1922.82K,Electronic Technology,Aerospace & Defense,90.0,76.0,86.0,91.0,10.6979,10.6471,6474.83K,3367.89K,274.39,113.3,161.53B,No,246.35,239.31,,240.99,189.83,179
344,MMP.NS,403.45,389.7,28.16K,Non-Energy Minerals,Other Metals/Minerals,89.0,96.0,91.0,88.0,24.0929,23.9964,70.11K,131.17K,429.95,185.2,10.25B,No,348.44,307.21,266.2,316.77,272.24,498
355,INOXINDIA.NS,2177.9,1900.0,4484.15K,Producer Manufacturing,Industrial Machinery,89.0,52.0,83.0,91.0,55.8572,55.85,381.17K,104.25K,2224.0,1068.2,197.67B,No,1932.66,1935.53,1439.83,1936.87,1560.56,499
357,GRERENEW.BO,169.0,167.0,2.40K,Electronic Technology,Semiconductors,89.0,9.0,39.0,92.0,4.5893,3.375,25.96K,8.40K,194.15,77.5,2.41B,No,175.37,167.65,,169.24,134.96,148
364,KIRLOSENG.NS,2100.2,2029.3,521.40K,Producer Manufacturing,Electrical Products,89.0,17.0,67.0,83.0,85.5642,80.9571,787.82K,325.85K,2720.0,855.8,305.62B,No,2130.61,2239.09,1615.51,2223.42,1797.02,499
370,PHRMASI.BO,86.9,76.0,1.49K,Health Technology,Pharmaceuticals: Major,88.0,9.0,59.0,11.0,6.1636,5.15,0.55K,0.43K,131.75,30.01,593.26M,No,80.6,89.4,90.4,87.78,90.93,497
373,NRBBEARING.NS,466.6,470.1,246.94K,Producer Manufacturing,Auto Parts: Oem,88.0,79.0,81.0,90.0,20.0857,20.0821,902.37K,405.28K,503.9,212.55,45.22B,No,461.13,437.21,328.01,437.64,349.01,499
386,PFOCUS.NS,295.65,302.75,403.65K,Consumer Services,Movies/Entertainment,88.0,63.0,82.0,58.0,14.2607,14.2607,755.33K,1321.55K,367.0,139.04,230.24B,No,287.96,267.2,255.2,272.52,275.46,499
387,EMERALL.BO,310.0,301.25,3.14K,Consumer Services,Hotels/Resorts/Cruise Lines,88.0,98.0,94.0,89.0,21.2607,20.5929,2.38K,5.22K,311.0,151.0,4.66B,No,235.92,200.87,195.9,211.34,193.95,497
391,KALYANKJIL.NS,629.3,612.6,14628.61K,Retail Trade,Specialty Stores,88.0,48.0,95.0,86.0,17.8429,17.6179,23204.44K,8004.69K,648.95,327.05,649.91B,No,603.93,521.79,447.62,542.52,441.8,500
394,BDH.BO,528.25,528.55,12.53K,Health Technology,Pharmaceuticals: Other,88.0,13.0,91.0,73.0,27.4893,26.8964,3.94K,1.75K,610.0,291.25,3.04B,No,548.16,530.22,425.88,540.05,436.75,497
395,DALMIASUG.NS,474.55,470.25,177.29K,Process Industries,Agricultural Commodities/Milling,88.0,95.0,90.0,90.0,31.8321,31.5536,621.61K,1045.43K,520.0,261.4,38.41B,No,431.74,382.88,336.9,390.92,356.09,498
403,HUHTAMAKI.NS,260.5,267.4,143.45K,Process Industries,Containers/Packaging,88.0,12.0,94.0,85.0,9.8821,9.7107,1203.57K,108.71K,330.0,148.6,19.67B,No,281.51,250.4,203.07,257.43,201.86,500
412,OCCLLTD.NS,160.19,160.66,25.62K,Process Industries,Chemicals: Specialty,87.0,64.0,88.0,92.0,8.1021,7.9386,202.71K,46.72K,183.03,75.71,8.00B,No,161.12,143.69,109.96,145.19,114.4,453
415,ACMESOLAR.NS,386.3,399.3,1569.69K,Industrial Services,Engineering & Construction,87.0,78.0,84.0,91.0,13.4036,13.1179,2440.29K,2406.39K,411.5,195.9,272.84B,No,378.91,373.58,286.21,377.14,311.01,445
428,APMIN.BO,57.14,57.15,17.31K,Process Industries,Textiles,87.0,86.0,86.0,84.0,2.8279,2.795,8.20K,7.60K,59.56,31.6,1.23B,No,54.21,51.74,43.36,52.62,45.15,497
430,GALXBRG.BO,876.0,880.4,1.10K,Producer Manufacturing,Metal Fabrication,87.0,62.0,94.0,92.0,42.0143,40.75,2.20K,1.08K,1096.4,412.2,2.79B,No,891.41,847.17,614.88,872.37,623.74,497
439,INANISEC.BO,33.0,33.0,1.08K,Finance,Investment Banks/Brokers,87.0,98.0,90.0,86.0,1.0736,0.5221,0.54K,1.76K,33.86,18.46,150.40M,No,25.69,22.66,22.9,23.68,22.66,496
