Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,95,61,96,93,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,89,24,52,8,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,80,64,88,77,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,75,64,62,75,"TITANBIO.BO,RUBICON.NS,FERMENTA.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Contract Drilling,Industrial Services,70,83,74,65,JINDRILL.NS
6,Electronics Distributors,Distribution Services,69,55,68,60,"RPTECH.NS,CNL.NS,REDINGTON.NS,OPTIEMUS.NS,PANIDPR.BO,COLAB.BO,LABELKRAFT.BO,PALREDTEC.NS,ACCEDERE.BO,BRISK.BO,MISQUITA.BO"
7,Catalog/Specialty Distribution,Retail Trade,66,86,79,61,ETHOSLTD.NS
8,Electronic Production Equipment,Electronic Technology,65,71,66,77,"AVALON.NS,SYRMA.NS,CYIENTDLM.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,SELECTRIC.BO,PGEL.NS,CONTAINE.BO,KAYNES.NS,ELIN.NS"
9,Telecommunications Equipment,Electronic Technology,64,33,63,64,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ONIDA.NS,ROSSTECH.NS,ADCINDIA.BO,DCI.NS,VALIANT.BO,PRECISIO.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
10,Motor Vehicles,Consumer Durables,62,63,65,56,"ZELIO.BO,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,SANDHAR.NS,ATULAUTO.NS,EICHERMOT.NS,TMCV.NS,HYUNDAI.NS,HEROMOTOCO.NS,OLECTRA.NS,OLAELEC.NS,M&M.NS,MARUTI.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
11,Miscellaneous,Miscellaneous,62,63,66,61,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
12,Computer Peripherals,Electronic Technology,62,51,60,64,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
13,Commercial Printing/Forms,Commercial Services,62,68,76,70,"DJML.NS,INLANPR.BO,TCPLPACK.NS,REPRO.NS"
14,Hospital/Nursing Management,Health Services,61,46,58,59,"KOVAI.NS,KMCSHIL.BO,PARKHOSPS.NS,HANNAH.BO,ASTERDM.NS,ARTEMISMED.NS,APOLLOHOSP.NS,RAINBOW.NS,MEDANTA.NS,YATHARTH.NS,JLHL.NS,GKSL.NS,KIMS.NS,GPTHEALTH.NS,ASARFI.BO,HCG.NS,NH.NS,SHANMUGA.BO,FORTIS.NS,MAXHEALTH.NS,SHARMEH.BO,CMMHOSP.BO,KKSHL.BO,SHALBY.NS,AASHKA.BO,INDRAMEDCO.NS,NGIND.BO,FORTISMLR.BO"
15,Aerospace & Defense,Electronic Technology,61,35,54,64,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
16,Auto Parts: Oem,Producer Manufacturing,61,54,60,60,"AMS.BO,SANSERA.NS,SEDEMAC.NS,UNIPARTS.NS,NRBBEARING.NS,SONACOMS.NS,EMMFORCE.BO,SHRIPISTON.NS,SJS.NS,RICOAUTO.NS,WHEELS.NS,INDNIPPON.NS,DIVGIITTS.NS,SSWL.NS,PRICOLLTD.NS,GNA.NS,BHARATSE.NS,GABRIEL.NS,RANEHOLDIN.NS,RML.NS,BELRISE.NS,MINDACORP.NS,HIMTEK.BO,MOTHERSON.NS,PPAP.NS,MENNPIS.NS,AFLTD.BO,MUNJALAU.NS,JAMNAAUTO.NS,BIMETAL.NS,EXIDEIND.NS,CUMMINSIND.NS,OMAXAUTO.NS,LUMAXIND.NS,LUMAXTECH.NS,RACLGEAR.NS,VARROC.NS,AUTOIND.NS,ASKAUTOLTD.NS,SUPRAJIT.NS,SUNDRMBRAK.NS,SKFINDUS.NS,ACGL.BO,BOSCHLTD.NS,KROSS.NS,MUNJALSHOW.NS,ZFCVINDIA.NS,FIEMIND.NS,SUNDRMFAST.NS,UNOMINDA.NS,JBMA.NS,TVSHLTD.NS,JAYUSH.BO,IGARASHI.NS,CARRARO.NS,JMA.NS,PORWAL.BO,AUTOAXLES.NS,UCAL.NS,SNL.BO,TENNIND.NS,ASAL.NS,NDRAUTO.NS,ARISINT.BO,MACPLASQ.BO,SHARDAMOTR.NS,KALYANIFRG.NS,SAMKRG.BO,MSUMI.NS,HINDCOMPOS.NS,CIEINDIA.NS,SWARAJENG.NS,ESCORTS.NS,ALICON.NS,KINETICENG.BO,RASANDIK.BO,SINTERCOM.NS,PRECAM.NS,ISTLTD.BO,HITECHGEAR.NS,SHANTIGEAR.NS,SUNCLAY.NS,ZFSTEERING.NS,ENKEIWHEL.BO,SALAUTO.BO,JAGANLAM.BO,KRANTI.BO,REMSONSIND.NS"
17,Pharmaceuticals: Generic,Health Technology,61,20,58,55,"NUTRICIRCLE.BO,ZIMLAB.NS,JAGSNPHARM.NS,ZENLABS.BO,DENISCHEM.BO"
18,Metal Fabrication,Producer Manufacturing,59,51,53,57,"MODMA.BO,OMNI.NS,MENONBE.NS,AANCHALISP.BO,INVPRECQ.NS,SATANIBRG.BO,GALXBRG.BO,UNIABEXAL.BO,HAPPYFORGE.NS,SWASTIKAAL.BO,CARNATIN.BO,BHARATFORG.NS,SIMMOND.BO,MMFL.NS,GALAPREC.NS,PRADPME.NS,AZAD.NS,CTCL.BO,SHIVAUM.NS,GALAGEX.BO,RAJRATAN.NS,NIBL.NS,COSMOFE.BO,KVFORGE.BO,AMIC.BO,RKFORGE.NS,SKIPPER.NS,MILLWORKS.BO,USHAMART.NS,KENNAMET.NS,ENDURANCE.NS,MAGNAELQ.BO,SHYAMMETL.NS,GTIL.BO,SIMPLEXCAS.BO,PTCIL.NS,SYSTEMATIC.BO,AUSTENG.BO,TIIL.NS,ROLEXRINGS.NS,HARSHA.NS,ALPHAIND.BO,JYOTICNC.NS,SCHAEFFLER.NS,TEMBO.NS,BELDING.BO,BHARATWIRE.NS,CMRGREEN.NS,NATFIT.BO,SHREMETAL.BO,FRONTSP.NS,STERTOOLS.NS,BOMBWIR.BO,NARMADESH.BO,DPWIRES.NS,KASTURI.BO,AUTOPINS.BO,DELTAMAGNT.NS,AEL.BO,RELICAB.BO,ROLCOEN.BO,VISHALBL.BO,KPGEL.BO,SKFINDIA.NS,ASGARD.BO,KARBON.BO,STAL.BO"
19,Marine Shipping,Transportation,59,48,50,57,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,GLOTTIS.NS,COASTCORP.NS,GPPL.NS,TRANSWORLD.NS"
20,Pharmaceuticals: Major,Health Technology,59,47,60,59,"PARMAX.BO,VINRKLB.BO,BLISSGVS.NS,VENUSREM.NS,BAFNAPH.NS,SAKAR.NS,FREDUN.BO,NOVARTIND.NS,INDSWFTLAB.NS,NGLFINE.NS,LAURUSLABS.NS,ACUTAAS.NS,SENORES.NS,SHILPAMED.NS,ASTONEALAB.BO,VIKRAMTH.BO,SUVEN.NS,PHRMASI.BO,COLINZ.BO,KPL.NS,BETA.NS,MOREPENLAB.NS,HESTERBIO.NS,ORCHPHARMA.NS,SPARC.NS,MARKSANS.NS,CORONA.NS,NOVELIX.BO,CAPLIPOINT.NS,WOCKPHARMA.NS,AMANTA.NS,SUDARSHAN.BO,GLAND.NS,EMCURE.NS,ALIVUS.NS,HEXAGON.NS,AMBALALSA.NS,NEULANDLAB.NS,JBCHEPHARM.NS,VIYASH.NS,DIVISLAB.NS,SGRL.BO,SUPRIYA.NS,TORNTPHARM.NS,AJANTPHARM.NS,GUFICBIO.NS,RPGLIFE.NS,SAIPARENT.NS,KOPRAN.NS,ZYDUSLIFE.NS,ANG.BO,VRL.BO,MAKERSL.BO,PGHL.NS,IPCALAB.NS,UNICHEMLAB.NS,INNOVACAP.NS,WANBURY.NS,THEMISMED.NS,SMSPHARMA.NS,BPLPHARMA.BO,SUNPHARMA.NS,MEDICO.NS,BIOCON.NS,PPLPHARMA.NS,BALPHARMA.NS,KILITCH.NS,BLUEJET.NS,PANACEABIO.NS,LINCOLN.NS,INDGN.NS,AAREYDRUGS.NS,GLENMARK.NS,MANKIND.NS,PRAVEG.NS,TYCHE.BO,ALKEM.NS,GODAVARI.BO,GLAXO.NS,STAR.NS,CONCORD.BO,MERCURYLAB.BO,HIKAL.NS,TTKHLTCARE.NS,ANURAS.NS,AUROLAB.BO,PARNAXLAB.BO,PFIZER.NS,FDC.NS,SUNLOC.BO,SANOFICONR.NS,GUJTERC.BO,ABBOTINDIA.NS,WINDLAS.NS,JENBURPH.BO,LACTOSE.BO,AARTIDRUGS.NS,APLLTD.NS,TLL.BO,NATCOPHARM.NS,ANUHPHR.NS,SHUKRAPHAR.BO,ZOTA.NS,SOLARA.NS,ROOPAIND.BO,SMRUTHIORG.BO,ASTRAZEN.NS,DRREDDY.NS,BIOFILCHEM.NS,ONESOURCE.NS,ERIS.NS,PANCHSHEEL.BO,GUJTHEM.NS,JUBLPHARMA.NS,ZENOTECH.BO,ALEMBICLTD.NS,INDOCO.NS,ALPA.NS,ALBERTDAVD.NS,DCAL.NS,DESHRAK.BO,BAJAJHCARE.NS,SANJIVIN.BO,AARTIPHARM.NS,BROOKS.NS,KIMIABL.BO,SANOFI.NS,KREBSBIO.NS,PHARMAID.BO,VALIANTLAB.NS,COHANCE.NS,MEDICAPQ.BO,MEDICAMEQ.NS,OXYGENTAPH.BO,SHELTER.BO,SYSCHEM.BO,MANGALAM.NS,STARSOURCE.BO,BACPHAR.BO"
21,Electronic Components,Electronic Technology,59,52,61,51,"UNIVCABLES.NS,ELPROINTL.NS,CENTUM.NS,BCCFUBA.BO,HEG.NS,MRTX.BO,INCAP.BO,GUJARATPOLY.BO,FINELINE.BO,NWIL.BO,PANELEC.BO,MEIL.NS"
