Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
10,ARIHANT.NS,882.95,34.42K,Finance,Real Estate Development,98.0,58.0,,,4.41K,10.04K,1100.0,39.65,-19.73
13,EASTSILK.NS,53.69,0.06K,Process Industries,Textiles,98.0,28.0,2.0,13.0,2.97K,1.34K,99.25,1.8,-45.9
18,STLTECH.NS,582.35,2342.07K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,6525.25K,3963.06K,679.9,74.8,-14.35
26,SWANDEF.NS,1997.9,4.09K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,82.0,51.0,96.0,23.54K,17.26K,2489.0,179.11,-19.73
27,AHLWEST.NS,566.9,1.06K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,93.0,98.0,98.0,2.27K,1.93K,751.4,137.0,-24.55
36,SIGMAADV.NS,459.3,143.03K,Technology Services,Information Technology Services,97.0,97.0,98.0,97.0,394.35K,788.97K,467.8,81.61,-1.82
38,CUPID.NS,150.59,23287.29K,Consumer Non-Durables,Household/Personal Care,97.0,87.0,97.0,97.0,17114.29K,13914.94K,151.0,17.68,-0.27
41,MTARTECH.NS,7106.5,1215.30K,Electronic Technology,Aerospace & Defense,97.0,85.0,97.0,97.0,1194.88K,1455.97K,8449.5,1390.5,-15.89
43,SANGINITA.NS,33.49,52.09K,Process Industries,Chemicals: Specialty,97.0,96.0,98.0,98.0,243.69K,155.58K,33.49,9.09,0.0
46,VENUSREM.NS,1633.5,277.79K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,83.41K,184.59K,1736.9,416.0,-5.95
48,RAJPALAYAM.NS,804.15,1.77K,Process Industries,Textiles,97.0,49.0,,,1.95K,4.56K,875.0,314.45,-8.1
49,GVPIL.NS,909.6,407.20K,Industrial Services,Engineering & Construction,97.0,97.0,97.0,97.0,269.69K,631.68K,935.95,270.9,-2.82
51,OMNI.NS,492.3,607.28K,Producer Manufacturing,Metal Fabrication,97.0,87.0,,,1047.64K,882.41K,548.0,176.25,-10.16
52,DEEDEV.NS,654.3,200.81K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,98.0,1101.77K,300.42K,704.7,183.0,-7.15
54,CPPLUS.NS,3437.0,186.97K,Consumer Durables,Electronics/Appliances,97.0,96.0,97.0,97.0,428.14K,720.40K,3714.4,1015.0,-7.47
59,HFCL.NS,169.11,15619.84K,Electronic Technology,Telecommunications Equipment,97.0,92.0,98.0,97.0,57443.76K,64032.76K,208.98,59.82,-19.08
60,UFBL.NS,560.4,182.32K,Consumer Services,Restaurants,97.0,97.0,97.0,97.0,401.20K,338.18K,574.7,172.34,-2.49
63,KSHINTL.NS,826.05,468.21K,Producer Manufacturing,Electrical Products,96.0,96.0,97.0,,537.43K,902.94K,869.0,330.0,-4.94
64,KOVAI.NS,5856.5,7.37K,Health Services,Hospital/Nursing Management,96.0,75.0,,,3.92K,5.75K,6052.6,2576.65,-3.24
65,OMAXAUTO.NS,227.62,81.82K,Producer Manufacturing,Auto Parts: Oem,96.0,56.0,97.0,97.0,210.84K,88.20K,263.4,83.65,-13.58
67,AEROFLEX.NS,414.1,1234.50K,Producer Manufacturing,Industrial Machinery,96.0,47.0,96.0,97.0,3291.60K,2445.79K,458.7,158.0,-9.72
68,SICAGEN.NS,53.68,2.24K,Distribution Services,Wholesale Distributors,96.0,61.0,,,17.64K,34.64K,61.5,24.35,-12.72
69,SALSTEEL.NS,59.21,94.10K,Non-Energy Minerals,Steel,96.0,79.0,80.0,91.0,179.41K,143.02K,65.5,14.37,-9.6
74,MODISONLTD.NS,311.05,37.18K,Industrial Services,Engineering & Construction,96.0,98.0,98.0,96.0,185.53K,637.93K,362.7,114.0,-14.24
78,ATLANTAELE.NS,1855.5,34.37K,Producer Manufacturing,Electrical Products,96.0,87.0,97.0,96.0,236.14K,96.21K,2152.6,707.6,-13.8
79,SAKAR.NS,839.0,253.50K,Health Technology,Pharmaceuticals: Major,96.0,97.0,94.0,97.0,176.48K,171.75K,871.3,306.35,-3.71
81,SAYAJIHOTL.NS,290.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,81.0,,,0.09K,0.08K,323.95,138.7,-10.48
82,ATHERENERG.NS,1042.0,4651.81K,Consumer Durables,Motor Vehicles,96.0,88.0,91.0,91.0,4936.96K,5360.28K,1069.0,306.25,-2.53
84,THANGAMAYL.NS,5444.1,107.59K,Consumer Durables,Other Consumer Specialties,96.0,95.0,92.0,95.0,177.31K,423.22K,5764.2,1750.1,-5.55
87,ACUTAAS.NS,3207.0,390.98K,Health Technology,Pharmaceuticals: Major,96.0,90.0,92.0,95.0,561.10K,487.24K,3444.3,1059.0,-6.89
88,HITECHCORP.NS,314.65,40.95K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,98.0,98.0,95.0,30.95K,80.06K,323.77,112.0,-2.82
91,NOVARTIND.NS,1321.1,11.94K,Health Technology,Pharmaceuticals: Major,96.0,91.0,,,32.62K,31.41K,1589.2,672.25,-16.87
92,CONFIPET.NS,72.92,3057.13K,Retail Trade,Specialty Stores,95.0,96.0,98.0,96.0,5600.56K,4902.84K,80.57,28.06,-9.49
93,JNKINDIA.NS,498.0,17266.57K,Producer Manufacturing,Building Products,95.0,97.0,97.0,96.0,885.06K,2986.30K,511.0,200.92,-2.54
94,COCKERILL.NS,10290.5,92.58K,Non-Energy Minerals,Steel,95.0,98.0,,,27.07K,75.21K,10871.5,5015.25,-5.34
96,WHEELS.NS,1583.6,306.56K,Producer Manufacturing,Auto Parts: Oem,95.0,91.0,96.0,96.0,225.35K,109.81K,1744.0,705.85,-9.2
97,NINSYS.NS,709.45,4.14K,Technology Services,Packaged Software,95.0,94.0,98.0,95.0,14.05K,8.00K,757.2,281.05,-6.31
100,IDEAFORGE.NS,916.7,324.46K,Electronic Technology,Aerospace & Defense,95.0,87.0,97.0,96.0,1774.20K,462.27K,992.25,366.0,-7.61
101,SHADOWFAX.NS,212.22,3689.80K,Technology Services,Packaged Software,95.0,94.0,96.0,,2629.32K,2425.55K,223.0,98.55,-4.83
104,CEMPRO.NS,1237.1,2035.24K,Industrial Services,Engineering & Construction,95.0,95.0,97.0,91.0,1495.98K,1160.27K,1257.4,503.3,-1.61
109,NGLFINE.NS,2811.8,18.46K,Health Technology,Pharmaceuticals: Major,95.0,92.0,74.0,96.0,14.21K,19.09K,3005.0,980.0,-6.43
111,KERNEX.NS,1924.9,376.94K,Electronic Technology,Computer Communications,95.0,92.0,96.0,95.0,308.45K,838.57K,1980.0,850.0,-2.78
112,NARMADA.NS,43.56,9130.26K,Process Industries,Agricultural Commodities/Milling,95.0,91.0,87.0,96.0,337.36K,355.67K,45.17,15.6,-3.56
115,SASKEN.NS,2261.6,187.68K,Technology Services,Information Technology Services,95.0,98.0,97.0,95.0,223.43K,134.56K,2440.0,991.0,-7.31
119,SANSERA.NS,2881.3,228.54K,Producer Manufacturing,Auto Parts: Oem,95.0,89.0,84.0,94.0,291.17K,258.32K,2995.0,1216.3,-3.8
120,PAISALO.NS,59.51,9409.87K,Finance,Finance/Rental/Leasing,95.0,92.0,95.0,94.0,12717.53K,19526.59K,61.0,29.38,-2.44
122,RUBICON.NS,1188.1,378.40K,Health Technology,Biotechnology,94.0,93.0,93.0,96.0,470.10K,1823.02K,1370.0,570.75,-13.28
123,SEDEMAC.NS,2544.7,269.51K,Producer Manufacturing,Auto Parts: Oem,94.0,94.0,,,270.84K,166.35K,2677.9,1413.1,-4.97
124,MAHASTEEL.NS,899.1,1.10K,Non-Energy Minerals,Steel,94.0,84.0,71.0,84.0,5.29K,3.04K,1050.0,303.05,-14.37
125,TDPOWERSYS.NS,1153.3,1880.28K,Producer Manufacturing,Electrical Products,94.0,49.0,83.0,91.0,1422.39K,1345.90K,1379.6,453.1,-16.4
126,SYRMA.NS,1225.8,1015.64K,Electronic Technology,Electronic Production Equipment,94.0,86.0,95.0,91.0,1582.09K,1394.91K,1268.0,500.0,-3.33
127,AVALON.NS,1532.5,428.67K,Electronic Technology,Electronic Production Equipment,94.0,85.0,94.0,93.0,480.96K,376.10K,1688.5,777.3,-9.24
128,UNIVCABLES.NS,1190.9,175.60K,Electronic Technology,Electronic Components,94.0,78.0,96.0,85.0,279.99K,448.34K,1302.5,576.0,-8.57
129,ROSSTECH.NS,1017.2,67.63K,Electronic Technology,Telecommunications Equipment,94.0,86.0,91.0,88.0,140.85K,156.57K,1122.0,383.1,-9.34
130,MCLEODRUSS.NS,66.75,60.92K,Consumer Non-Durables,Food: Specialty/Candy,94.0,86.0,95.0,85.0,637.77K,284.45K,78.41,28.5,-14.87
132,VIDYAWIRES.NS,89.3,1973.57K,Non-Energy Minerals,Other Metals/Minerals,94.0,60.0,96.0,,6973.98K,7416.44K,117.35,42.51,-23.9
133,MWL.NS,375.05,43.18K,Non-Energy Minerals,Steel,94.0,81.0,90.0,92.0,83.78K,56.55K,395.5,150.0,-5.17
134,ADANIPOWER.NS,220.58,21650.33K,Utilities,Electric Utilities,94.0,61.0,94.0,92.0,50445.75K,42441.58K,254.2,105.42,-13.23
135,APOLLO.NS,398.05,13652.81K,Electronic Technology,Electronic Production Equipment,94.0,93.0,96.0,92.0,20643.33K,32282.83K,446.9,162.34,-10.93
136,ADANIENSOL.NS,1535.6,2286.50K,Utilities,Electric Utilities,94.0,88.0,94.0,93.0,3518.69K,4299.08K,1614.8,744.9,-4.9
137,MIRCELECTR.NS,36.37,467.70K,Electronic Technology,Telecommunications Equipment,94.0,14.0,83.0,91.0,2483.76K,580.88K,49.23,13.51,-26.12
138,PARKHOSPS.NS,280.1,604.43K,Health Services,Hospital/Nursing Management,94.0,87.0,92.0,,873.72K,633.48K,297.0,138.1,-5.69
141,PRECWIRE.NS,393.7,339.59K,Producer Manufacturing,Electrical Products,94.0,44.0,76.0,93.0,862.05K,517.21K,467.5,168.51,-15.79
145,QPOWER.NS,1147.9,235.08K,Producer Manufacturing,Electrical Products,94.0,32.0,90.0,93.0,1026.14K,234.73K,1441.0,478.0,-20.34
146,IZMO.NS,943.3,182.54K,Technology Services,Packaged Software,94.0,96.0,88.0,69.0,70.61K,219.58K,1374.7,323.5,-31.38
147,GRWRHITECH.NS,6208.0,75.22K,Process Industries,Chemicals: Specialty,94.0,90.0,93.0,93.0,112.49K,97.92K,6315.0,2681.0,-1.69
149,UTLSOLAR.NS,320.4,403.94K,Electronic Technology,Semiconductors,94.0,91.0,96.0,93.0,672.54K,741.80K,365.0,172.0,-12.22
150,WELCORP.NS,1370.4,1054.58K,Producer Manufacturing,Industrial Machinery,94.0,80.0,95.0,94.0,929.50K,978.73K,1427.0,710.0,-3.97
152,RUBYMILLS.NS,353.25,62.68K,Process Industries,Textiles,93.0,97.0,96.0,93.0,78.53K,315.28K,361.9,169.02,-2.39
153,KIRLOSENG.NS,1817.8,151.60K,Producer Manufacturing,Electrical Products,93.0,79.0,81.0,94.0,426.54K,481.82K,1990.8,825.6,-8.69
155,GVT&D.NS,4866.0,680.20K,Producer Manufacturing,Electrical Products,93.0,79.0,84.0,95.0,829.95K,1265.80K,5222.1,2204.0,-6.82
156,KMEW.NS,1863.2,59.86K,Producer Manufacturing,Trucks/Construction/Farm Machinery,93.0,20.0,72.0,88.0,135.90K,121.43K,2285.4,762.95,-18.47
159,SENORES.NS,1112.6,491.49K,Health Technology,Pharmaceuticals: Major,93.0,89.0,92.0,89.0,396.40K,394.01K,1194.4,513.0,-6.85
160,RAIN.NS,198.33,6391.48K,Process Industries,Industrial Specialties,93.0,97.0,91.0,96.0,6578.47K,8661.02K,209.68,99.9,-5.41
161,SCPL.NS,445.1,4.74K,Consumer Non-Durables,Food: Meat/Fish/Dairy,93.0,57.0,87.0,96.0,13.15K,12.52K,480.0,190.03,-7.27
163,SPORTKING.NS,170.03,294.25K,Process Industries,Textiles,93.0,87.0,93.0,96.0,546.85K,1033.36K,198.5,78.17,-14.34
164,INDOTECH.NS,2569.9,8.15K,Producer Manufacturing,Electrical Products,93.0,32.0,96.0,92.0,75.69K,33.96K,2977.6,1100.0,-13.69
165,FCL.NS,38.1,18686.65K,Process Industries,Industrial Specialties,93.0,96.0,95.0,92.0,19835.09K,26197.60K,44.44,19.1,-14.27
166,RPTECH.NS,529.15,133.32K,Distribution Services,Electronics Distributors,93.0,67.0,92.0,94.0,216.56K,218.98K,575.0,275.6,-7.97
167,VINDHYATEL.NS,2061.1,58.78K,Industrial Services,Engineering & Construction,93.0,89.0,97.0,89.0,98.90K,200.87K,2345.0,963.9,-12.11
168,PARACABLES.NS,62.66,2709.76K,Producer Manufacturing,Electrical Products,93.0,88.0,96.0,94.0,3472.41K,5420.75K,72.45,28.3,-13.51
169,STYLAMIND.NS,3117.0,28.81K,Non-Energy Minerals,Forest Products,93.0,93.0,88.0,92.0,61.03K,47.58K,3279.0,1593.7,-4.94
170,INOXINDIA.NS,1891.6,4033.66K,Producer Manufacturing,Industrial Machinery,93.0,95.0,95.0,94.0,279.62K,391.79K,1980.0,1065.0,-4.46
172,SKMEGGPROD.NS,241.24,314.50K,Process Industries,Agricultural Commodities/Milling,93.0,96.0,92.0,78.0,773.46K,2190.50K,257.4,120.0,-6.28
173,ARFIN.NS,82.06,2363.23K,Non-Energy Minerals,Aluminum,93.0,14.0,60.0,90.0,1922.17K,2217.13K,106.2,31.43,-22.73
174,NRBBEARING.NS,436.2,1775.04K,Producer Manufacturing,Auto Parts: Oem,93.0,96.0,95.0,91.0,928.91K,2975.08K,455.8,212.55,-4.3
175,ADANIGREEN.NS,1483.0,3131.96K,Utilities,Alternative Power Generation,93.0,84.0,95.0,90.0,4960.52K,4753.56K,1544.8,765.0,-4.0
177,IOLCP.NS,129.54,2077.94K,Process Industries,Chemicals: Specialty,93.0,96.0,96.0,90.0,3564.26K,2910.47K,139.99,67.19,-7.46
178,EMMVEE.NS,330.4,1704.47K,Electronic Technology,Semiconductors,93.0,93.0,96.0,92.0,4724.20K,6297.04K,343.5,171.51,-3.81
179,SUVEN.NS,268.8,1588.27K,Health Technology,Pharmaceuticals: Major,93.0,92.0,97.0,93.0,1480.73K,2238.09K,299.99,124.11,-10.4
180,STALLION.NS,180.68,990.34K,Distribution Services,Wholesale Distributors,93.0,87.0,92.0,71.0,1995.86K,2478.48K,423.8,74.0,-57.37
183,SBC.NS,36.83,10759.40K,Distribution Services,Wholesale Distributors,92.0,82.0,68.0,90.0,12486.69K,15102.09K,40.45,14.21,-8.95
185,E2E.NS,388.4,1750.95K,Technology Services,Information Technology Services,92.0,88.0,95.0,95.0,1087.66K,2511.05K,453.8,183.36,-14.41
188,RPEL.NS,1150.6,225.87K,Process Industries,Chemicals: Major Diversified,92.0,97.0,96.0,78.0,148.00K,179.48K,1210.0,561.3,-4.91
189,SATIN.NS,233.83,451.81K,Finance,Finance/Rental/Leasing,92.0,85.0,93.0,92.0,1031.45K,883.26K,247.0,133.01,-5.33
190,GTECJAINX.NS,34.62,1.60K,Commercial Services,Miscellaneous Commercial Services,92.0,98.0,96.0,91.0,29.44K,161.34K,38.35,15.54,-9.73
191,BAFNAPH.NS,165.86,24.82K,Health Technology,Pharmaceuticals: Major,92.0,94.0,93.0,74.0,9.17K,36.95K,213.36,72.01,-22.26
192,APARINDS.NS,14085.0,192.04K,Electronic Technology,Electronic Equipment/Instruments,92.0,85.0,88.0,93.0,126.26K,167.78K,14246.0,6801.0,-1.13
193,NITTAGELA.NS,1456.0,8.89K,Consumer Non-Durables,Food: Specialty/Candy,92.0,89.0,,,21.91K,31.90K,1870.0,882.0,-22.14
195,ELPROINTL.NS,166.05,35.78K,Electronic Technology,Electronic Components,92.0,89.0,,,245.30K,47.44K,177.5,102.0,-6.45
196,SBCL.NS,714.5,313.48K,Non-Energy Minerals,Other Metals/Minerals,92.0,87.0,95.0,94.0,535.06K,402.18K,789.0,368.6,-9.44
197,NETWEB.NS,4295.6,1549.11K,Electronic Technology,Computer Peripherals,92.0,58.0,77.0,87.0,1716.23K,3800.54K,4965.0,1700.1,-13.48
199,POWERINDIA.NS,33265.0,217.31K,Electronic Technology,Electronic Equipment/Instruments,92.0,60.0,86.0,92.0,164.33K,243.72K,38785.0,16111.0,-14.23
201,LAURUSLABS.NS,1385.7,1333.42K,Health Technology,Pharmaceuticals: Major,92.0,87.0,85.0,88.0,2082.05K,1904.01K,1457.0,641.05,-4.89
