Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,EASTSILK.NS,61.27,2.29K,Process Industries,Textiles,98.0,92.0,55.0,19.0,0.99K,0.94K,99.25,1.8,-38.27
2,ARIHANT.NS,1136.6,5.41K,Finance,Real Estate Development,98.0,96.0,84.0,,9.27K,11.71K,1225.0,39.65,-7.22
21,SANGINITA.NS,61.53,15.24K,Process Industries,Chemicals: Specialty,98.0,95.0,98.0,98.0,156.93K,287.35K,68.02,9.09,-9.54
23,CUPID.NS,252.11,48715.34K,Consumer Non-Durables,Household/Personal Care,98.0,90.0,97.0,98.0,29224.58K,24145.95K,254.0,31.82,-0.74
25,BATLIBOI.NS,94.3,268.72K,Producer Manufacturing,Industrial Machinery,98.0,86.0,75.0,,42.49K,68.85K,97.45,15.7,-3.23
31,STLTECH.NS,634.65,1534.73K,Technology Services,Information Technology Services,98.0,86.0,97.0,98.0,3102.73K,2367.10K,679.9,84.6,-6.66
34,SIGMAADV.NS,704.5,392.07K,Technology Services,Information Technology Services,98.0,94.0,98.0,98.0,428.03K,268.44K,721.0,108.75,-2.29
42,SWANDEF.NS,2551.5,26.18K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,82.0,88.0,81.0,21.30K,24.66K,2580.0,337.65,-1.1
50,UFBL.NS,771.85,129.99K,Consumer Services,Restaurants,97.0,79.0,98.0,98.0,415.49K,113.63K,771.85,172.34,0.0
56,OMNI.NS,732.6,10208.16K,Producer Manufacturing,Metal Fabrication,97.0,97.0,96.0,,544.06K,361.48K,732.6,176.25,0.0
59,AHLWEST.NS,535.9,0.30K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,14.0,87.0,98.0,2.10K,0.74K,751.4,137.0,-28.68
61,YASHO.NS,4157.5,164.54K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,98.0,98.0,50.00K,86.43K,4359.9,1130.0,-4.64
74,BLISSGVS.NS,497.0,298.82K,Health Technology,Pharmaceuticals: Major,96.0,58.0,96.0,97.0,1829.93K,262.78K,553.0,118.0,-10.13
80,BAFNAPH.NS,279.0,5.44K,Health Technology,Pharmaceuticals: Major,96.0,95.0,97.0,96.0,16.09K,5.92K,279.0,78.18,0.0
82,RPTECH.NS,902.85,2510.44K,Distribution Services,Electronics Distributors,96.0,90.0,96.0,96.0,1322.05K,558.80K,967.7,275.6,-6.7
83,HFCL.NS,212.23,37461.80K,Electronic Technology,Telecommunications Equipment,96.0,24.0,95.0,98.0,44521.07K,33885.83K,229.5,59.82,-7.53
84,ATHERENERG.NS,1470.8,6957.98K,Consumer Durables,Motor Vehicles,96.0,94.0,95.0,96.0,4487.54K,2961.88K,1479.5,380.0,-0.59
87,BHAGYANGR.NS,383.75,61.48K,Producer Manufacturing,Electrical Products,96.0,43.0,89.0,95.0,142.84K,102.52K,432.3,85.62,-11.23
89,VENUSREM.NS,1524.3,35.00K,Health Technology,Pharmaceuticals: Major,96.0,15.0,94.0,94.0,88.76K,56.37K,2044.3,424.0,-25.44
92,CPPLUS.NS,3554.7,124.29K,Consumer Durables,Electronics/Appliances,96.0,43.0,91.0,96.0,310.76K,166.91K,3866.0,1026.0,-8.05
93,ONELIFECAP.NS,34.15,63.35K,Finance,Investment Managers,96.0,7.0,97.0,95.0,91.14K,70.03K,40.1,11.15,-14.84
95,MTARTECH.NS,6628.0,236.63K,Electronic Technology,Aerospace & Defense,96.0,22.0,58.0,96.0,1354.46K,291.55K,8714.0,1390.5,-23.94
97,DEEDEV.NS,665.9,374.66K,Producer Manufacturing,Industrial Machinery,96.0,44.0,92.0,98.0,233.52K,67.72K,760.0,183.0,-12.38
100,E2E.NS,598.65,2619.17K,Technology Services,Information Technology Services,96.0,98.0,97.0,97.0,1952.88K,2617.32K,598.65,183.36,0.0
102,CLCIND.NS,58.59,1.66K,Process Industries,Textiles,96.0,90.0,98.0,0.0,2.58K,7.89K,280.0,8.54,-79.07
103,RUBICON.NS,1574.6,132.71K,Health Technology,Biotechnology,96.0,88.0,95.0,96.0,537.68K,254.43K,1589.7,570.75,-0.95
105,DIACABS.NS,332.2,2013.03K,Producer Manufacturing,Electrical Products,96.0,97.0,97.0,97.0,7930.71K,11238.75K,342.0,115.57,-2.87
109,KSHINTL.NS,903.65,153.09K,Producer Manufacturing,Electrical Products,95.0,85.0,94.0,97.0,472.72K,192.36K,930.0,330.0,-2.83
110,SAKAR.NS,890.7,115.17K,Health Technology,Pharmaceuticals: Major,95.0,77.0,92.0,95.0,222.37K,153.12K,960.0,311.0,-7.22
113,NOVARTIND.NS,1634.9,7.76K,Health Technology,Pharmaceuticals: Major,95.0,84.0,94.0,,43.72K,51.45K,1780.0,672.25,-8.15
116,SANSERA.NS,3742.8,440.78K,Producer Manufacturing,Auto Parts: Oem,95.0,90.0,92.0,95.0,305.16K,223.77K,3776.0,1216.3,-0.88
117,SHREEJISPG.NS,661.75,408.23K,Transportation,Other Transportation,95.0,93.0,94.0,95.0,1041.46K,628.18K,667.15,222.0,-0.81
118,UNIVASTU.NS,146.93,215.83K,Industrial Services,Engineering & Construction,95.0,98.0,97.0,96.0,198.29K,174.98K,149.99,56.02,-2.04
121,HITECHCORP.NS,320.2,10.40K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,58.0,98.0,94.0,34.58K,9.71K,333.9,112.0,-4.1
123,RAJPALAYAM.NS,833.7,0.33K,Process Industries,Textiles,95.0,57.0,49.0,,2.08K,0.74K,875.0,314.45,-4.72
127,INDSWFTLAB.NS,230.42,236.24K,Health Technology,Pharmaceuticals: Major,95.0,75.0,94.0,95.0,1167.50K,443.51K,248.45,87.15,-7.26
129,SCPL.NS,644.75,94.91K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,91.0,93.0,95.0,52.71K,135.41K,662.05,190.03,-2.61
132,AEGISLOG.NS,1395.8,1296.61K,Distribution Services,Wholesale Distributors,95.0,54.0,97.0,94.0,2967.83K,1191.62K,1434.5,576.1,-2.7
133,GVPIL.NS,742.5,101.22K,Industrial Services,Engineering & Construction,95.0,2.0,76.0,97.0,373.54K,180.07K,1084.0,270.9,-31.5
134,KERNEX.NS,2549.2,298.72K,Electronic Technology,Computer Communications,95.0,88.0,97.0,95.0,322.61K,131.60K,2567.0,850.0,-0.69
135,RSDFIN.NS,160.46,39.69K,Finance,Financial Conglomerates,95.0,98.0,97.0,,6.85K,32.70K,160.46,65.6,0.0
136,NGLFINE.NS,3428.2,6.83K,Health Technology,Pharmaceuticals: Major,95.0,72.0,90.0,94.0,19.24K,7.78K,3448.2,1175.5,-0.58
137,KABRAEXTRU.NS,454.4,1021.37K,Producer Manufacturing,Industrial Machinery,95.0,97.0,97.0,95.0,123.74K,304.36K,460.5,180.0,-1.32
138,SHADOWFAX.NS,243.51,5003.49K,Technology Services,Packaged Software,95.0,75.0,91.0,96.0,7361.23K,29645.57K,261.5,98.55,-6.88
139,SHILPAMED.NS,721.75,16598.72K,Health Technology,Pharmaceuticals: Major,95.0,91.0,95.0,97.0,1154.10K,422.50K,753.85,259.5,-4.26
142,AEROFLEX.NS,456.0,839.97K,Producer Manufacturing,Industrial Machinery,94.0,81.0,87.0,96.0,2775.64K,1739.23K,521.9,158.0,-12.63
143,INDOTECH.NS,3607.2,20.47K,Producer Manufacturing,Electrical Products,94.0,90.0,90.0,97.0,38.34K,13.97K,3625.0,1100.0,-0.49
145,NRL.NS,113.1,60.76K,Non-Energy Minerals,Other Metals/Minerals,94.0,90.0,97.0,95.0,140.05K,78.65K,114.0,45.1,-0.79
147,SETL.NS,278.0,369.04K,Health Technology,Medical Specialties,94.0,67.0,97.0,96.0,1016.88K,468.55K,305.3,104.56,-8.94
148,SCANSTL.NS,65.54,213.84K,Non-Energy Minerals,Steel,94.0,98.0,96.0,,201.82K,630.40K,65.54,31.35,0.0
150,SPECTRUM.NS,2514.2,11.38K,Electronic Technology,Electronic Equipment/Instruments,94.0,92.0,98.0,94.0,52.91K,101.15K,2591.0,1050.0,-2.96
155,KIRLOSENG.NS,2241.4,299.27K,Producer Manufacturing,Electrical Products,94.0,43.0,87.0,94.0,802.67K,381.19K,2720.0,855.8,-17.6
157,CONFIPET.NS,81.8,1872.15K,Retail Trade,Specialty Stores,94.0,84.0,91.0,96.0,3481.33K,3220.50K,84.66,28.06,-3.38
158,MENONBE.NS,232.86,84.13K,Producer Manufacturing,Metal Fabrication,94.0,96.0,97.0,93.0,261.79K,121.46K,241.0,101.5,-3.38
160,SALSTEEL.NS,59.79,183.05K,Non-Energy Minerals,Steel,94.0,73.0,59.0,87.0,115.24K,103.71K,65.5,14.37,-8.72
162,SAYAJIHOTL.NS,312.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,94.0,60.0,72.0,,0.08K,0.04K,330.0,138.7,-5.45
167,KOVAI.NS,5927.0,2.77K,Health Services,Hospital/Nursing Management,94.0,40.0,57.0,,5.59K,3.31K,6340.0,2576.65,-6.51
168,GRWRHITECH.NS,7409.5,39.68K,Process Industries,Chemicals: Specialty,94.0,73.0,92.0,96.0,102.00K,42.87K,7427.5,2681.0,-0.24
169,UEL.NS,223.2,37.66K,Utilities,Alternative Power Generation,94.0,98.0,90.0,93.0,11.85K,25.40K,223.2,92.32,0.0
171,TIRUPATIFL.NS,70.5,308.69K,Producer Manufacturing,Industrial Conglomerates,94.0,42.0,94.0,95.0,899.38K,979.89K,83.9,30.11,-15.97
173,RRKABEL.NS,2793.0,1214.70K,Producer Manufacturing,Electrical Products,94.0,92.0,93.0,94.0,739.21K,1081.12K,2815.0,1165.0,-0.78
174,MODISONLTD.NS,282.9,21.32K,Industrial Services,Engineering & Construction,94.0,29.0,95.0,92.0,208.54K,63.86K,362.7,114.0,-22.0
175,KANORICHEM.NS,149.52,23.32K,Process Industries,Chemicals: Specialty,94.0,87.0,92.0,95.0,45.15K,49.32K,164.6,56.0,-9.16
176,IOLCP.NS,163.41,3839.77K,Process Industries,Chemicals: Specialty,93.0,45.0,95.0,95.0,5631.52K,1399.14K,179.6,67.19,-9.01
177,PAISALO.NS,69.14,30899.26K,Finance,Finance/Rental/Leasing,93.0,31.0,90.0,95.0,15913.96K,11856.22K,77.39,29.86,-10.66
178,INVPRECQ.NS,1130.8,3.65K,Producer Manufacturing,Metal Fabrication,93.0,96.0,97.0,,9.01K,22.31K,1154.8,551.0,-2.08
179,FERMENTA.NS,551.1,272.59K,Health Technology,Biotechnology,93.0,97.0,97.0,,213.88K,181.58K,564.8,248.85,-2.43
181,LAURUSLABS.NS,1835.0,2090.24K,Health Technology,Pharmaceuticals: Major,93.0,93.0,94.0,93.0,2345.62K,2902.31K,1856.6,810.05,-1.16
182,SKYGOLD.NS,678.6,550.24K,Consumer Durables,Other Consumer Specialties,93.0,89.0,91.0,95.0,1524.37K,1004.94K,700.0,246.05,-3.06
184,JAYBARMARU.NS,154.36,89.96K,Distribution Services,Wholesale Distributors,93.0,3.0,95.0,92.0,1638.80K,671.23K,207.0,74.15,-25.43
186,AMAGI.NS,674.35,330.89K,Technology Services,Packaged Software,93.0,94.0,93.0,92.0,435.31K,533.73K,699.0,310.2,-3.53
187,THANGAMAYL.NS,4953.0,555.38K,Consumer Durables,Other Consumer Specialties,93.0,2.0,82.0,80.0,265.84K,356.05K,7430.0,1900.0,-33.34
188,AVALON.NS,1823.2,765.67K,Electronic Technology,Electronic Production Equipment,93.0,70.0,93.0,95.0,552.62K,350.30K,1859.0,777.3,-1.93
189,WELCORP.NS,1788.1,1351.42K,Producer Manufacturing,Industrial Machinery,93.0,88.0,90.0,96.0,1014.99K,629.78K,1799.0,710.0,-0.61
190,SPORTKING.NS,210.24,931.54K,Process Industries,Textiles,93.0,86.0,90.0,96.0,749.11K,1719.67K,241.51,78.17,-12.95
191,PARAS.NS,1295.3,592.97K,Electronic Technology,Aerospace & Defense,93.0,51.0,95.0,92.0,3517.62K,870.25K,1443.0,580.5,-10.24
193,BLSE.NS,319.15,1120.59K,Technology Services,Internet Software/Services,93.0,90.0,94.0,93.0,784.46K,1207.88K,320.0,124.3,-0.27
194,MAHASTEEL.NS,1076.9,16.33K,Non-Energy Minerals,Steel,93.0,96.0,82.0,79.0,5.75K,12.39K,1094.9,312.2,-1.64
196,KMEW.NS,2542.2,50.57K,Producer Manufacturing,Trucks/Construction/Farm Machinery,93.0,82.0,76.0,80.0,131.77K,108.12K,2737.0,797.5,-7.12
198,SEDEMAC.NS,2846.4,119.03K,Producer Manufacturing,Auto Parts: Oem,93.0,66.0,93.0,,179.62K,139.40K,2977.7,1413.1,-4.41
199,CNL.NS,1131.65,287.76K,Distribution Services,Electronics Distributors,93.0,97.0,96.0,89.0,267.77K,886.86K,1145.0,525.0,-1.17
200,VISL.NS,36.53,65545.20K,Non-Energy Minerals,Steel,93.0,49.0,,,71973.69K,29786.61K,44.78,19.06,-18.42
203,RPEL.NS,1248.6,42.00K,Process Industries,Chemicals: Major Diversified,93.0,33.0,95.0,90.0,161.78K,44.13K,1371.8,561.3,-8.98
204,ASTRAMICRO.NS,1809.4,276.91K,Electronic Technology,Telecommunications Equipment,93.0,57.0,95.0,93.0,1077.54K,777.88K,1960.0,851.0,-7.68
205,SOTL.NS,679.0,862.08K,Process Industries,Chemicals: Specialty,93.0,89.0,96.0,93.0,676.18K,877.45K,685.9,285.8,-1.01
206,UNIVCABLES.NS,1427.6,111.77K,Electronic Technology,Electronic Components,93.0,93.0,87.0,94.0,287.50K,159.30K,1446.9,576.0,-1.33
207,IZMO.NS,1031.8,160.34K,Technology Services,Packaged Software,93.0,76.0,91.0,91.0,123.86K,89.47K,1374.7,353.75,-24.94
209,SGMART.NS,709.5,329.55K,Utilities,Electric Utilities,93.0,90.0,87.0,94.0,545.66K,832.88K,737.45,313.1,-3.79
210,GCSL.NS,523.05,721.18K,Finance,Investment Banks/Brokers,93.0,74.0,89.0,91.0,584.45K,448.65K,538.7,213.15,-2.91
211,KAPSTON.NS,532.85,41.23K,Commercial Services,Miscellaneous Commercial Services,92.0,97.0,94.0,77.0,34.44K,44.55K,538.0,237.2,-0.96
213,UTLSOLAR.NS,390.85,164.60K,Electronic Technology,Semiconductors,92.0,87.0,88.0,93.0,469.37K,263.90K,402.45,172.0,-2.88
214,MARC.NS,118.0,,Industrial Services,Engineering & Construction,92.0,95.0,83.0,96.0,,,,,
216,SMLMAH.NS,5917.5,517.63K,Consumer Durables,Motor Vehicles,92.0,97.0,93.0,89.0,129.75K,461.31K,5987.9,2719.0,-1.18
217,RATEGAIN.NS,978.4,234.10K,Technology Services,Packaged Software,92.0,65.0,94.0,89.0,681.49K,241.85K,997.25,417.6,-1.89
218,ACUTAAS.NS,3282.8,223.09K,Health Technology,Pharmaceuticals: Major,92.0,34.0,81.0,90.0,447.78K,545.08K,3740.0,1261.2,-12.22
219,MOREPENLAB.NS,76.95,119083.95K,Health Technology,Pharmaceuticals: Major,92.0,93.0,96.0,95.0,10439.40K,5705.46K,78.25,33.05,-1.66
220,AETHER.NS,1589.4,338.13K,Process Industries,Chemicals: Major Diversified,92.0,89.0,85.0,88.0,433.39K,488.30K,1614.4,726.45,-1.55
221,UNIPARTS.NS,801.65,1466.64K,Producer Manufacturing,Auto Parts: Oem,92.0,92.0,93.0,93.0,222.55K,126.97K,812.0,335.0,-1.27
223,MBAPL.NS,156.93,840.92K,Process Industries,Chemicals: Agricultural,92.0,94.0,89.0,93.0,1387.79K,2398.41K,167.95,74.63,-6.56
224,COCKERILL.NS,8897.0,2.38K,Non-Energy Minerals,Steel,92.0,50.0,95.0,,23.14K,3.73K,10871.5,5015.25,-18.16
225,RISHABH.NS,647.15,108.16K,Producer Manufacturing,Electrical Products,92.0,49.0,86.0,92.0,273.49K,177.77K,692.8,278.0,-6.59
226,TBZ.NS,272.1,1116.14K,Consumer Durables,Other Consumer Specialties,92.0,95.0,96.0,90.0,1897.03K,2312.18K,295.7,110.5,-7.98
227,NITTAGELA.NS,1674.3,6.59K,Consumer Non-Durables,Food: Specialty/Candy,92.0,26.0,92.0,,19.62K,9.43K,2087.2,882.0,-19.78
228,SUVEN.NS,326.55,916.88K,Health Technology,Pharmaceuticals: Major,92.0,66.0,94.0,96.0,2069.62K,753.22K,371.0,124.11,-11.98
