Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
12,EASTSILK.NS,59.1,0.99K,Process Industries,Textiles,98.0,3.0,13.0,56.0,3.55K,1.93K,99.25,1.8,295.50M,No
13,STELLANT.BO,599.75,2.86K,Finance,Investment Banks/Brokers,98.0,2.0,14.0,98.0,6.71K,3.64K,683.8,24.07,3.32B,No
24,SPICEISLIN.BO,346.5,16.79K,Process Industries,Textiles,98.0,84.0,93.0,98.0,12.96K,17.17K,354.7,41.66,2.16B,No
25,GLITTEKG.BO,48.92,13.30K,Non-Energy Minerals,Construction Materials,98.0,88.0,97.0,98.0,81.73K,38.21K,80.2,5.1,1.27B,No
26,EASTINDIA.BO,106.23,0.39K,Process Industries,Containers/Packaging,98.0,13.0,48.0,88.0,3.57K,2.16K,148.0,41.91,1.57B,No
33,APPL.BO,405.0,18.00K,Distribution Services,Medical Distributors,98.0,68.0,97.0,98.0,7.51K,7.00K,407.0,80.8,2.78B,No
43,STLTECH.NS,294.8,13244.58K,Technology Services,Information Technology Services,97.0,96.0,98.0,97.0,10315.29K,7099.30K,299.38,59.26,143.90B,No
49,AMS.BO,76.0,0.24K,Producer Manufacturing,Auto Parts: Oem,97.0,94.0,,,2.79K,1.91K,81.46,27.05,250.99M,No
50,PHCAP.BO,710.0,0.69K,Finance,Investment Banks/Brokers,97.0,41.0,91.0,98.0,4.56K,7.33K,715.4,148.6,2.13B,No
61,TRANSCHEM.BO,165.0,0.62K,Health Technology,Pharmaceuticals: Other,97.0,14.0,34.0,97.0,4.89K,2.77K,194.25,35.2,2.02B,No
69,ZELIO.BO,483.5,23.00K,Consumer Durables,Motor Vehicles,96.0,93.0,96.0,96.0,84.42K,75.70K,610.0,154.9,10.23B,No
76,BRRL.BO,945.0,0.80K,Consumer Durables,Homebuilding,96.0,38.0,96.0,97.0,4.29K,2.00K,1007.9,226.0,9.76B,No
88,VEL.BO,49.78,16.73K,Distribution Services,Wholesale Distributors,96.0,63.0,50.0,93.0,38.38K,28.88K,55.99,12.76,1.17B,No
99,PFOCUS.NS,309.95,452.48K,Consumer Services,Movies/Entertainment,95.0,4.0,91.0,96.0,4858.56K,1392.37K,367.0,92.01,240.52B,No
125,TRUSTEDGE.BO,169.15,4.21K,Finance,Finance/Rental/Leasing,95.0,65.0,92.0,96.0,4.50K,3.39K,178.5,54.42,1.56B,No
129,KRN.NS,1295.35,623.12K,Producer Manufacturing,Industrial Machinery,95.0,93.0,97.0,94.0,1872.46K,1468.73K,1405.0,589.8,80.51B,No
136,CYBELEIND.BO,46.5,2.84K,Producer Manufacturing,Electrical Products,94.0,16.0,89.0,96.0,14.14K,12.49K,77.01,18.25,497.35M,No
153,NETWEB.NS,4064.8,1258.49K,Electronic Technology,Computer Peripherals,94.0,77.0,86.0,78.0,2083.50K,1824.66K,4479.0,1397.1,231.45B,No
169,COSPOWER.BO,1089.95,0.50K,Producer Manufacturing,Electrical Products,93.0,67.0,79.0,95.0,0.92K,1.50K,1120.0,527.65,2.00B,No
186,SRICC.BO,61.5,0.08K,Non-Energy Minerals,Construction Materials,93.0,96.0,41.0,9.0,3.83K,6.74K,99.29,17.47,553.50M,No
188,WELCORP.NS,1266.75,1154.17K,Producer Manufacturing,Industrial Machinery,93.0,95.0,96.0,94.0,713.49K,1609.35K,1290.0,710.0,334.05B,No
189,GMDCLTD.NS,736.15,4036.09K,Distribution Services,Wholesale Distributors,93.0,81.0,91.0,88.0,5510.92K,13492.33K,771.9,288.95,234.10B,No
192,WHEELS.NS,1228.3,409.57K,Producer Manufacturing,Auto Parts: Oem,93.0,42.0,95.0,89.0,121.31K,315.47K,1277.1,634.05,30.01B,No
