Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
29,TAKE.NS,40.11,54.50K,Technology Services,Information Technology Services,98.0,48.0,94.0,98.0,1445.65K,1042.37K,49.94,6.51,-19.68
31,CUPID.NS,384.45,4089.07K,Consumer Non-Durables,Household/Personal Care,98.0,45.0,87.0,97.0,9783.12K,3231.48K,526.95,55.75,-27.04
49,HINDCOPPER.NS,576.0,18269.28K,Non-Energy Minerals,Other Metals/Minerals,97.0,10.0,97.0,97.0,39252.76K,12752.77K,760.05,183.82,-24.22
56,MTARTECH.NS,3743.0,482.97K,Electronic Technology,Aerospace & Defense,97.0,95.0,96.0,97.0,543.44K,356.74K,3920.0,1155.6,-4.52
64,PFOCUS.NS,275.35,3996.33K,Consumer Services,Movies/Entertainment,96.0,94.0,97.0,96.0,7385.74K,4550.88K,294.0,85.0,-6.34
66,SALSTEEL.NS,47.49,85.49K,Non-Energy Minerals,Steel,96.0,94.0,90.0,97.0,104.51K,46.26K,49.57,14.37,-4.2
70,NORBTEAEXP.NS,94.57,0.11K,Consumer Non-Durables,Food: Specialty/Candy,96.0,80.0,94.0,97.0,3.98K,5.50K,99.35,30.5,-4.81
72,MAHASTEEL.NS,760.85,21.52K,Non-Energy Minerals,Steel,96.0,62.0,80.0,97.0,11.54K,4.36K,1032.0,221.9,-26.27
75,UNIVPHOTO.NS,458.15,23.79K,Consumer Durables,Electronics/Appliances,96.0,98.0,97.0,96.0,13.99K,64.26K,458.15,174.0,0.0
79,NGLFINE.NS,2402.2,17.23K,Health Technology,Pharmaceuticals: Major,96.0,97.0,97.0,95.0,5.76K,5.29K,2575.0,980.0,-6.71
84,SILVERTUC.NS,1369.6,50.81K,Technology Services,Packaged Software,96.0,58.0,97.0,96.0,223.52K,49.98K,1690.2,610.0,-18.97
90,BGRENERGY.NS,309.65,140.41K,Industrial Services,Engineering & Construction,96.0,19.0,12.0,96.0,119.89K,98.53K,490.8,69.05,-36.91
94,STLTECH.NS,172.45,14765.32K,Technology Services,Information Technology Services,96.0,98.0,97.0,93.0,5946.14K,7337.45K,174.0,58.86,-0.89
95,LUMAXTECH.NS,1663.9,342.58K,Producer Manufacturing,Auto Parts: Oem,96.0,94.0,85.0,93.0,262.69K,317.48K,1823.9,449.0,-8.77
97,BAJAJCON.NS,379.1,631.31K,Consumer Non-Durables,Household/Personal Care,95.0,87.0,96.0,94.0,1657.64K,791.11K,408.7,151.0,-7.24
98,FORCEMOT.NS,23380.0,94.51K,Consumer Durables,Motor Vehicles,95.0,93.0,93.0,86.0,91.10K,114.65K,26450.0,6635.35,-11.61
108,SBC.NS,31.73,13757.97K,Distribution Services,Wholesale Distributors,95.0,85.0,91.0,95.0,11462.51K,11112.50K,32.49,10.95,-2.34
113,PRECWIRE.NS,322.85,2795.55K,Producer Manufacturing,Electrical Products,95.0,96.0,94.0,96.0,1296.31K,3858.84K,332.0,118.0,-2.76
115,NATIONALUM.NS,362.85,8625.55K,Non-Energy Minerals,Aluminum,95.0,39.0,95.0,96.0,15266.68K,7695.97K,431.5,137.75,-15.91
116,AVANTIFEED.NS,1290.3,739.27K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,97.0,97.0,1617.84K,1302.21K,1489.0,601.55,-13.34
117,BHAGYANGR.NS,164.86,774.18K,Producer Manufacturing,Electrical Products,95.0,37.0,92.0,96.0,149.76K,108.18K,193.0,65.0,-14.58
119,GVT&D.NS,3772.4,1046.83K,Producer Manufacturing,Electrical Products,95.0,91.0,95.0,90.0,726.91K,496.88K,3912.0,1254.0,-3.57
120,TDPOWERSYS.NS,889.85,1107.65K,Producer Manufacturing,Electrical Products,95.0,94.0,88.0,95.0,936.58K,1140.86K,933.0,293.0,-4.62
124,THANGAMAYL.NS,3846.6,136.00K,Consumer Durables,Other Consumer Specialties,95.0,90.0,89.0,95.0,170.63K,116.41K,4149.0,1606.0,-7.29
125,MCX.NS,2501.2,5390.22K,Finance,Investment Banks/Brokers,95.0,58.0,92.0,95.0,3674.12K,2957.17K,2705.0,881.63,-7.53
127,KMEW.NS,1647.2,255.43K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,30.0,91.0,95.0,226.75K,95.64K,1959.3,632.02,-15.93
128,SOMATEX.NS,108.88,2.16K,Process Industries,Textiles,94.0,41.0,53.0,88.0,11.69K,15.18K,161.25,34.53,-32.48
131,SAKAR.NS,524.05,279.61K,Health Technology,Pharmaceuticals: Major,94.0,96.0,95.0,94.0,83.69K,227.84K,569.95,210.1,-8.05
133,NETWEB.NS,3705.0,4395.44K,Electronic Technology,Computer Peripherals,94.0,91.0,90.0,95.0,1717.28K,4405.62K,4479.0,1251.55,-17.28
134,ATHERENERG.NS,705.0,1950.06K,Consumer Durables,Motor Vehicles,94.0,88.0,74.0,94.0,1864.91K,1487.68K,790.0,288.15,-10.76
135,LUMAXIND.NS,5950.0,22.80K,Producer Manufacturing,Auto Parts: Oem,94.0,94.0,82.0,92.0,38.13K,27.32K,6934.5,2100.05,-14.2
136,ARFIN.NS,69.94,917.06K,Non-Energy Minerals,Aluminum,94.0,34.0,92.0,97.0,923.26K,759.91K,84.01,31.43,-16.75
139,KIRLOSENG.NS,1405.5,361.52K,Producer Manufacturing,Electrical Products,94.0,93.0,93.0,94.0,652.79K,442.11K,1475.5,571.0,-4.74
