Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
4,ARIHANT.NS,974.8,11.97K,Finance,Real Estate Development,98.0,10.0,63.0,,9.07K,4.49K,1225.0,39.65,-20.42
21,CUPID.NS,276.65,19857.70K,Consumer Non-Durables,Household/Personal Care,98.0,89.0,98.0,98.0,33944.07K,31402.12K,299.0,32.87,-7.47
24,BATLIBOI.NS,85.03,25.63K,Producer Manufacturing,Industrial Machinery,98.0,61.0,63.0,,79.02K,28.39K,106.5,15.7,-20.16
30,STLTECH.NS,695.85,2028.09K,Technology Services,Information Technology Services,98.0,91.0,85.0,98.0,2493.06K,1438.10K,695.85,84.6,0.0
32,SIGMAADV.NS,763.65,942.61K,Technology Services,Information Technology Services,98.0,91.0,96.0,98.0,414.22K,363.97K,763.65,126.73,0.0
41,SANGINITA.NS,50.78,998.87K,Process Industries,Chemicals: Specialty,97.0,1.0,95.0,98.0,245.57K,725.97K,68.02,9.23,-25.35
50,INDSWFTLAB.NS,358.04,694.21K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1656.96K,2078.93K,373.72,87.15,-4.2
62,UFBL.NS,740.25,146.54K,Consumer Services,Restaurants,97.0,72.0,94.0,97.0,185.58K,54.95K,850.0,172.34,-12.91
66,KABRAEXTRU.NS,589.6,129.57K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,96.0,268.12K,367.18K,625.15,180.0,-5.69
69,AHLWEST.NS,508.0,1.34K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,27.0,15.0,98.0,0.71K,0.26K,751.4,137.0,-32.39
70,HFCL.NS,245.84,19359.24K,Electronic Technology,Telecommunications Equipment,97.0,91.0,87.0,98.0,29348.61K,17921.58K,247.44,59.82,-0.65
72,SWANDEF.NS,2372.1,17.50K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,46.0,79.0,79.0,20.89K,20.24K,2750.0,390.8,-13.74
73,YASHO.NS,4341.7,24.39K,Consumer Non-Durables,Food: Specialty/Candy,97.0,95.0,97.0,97.0,60.79K,88.75K,4994.0,1130.0,-13.06
76,BHAGYANGR.NS,382.9,52.02K,Producer Manufacturing,Electrical Products,96.0,22.0,88.0,96.0,133.84K,181.20K,432.3,86.0,-11.43
77,BLISSGVS.NS,560.1,112.23K,Health Technology,Pharmaceuticals: Major,96.0,92.0,91.0,96.0,873.86K,531.61K,602.45,118.0,-7.03
84,VTMLTD.NS,56.47,86.75K,Process Industries,Textiles,96.0,,,,20.19K,26.25K,57.8,22.95,-2.3
87,WELCORP.NS,2405.8,4075.77K,Producer Manufacturing,Industrial Machinery,96.0,96.0,95.0,97.0,1477.91K,3823.95K,2437.3,710.0,-1.29
89,RUBICON.NS,1841.0,379.08K,Health Technology,Biotechnology,96.0,86.0,97.0,96.0,618.66K,702.43K,1872.0,570.75,-1.66
91,SETL.NS,346.9,497.22K,Health Technology,Medical Specialties,96.0,90.0,98.0,97.0,1264.42K,1361.30K,346.9,104.56,0.0
92,MODISONLTD.NS,404.95,74.50K,Industrial Services,Engineering & Construction,96.0,98.0,92.0,97.0,143.24K,190.69K,423.95,114.0,-4.48
97,BAFNAPH.NS,277.5,22.55K,Health Technology,Pharmaceuticals: Major,96.0,81.0,98.0,96.0,27.51K,7.14K,290.7,94.77,-4.54
99,MTARTECH.NS,7081.5,100.34K,Electronic Technology,Aerospace & Defense,96.0,93.0,22.0,93.0,795.70K,80.89K,8714.0,1390.5,-18.73
102,ATHERENERG.NS,1495.3,2753.61K,Consumer Durables,Motor Vehicles,96.0,90.0,93.0,94.0,4532.45K,2392.70K,1580.0,421.6,-5.36
103,AEROFLEX.NS,522.1,1111.17K,Producer Manufacturing,Industrial Machinery,96.0,88.0,85.0,96.0,1832.89K,1655.85K,542.0,158.0,-3.67
104,SKYGOLD.NS,843.05,445.61K,Consumer Durables,Other Consumer Specialties,96.0,92.0,96.0,96.0,1414.05K,948.38K,868.8,259.0,-2.96
105,E2E.NS,618.1,426.46K,Technology Services,Information Technology Services,96.0,87.0,93.0,95.0,1907.25K,780.74K,698.0,183.36,-11.45
107,MOREPENLAB.NS,96.7,14610.94K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,97.0,19615.86K,29313.84K,99.75,33.05,-3.06
108,OMNI.NS,575.7,237.80K,Producer Manufacturing,Metal Fabrication,96.0,32.0,86.0,,1181.79K,692.99K,764.85,176.25,-24.73
109,SCPL.NS,658.15,5.20K,Consumer Non-Durables,Food: Meat/Fish/Dairy,96.0,81.0,94.0,93.0,72.47K,83.59K,690.0,190.03,-4.62
