Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Precious Metals,Non-Energy Minerals,92,91,63,90,"MIDWEST.BO,DECNGOLD.NS"
2,Cable/Satellite Tv,Consumer Services,89,80,53,93,NDLVENTURE.NS
3,Computer Communications,Electronic Technology,87,80,89,77,KERNEX.NS
4,Insurance Brokers/Services,Finance,80,1,1,0,RRFIN.BO
5,Coal,Energy Minerals,73,84,81,76,"SOUTHWEST.NS,COALINDIA.NS,STRATMONT.BO,REFEX.NS,BHARATCOAL.NS"
6,Contract Drilling,Industrial Services,71,84,87,69,JINDRILL.NS
7,Biotechnology,Health Technology,70,55,72,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
8,Computer Peripherals,Electronic Technology,70,66,61,48,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
9,Telecommunications Equipment,Electronic Technology,68,69,69,63,"HFCL.NS,ADCINDIA.BO,ROSSTECH.NS,MIRCELECTR.NS,VALIANT.BO,ASTRAMICRO.NS,AVANTEL.NS,SMARTLINK.NS,TEJASNET.NS,DCI.NS,DLINKINDIA.NS,KAVDEFENCE.NS,PRECISIO.BO,PUNJCOMMU.BO,BPL.NS,SALORAINTL.BO"
10,Marine Shipping,Transportation,65,59,62,61,"DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,PPARIVAH.BO,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
11,Electronic Equipment/Instruments,Electronic Technology,65,56,61,54,"APLABPP.BO,POWERINDIA.NS,APLAB.BO,CNCRD.BO,APARINDS.NS,WAAREEINDO.NS,NAGPI.BO,DIGILOGIC.BO,TVSELECT.NS,HONAUT.NS,GENUSPOWER.NS,DENORA.NS,SPECTRUM.NS,JGTL.BO,HINDHARD.BO,NITIRAJ.NS,SHRADDHA.BO,HPL.NS,WEL.NS"
12,Pharmaceuticals: Generic,Health Technology,64,70,72,66,"ZENLABS.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
