Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
12,EMROCK.BO,294.9,2.84K,Consumer Durables,Homebuilding,98.0,53.0,98.0,,9.09K,5.17K,305.95,24.19,4.67B,No
49,MILEFUR.BO,30.0,15.00K,Consumer Durables,Home Furnishings,97.0,9.0,33.0,97.0,24.88K,42.30K,31.66,3.95,278.91M,No
51,SANCODE.BO,250.0,1.50K,Technology Services,Information Technology Services,97.0,15.0,72.0,98.0,4.12K,2.70K,271.6,40.5,1.02B,No
96,APTPACK.BO,153.9,0.11K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,2.0,92.0,96.0,0.84K,0.60K,198.35,56.86,1.82B,No
106,ESSEX.BO,45.9,56.00K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,98.0,97.0,95.0,59.21K,74.20K,48.18,18.25,700.53M,No
110,DEEDEV.NS,437.85,419.43K,Producer Manufacturing,Industrial Machinery,95.0,95.0,97.0,94.0,5432.29K,921.47K,445.2,183.0,30.33B,No
113,GARNET.BO,88.96,4.02K,Finance,Real Estate Development,95.0,37.0,89.0,89.0,23.93K,7.44K,116.0,24.11,1.24B,No
125,ACUTAAS.NS,2676.4,1141.10K,Health Technology,Pharmaceuticals: Major,95.0,14.0,93.0,94.0,506.61K,563.46K,2710.0,1059.0,219.12B,No
126,OMNI.NS,381.95,402.82K,Producer Manufacturing,Metal Fabrication,95.0,93.0,,,1462.76K,922.37K,433.0,176.25,47.23B,No
132,BRAHMINFRA.BO,153.4,12.90K,Industrial Services,Engineering & Construction,94.0,11.0,81.0,95.0,25.92K,11.62K,178.9,43.0,4.45B,No
139,TRUSTEDGE.BO,173.8,0.16K,Finance,Finance/Rental/Leasing,94.0,60.0,91.0,96.0,4.46K,3.67K,178.5,54.42,1.60B,No
161,OMNITEX.BO,801.15,0.01K,Process Industries,Textiles,94.0,33.0,92.0,91.0,1.19K,0.93K,892.0,266.0,3.37B,No
185,GALLANTT.NS,872.5,648.55K,Non-Energy Minerals,Steel,93.0,94.0,95.0,94.0,3240.49K,3320.10K,948.0,400.0,210.52B,No
188,SCANPRO.BO,125.9,2.12K,Industrial Services,Engineering & Construction,93.0,23.0,92.0,93.0,0.62K,0.60K,136.4,58.21,361.75M,No
203,SCBL.BO,45.6,1.19K,Non-Energy Minerals,Other Metals/Minerals,92.0,12.0,50.0,98.0,5.31K,0.84K,64.13,6.75,48.94M,No
220,GHVINFRA.BO,284.5,63.46K,Technology Services,Data Processing Services,92.0,17.0,76.0,45.0,26.20K,32.28K,368.5,91.58,20.51B,No
230,KESAR.BO,1249.95,10.40K,Finance,Real Estate Development,91.0,24.0,40.0,95.0,12.03K,12.74K,1287.4,530.0,35.72B,No
246,GUJALKALI.NS,791.95,390.94K,Process Industries,Chemicals: Specialty,91.0,82.0,96.0,91.0,5325.28K,1000.69K,809.3,409.15,58.16B,No
265,ADVAIT.NS,2039.1,30.38K,Producer Manufacturing,Electrical Products,90.0,49.0,92.0,,57.12K,72.09K,2163.0,1351.0,22.30B,No
284,PAISALO.NS,49.59,13502.65K,Finance,Finance/Rental/Leasing,90.0,89.0,93.0,86.0,8521.99K,15916.02K,51.15,29.38,45.10B,No
303,IZMO.NS,703.6,23.86K,Technology Services,Packaged Software,89.0,33.0,66.0,33.0,165.91K,39.98K,1374.7,263.5,10.53B,No
314,NELCAST.NS,147.94,218.23K,Non-Energy Minerals,Steel,89.0,67.0,95.0,86.0,254.97K,188.80K,180.9,81.02,12.91B,No
324,AUSOMENT.NS,149.54,6.38K,Finance,Investment Banks/Brokers,88.0,94.0,72.0,92.0,9.55K,29.20K,178.0,78.27,2.04B,No
326,CONFIPET.NS,55.49,1101.55K,Retail Trade,Specialty Stores,88.0,90.0,96.0,90.0,4288.94K,2984.86K,63.69,28.06,18.44B,No
331,PARNAXLAB.BO,161.8,1.60K,Health Technology,Pharmaceuticals: Major,88.0,60.0,89.0,87.0,6.15K,6.50K,169.0,85.6,1.86B,No
332,APOLLOPIPE.NS,447.8,157.31K,Producer Manufacturing,Miscellaneous Manufacturing,88.0,20.0,94.0,91.0,2259.87K,549.71K,494.95,252.1,19.67B,No
334,ANDHRSUGAR.NS,102.4,652.14K,Process Industries,Chemicals: Specialty,88.0,86.0,92.0,87.0,412.10K,876.16K,104.85,66.5,13.88B,No
341,NIDHGRN.BO,330.0,0.07K,Finance,Investment Banks/Brokers,88.0,90.0,9.0,50.0,0.80K,0.72K,480.75,151.05,2.64B,No
351,ANL.BO,260.0,1.00K,Health Technology,Biotechnology,88.0,75.0,,,26.66K,22.40K,288.0,150.1,1.88B,No
353,EXATO.BO,395.4,21.00K,Technology Services,Packaged Software,88.0,58.0,83.0,,38.87K,19.70K,475.0,266.0,3.98B,No
386,SYSTEMATIC.BO,239.0,103.20K,Producer Manufacturing,Metal Fabrication,87.0,97.0,93.0,84.0,69.65K,155.40K,249.0,125.0,5.34B,No
391,BGWTATO.BO,584.1,0.18K,Non-Energy Minerals,Steel,86.0,64.0,63.0,82.0,1.94K,1.49K,680.0,315.1,1.68B,No
394,GRANULES.NS,703.4,1216.94K,Health Technology,Pharmaceuticals: Other,86.0,31.0,76.0,86.0,1026.36K,2060.36K,730.8,430.7,174.30B,No
396,AAREYDRUGS.NS,91.14,152.74K,Health Technology,Pharmaceuticals: Major,86.0,97.0,87.0,71.0,214.07K,314.61K,100.0,47.76,2.58B,No
401,SAMOR.BO,90.35,18.82K,Distribution Services,Wholesale Distributors,86.0,48.0,80.0,92.0,2.44K,9.94K,94.81,48.55,2.04B,No
405,HINDALCO.NS,1042.7,3349.29K,Non-Energy Minerals,Other Metals/Minerals,86.0,42.0,56.0,86.0,6397.16K,4510.32K,1080.0,603.75,2331.64B,No
409,NAVINFLUOR.NS,6796.5,415.34K,Process Industries,Chemicals: Specialty,86.0,25.0,69.0,90.0,266.15K,457.81K,7200.0,4189.4,348.57B,No
414,MAWANASUG.NS,112.44,326.20K,Consumer Non-Durables,Food: Specialty/Candy,86.0,45.0,90.0,88.0,159.59K,345.03K,116.79,75.08,4.40B,No
426,LUXIND.NS,1457.5,113.66K,Consumer Non-Durables,Apparel/Footwear,85.0,97.0,95.0,80.0,290.01K,308.05K,1823.35,824.05,43.83B,No
430,VGCL.BO,51.03,5.03K,Finance,Investment Managers,85.0,96.0,92.0,86.0,16.14K,14.17K,56.25,28.1,1.17B,No
439,LUMAXIND.NS,5051.5,9.48K,Producer Manufacturing,Auto Parts: Oem,85.0,21.0,55.0,69.0,38.73K,11.62K,6934.5,2258.0,47.22B,No
444,RACLGEAR.NS,1263.9,9.67K,Producer Manufacturing,Auto Parts: Oem,85.0,14.0,81.0,81.0,119.57K,20.91K,1691.9,760.0,14.93B,No
453,SHAWGELTIN.BO,433.35,19.51K,Consumer Non-Durables,Food: Specialty/Candy,84.0,62.0,85.0,88.0,4.19K,7.11K,440.0,300.0,2.62B,No
465,HINDALUMI.BO,102.3,5.35K,Non-Energy Minerals,Aluminum,84.0,46.0,30.0,93.0,11.01K,9.30K,162.55,57.25,644.51M,No
469,TANFACIND.BO,2444.85,11.90K,Process Industries,Chemicals: Specialty,84.0,70.0,82.0,88.0,12.54K,13.26K,2585.0,1440.0,48.77B,No
471,TITANSEC.BO,45.68,8.49K,Finance,Investment Banks/Brokers,84.0,4.0,85.0,73.0,22.33K,11.53K,58.35,29.0,1.14B,No
496,ASMTEC.BO,3156.95,12.87K,Technology Services,Information Technology Services,83.0,69.0,62.0,48.0,22.53K,31.25K,4595.55,1300.0,46.06B,No
500,ADFFOODS.NS,259.15,143.10K,Consumer Non-Durables,Food: Specialty/Candy,83.0,93.0,92.0,84.0,333.02K,1093.35K,300.85,153.1,28.47B,No
513,J&KBANK.NS,131.64,3800.53K,Finance,Regional Banks,83.0,46.0,82.0,85.0,6799.29K,5024.96K,135.68,87.3,144.96B,No
530,TATASTEEL.NS,212.24,23138.48K,Non-Energy Minerals,Steel,82.0,26.0,60.0,84.0,33344.28K,25345.04K,218.24,140.51,2647.02B,No
550,AMBER.NS,8007.0,206.47K,Producer Manufacturing,Industrial Machinery,81.0,52.0,91.0,56.0,358.70K,279.68K,8626.0,5400.5,282.00B,No
553,INDBNK.BO,48.4,1.27K,Finance,Finance/Rental/Leasing,81.0,46.0,82.0,86.0,2.07K,3.19K,57.88,33.0,484.00M,No
563,GLOBALLOG.BO,105.0,3.20K,Transportation,Air Freight/Couriers,81.0,3.0,57.0,,15.20K,8.16K,172.91,79.2,1.52B,No
569,SHIVAUM.NS,353.2,0.01K,Producer Manufacturing,Metal Fabrication,81.0,8.0,73.0,83.0,0.62K,0.27K,375.4,250.0,4.80B,No
578,DHAMPURSUG.NS,156.1,927.77K,Process Industries,Agricultural Commodities/Milling,81.0,24.0,87.0,81.0,757.59K,1342.23K,162.65,110.0,10.04B,No
595,INGERRAND.NS,4345.9,16.02K,Producer Manufacturing,Trucks/Construction/Farm Machinery,80.0,57.0,88.0,77.0,21.54K,37.96K,4477.8,3063.3,137.19B,No
596,RITESHIN.BO,59.02,0.77K,Process Industries,Chemicals: Specialty,80.0,18.0,24.0,70.0,5.05K,4.38K,78.69,25.27,504.79M,No
606,NMSGLOBAL.BO,71.74,0.02K,Distribution Services,Food Distributors,80.0,19.0,61.0,47.0,1.12K,0.41K,103.94,33.16,215.62M,No
609,DWARKESH.NS,47.37,3373.60K,Process Industries,Agricultural Commodities/Milling,80.0,12.0,89.0,73.0,2663.15K,5884.89K,52.6,32.13,8.78B,No
