Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
5,ARIHANT.NS,1124.3,1124.6,0.77K,Finance,Real Estate Development,98.0,96.0,84.0,,71.9786,71.3679,9.04K,8.87K,1225.0,39.65,12.21B,No,1011.23,905.85,,938.92,,84
33,STLTECH.NS,637.75,638.9,1312.04K,Technology Services,Information Technology Services,98.0,89.0,95.0,98.0,34.5286,28.2821,2984.58K,2792.93K,679.9,84.6,327.75B,No,563.07,582.52,284.72,588.95,368.67,498
36,SIGMAADV.NS,703.95,700.95,145.25K,Technology Services,Information Technology Services,98.0,91.0,98.0,98.0,34.1179,27.5464,421.19K,322.09K,721.5,108.75,124.06B,No,597.99,551.1,293.57,585.99,348.66,497
37,SIMANDHAR.BO,157.5,150.0,4.03K,Distribution Services,Wholesale Distributors,98.0,93.0,61.0,78.0,15.1036,11.225,1.93K,3.41K,189.1,21.5,481.47M,No,148.06,147.52,,146.09,135.63,156
42,TRANSCHEM.BO,305.45,311.2,1.80K,Health Technology,Pharmaceuticals: Other,97.0,20.0,94.0,92.0,16.5714,15.8964,6.68K,10.93K,377.65,38.31,3.74B,No,332.38,320.3,192.72,322.09,225.38,495
47,INDUSFINL.BO,188.0,188.85,7.12K,Finance,Investment Banks/Brokers,97.0,90.0,97.0,98.0,12.4357,12.375,9.38K,12.05K,189.45,38.94,1.74B,No,158.65,141.51,79.52,150.28,96.4,494
53,AMRAFIN.BO,36.75,37.5,1.20K,Finance,Finance/Rental/Leasing,97.0,93.0,98.0,97.0,0.54,0.1043,0.74K,2.16K,37.5,12.72,493.92M,No,33.22,28.88,17.01,30.76,19.4,497
80,MTARTECH.NS,6940.0,7085.5,148.28K,Electronic Technology,Aerospace & Defense,96.0,46.0,65.0,96.0,342.25,227.4286,1293.01K,272.41K,8714.0,1390.5,213.47B,No,6145.95,6951.51,4521.55,6897.5,5476.63,497
88,DIACABS.NS,360.5,364.05,2040.91K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,97.0,22.1971,21.7436,7333.63K,5709.71K,366.2,115.57,189.97B,No,295.7,243.16,170.12,261.14,186.42,498
102,CHOKSI.BO,252.05,242.5,1.61K,Health Technology,Medical Specialties,96.0,97.0,97.0,95.0,20.7357,20.35,6.34K,20.43K,266.45,75.0,1.44B,No,208.72,176.35,141.17,190.39,159.3,495
106,SICAGEN.NS,66.66,74.06,626.05K,Distribution Services,Wholesale Distributors,96.0,93.0,82.0,,4.1379,3.6693,46.69K,216.35K,74.06,24.35,2.64B,No,53.42,53.8,,56.01,,82
160,TIRUPATIFL.NS,70.5,72.07,162.65K,Producer Manufacturing,Industrial Conglomerates,94.0,65.0,95.0,94.0,4.7357,4.6379,880.30K,263.34K,83.9,30.11,8.34B,No,72.19,61.14,44.19,63.07,48.32,496
170,KIRLOSENG.NS,2131.2,2161.7,917.32K,Producer Manufacturing,Electrical Products,94.0,6.0,85.0,92.0,105.1,100.9571,806.53K,499.71K,2720.0,855.8,310.13B,No,2234.11,2192.19,1548.76,2200.99,1735.75,497
173,CLCIND.NS,53.61,56.43,7.17K,Process Industries,Textiles,94.0,76.0,98.0,98.0,1.9364,1.3057,4.09K,11.91K,280.0,8.54,5.57M,No,55.01,47.8,116.47,49.53,38.62,497
175,PARAS.NS,1267.5,1277.1,951.33K,Electronic Technology,Aerospace & Defense,94.0,56.0,92.0,94.0,51.3071,51.0929,3395.11K,985.00K,1443.0,580.5,102.14B,No,1233.77,1200.69,828.14,1245.92,897.71,498
