20260202T,0,1000,0,201.01,0
20260203T,0,1000,0,201.01,0
20260204T,0,1000,0,201.01,0
20260205T,0,1000,0,201.01,0
20260206T,0,1000,0,201.01,0
20260202T,0,1000,0,120.74,0
20260203T,0,1000,0,120.74,0
20260204T,0,1000,0,120.74,0
20260205T,0,1000,0,120.74,0
20260206T,0,1000,0,120.74,0
20260202T,0,1000,0,96.07,0
20260203T,0,1000,0,96.07,0
20260204T,0,1000,0,96.07,0
20260205T,0,1000,0,96.07,0
20260206T,0,1000,0,96.07,0
20260202T,0,1000,0,86.66,0
20260203T,0,1000,0,86.66,0
20260204T,0,1000,0,86.66,0
20260205T,0,1000,0,86.66,0
20260206T,0,1000,0,86.66,0
20260202T,0,1000,0,77.86,0
20260203T,0,1000,0,77.86,0
20260204T,0,1000,0,77.86,0
20260205T,0,1000,0,77.86,0
20260206T,0,1000,0,77.86,0
20260202T,0,1000,0,65.57,0
20260203T,0,1000,0,65.57,0
20260204T,0,1000,0,65.57,0
20260205T,0,1000,0,65.57,0
20260206T,0,1000,0,65.57,0
20260202T,0,1000,0,46.11,0
20260203T,0,1000,0,46.11,0
20260204T,0,1000,0,46.11,0
20260205T,0,1000,0,46.11,0
20260206T,0,1000,0,46.11,0
