Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
5,ARIHANT.NS,877.0,2.66K,Finance,Real Estate Development,98.0,71.0,,,6.63K,13.26K,1100.0,39.65,-20.27
14,EASTSILK.NS,49.83,1.34K,Process Industries,Textiles,98.0,2.0,1.0,1.0,3.15K,2.15K,99.25,1.8,-49.79
21,BATLIBOI.NS,83.42,36.00K,Producer Manufacturing,Industrial Machinery,98.0,66.0,,,20.41K,22.27K,88.95,15.7,-6.22
25,STLTECH.NS,616.6,2931.72K,Technology Services,Information Technology Services,98.0,96.0,98.0,98.0,5824.11K,4052.58K,679.9,84.6,-9.31
35,CUPID.NS,166.18,22640.47K,Consumer Non-Durables,Household/Personal Care,97.0,95.0,96.0,96.0,17684.76K,22566.69K,171.0,17.68,-2.82
38,AHLWEST.NS,544.1,0.48K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,6.0,98.0,98.0,2.33K,0.83K,751.4,137.0,-27.59
39,SWANDEF.NS,2055.2,16.01K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,71.0,10.0,93.0,24.58K,20.43K,2489.0,188.06,-17.43
41,MTARTECH.NS,8319.0,4238.60K,Electronic Technology,Aerospace & Defense,97.0,84.0,97.0,97.0,1448.00K,2308.09K,8449.5,1390.5,-1.54
47,SIGMAADV.NS,476.25,211.38K,Technology Services,Information Technology Services,97.0,97.0,98.0,97.0,419.64K,482.75K,503.9,81.61,-5.49
48,BHAGYANGR.NS,359.5,134.20K,Producer Manufacturing,Electrical Products,97.0,87.0,97.0,97.0,322.36K,142.71K,359.5,70.21,0.0
51,SANGINITA.NS,36.95,39.56K,Process Industries,Chemicals: Specialty,97.0,97.0,98.0,98.0,199.65K,112.22K,36.95,9.09,0.0
58,GVPIL.NS,1055.2,803.78K,Industrial Services,Engineering & Construction,97.0,97.0,97.0,97.0,294.22K,475.76K,1076.0,270.9,-1.93
60,BLISSGVS.NS,474.85,1969.61K,Health Technology,Pharmaceuticals: Major,97.0,98.0,97.0,97.0,2516.93K,1235.87K,477.0,118.0,-0.45
63,VENUSREM.NS,1774.5,42.08K,Health Technology,Pharmaceuticals: Major,97.0,98.0,96.0,96.0,89.75K,217.43K,1943.8,416.0,-8.71
65,UFBL.NS,619.1,232.88K,Consumer Services,Restaurants,97.0,98.0,98.0,97.0,411.04K,340.90K,626.9,172.34,-1.24
66,DEEDEV.NS,738.75,216.22K,Producer Manufacturing,Industrial Machinery,97.0,97.0,97.0,98.0,901.32K,245.10K,760.0,183.0,-2.8
68,RAJPALAYAM.NS,833.25,0.51K,Process Industries,Textiles,96.0,65.0,,,1.88K,2.26K,875.0,314.45,-4.77
70,HFCL.NS,190.13,30794.49K,Electronic Technology,Telecommunications Equipment,96.0,95.0,98.0,97.0,56189.81K,37816.57K,208.98,59.82,-9.02
73,AEROFLEX.NS,510.9,4502.37K,Producer Manufacturing,Industrial Machinery,96.0,95.0,97.0,97.0,3230.03K,2464.70K,518.85,158.0,-1.53
78,BAJAJCON.NS,602.85,616.77K,Consumer Non-Durables,Household/Personal Care,96.0,83.0,94.0,96.0,1426.39K,860.62K,620.85,168.25,-2.9
81,CPPLUS.NS,3348.2,236.03K,Consumer Durables,Electronics/Appliances,96.0,95.0,97.0,96.0,431.52K,420.27K,3714.4,1015.0,-9.86
85,OMNI.NS,493.2,884.53K,Producer Manufacturing,Metal Fabrication,96.0,91.0,97.0,,997.75K,498.03K,548.0,176.25,-10.0
87,KSHINTL.NS,861.55,540.31K,Producer Manufacturing,Electrical Products,96.0,94.0,97.0,,550.27K,570.86K,908.9,330.0,-5.21
88,KOVAI.NS,5833.5,4.15K,Health Services,Hospital/Nursing Management,96.0,71.0,,,3.93K,4.83K,6052.6,2576.65,-3.62
89,OMAXAUTO.NS,227.22,49.00K,Producer Manufacturing,Auto Parts: Oem,96.0,81.0,97.0,97.0,212.55K,58.08K,263.4,84.05,-13.74
92,MODISONLTD.NS,306.05,207.91K,Industrial Services,Engineering & Construction,96.0,98.0,98.0,96.0,202.63K,196.16K,362.7,114.0,-15.62
95,SICAGEN.NS,53.96,5.91K,Distribution Services,Wholesale Distributors,96.0,49.0,,,16.78K,9.75K,61.5,24.35,-12.26
