Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
3,ARIHANT.NS,961.25,953.15,1.34K,Finance,Real Estate Development,98.0,6.0,72.0,,61.8071,61.8071,7.96K,4.14K,1225.0,39.65,10.44B,No,994.19,962.53,,982.95,,104
29,CUPID.NS,280.95,283.15,5516.57K,Consumer Non-Durables,Household/Personal Care,98.0,74.0,97.0,98.0,8.9121,8.9086,33624.54K,12549.73K,299.0,32.87,377.78B,No,282.48,245.01,137.52,255.81,164.04,499
41,STELLANT.BO,1024.95,1035.85,2.33K,Finance,Investment Banks/Brokers,97.0,57.0,96.0,88.0,61.2679,60.8036,7.97K,8.71K,1104.6,135.6,5.83B,No,1025.81,819.95,615.41,879.88,687.54,497
47,SPICEISLIN.BO,97.3,96.6,37.69K,Process Industries,Textiles,97.0,48.0,59.0,91.0,5.1286,4.8443,78.59K,68.87K,110.0,14.2,3.03B,No,98.18,99.6,66.04,98.52,78.93,499
71,AHLWEST.NS,530.0,530.85,0.01K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,46.0,25.0,98.0,24.85,23.5572,0.70K,0.81K,751.4,137.0,6.18B,No,536.77,553.16,343.19,550.9,426.35,499
75,SWASTIKAAL.BO,137.0,140.95,14.00K,Producer Manufacturing,Metal Fabrication,97.0,96.0,98.0,95.0,6.6264,2.6221,19.78K,30.20K,144.25,39.0,1.12B,No,108.56,94.88,67.85,102.41,70.96,279
84,ZELIO.BO,861.4,878.9,4.50K,Consumer Durables,Motor Vehicles,96.0,89.0,94.0,95.0,19.8464,9.2679,22.09K,15.10K,900.6,154.9,18.22B,No,842.06,756.28,502.27,789.77,556.31,228
96,VEERHEALTH.BO,49.77,49.76,104.87K,Health Technology,Pharmaceuticals: Other,96.0,83.0,97.0,96.0,2.1707,2.1707,152.03K,136.29K,51.84,16.7,995.32M,No,48.75,43.37,26.4,45.25,30.25,496
113,JAYKAILASH.BO,71.0,70.79,41.60K,Consumer Non-Durables,Food: Specialty/Candy,95.0,97.0,92.0,98.0,4.8107,4.0821,66.03K,69.28K,75.65,10.73,354.78M,No,63.24,45.13,30.07,50.86,33.56,496
118,ATHERENERG.NS,1599.3,1584.0,3787.17K,Consumer Durables,Motor Vehicles,95.0,76.0,93.0,94.0,64.9786,61.1857,4875.45K,7014.31K,1744.0,492.7,633.51B,No,1544.2,1372.49,936.48,1423.16,1058.81,338
120,CYIENTDLM.NS,865.35,856.95,271.10K,Electronic Technology,Electronic Production Equipment,95.0,92.0,97.0,97.0,34.5964,34.1964,820.51K,816.32K,894.0,265.2,68.68B,No,775.49,669.9,456.96,710.96,489.45,499
164,KANORICHEM.NS,155.41,155.56,11.81K,Process Industries,Chemicals: Specialty,94.0,65.0,95.0,95.0,7.1893,7.1893,45.70K,40.01K,164.6,56.0,6.79B,No,155.53,147.88,97.16,150.83,108.02,499
172,BLUSPRING.NS,137.19,138.96,216.37K,Commercial Services,Miscellaneous Commercial Services,94.0,90.0,92.0,96.0,8.3457,8.2729,977.39K,671.02K,139.8,43.98,20.51B,No,124.53,117.26,79.8,120.45,87.67,311
177,MAHASTEEL.NS,1294.4,1282.5,5.57K,Non-Energy Minerals,Steel,94.0,91.0,90.0,87.0,68.3286,65.0143,13.25K,24.20K,1421.0,381.25,21.27B,No,1196.58,1002.6,883.09,1060.81,933.03,497
185,COMSYN.NS,294.2,301.3,242.72K,Process Industries,Containers/Packaging,94.0,93.0,96.0,91.0,14.7279,14.7279,926.78K,371.90K,314.85,136.44,11.87B,No,287.97,232.85,174.73,245.34,188.45,498
186,GSTL.BO,35.77,34.07,40.10K,Technology Services,Information Technology Services,94.0,88.0,93.0,93.0,2.5286,2.3886,57.55K,68.14K,40.15,13.67,1.23B,No,34.66,28.98,22.31,30.07,24.85,496
197,SHARDUL.NS,54.06,54.49,4.68K,Finance,Investment Banks/Brokers,93.0,94.0,97.0,,1.7629,1.76,16.55K,10.73K,60.0,23.05,4.73B,No,52.17,46.01,,48.66,,98
204,KOVAI.NS,6069.0,6062.5,4.99K,Health Services,Hospital/Nursing Management,93.0,66.0,55.0,,132.6786,131.8214,5.92K,3.57K,6340.0,2576.65,66.41B,No,6014.35,5968.44,,5981.1,,104
232,PREMIERPOL.NS,91.45,95.36,273.94K,Non-Energy Minerals,Forest Products,92.0,93.0,94.0,84.0,5.7386,5.7386,549.89K,440.06K,98.8,38.0,9.58B,No,86.78,77.07,58.5,79.91,65.01,498
234,IFCI.NS,102.51,101.38,207763.76K,Finance,Finance/Rental/Leasing,92.0,95.0,85.0,91.0,5.3929,5.3557,64893.33K,138993.75K,107.5,46.23,276.19B,No,85.4,78.67,64.43,82.2,70.26,499
256,EBGNG.NS,619.1,601.25,413.26K,Technology Services,Information Technology Services,92.0,87.0,92.0,89.0,34.825,34.2393,810.25K,831.32K,689.5,239.0,70.58B,No,599.78,587.93,423.01,583.03,478.87,276
263,SW1.BO,162.95,166.95,0.00K,Finance,Investment Banks/Brokers,91.0,79.0,95.0,85.0,4.7893,2.4571,0.83K,0.17K,195.0,74.4,146.65M,No,155.71,158.61,111.81,163.39,117.92,498
266,OMAXE.NS,129.82,136.38,2494.93K,Finance,Real Estate Development,91.0,97.0,96.0,88.0,10.3193,10.3136,4331.53K,13433.87K,138.89,62.5,23.84B,No,110.24,96.78,81.1,104.39,86.32,498
287,ANTELOPUS.NS,985.3,957.15,2853.98K,Energy Minerals,Integrated Oil,91.0,90.0,71.0,89.0,52.4357,50.3679,703.36K,3684.51K,1075.1,357.0,34.65B,No,834.22,832.8,647.29,846.59,730.11,499
312,AYMSYNTEX.NS,315.2,310.7,78.70K,Process Industries,Textiles,90.0,92.0,90.0,84.0,18.1143,18.1143,93.66K,322.49K,325.0,141.53,18.51B,No,272.7,255.12,206.86,261.25,226.44,498
316,SRIKPRIND.NS,33.82,33.38,113.31K,Non-Energy Minerals,Construction Materials,90.0,,,,2.4164,2.1614,52.80K,73.02K,36.8,19.4,,No,,,,,,15
331,VALSONQ.BO,43.85,42.5,0.03K,Process Industries,Textiles,90.0,92.0,93.0,86.0,3.1079,2.9543,8.41K,8.50K,47.8,23.58,335.93M,No,42.75,37.99,31.06,38.96,32.67,497
332,INOXINDIA.NS,2231.4,2247.8,154.70K,Producer Manufacturing,Industrial Machinery,90.0,84.0,85.0,92.0,97.7643,95.4929,472.14K,773.99K,2320.0,1068.2,202.88B,No,2027.71,1975.87,1478.74,2030.35,1640.24,498
336,CHEMBONDCH.NS,267.15,254.45,9.18K,Process Industries,Chemicals: Major Diversified,89.0,82.0,93.0,91.0,14.0486,14.0486,16.27K,9.64K,290.0,104.85,7.19B,No,267.83,250.74,181.87,253.85,195.63,281
359,JAFINANCE.BO,127.55,125.6,9.58K,Finance,Finance/Rental/Leasing,89.0,74.0,89.0,76.0,5.7929,5.3036,0.64K,1.23K,143.99,50.35,1.36B,No,122.78,104.86,86.1,109.81,93.56,496
375,SAILIFE.NS,1579.6,1584.3,456.69K,Commercial Services,Miscellaneous Commercial Services,88.0,86.0,82.0,84.0,48.95,47.9071,554.72K,962.10K,1630.0,783.85,335.37B,No,1482.29,1365.63,1087.09,1400.64,1184.21,430
404,KAMDHENU.NS,39.88,39.24,817.83K,Non-Energy Minerals,Steel,88.0,83.0,90.0,90.0,1.9293,1.9293,1269.49K,856.53K,40.44,16.15,11.24B,No,35.63,34.34,26.39,35.74,27.93,499
405,VICTMILL.BO,8908.15,8833.8496,0.12K,Process Industries,Textiles,88.0,98.0,95.0,80.0,629.118,572.1144,0.15K,0.47K,9448.95,4501.0,877.99M,No,7512.82,6072.11,5930.91,6606.74,5967.39,496
407,WELENT.NS,783.5,813.6,621.08K,Industrial Services,Engineering & Construction,88.0,94.0,90.0,88.0,37.1214,37.1214,513.01K,922.53K,825.0,412.0,106.25B,No,653.02,624.08,530.48,648.08,552.35,499
412,ACMESOLAR.NS,413.15,418.0,1366.99K,Industrial Services,Engineering & Construction,87.0,82.0,75.0,90.0,18.6857,18.3143,2094.70K,2191.72K,430.5,195.9,291.80B,No,391.35,381.45,292.32,385.99,323.77,453
416,SWARAJ.NS,355.35,357.35,65.32K,Process Industries,Textiles,87.0,53.0,92.0,61.0,10.8857,10.6821,148.72K,102.91K,386.75,158.5,9.39B,No,366.68,354.04,289.34,359.38,306.57,497
422,HANNAH.BO,117.4,114.6,40.00K,Health Services,Hospital/Nursing Management,87.0,79.0,69.0,92.0,3.1357,2.1143,18.72K,13.80K,128.8,55.99,2.66B,No,112.76,111.63,,111.01,89.59,150
435,TIRUFOAM.BO,117.85,117.9,0.02K,Consumer Durables,Home Furnishings,87.0,95.0,92.0,84.0,3.7907,2.5821,1.33K,0.32K,134.4,56.1,519.36M,No,104.73,87.43,83.0,90.17,82.35,496
437,ACUTAAS.NS,3181.6,3168.5,141.22K,Health Technology,Pharmaceuticals: Major,87.0,39.0,42.0,82.0,111.9286,110.8715,371.05K,265.94K,3740.0,1302.0,260.48B,No,3215.97,3344.21,2549.58,3271.88,2878.34,499
443,RAIN.NS,211.38,215.72,2223.49K,Process Industries,Industrial Specialties,87.0,31.0,51.0,83.0,8.1921,8.0643,5317.55K,4198.28K,252.0,99.9,71.10B,No,205.69,210.11,159.63,212.86,170.4,499
444,AKUMS.NS,754.65,765.75,120.74K,Health Technology,Biotechnology,87.0,76.0,87.0,85.0,26.3214,25.8357,403.28K,405.62K,796.55,409.3,115.54B,No,758.8,705.28,544.17,717.96,593.57,496
476,KALYANKJIL.NS,591.0,598.8,3808.28K,Retail Trade,Specialty Stores,86.0,43.0,95.0,81.0,19.8679,19.8679,22543.26K,10090.85K,648.95,327.05,610.36B,No,602.11,556.87,451.53,586.04,455.02,499
478,SHTL.BO,110.13,111.32,7.20K,Producer Manufacturing,Industrial Machinery,86.0,92.0,89.0,93.0,4.6229,3.9914,6.34K,16.56K,115.0,38.43,623.16M,No,99.58,89.64,70.88,91.86,73.54,203
485,PARACABLES.NS,65.61,65.51,1402.25K,Producer Manufacturing,Electrical Products,85.0,33.0,39.0,92.0,2.8914,2.8914,2209.63K,2231.25K,75.7,28.3,21.47B,No,63.98,65.28,48.66,64.8,53.92,499
487,APMIN.BO,58.05,58.04,8.05K,Process Industries,Textiles,85.0,78.0,83.0,77.0,2.0986,2.09,8.86K,11.49K,61.0,32.33,1.25B,No,57.37,52.5,44.08,53.76,46.62,496
