Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
2,SMTEL.BO,429.0,0.07K,Commercial Services,Miscellaneous Commercial Services,98.0,60.0,11.0,97.0,24.4714,18.6179,1.39K,0.76K,494.85,15.08,7.75B,No,416.98,254.23,416.42,342.34
11,SALSAIN.BO,247.95,0.23K,Finance,Financial Conglomerates,98.0,4.0,1.0,98.0,14.3536,13.6786,1.22K,0.48K,828.95,14.58,1.73B,No,382.35,189.3,327.12,275.77
15,EASTSILK.NS,50.0,8.78K,Process Industries,Textiles,98.0,3.0,1.0,1.0,1.9221,1.6393,2.96K,1.08K,99.25,1.8,250.00M,No,58.16,64.0,56.53,68.04
32,COVANCE.BO,162.1,1.66K,Technology Services,Information Technology Services,98.0,19.0,16.0,94.0,8.7679,6.5821,3.64K,9.31K,171.34,14.7,3.59B,No,167.63,118.76,166.6,149.2
34,HYPERSOFT.BO,210.0,6.50K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,97.0,97.0,8.5036,6.0357,9.96K,12.02K,216.8,21.32,17.73B,No,149.91,97.23,159.52,109.31
39,PHCAP.BO,934.0,0.65K,Finance,Investment Banks/Brokers,97.0,91.0,93.0,98.0,26.7143,24.9,3.38K,3.46K,954.9,165.05,2.80B,No,746.39,446.64,786.55,581.78
41,SWANDEF.NS,2021.9,2.79K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,64.0,20.0,94.0,86.9071,83.1286,24.74K,21.48K,2489.0,188.06,106.52B,No,1906.91,1418.7,1926.28,1761.23
45,NATHUEC.BO,38.13,1.78K,Transportation,Air Freight/Couriers,97.0,97.0,98.0,97.0,0.8736,0.4764,13.30K,23.74K,39.68,7.52,158.06M,No,24.37,15.05,27.14,17.31
48,GDLLEAS.BO,72.7,0.30K,Finance,Finance/Rental/Leasing,97.0,47.0,2.0,9.0,3.1379,2.7643,2.09K,0.34K,169.8,8.33,364.23M,No,74.38,83.7,74.53,100.92
54,ISTRNETWK.BO,50.0,8.71K,Commercial Services,Miscellaneous Commercial Services,97.0,72.0,37.0,37.0,1.9707,1.3807,26.86K,24.90K,72.15,5.16,3.52B,No,46.87,42.8,47.66,46.76
66,RAJPALAYAM.NS,839.55,1.23K,Process Industries,Textiles,97.0,68.0,,,30.95,29.9036,1.88K,3.15K,875.0,314.45,,No,,,765.6,
70,TITANBIO.BO,447.25,9.89K,Health Technology,Biotechnology,96.0,33.0,82.0,96.0,20.7286,20.7286,68.03K,33.28K,555.65,74.73,18.59B,No,458.01,284.78,459.41,334.48
