Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,39,95,93,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,34,57,21,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,80,71,88,73,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,73,64,60,73,"RUBICON.NS,TITANBIO.BO,FERMENTA.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Electronics Distributors,Distribution Services,69,54,68,59,"RPTECH.NS,CNL.NS,OPTIEMUS.NS,PANIDPR.BO,REDINGTON.NS,COLAB.BO,LABELKRAFT.BO,ACCEDERE.BO,PALREDTEC.NS,BRISK.BO,MISQUITA.BO"
6,Pharmaceuticals: Generic,Health Technology,67,29,66,58,"NUTRICIRCLE.BO,ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
7,Miscellaneous,Miscellaneous,65,63,68,59,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
8,Electronic Production Equipment,Electronic Technology,65,64,67,76,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,SELECTRIC.BO,CONTAINE.BO,KAYNES.NS,ELIN.NS"
9,Contract Drilling,Industrial Services,65,83,69,64,JINDRILL.NS
10,Telecommunications Equipment,Electronic Technology,64,29,60,66,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ADCINDIA.BO,ONIDA.NS,ROSSTECH.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,DCI.NS,AVANTEL.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
11,Commercial Printing/Forms,Commercial Services,64,78,78,72,"DJML.NS,INLANPR.BO,TCPLPACK.NS,REPRO.NS"
12,Hospital/Nursing Management,Health Services,63,54,62,61,"KOVAI.NS,KMCSHIL.BO,HANNAH.BO,PARKHOSPS.NS,ARTEMISMED.NS,ASTERDM.NS,ASARFI.BO,JLHL.NS,APOLLOHOSP.NS,MEDANTA.NS,KIMS.NS,YATHARTH.NS,GPTHEALTH.NS,RAINBOW.NS,NH.NS,GKSL.NS,HCG.NS,MAXHEALTH.NS,FORTIS.NS,SHANMUGA.BO,SHARMEH.BO,CMMHOSP.BO,AASHKA.BO,KKSHL.BO,SHALBY.NS,FORTISMLR.BO,INDRAMEDCO.NS,NGIND.BO"
13,Computer Peripherals,Electronic Technology,62,41,57,62,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
14,Aerospace & Defense,Electronic Technology,61,37,57,66,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,TANAA.BO,BEL.NS,BDL.NS,DRONACHRYA.BO"
15,Auto Parts: Oem,Producer Manufacturing,61,52,60,59,"AMS.BO,SANSERA.NS,SEDEMAC.NS,UNIPARTS.NS,EMMFORCE.BO,NRBBEARING.NS,WHEELS.NS,GNA.NS,SJS.NS,SHRIPISTON.NS,SONACOMS.NS,DIVGIITTS.NS,OMAXAUTO.NS,INDNIPPON.NS,RICOAUTO.NS,RML.NS,BELRISE.NS,SSWL.NS,GABRIEL.NS,RANEHOLDIN.NS,MINDACORP.NS,MOTHERSON.NS,BHARATSE.NS,AFLTD.BO,BIMETAL.NS,PPAP.NS,PRICOLLTD.NS,MUNJALAU.NS,MENNPIS.NS,EXIDEIND.NS,HIMTEK.BO,AUTOIND.NS,CUMMINSIND.NS,VARROC.NS,JAMNAAUTO.NS,SUPRAJIT.NS,LUMAXTECH.NS,SUNDRMBRAK.NS,BOSCHLTD.NS,ACGL.BO,RACLGEAR.NS,LUMAXIND.NS,FIEMIND.NS,SKFINDUS.NS,TVSHLTD.NS,ASKAUTOLTD.NS,JBMA.NS,JAYUSH.BO,MUNJALSHOW.NS,UNOMINDA.NS,SUNDRMFAST.NS,CARRARO.NS,PORWAL.BO,KROSS.NS,SNL.BO,ZFCVINDIA.NS,IGARASHI.NS,JMA.NS,UCAL.NS,TENNIND.NS,AUTOAXLES.NS,ASAL.NS,MSUMI.NS,NDRAUTO.NS,ARISINT.BO,SAMKRG.BO,HINDCOMPOS.NS,CIEINDIA.NS,KALYANIFRG.NS,MACPLASQ.BO,KINETICENG.BO,SHARDAMOTR.NS,SWARAJENG.NS,ESCORTS.NS,ALICON.NS,SINTERCOM.NS,HITECHGEAR.NS,PRECAM.NS,RASANDIK.BO,SUNCLAY.NS,ISTLTD.BO,SHANTIGEAR.NS,ZFSTEERING.NS,ENKEIWHEL.BO,SALAUTO.BO,REMSONSIND.NS,JAGANLAM.BO,KRANTI.BO"
