Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,5,0,93,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,88,83,88,91,NDLVENTURE.NS
3,Discount Stores,Retail Trade,88,9,4,31,SPICELOUNG.BO
4,Real Estate Investment Trusts,Finance,80,70,78,80,"FUNDVISER.BO,MINDSPACE.BO,EMBASSY.BO,KRT.BO,BIRET.BO,NXST.BO,INDUSINVIT.BO"
5,Drugstore Chains,Retail Trade,78,85,89,73,MEDPLUS.NS
6,Major Banks,Finance,78,64,75,79,"BANKINDIA.NS,FEDERALBNK.NS,INDIANB.NS,SOUTHBANK.NS,UNIONBANK.NS,CANBK.NS,RBLBANK.NS,MAHABANK.NS,IDBI.NS,AXISBANK.NS,BANKBARODA.NS,PNB.NS,INDUSINDBK.NS,BANDHANBNK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
7,Computer Communications,Electronic Technology,76,50,48,81,KERNEX.NS
8,Life/Health Insurance,Finance,73,55,74,71,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,STARHEALTH.NS,ICICIPRULI.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
9,Motor Vehicles,Consumer Durables,71,47,62,69,"FORCEMOT.NS,ATHERENERG.NS,TMCV.NS,SMLMAH.NS,ZELIO.BO,TVSMOTOR.NS,HEROMOTOCO.NS,EICHERMOT.NS,SANDHAR.NS,SEVL.BO,MARUTI.NS,M&M.NS,ATULAUTO.NS,HYUNDAI.NS,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
10,Computer Peripherals,Electronic Technology,68,51,42,70,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
11,Medical Distributors,Distribution Services,68,47,77,64,"CHECKPOINT.BO,APPL.BO,GUJINJEC.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,APL.BO,ROYAL.BO"
12,Wireless Telecommunications,Communications,68,41,60,66,"BHARTIARTL.NS,BHARTIHEXA.NS"
13,Financial Publishing/Services,Commercial Services,68,38,64,60,"CARERATING.NS,ICRA.NS"
14,Regional Banks,Finance,66,55,61,73,"CMBL.BO,KARURVYSYA.NS,TMB.NS,UJJIVANSFB.NS,DCBBANK.NS,SBIN.NS,CUB.NS,AUBANK.NS,IDFCFIRSTB.NS,KTKBANK.NS,EQUITASBNK.NS,SURYODAY.NS,ICICIBANK.NS,J&KBANK.NS,CAPITALSFB.NS,JAGSONSER.BO,FINOPB.NS,JSFB.NS,MONEYBOXX.NS,DAMCAPITAL.NS,EMERALD.BO"
15,Marine Shipping,Transportation,65,69,65,76,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GPPL.NS,TRANSWORLD.NS,GLOTTIS.NS"
16,Savings Banks,Finance,65,31,52,0,NSDL.BO
17,Specialty Insurance,Finance,64,69,67,69,"GICRE.NS,ICICIGI.NS"
