20260521T,0,1000,0,286.81,0
20260522T,0,1000,0,286.81,0
20260525T,0,1000,0,286.81,0
20260526T,0,1000,0,286.81,0
20260527T,0,1000,0,286.81,0
20260521T,0,1000,0,139.77,0
20260522T,0,1000,0,139.77,0
20260525T,0,1000,0,139.77,0
20260526T,0,1000,0,139.77,0
20260527T,0,1000,0,139.77,0
20260521T,0,1000,0,109.58,0
20260522T,0,1000,0,109.58,0
20260525T,0,1000,0,109.58,0
20260526T,0,1000,0,109.58,0
20260527T,0,1000,0,109.58,0
20260521T,0,1000,0,98.34,0
20260522T,0,1000,0,98.34,0
20260525T,0,1000,0,98.34,0
20260526T,0,1000,0,98.34,0
20260527T,0,1000,0,98.34,0
20260521T,0,1000,0,88.76,0
20260522T,0,1000,0,88.76,0
20260525T,0,1000,0,88.76,0
20260526T,0,1000,0,88.76,0
20260527T,0,1000,0,88.76,0
20260521T,0,1000,0,76.34,0
20260522T,0,1000,0,76.34,0
20260525T,0,1000,0,76.34,0
20260526T,0,1000,0,76.34,0
20260527T,0,1000,0,76.34,0
20260521T,0,1000,0,57.22,0
20260522T,0,1000,0,57.22,0
20260525T,0,1000,0,57.22,0
20260526T,0,1000,0,57.22,0
20260527T,0,1000,0,57.22,0
