Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
36,GUJINJEC.BO,119.9,15.59K,Distribution Services,Medical Distributors,97.0,82.0,96.0,98.0,40.48K,70.94K,119.9,19.01,1.76B,No
55,TITANBIO.BO,434.85,20.52K,Health Technology,Biotechnology,97.0,42.0,97.0,96.0,100.41K,28.24K,555.65,74.73,17.97B,No
59,DHRUVCA.BO,445.35,4.00K,Finance,Finance/Rental/Leasing,97.0,94.0,97.0,97.0,4.61K,4.74K,445.35,111.0,3.20B,No
92,BIZOTIC.BO,805.0,7.60K,Consumer Non-Durables,Apparel/Footwear,96.0,55.0,10.0,37.0,6.77K,6.96K,1053.0,142.0,7.76B,No
111,BRRL.BO,966.5,0.80K,Consumer Durables,Homebuilding,95.0,71.0,84.0,97.0,2.04K,1.02K,1011.0,226.0,9.99B,No
112,NINSYS.NS,716.4,12.90K,Technology Services,Packaged Software,95.0,96.0,97.0,95.0,13.71K,7.05K,757.2,281.05,13.31B,No
115,HITECHCORP.NS,305.85,138.28K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,98.0,97.0,95.0,21.99K,63.34K,322.0,112.0,5.25B,No
146,TIRTPLS.BO,30.65,1.32K,Process Industries,Containers/Packaging,94.0,84.0,80.0,97.0,4.54K,8.38K,37.3,12.11,136.41M,No
152,RUBICON.NS,1181.4,701.00K,Health Technology,Biotechnology,94.0,93.0,93.0,95.0,442.77K,1620.06K,1370.0,570.75,194.64B,No
171,UMIYA.BO,39.98,1.21K,Non-Energy Minerals,Steel,93.0,84.0,84.0,94.0,21.57K,19.14K,45.36,15.06,518.01M,No
187,MNIL.BO,47.02,10.97K,Finance,Real Estate Development,93.0,78.0,74.0,93.0,3.58K,4.83K,50.45,20.0,1.21B,No
215,ADANIGREEN.NS,1490.5,4264.90K,Utilities,Alternative Power Generation,92.0,84.0,95.0,91.0,4860.21K,3873.31K,1532.5,765.0,2455.12B,No
224,RUBYMILLS.NS,328.3,39.20K,Process Industries,Textiles,91.0,96.0,97.0,91.0,103.20K,245.41K,334.4,169.02,10.98B,No
237,RPEL.NS,1090.25,192.69K,Process Industries,Chemicals: Major Diversified,91.0,97.0,94.0,72.0,131.13K,100.47K,1118.9,561.3,50.07B,No
252,CMPDI.NS,234.75,2503.39K,Commercial Services,Miscellaneous Commercial Services,91.0,87.0,,,6094.15K,3764.59K,263.65,150.16,,No
274,ECOBOAR.BO,57.6,4.94K,Non-Energy Minerals,Forest Products,90.0,12.0,45.0,95.0,11.53K,13.97K,77.8,26.5,1.52B,No
295,MIIL.BO,783.9,51.78K,Finance,Investment Managers,89.0,81.0,89.0,91.0,79.20K,161.21K,805.05,470.1,17.03B,No
299,SAMOR.BO,95.0,0.00K,Distribution Services,Wholesale Distributors,89.0,64.0,90.0,94.0,5.56K,4.63K,104.99,48.55,2.15B,No
305,SHRICON.BO,242.25,0.31K,Industrial Services,Engineering & Construction,89.0,34.0,82.0,95.0,0.47K,0.10K,278.0,122.55,300.39M,No
308,HSCL.NS,667.2,26997.94K,Process Industries,Industrial Specialties,89.0,84.0,91.0,92.0,7806.97K,8013.26K,692.15,418.5,336.63B,No
309,ELFIN.BO,69.0,6.00K,Process Industries,Agricultural Commodities/Milling,89.0,57.0,,,60.78K,18.00K,78.0,47.3,1.34B,No
310,KESAR.BO,1233.25,8.10K,Finance,Real Estate Development,89.0,66.0,58.0,90.0,11.10K,12.79K,1287.4,530.0,37.12B,No
312,BLUSPRING.NS,91.0,1481.91K,Commercial Services,Miscellaneous Commercial Services,89.0,96.0,96.0,85.0,513.73K,596.45K,100.88,43.98,13.60B,No
323,NORBTEAEXP.NS,80.78,3.17K,Consumer Non-Durables,Food: Specialty/Candy,88.0,86.0,10.0,75.0,6.15K,4.14K,99.35,30.5,1.26B,No
324,JASCH.BO,237.75,5.73K,Process Industries,Textiles,88.0,98.0,93.0,91.0,9.69K,49.21K,245.95,126.05,1.62B,No
332,SOTL.NS,543.45,332.69K,Process Industries,Chemicals: Specialty,88.0,95.0,92.0,91.0,185.26K,614.71K,562.2,285.8,37.26B,No
337,SUNRAKSHAK.BO,327.5,10.10K,Process Industries,Textiles,88.0,73.0,88.0,92.0,16.10K,24.71K,370.0,197.0,10.15B,No
352,SOFTTECH.NS,441.0,2.42K,Technology Services,Packaged Software,87.0,83.0,94.0,85.0,11.04K,6.92K,489.9,215.0,6.10B,No
358,HINDALUMI.BO,101.15,2.54K,Non-Energy Minerals,Aluminum,87.0,59.0,64.0,94.0,12.56K,10.03K,162.55,57.25,637.27M,No
382,DANLAW.BO,972.6,9.22K,Technology Services,Packaged Software,86.0,94.0,95.0,82.0,6.23K,9.64K,1100.0,428.0,4.74B,No
401,PARAS.NS,964.75,5893.05K,Electronic Technology,Aerospace & Defense,86.0,86.0,91.0,88.0,1840.31K,1936.94K,984.4,580.5,77.75B,No
402,ADANIENT.NS,2970.0,1652.90K,Distribution Services,Wholesale Distributors,86.0,91.0,89.0,87.0,2663.55K,2643.23K,3039.8,1753.0,4074.80B,No
412,FORINTL.BO,79.4,0.03K,Transportation,Air Freight/Couriers,86.0,84.0,79.0,87.0,1.86K,1.38K,87.19,50.11,558.98M,No
429,ANGELONE.NS,325.7,3743.76K,Finance,Investment Banks/Brokers,85.0,71.0,91.0,80.0,10540.34K,9115.38K,351.0,208.63,297.48B,No
438,GALAGEX.BO,64.2,1.58K,Producer Manufacturing,Metal Fabrication,85.0,92.0,92.0,84.0,286.22K,172.13K,66.89,36.56,1.02B,No
450,PREMEXPLN.NS,688.05,1390.23K,Process Industries,Chemicals: Specialty,84.0,93.0,86.0,86.0,760.43K,2852.57K,779.5,378.4,37.01B,No
460,INSPIRISYS.NS,118.44,20.37K,Technology Services,Information Technology Services,84.0,96.0,89.0,83.0,21.10K,43.69K,133.9,69.92,4.69B,No
493,RDGAIL.BO,104.0,3.60K,Process Industries,Agricultural Commodities/Milling,83.0,65.0,46.0,92.0,4.74K,0.67K,117.4,54.5,923.10M,No
506,RICOAUTO.NS,132.12,3587.83K,Producer Manufacturing,Auto Parts: Oem,83.0,81.0,53.0,84.0,1614.64K,1753.37K,142.4,65.73,17.87B,No
529,SAPL.BO,2601.8,0.01K,Producer Manufacturing,Industrial Machinery,82.0,90.0,79.0,83.0,0.16K,0.02K,2601.8,1445.0,12.40B,No
535,KOPRAN.NS,182.0,144.64K,Health Technology,Pharmaceuticals: Major,82.0,86.0,91.0,88.0,799.86K,2584.53K,219.0,107.0,8.79B,No
562,MANINDS.NS,506.0,610.21K,Producer Manufacturing,Industrial Machinery,81.0,48.0,68.0,71.0,850.24K,1223.28K,606.4,302.05,37.95B,No
