Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
6,SALSAIN.BO,389.0,379.0,0.21K,Finance,Financial Conglomerates,98.0,70.0,95.0,82.0,23.9536,21.0643,0.64K,0.43K,828.95,14.58,2.71B,No,360.61,328.75,272.81,338.27,364.71,499
8,MRUTR.BO,113.0,115.3,33.14K,Finance,Investment Banks/Brokers,98.0,93.0,98.0,98.0,3.5907,2.0471,15.23K,68.50K,115.3,0.58,81.64B,No,95.2,80.51,33.19,84.89,45.65,499
11,TANDHANIN.BO,161.65,166.3,7.41K,Finance,Investment Banks/Brokers,98.0,81.0,89.0,98.0,8.2071,5.7393,6.62K,12.64K,170.8,10.48,8.05B,No,140.72,145.96,74.29,148.26,99.92,499
24,CUPID.NS,280.7,275.05,9324.19K,Consumer Non-Durables,Household/Personal Care,98.0,90.0,98.0,98.0,14.6814,14.6814,33859.59K,17710.65K,299.0,32.87,377.45B,No,279.65,239.21,134.27,247.35,157.4,501
49,INDSWFTLAB.NS,366.85,368.15,473.20K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,96.0,20.615,20.0621,1444.43K,1403.16K,389.5,87.15,31.90B,No,318.13,261.8,160.95,273.58,188.81,500
78,VTMLTD.NS,57.73,59.43,14.67K,Process Industries,Textiles,96.0,,,,4.5836,2.8686,37.96K,62.59K,61.9,22.95,5.81B,No,,,,,,17
85,BEEZAASAN.BO,573.3,585.0,5.60K,Process Industries,Industrial Specialties,96.0,96.0,98.0,96.0,12.0821,3.7536,29.38K,21.68K,585.0,177.05,8.69B,No,493.24,421.61,278.12,440.41,305.4,372
91,TRUEGREEN.BO,225.15,232.1,14.19K,Process Industries,Textiles,96.0,90.0,86.0,97.0,13.6607,10.8964,18.59K,40.11K,255.0,52.75,7.42B,No,215.78,198.87,131.81,201.97,162.66,498
92,MENONBE.NS,293.9,301.4,51.33K,Producer Manufacturing,Metal Fabrication,96.0,94.0,97.0,96.0,16.8614,14.1621,203.14K,113.98K,301.4,101.5,16.47B,No,260.88,219.41,148.53,227.45,163.96,500
98,EXATO.BO,721.05,752.75,10.50K,Technology Services,Packaged Software,96.0,91.0,97.0,96.0,40.8536,35.6822,44.00K,26.55K,775.0,266.0,7.26B,No,682.28,575.19,,601.92,445.03,185
99,KREONFIN.BO,85.98,85.22,0.61K,Finance,Finance/Rental/Leasing,96.0,45.0,98.0,96.0,5.2443,5.1993,37.37K,3.43K,96.89,23.92,101.71M,No,86.12,81.91,46.47,83.66,52.85,498
100,BAFNAPH.NS,308.0,312.6,7.53K,Health Technology,Pharmaceuticals: Major,96.0,84.0,97.0,97.0,9.9679,6.3536,28.48K,16.60K,318.5,94.77,7.29B,No,271.51,245.67,163.26,253.23,173.96,499
103,SHILPAMED.NS,928.55,889.7,1464.48K,Health Technology,Pharmaceuticals: Major,96.0,97.0,96.0,97.0,35.5214,35.2643,1837.99K,1554.03K,952.0,259.5,181.61B,No,838.7,703.85,460.62,730.29,525.41,501
105,AEROFLEX.NS,540.75,552.05,1124.00K,Producer Manufacturing,Industrial Machinery,96.0,92.0,81.0,96.0,26.9393,26.8821,1769.93K,1725.51K,570.5,158.0,71.56B,No,483.78,454.72,312.63,460.85,369.13,501
107,RUBICON.NS,1828.8,1822.2,123.10K,Health Technology,Biotechnology,96.0,90.0,90.0,95.0,86.1214,84.0786,437.21K,363.56K,1899.0,570.75,301.92B,No,1726.9,1563.84,1018.41,1571.94,1157.23,219
115,RPEL.NS,1774.6,1727.1,49.86K,Process Industries,Chemicals: Major Diversified,95.0,96.0,96.0,96.0,92.8643,92.3286,107.79K,130.32K,1810.0,561.3,81.49B,No,1544.39,1377.44,980.07,1429.27,1020.67,500
126,MAHASTEEL.NS,1324.4,1394.1,3.56K,Non-Energy Minerals,Steel,95.0,93.0,89.0,89.0,58.8,58.4214,13.13K,32.48K,1421.0,367.25,21.77B,No,1159.41,973.88,875.56,1016.68,915.15,499
127,SVRL.BO,519.0,513.8,12.25K,Process Industries,Agricultural Commodities/Milling,95.0,86.0,97.0,94.0,28.0143,27.9214,17.73K,9.49K,559.7,200.0,11.48B,No,520.13,427.82,307.63,447.51,319.56,499
129,KMEW.NS,2951.6,2936.0,35.12K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,88.0,94.0,91.0,133.2999,130.2928,120.95K,106.61K,3080.0,851.65,72.61B,No,2747.15,2529.22,1950.27,2595.6,2061.1,435
131,OMNI.NS,543.15,535.6,373.61K,Producer Manufacturing,Metal Fabrication,95.0,16.0,60.0,,24.6929,24.6929,1099.96K,591.37K,764.85,176.25,67.17B,No,574.64,566.19,,563.75,,126
142,CHOKSI.BO,249.3,245.75,0.45K,Health Technology,Medical Specialties,95.0,54.0,96.0,89.0,16.5286,16.15,6.67K,4.89K,266.45,75.0,1.42B,No,242.3,209.08,152.85,215.32,170.96,498
149,AVADHSUGAR.NS,811.7,823.3,120.11K,Process Industries,Agricultural Commodities/Milling,95.0,96.0,95.0,96.0,56.025,55.4357,236.24K,640.76K,884.8,306.05,16.25B,No,739.9,608.95,459.44,633.14,505.55,500
162,KINETRU.BO,58.71,61.8,1.51K,Finance,Finance/Rental/Leasing,94.0,96.0,96.0,65.0,3.3907,2.5757,1.52K,2.59K,75.82,25.47,197.27M,No,52.61,42.73,41.95,44.99,41.51,498
168,NOVARTIND.NS,1601.5,1582.1,7.79K,Health Technology,Pharmaceuticals: Major,94.0,48.0,78.0,,69.2643,69.2643,31.39K,16.04K,1780.0,672.25,39.54B,No,1547.72,1551.54,,1541.12,,100
170,AERPACE.BO,41.6,42.44,110.09K,Distribution Services,Wholesale Distributors,94.0,91.0,97.0,88.0,1.3871,1.3129,677.12K,760.79K,42.44,16.7,6.40B,No,34.91,33.59,26.63,34.26,27.59,498
171,AJCJEWEL.BO,192.2,183.05,4.80K,Consumer Durables,Other Consumer Specialties,94.0,98.0,97.0,85.0,9.1071,5.5714,12.36K,11.40K,199.85,71.15,1.17B,No,165.45,129.29,106.66,136.77,114.38,293
174,SGMART.NS,827.2,835.05,112.71K,Utilities,Electric Utilities,94.0,88.0,91.0,92.0,38.4107,38.4107,543.13K,451.42K,860.6,313.1,104.26B,No,780.46,704.02,520.53,719.52,593.82,243
176,EMAINDIA.BO,700.55,714.8,2.69K,Producer Manufacturing,Industrial Machinery,94.0,62.0,10.0,88.0,18.4179,13.8393,1.15K,0.77K,876.75,170.0,704.05M,No,667.13,730.31,568.23,718.42,621.32,499
179,HYPERSOFT.BO,199.7,201.0,2.34K,Commercial Services,Miscellaneous Commercial Services,94.0,39.0,64.0,97.0,12.9786,12.9786,13.96K,14.80K,230.05,51.25,16.87B,No,206.53,209.13,134.39,208.47,159.76,498
182,RATNAVEER.NS,286.15,291.35,1973.51K,Non-Energy Minerals,Steel,94.0,95.0,95.0,92.0,18.9694,18.6405,6068.08K,7878.20K,314.9,130.5,20.52B,No,252.54,210.66,170.18,217.75,178.15,500
