Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Cable/Satellite Tv,Consumer Services,92,56,80,91,NDLVENTURE.NS
2,Precious Metals,Non-Energy Minerals,86,50,14,95,"MIDWEST.BO,DECNGOLD.NS"
3,Computer Communications,Electronic Technology,83,88,74,68,KERNEX.NS
4,Insurance Brokers/Services,Finance,81,1,0,0,RRFIN.BO
5,Contract Drilling,Industrial Services,80,92,92,83,JINDRILL.NS
6,Drugstore Chains,Retail Trade,75,76,67,85,MEDPLUS.NS
7,Computer Peripherals,Electronic Technology,75,67,71,58,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Biotechnology,Health Technology,71,61,77,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
9,Telecommunications Equipment,Electronic Technology,69,64,67,64,"HFCL.NS,MIRCELECTR.NS,VALIANT.BO,ROSSTECH.NS,ADCINDIA.BO,SMARTLINK.NS,DCI.NS,ASTRAMICRO.NS,AVANTEL.NS,DLINKINDIA.NS,TEJASNET.NS,KAVDEFENCE.NS,PRECISIO.BO,PUNJCOMMU.BO,BPL.NS"
10,Real Estate Investment Trusts,Finance,67,55,52,70,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,NXST.BO,EMBASSY.BO,KRT.BO,PSCELESTIA.BO,BIRET.BO"
11,Alternative Power Generation,Utilities,66,47,61,57,"CLEANMAX.NS,ADANIGREEN.NS,SUGSLLOYD.BO,NTPCGREEN.NS,UEL.NS,INOXGREEN.NS,POWERGRID.NS,KPIGREEN.NS,KPEL.NS,WAAREERTL.NS,RELTD.NS"
12,Beverages: Non-Alcoholic,Consumer Non-Durables,64,69,35,80,"VALENCIA.BO,VBL.NS,ORIBEVER.BO"
13,Marine Shipping,Transportation,63,72,56,63,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
