Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
4,SWANDEF.NS,1830.0,3.09K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,30.0,97.0,98.0,26.29K,11.05K,2489.0,115.5,-26.48
35,CUPID.NS,119.99,14715.75K,Consumer Non-Durables,Household/Personal Care,97.0,90.0,93.0,97.0,20553.80K,21038.91K,119.99,15.44,0.0
39,MTARTECH.NS,6680.0,3512.37K,Electronic Technology,Aerospace & Defense,97.0,98.0,98.0,97.0,608.19K,844.63K,6750.0,1358.0,-1.04
41,STLTECH.NS,295.3,13244.58K,Technology Services,Information Technology Services,97.0,96.0,98.0,97.0,10101.63K,7440.53K,299.38,59.26,-1.36
52,TAKE.NS,42.69,3.48K,Technology Services,Information Technology Services,97.0,31.0,65.0,96.0,777.50K,417.67K,50.14,7.3,-14.86
55,AHLWEST.NS,361.73,2.19K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,,,,1.58K,2.29K,361.73,137.0,0.0
60,BHAGYANGR.NS,269.5,447.07K,Producer Manufacturing,Electrical Products,97.0,98.0,95.0,97.0,318.66K,701.72K,285.49,65.0,-5.6
66,QPOWER.NS,1390.0,594.20K,Producer Manufacturing,Electrical Products,96.0,96.0,97.0,92.0,1380.47K,1620.73K,1441.0,330.1,-3.54
68,PRECWIRE.NS,425.0,594.91K,Producer Manufacturing,Electrical Products,96.0,90.0,97.0,97.0,1429.60K,850.57K,425.0,129.51,0.0
71,UNIVPHOTO.NS,491.45,10.76K,Consumer Durables,Electronics/Appliances,96.0,52.0,98.0,96.0,36.18K,5.61K,515.8,180.6,-4.72
73,SALSTEEL.NS,58.96,160.11K,Non-Energy Minerals,Steel,96.0,95.0,91.0,95.0,149.49K,196.64K,59.06,14.37,-0.17
77,ATLANTAELE.NS,1785.0,140.00K,Producer Manufacturing,Electrical Products,96.0,90.0,98.0,95.0,224.12K,441.45K,1846.2,707.6,-3.31
81,TDPOWERSYS.NS,1162.0,1469.12K,Producer Manufacturing,Electrical Products,96.0,87.0,96.0,96.0,1211.27K,1414.20K,1195.0,387.05,-2.76
83,ATHERENERG.NS,933.75,1990.77K,Consumer Durables,Motor Vehicles,96.0,53.0,93.0,90.0,3510.67K,5122.58K,971.15,288.15,-3.85
85,POWERINDIA.NS,33570.0,128.62K,Electronic Technology,Electronic Equipment/Instruments,96.0,87.0,97.0,97.0,156.56K,140.34K,33795.0,14152.0,-0.67
86,JAYNECOIND.NS,111.39,9382.62K,Non-Energy Minerals,Steel,96.0,94.0,94.0,92.0,5892.91K,11821.34K,114.4,34.9,-2.63
92,ROSSTECH.NS,986.0,99.18K,Electronic Technology,Telecommunications Equipment,96.0,92.0,95.0,93.0,134.41K,112.51K,1049.85,301.5,-6.08
95,PFOCUS.NS,308.15,452.48K,Consumer Services,Movies/Entertainment,95.0,4.0,91.0,96.0,4827.85K,1228.04K,367.0,92.01,-16.04
98,GVT&D.NS,4475.0,653.62K,Producer Manufacturing,Electrical Products,95.0,58.0,95.0,94.0,707.05K,778.16K,4694.0,1500.0,-4.67
99,VENUSREM.NS,966.05,40.24K,Health Technology,Pharmaceuticals: Major,95.0,37.0,89.0,97.0,49.60K,65.47K,1088.8,294.15,-11.27
102,APEX.NS,467.0,627.48K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,69.0,96.0,96.0,1846.02K,1616.03K,514.5,198.0,-9.23
105,KSHINTL.NS,664.0,171.15K,Producer Manufacturing,Electrical Products,95.0,93.0,97.0,,313.70K,455.38K,701.95,330.0,-5.41
107,GVPIL.NS,604.35,211.98K,Industrial Services,Engineering & Construction,95.0,94.0,97.0,96.0,1237.53K,184.39K,604.35,270.9,0.0
108,CPPLUS.NS,2325.0,267.57K,Consumer Durables,Electronics/Appliances,95.0,76.0,95.0,95.0,360.71K,507.62K,2389.9,1015.0,-2.72
110,MAHASTEEL.NS,850.0,4.76K,Non-Energy Minerals,Steel,95.0,1.0,46.0,94.0,10.50K,4.35K,1050.0,234.0,-19.05
115,BLISSGVS.NS,276.5,1786.03K,Health Technology,Pharmaceuticals: Major,95.0,75.0,96.0,96.0,2542.60K,1586.49K,281.0,109.03,-1.6
116,ARFIN.NS,94.98,967.38K,Non-Energy Minerals,Aluminum,95.0,73.0,77.0,96.0,1162.83K,1469.59K,100.25,31.43,-5.26
118,ACUTAAS.NS,2592.1,2667.89K,Health Technology,Pharmaceuticals: Major,95.0,12.0,94.0,93.0,511.94K,563.46K,2710.0,1059.0,-4.35
120,KIRLOSENG.NS,1700.1,418.02K,Producer Manufacturing,Electrical Products,95.0,74.0,94.0,96.0,515.45K,459.36K,1745.9,664.05,-2.62
