Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1,EASTSILK.NS,63.0,60.0,0.78K,Process Industries,Textiles,98.0,92.0,62.0,12.0,3.6879,3.6157,1.05K,1.49K,99.25,1.8,315.00M,No,54.53,52.37,65.5,52.66,60.91,500
7,ARIHANT.NS,1124.6,1130.4,2.53K,Finance,Real Estate Development,98.0,96.0,83.0,,76.5821,75.9714,9.12K,9.49K,1225.0,39.65,12.22B,No,995.85,898.11,,908.88,,83
36,SIGMAADV.NS,700.95,692.05,177.61K,Technology Services,Information Technology Services,98.0,93.0,98.0,98.0,35.2429,28.6714,425.47K,344.93K,721.5,108.75,123.54B,No,591.94,545.55,290.81,559.17,331.55,499
53,INTEGFD.BO,144.0,144.9,0.49K,Process Industries,Agricultural Commodities/Milling,97.0,30.0,84.0,98.0,8.0893,7.7536,3.18K,2.34K,158.3,20.71,2.69B,No,146.09,145.5,78.4,145.73,95.62,497
61,AHLWEST.NS,540.0,542.0,0.06K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,14.0,78.0,98.0,24.6607,22.1286,2.05K,0.83K,751.4,137.0,6.29B,No,556.4,571.57,301.93,573.16,360.55,500
87,VENUSREM.NS,1540.7,1562.7,35.47K,Health Technology,Pharmaceuticals: Major,96.0,11.0,94.0,94.0,99.7143,99.2429,86.44K,42.91K,2044.3,424.0,20.62B,No,1657.8,1695.14,1015.05,1709.88,1158.49,498
111,KSHINTL.NS,899.9,899.35,296.64K,Producer Manufacturing,Electrical Products,96.0,70.0,92.0,97.0,34.9536,34.5429,444.19K,157.98K,930.0,330.0,60.97B,No,877.96,854.41,,855.97,612.34,157
117,RUBICON.NS,1553.2,1533.4,98.10K,Health Technology,Biotechnology,95.0,80.0,95.0,96.0,59.4286,58.2714,522.91K,199.49K,1589.7,570.75,256.42B,No,1503.43,1399.96,916.88,1401.88,1017.81,201
119,SHREEJISPG.NS,672.8,673.3,1021.16K,Transportation,Other Transportation,95.0,94.0,95.0,93.0,17.225,16.7643,1015.40K,543.35K,677.2,222.0,109.61B,No,625.84,543.05,404.09,555.06,438.9,238
127,AEGISLOG.NS,1371.0,1400.0,1673.66K,Distribution Services,Wholesale Distributors,95.0,76.0,97.0,94.0,77.0071,75.1428,2946.93K,1235.81K,1497.8,576.1,481.22B,No,1326.92,1156.72,820.79,1178.53,845.01,498
128,KERNEX.NS,2451.8,2432.5,139.13K,Electronic Technology,Computer Communications,95.0,86.0,94.0,94.0,116.3,114.25,318.95K,165.83K,2580.0,850.0,41.20B,No,2253.78,2128.22,1430.18,2138.89,1518.18,500
134,NOVARTIND.NS,1609.6,1609.7,12.03K,Health Technology,Pharmaceuticals: Major,95.0,79.0,92.0,,80.7215,79.7143,43.20K,45.83K,1780.0,672.25,39.74B,No,1620.09,1493.89,,1483.85,,82
135,SHILPAMED.NS,759.75,738.8,6302.90K,Health Technology,Pharmaceuticals: Major,95.0,91.0,96.0,97.0,32.875,31.9964,1395.39K,2127.57K,773.75,259.5,148.59B,No,639.0,594.64,417.67,604.13,448.55,500
140,SETL.NS,281.0,274.65,555.93K,Health Technology,Medical Specialties,95.0,53.0,97.0,96.0,12.7,12.0964,1004.42K,460.90K,305.3,104.56,56.74B,No,278.99,234.43,164.2,239.6,165.23,391
145,DIGILOGIC.BO,170.95,162.85,62.40K,Electronic Technology,Electronic Equipment/Instruments,95.0,96.0,96.0,93.0,9.3429,8.6,91.41K,187.92K,183.0,72.95,4.95B,No,129.91,124.81,,125.57,,132
148,SHADOWFAX.NS,241.24,240.1,2371.66K,Technology Services,Packaged Software,94.0,78.0,91.0,95.0,12.7907,12.7064,7481.92K,31090.69K,261.5,98.55,141.15B,No,223.27,219.75,,223.76,,133
167,PAISALO.NS,68.68,68.98,11424.74K,Finance,Finance/Rental/Leasing,94.0,22.0,90.0,94.0,2.6836,2.6664,16044.36K,11433.18K,77.39,29.86,62.47B,No,71.36,65.56,44.96,66.22,48.37,500
169,CONFIPET.NS,81.28,79.39,1310.91K,Retail Trade,Specialty Stores,94.0,83.0,93.0,97.0,3.9186,3.8786,3409.69K,3378.18K,84.79,28.06,27.00B,No,77.79,74.53,49.73,75.33,54.41,500
176,KANORICHEM.NS,149.69,151.07,16.32K,Process Industries,Chemicals: Specialty,94.0,86.0,94.0,95.0,8.7836,8.69,42.32K,36.92K,164.6,56.0,6.54B,No,146.73,127.79,89.02,131.01,94.21,500
180,MOREPENLAB.NS,80.25,79.42,36462.00K,Health Technology,Pharmaceuticals: Major,94.0,95.0,96.0,95.0,4.1936,3.8843,14524.11K,32369.28K,83.5,33.05,43.97B,No,61.35,56.15,45.09,56.68,45.36,500
181,CHANDNIMACH.BO,107.35,111.3,2.30K,Producer Manufacturing,Industrial Machinery,94.0,85.0,95.0,88.0,5.55,5.4464,17.31K,8.35K,127.74,31.0,755.57M,No,104.5,86.72,77.17,90.1,76.44,497
