Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
25,TAKE.NS,41.21,635.52K,Technology Services,Information Technology Services,98.0,72.0,86.0,98.0,982.84K,234.37K,49.94,7.3,-17.48
31,CUPID.NS,87.54,15528.68K,Consumer Non-Durables,Household/Personal Care,98.0,91.0,49.0,97.0,49188.69K,15180.58K,105.39,11.15,-16.94
50,PFOCUS.NS,331.2,3419.60K,Consumer Services,Movies/Entertainment,97.0,97.0,95.0,96.0,5805.09K,6030.59K,347.8,85.0,-4.77
51,MAHASTEEL.NS,940.0,1.15K,Non-Energy Minerals,Steel,97.0,96.0,80.0,97.0,10.81K,6.18K,1050.0,221.9,-10.48
62,MTARTECH.NS,3576.3,151.84K,Electronic Technology,Aerospace & Defense,97.0,58.0,96.0,96.0,617.15K,273.70K,3920.0,1155.6,-8.77
65,VENUSREM.NS,896.6,94.67K,Health Technology,Pharmaceuticals: Major,96.0,97.0,92.0,97.0,36.84K,42.71K,944.75,285.7,-5.1
70,NORBTEAEXP.NS,93.62,3.34K,Consumer Non-Durables,Food: Specialty/Candy,96.0,70.0,87.0,96.0,2.83K,1.30K,99.35,30.5,-5.77
75,NATIONALUM.NS,401.8,9888.71K,Non-Energy Minerals,Aluminum,96.0,93.0,94.0,97.0,17888.58K,17756.49K,431.5,137.75,-6.88
78,STLTECH.NS,177.83,4121.67K,Technology Services,Information Technology Services,96.0,93.0,97.0,94.0,8760.21K,6205.56K,205.73,58.86,-13.56
80,UNIVPHOTO.NS,394.95,0.10K,Consumer Durables,Electronics/Appliances,96.0,42.0,97.0,95.0,35.51K,0.12K,515.8,174.0,-23.43
81,NGLFINE.NS,2132.6,2.99K,Health Technology,Pharmaceuticals: Major,96.0,52.0,97.0,94.0,7.33K,5.29K,2575.0,980.0,-17.18
84,BGRENERGY.NS,267.56,69.30K,Industrial Services,Engineering & Construction,96.0,13.0,29.0,88.0,112.39K,115.31K,490.8,74.0,-45.48
90,BAJAJCON.NS,360.45,555.93K,Consumer Non-Durables,Household/Personal Care,96.0,45.0,96.0,95.0,1768.53K,499.36K,408.7,151.0,-11.81
91,ATHERENERG.NS,762.15,1571.28K,Consumer Durables,Motor Vehicles,96.0,90.0,83.0,93.0,2027.96K,4055.51K,805.0,288.15,-5.32
94,WAAREEINDO.NS,382.8,48.33K,Electronic Technology,Electronic Equipment/Instruments,95.0,92.0,25.0,,76.11K,120.37K,725.0,165.07,-47.2
95,NARMADA.NS,32.53,168.84K,Process Industries,Agricultural Commodities/Milling,95.0,77.0,97.0,93.0,230.02K,210.16K,35.99,14.82,-9.61
96,SBC.NS,30.58,6556.30K,Distribution Services,Wholesale Distributors,95.0,62.0,87.0,93.0,11074.56K,10534.91K,32.85,10.95,-6.91
101,PRECWIRE.NS,300.05,768.49K,Producer Manufacturing,Electrical Products,95.0,67.0,94.0,95.0,1388.52K,782.72K,356.1,118.0,-15.74
106,BLISSGVS.NS,234.18,2353.89K,Health Technology,Pharmaceuticals: Major,95.0,92.0,96.0,95.0,4544.79K,2542.49K,243.9,108.12,-3.99
107,SEAMECLTD.NS,1495.7,93.29K,Industrial Services,Oilfield Services/Equipment,95.0,94.0,96.0,95.0,75.98K,96.22K,1499.9,752.55,-0.28
108,ACUTAAS.NS,2110.2,1285.46K,Health Technology,Pharmaceuticals: Major,95.0,73.0,94.0,94.0,456.10K,758.78K,2634.8,1059.0,-19.91
109,THANGAMAYL.NS,3543.8,51.20K,Consumer Durables,Other Consumer Specialties,95.0,37.0,88.0,96.0,179.15K,95.01K,4149.0,1700.0,-14.59
111,ARFIN.NS,76.15,793.91K,Non-Energy Minerals,Aluminum,95.0,89.0,89.0,95.0,1164.69K,991.64K,84.9,31.43,-10.31
113,SOMATEX.NS,99.9,9.39K,Process Industries,Textiles,95.0,39.0,18.0,94.0,8.58K,4.54K,161.25,36.59,-38.05
116,GVT&D.NS,3822.2,712.43K,Producer Manufacturing,Electrical Products,95.0,77.0,93.0,92.0,731.62K,827.79K,4344.0,1254.0,-12.01
121,NDLVENTURE.NS,123.21,30.00K,Consumer Services,Cable/Satellite Tv,95.0,90.0,96.0,94.0,71.96K,114.83K,134.0,55.0,-8.05
123,SALSTEEL.NS,40.16,132.44K,Non-Energy Minerals,Steel,95.0,20.0,73.0,93.0,79.83K,119.83K,49.57,14.37,-18.98
124,AVANTIFEED.NS,1213.9,344.36K,Process Industries,Agricultural Commodities/Milling,95.0,61.0,96.0,96.0,1590.29K,441.43K,1489.0,601.55,-18.48
125,TDPOWERSYS.NS,863.4,705.08K,Producer Manufacturing,Electrical Products,94.0,65.0,93.0,94.0,988.10K,722.85K,933.0,318.7,-7.46
128,SAKAR.NS,515.3,51.37K,Health Technology,Pharmaceuticals: Major,94.0,87.0,94.0,94.0,105.04K,77.67K,577.95,220.41,-10.84
129,LUMAXTECH.NS,1613.9,125.14K,Producer Manufacturing,Auto Parts: Oem,94.0,48.0,86.0,91.0,275.71K,191.67K,1823.9,449.0,-11.51
130,APEX.NS,376.55,313.03K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,69.0,95.0,95.0,1756.57K,688.49K,487.95,186.55,-22.83
132,CURAA.NS,108.78,0.00K,Technology Services,Information Technology Services,94.0,96.0,76.0,2.0,0.28K,0.08K,337.0,34.59,-67.72
134,ROSSTECH.NS,724.1,38.35K,Electronic Technology,Telecommunications Equipment,94.0,79.0,91.0,71.0,186.00K,40.71K,840.0,277.05,-13.8
135,MCX.NS,2443.0,2870.52K,Finance,Investment Banks/Brokers,94.0,79.0,89.0,95.0,4310.82K,4949.74K,2705.0,907.0,-9.69
140,POWERINDIA.NS,25325.0,112.63K,Electronic Technology,Electronic Equipment/Instruments,94.0,77.0,96.0,92.0,176.00K,131.37K,26325.0,10400.0,-3.8
143,HINDCOPPER.NS,495.15,18009.24K,Non-Energy Minerals,Other Metals/Minerals,94.0,28.0,67.0,95.0,28402.28K,15884.63K,760.05,183.82,-34.85
144,JAYNECOIND.NS,78.99,6879.25K,Non-Energy Minerals,Steel,94.0,85.0,47.0,87.0,5081.87K,4936.43K,94.3,29.21,-16.24
145,BHAGYANGR.NS,152.2,107.67K,Producer Manufacturing,Electrical Products,94.0,82.0,63.0,95.0,169.17K,101.41K,193.0,65.0,-21.14
146,GLOBAL.NS,99.48,94.39K,Commercial Services,Miscellaneous Commercial Services,94.0,76.0,87.0,94.0,103.21K,66.16K,112.35,41.55,-11.46
147,KSR.NS,32.11,2.04K,Consumer Non-Durables,Apparel/Footwear,94.0,90.0,98.0,,119.43K,9.00K,37.24,14.04,-13.78
150,SMSPHARMA.NS,388.25,383.78K,Health Technology,Pharmaceuticals: Major,94.0,81.0,93.0,95.0,441.92K,377.42K,433.9,188.0,-10.52
152,SANSERA.NS,2136.6,150.66K,Producer Manufacturing,Auto Parts: Oem,94.0,45.0,94.0,94.0,243.50K,188.12K,2396.0,972.2,-10.83
156,SOUTHWEST.NS,216.92,135.62K,Energy Minerals,Coal,93.0,95.0,88.0,95.0,114.30K,219.38K,242.0,100.0,-10.36
157,DBOL.NS,113.68,425.30K,Process Industries,Agricultural Commodities/Milling,93.0,92.0,96.0,93.0,324.79K,867.52K,126.6,65.1,-10.21
158,FORCEMOT.NS,21126.0,97.97K,Consumer Durables,Motor Vehicles,93.0,25.0,85.0,90.0,104.75K,77.77K,26450.0,8050.0,-20.13
159,INDSWFTLAB.NS,138.85,144.73K,Health Technology,Pharmaceuticals: Major,93.0,64.0,97.0,92.0,719.59K,493.16K,151.98,68.72,-8.64
160,CPPLUS.NS,1799.6,898.76K,Consumer Durables,Electronics/Appliances,93.0,90.0,93.0,93.0,243.22K,396.08K,1949.4,1015.0,-7.68
162,KIRLOSENG.NS,1383.9,234.89K,Producer Manufacturing,Electrical Products,93.0,77.0,90.0,94.0,424.51K,261.10K,1530.0,578.5,-9.55
166,CHENNPETRO.NS,1032.25,2645.01K,Energy Minerals,Oil Refining/Marketing,93.0,90.0,95.0,93.0,2086.75K,3363.18K,1103.0,527.0,-6.41
168,QPOWER.NS,871.65,936.85K,Producer Manufacturing,Electrical Products,93.0,80.0,93.0,62.0,1139.16K,1218.39K,1082.0,267.8,-19.44
169,ATLANTAELE.NS,1205.2,227.96K,Producer Manufacturing,Electrical Products,93.0,97.0,95.0,,171.11K,339.59K,1277.0,707.6,-5.62
170,GESHIP.NS,1439.6,321.11K,Transportation,Marine Shipping,93.0,91.0,95.0,94.0,561.11K,537.68K,1509.0,802.25,-4.6
173,BELRISE.NS,190.78,3087.66K,Producer Manufacturing,Auto Parts: Oem,93.0,83.0,84.0,90.0,5644.27K,7078.91K,200.9,89.15,-5.04
177,KOTYARK.NS,396.35,23.15K,Process Industries,Industrial Specialties,93.0,98.0,97.0,91.0,28.91K,69.74K,459.6,191.2,-13.76
179,SGMART.NS,504.8,379.31K,Utilities,Electric Utilities,93.0,92.0,95.0,92.0,357.00K,491.64K,514.0,313.1,-1.79
180,JINDALPOLY.NS,772.35,122.16K,Process Industries,Containers/Packaging,93.0,96.0,97.0,93.0,542.17K,271.41K,1026.45,365.0,-24.76
185,AETHER.NS,1103.4,277.98K,Process Industries,Chemicals: Major Diversified,93.0,94.0,95.0,94.0,366.03K,834.88K,1250.0,725.0,-11.73
187,KMEW.NS,1585.9,45.59K,Producer Manufacturing,Trucks/Construction/Farm Machinery,92.0,77.0,55.0,91.0,138.34K,71.46K,1959.3,632.02,-19.06
188,PASHUPATI.NS,980.9,1.36K,Process Industries,Textiles,92.0,74.0,93.0,93.0,5.17K,2.73K,1035.05,595.95,-5.23
190,MBAPL.NS,531.75,632.61K,Process Industries,Chemicals: Agricultural,92.0,94.0,94.0,91.0,289.49K,436.35K,537.0,240.0,-0.98
193,OMNI.NS,278.55,5547.05K,Producer Manufacturing,Metal Fabrication,92.0,,,,1534.74K,1009.92K,310.14,176.25,-10.19
194,TMB.NS,623.65,207.24K,Finance,Regional Banks,92.0,54.0,93.0,94.0,358.76K,325.82K,721.0,401.0,-13.5
196,SPORTKING.NS,128.47,844.84K,Process Industries,Textiles,92.0,93.0,96.0,89.0,186.75K,201.72K,140.0,77.8,-8.24
198,VEDL.NS,687.65,16006.29K,Non-Energy Minerals,Aluminum,92.0,65.0,90.0,94.0,17214.40K,18435.85K,769.8,363.0,-10.67
201,JAINREC.NS,463.45,892.59K,Non-Energy Minerals,Other Metals/Minerals,92.0,95.0,92.0,,1418.03K,1808.57K,476.9,247.57,-2.82
202,UEL.NS,142.48,11.54K,Utilities,Alternative Power Generation,92.0,8.0,84.0,94.0,11.35K,9.76K,220.0,77.38,-35.24
203,CCL.NS,1093.0,152.01K,Consumer Non-Durables,Food: Specialty/Candy,92.0,91.0,91.0,90.0,312.01K,314.04K,1108.8,525.0,-1.42
209,PARKHOSPS.NS,197.19,569.74K,Health Services,Hospital/Nursing Management,92.0,84.0,95.0,,1195.89K,727.03K,208.72,138.1,-5.52
214,AGIIL.NS,297.45,1824.12K,Finance,Real Estate Development,92.0,71.0,91.0,89.0,2070.17K,2481.74K,322.4,137.0,-7.74
215,TFCILTD.NS,64.65,4920.71K,Finance,Finance/Rental/Leasing,92.0,45.0,82.0,67.0,11805.25K,7336.62K,80.45,32.6,-19.64
216,AEROFLEX.NS,252.79,996.89K,Producer Manufacturing,Industrial Machinery,92.0,91.0,94.0,93.0,2603.75K,2419.62K,264.0,148.01,-4.25
218,NETWEB.NS,3155.0,595.51K,Electronic Technology,Computer Peripherals,91.0,11.0,81.0,61.0,2218.24K,892.46K,4479.0,1251.55,-29.56
220,GODAVARIB.NS,312.15,133.14K,Process Industries,Agricultural Commodities/Milling,91.0,89.0,89.0,89.0,426.16K,579.69K,348.7,155.0,-10.48
222,RACLGEAR.NS,1279.9,15.15K,Producer Manufacturing,Auto Parts: Oem,91.0,45.0,87.0,92.0,148.55K,31.89K,1691.9,703.8,-24.35
223,MRPL.NS,182.14,7057.52K,Energy Minerals,Oil Refining/Marketing,91.0,52.0,94.0,93.0,17942.19K,19330.37K,212.31,118.01,-14.21
226,GMDCLTD.NS,582.35,2262.51K,Distribution Services,Wholesale Distributors,91.0,84.0,75.0,78.0,4293.91K,6381.15K,651.0,251.0,-10.55
227,ORICONENT.NS,65.9,364.45K,Producer Manufacturing,Miscellaneous Manufacturing,91.0,69.0,87.0,90.0,130.59K,177.74K,70.4,35.66,-6.39
228,PREMIERPOL.NS,61.84,81.33K,Non-Energy Minerals,Forest Products,91.0,95.0,96.0,92.0,355.37K,381.95K,68.87,38.0,-10.21
230,ANANDRATHI.NS,3208.2,274.35K,Finance,Investment Managers,91.0,88.0,83.0,86.0,201.42K,144.38K,3321.4,1600.0,-3.41
234,BSE.NS,2851.4,3493.31K,Finance,Investment Banks/Brokers,91.0,88.0,88.0,93.0,4897.70K,4508.00K,3227.0,1659.45,-11.64
236,IZMO.NS,678.95,42.27K,Technology Services,Packaged Software,91.0,46.0,42.0,3.0,185.84K,36.44K,1374.7,259.0,-50.61
237,IMFA.NS,1257.5,109.20K,Non-Energy Minerals,Other Metals/Minerals,91.0,78.0,47.0,86.0,208.53K,103.60K,1510.6,549.8,-16.75
241,APOLLOPIPE.NS,434.95,572.80K,Producer Manufacturing,Miscellaneous Manufacturing,91.0,96.0,96.0,91.0,1955.19K,1231.36K,494.95,252.1,-12.12
242,GMBREW.NS,1055.15,99.80K,Consumer Non-Durables,Beverages: Alcoholic,91.0,89.0,57.0,94.0,187.76K,135.48K,1328.8,594.0,-20.59
243,ADVAIT.NS,1780.5,50.61K,Producer Manufacturing,Electrical Products,91.0,88.0,,,47.54K,78.15K,1885.0,1351.0,-5.54
244,KSHINTL.NS,448.35,310.36K,Producer Manufacturing,Electrical Products,91.0,96.0,95.0,,306.09K,322.01K,485.85,330.0,-7.72
247,CENTUM.NS,2836.5,35.38K,Electronic Technology,Electronic Components,91.0,90.0,93.0,82.0,98.42K,106.01K,3066.6,1368.6,-7.5
248,AXISCADES.NS,1628.8,150.90K,Commercial Services,Miscellaneous Commercial Services,90.0,94.0,93.0,78.0,139.94K,203.66K,1779.2,720.0,-8.45
249,INDIANB.NS,869.4,1606.87K,Finance,Major Banks,90.0,29.0,86.0,90.0,1969.66K,2039.94K,1000.0,517.85,-13.06
250,DATAPATTNS.NS,3055.3,968.20K,Electronic Technology,Electronic Production Equipment,90.0,63.0,92.0,87.0,962.52K,788.38K,3609.5,1392.25,-15.35
253,APARINDS.NS,9832.0,114.27K,Electronic Technology,Electronic Equipment/Instruments,90.0,30.0,92.0,89.0,125.73K,132.83K,11648.0,4308.05,-15.59
254,LAURUSLABS.NS,1042.9,2919.76K,Health Technology,Pharmaceuticals: Major,90.0,70.0,72.0,91.0,1895.58K,2186.32K,1141.0,517.65,-8.6
255,COMSYN.NS,153.14,13.28K,Process Industries,Containers/Packaging,90.0,76.0,86.0,78.0,113.28K,77.41K,199.9,80.0,-23.39
258,KRISHANA.NS,539.2,428.42K,Process Industries,Chemicals: Agricultural,90.0,93.0,79.0,77.0,90.04K,106.45K,619.0,210.0,-12.89
259,PRIVISCL.NS,2941.1,75.20K,Process Industries,Chemicals: Major Diversified,90.0,69.0,71.0,90.0,112.46K,78.17K,3440.5,1501.0,-14.52
261,MANOMAY.NS,229.8,58.25K,Process Industries,Textiles,90.0,85.0,90.0,92.0,29.29K,77.27K,259.88,154.1,-11.57
263,WHEELS.NS,974.35,121.55K,Producer Manufacturing,Auto Parts: Oem,90.0,91.0,90.0,87.0,69.24K,141.88K,1108.95,577.05,-12.14
264,BHARATFORG.NS,1642.6,1002.00K,Producer Manufacturing,Metal Fabrication,90.0,22.0,90.0,93.0,1473.30K,1396.89K,1935.5,919.1,-15.13
266,RPSGVENT.NS,1021.2,14747.48K,Finance,Financial Conglomerates,90.0,98.0,95.0,90.0,721.43K,4084.49K,1041.5,551.9,-1.95
268,SYRMA.NS,796.3,770.63K,Electronic Technology,Electronic Production Equipment,90.0,69.0,88.0,78.0,1391.32K,1540.45K,909.9,370.0,-12.48
269,BUILDPRO.NS,1016.85,41.82K,Distribution Services,Wholesale Distributors,90.0,88.0,,,73.80K,48.17K,1050.2,636.0,-3.18
270,CUMMINSIND.NS,4646.5,674.53K,Producer Manufacturing,Auto Parts: Oem,90.0,62.0,85.0,89.0,771.71K,1188.10K,4987.0,2580.0,-6.83
271,KARURVYSYA.NS,272.65,8582.52K,Finance,Regional Banks,90.0,15.0,84.0,92.0,4276.79K,4770.36K,343.45,165.27,-20.61
272,ADANIPOWER.NS,159.97,59809.06K,Utilities,Electric Utilities,90.0,94.0,88.0,85.0,22378.10K,29590.15K,182.7,92.4,-12.44
274,LOKESHMACH.NS,214.23,48.76K,Technology Services,Information Technology Services,90.0,95.0,95.0,86.0,118.12K,101.08K,255.87,138.96,-16.27
277,LUMAXIND.NS,4785.0,13.91K,Producer Manufacturing,Auto Parts: Oem,90.0,7.0,65.0,77.0,41.12K,17.39K,6934.5,2100.05,-31.0
279,PIRAMALFIN.NS,1763.2,172.53K,Finance,Finance/Rental/Leasing,89.0,82.0,88.0,,316.43K,556.38K,1954.5,1260.0,-9.79
280,PRECOT.NS,547.95,2.83K,Process Industries,Textiles,89.0,96.0,95.0,89.0,10.63K,4.38K,643.65,300.05,-14.87
281,GRMOVER.NS,155.48,1755.11K,Process Industries,Agricultural Commodities/Milling,89.0,69.0,71.0,91.0,1681.11K,1590.08K,185.45,84.0,-16.16
282,CONFIPET.NS,52.39,49372.05K,Retail Trade,Specialty Stores,89.0,98.0,96.0,87.0,1701.08K,5221.79K,63.69,28.06,-17.74
283,GPIL.NS,276.75,2802.75K,Non-Energy Minerals,Steel,89.0,87.0,84.0,84.0,2084.42K,3008.62K,290.0,168.0,-4.57
284,VTL.NS,536.6,658.77K,Process Industries,Textiles,89.0,76.0,93.0,91.0,735.01K,604.41K,559.9,383.7,-4.16
285,SMLMAH.NS,4061.0,79.72K,Consumer Durables,Motor Vehicles,89.0,19.0,86.0,,109.72K,72.11K,5348.0,2749.0,-24.07
286,DCMSIL.NS,64.16,59.56K,Process Industries,Textiles,89.0,81.0,,,332.02K,589.65K,105.27,49.5,-39.05
287,MWL.NS,261.9,78.55K,Non-Energy Minerals,Steel,89.0,74.0,70.0,86.0,75.58K,85.35K,295.95,150.0,-11.51
288,SCHNEIDER.NS,906.05,69.78K,Distribution Services,Wholesale Distributors,89.0,79.0,94.0,84.0,498.09K,84.51K,1052.0,540.0,-13.87
294,ANTELOPUS.NS,591.0,181.16K,Energy Minerals,Integrated Oil,89.0,94.0,96.0,84.0,824.43K,336.39K,652.55,357.0,-9.43
295,INDOTHAI.NS,291.35,1112.04K,Finance,Investment Banks/Brokers,89.0,93.0,69.0,86.0,855.20K,735.76K,466.35,143.65,-37.53
