Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,93,17,5,0,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,91,9,86,91,NDLVENTURE.NS
3,Computer Communications,Electronic Technology,83,94,60,76,KERNEX.NS
4,Precious Metals,Non-Energy Minerals,76,0,10,96,"MIDWEST.BO,DECNGOLD.NS"
5,Biotechnology,Health Technology,72,50,81,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
6,Computer Peripherals,Electronic Technology,71,57,68,48,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
7,Beverages: Non-Alcoholic,Consumer Non-Durables,69,41,48,79,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
8,Alternative Power Generation,Utilities,69,62,71,59,"UEL.NS,SUGSLLOYD.BO,CLEANMAX.NS,POWERGRID.NS,NTPCGREEN.NS,INOXGREEN.NS,KPIGREEN.NS,KPEL.NS,WAAREERTL.NS,RELTD.NS"
9,Drugstore Chains,Retail Trade,67,12,63,81,MEDPLUS.NS
10,Electrical Products,Producer Manufacturing,66,68,72,61,"MODINSU.BO,HIIL.BO,BHAGYANGR.NS,QPOWER.NS,PRECWIRE.NS,TDPOWERSYS.NS,ATLANTAELE.NS,YASHHV.BO,GVT&D.NS,GVTD.BO,KIRLOSENG.NS,KSHINTL.NS,INDOTECH.NS,COSPOWER.BO,VOLTAMP.NS,CYBELEIND.BO,RISHABH.NS,HIRECT.NS,BHEL.NS,RAMRAT.NS,RNITAI.BO,ADVAIT.NS,INDOSMC.BO,SHILCTECH.NS,RRKABEL.NS,ABB.NS,CLENON.BO,KEI.NS,ESABINDIA.NS,CGPOWER.NS,SWITCHTE.BO,DIACABS.NS,JDCABLES.BO,FINCABLES.NS,SIEMENS.NS,ENRIN.NS,POLYCAB.NS,POWERICA.NS,ACCORDTS.BO,S&SPOWER.NS,KECL.NS,RMC.NS,HBLENGINE.NS,DYCL.NS,LGBBROSLTD.NS,ALFATRAN.BO,MARSONS.NS,SWELECTES.NS,ELECON.NS,BBL.NS,STDBAT.BO,HIGHENE.BO,BONLON.NS,STARDELTA.BO,CORDSCABLE.NS,SERVOTECH.NS,JIGAR.BO,BIRLACABLE.NS,DEL.BO,SUZLON.NS,CLN.BO,VETO.NS,HONDAPOWER.NS,PROSTARM.NS,PANCARBON.BO,FOCUS.NS,INTEGSW.BO,TARIL.NS,EPIC.BO,DCXINDIA.NS,LAKSELEC.BO,VGUARD.NS,ARE&M.NS,KAYCEEI.BO,PARACABLES.NS,WSI.NS,IKIO.NS,EVEREADY.NS,SALZERELEC.NS,EXICOM.NS,RTSPOWR.BO,PLAZACABLE.NS,JYOTI.BO,HAVELLS.NS,QUADFUTURE.NS,NDMETAL.BO,PANAENERG.BO,CALCOM.BO,NIPPOBATRY.NS,JSLINDL.BO,INOXWIND.NS,DLTNCBL.BO,URAVIDEF.NS"
11,Real Estate Investment Trusts,Finance,65,15,44,70,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,KRT.BO,NXST.BO,EMBASSY.BO,BIRET.BO,PSCELESTIA.BO"
12,Aerospace & Defense,Electronic Technology,65,74,68,61,"MTARTECH.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,PARAS.NS,BEL.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
13,Electronic Equipment/Instruments,Electronic Technology,64,52,59,60,"POWERINDIA.NS,CNCRD.BO,APARINDS.NS,WAAREEINDO.NS,APLABPP.BO,APLAB.BO,DIGILOGIC.BO,NAGPI.BO,DENORA.NS,TVSELECT.NS,GENUSPOWER.NS,NITIRAJ.NS,HINDHARD.BO,SHRADDHA.BO,HPL.NS,JGTL.BO,HONAUT.NS,SPECTRUM.NS,WEL.NS"
14,Integrated Oil,Energy Minerals,63,63,61,71,"IRMENERGY.NS,ANTELOPUS.NS,HINDOILEXP.NS,GNRL.NS,IOC.NS"
15,Pharmaceuticals: Generic,Health Technology,63,52,52,70,"NUTRICIRCLE.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
16,Other Metals/Minerals,Non-Energy Minerals,62,59,47,69,"PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,SCBL.BO,IMFA.NS,HINDCOPPER.NS,SBCL.NS,JAINREC.NS,HINDALCO.NS,POCL.NS,ASHAPURMIN.NS,SERA.BO,NMDC.NS,SANDUMA.NS,MIDHANI.NS,HINDZINC.NS,COCHINM.BO,CUBEXTUB.NS,MMP.NS,GRAVITA.NS,MANAKALUCO.NS,NILE.NS,MCL.NS,INDSILHYD.BO,MAITHANALL.NS,CHROME.BO,NRL.NS,MOIL.NS,SOUTHMG.BO,ZODJRDMKJ.BO,SHARVAYA.BO,SIYARAM.BO"
17,Marine Shipping,Transportation,62,58,54,64,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
18,Motor Vehicles,Consumer Durables,61,39,46,56,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,SMLMAH.NS,EICHERMOT.NS,ATULAUTO.NS,TMCV.NS,TVSMOTOR.NS,SANDHAR.NS,HEROMOTOCO.NS,OLECTRA.NS,ATLASCYCLE.NS,MARUTI.NS,SEVL.BO,M&M.NS,TMPV.NS,OLAELEC.NS,HYUNDAI.NS"
19,Electric Utilities,Utilities,61,58,69,63,"ADANIPOWER.NS,SGMART.NS,ADANIENSOL.NS,ADANIGREEN.NS,NLCINDIA.NS,CESC.NS,TORNTPOWER.NS,PTC.NS,NAVA.NS,TATAPOWER.NS,JSWENERGY.NS,NTPC.NS,KARMAENG.NS,NHPC.NS,WAA.BO,OMPOWER.NS,TEXINFRA.NS,SJVN.NS,GIPCL.NS,PACEDIGITK.NS,GITARENEW.BO,EKI.BO,SWANCORP.NS,RELINFRA.NS"
20,Telecommunications Equipment,Electronic Technology,61,55,62,53,"ROSSTECH.NS,HFCL.NS,MIRCELECTR.NS,VALIANT.BO,ADCINDIA.BO,ASTRAMICRO.NS,DCI.NS,AVANTEL.NS,DLINKINDIA.NS,KAVDEFENCE.NS,SMARTLINK.NS,PUNJCOMMU.BO,TEJASNET.NS,PRECISIO.BO,BPL.NS,SALORAINTL.BO"
21,Semiconductors,Electronic Technology,61,67,74,34,"UTLSOLAR.NS,INA.NS,GRERENEW.BO,EMMVEE.NS,PREMIERENE.NS,SPELS.BO,MOSCHIP.NS,WEBELSOLAR.NS,WAAREEENER.NS,STERPOW.BO,ADTECH.BO,HIGHNESS.BO,METSL.BO,SOLARIUM.BO,VIKRAMSOLR.NS,RIR.BO"
22,Steel,Non-Energy Minerals,60,59,60,58,"STEELCO.BO,MSCTC.BO,SALSTEEL.NS,JAYNECOIND.NS,MAHASTEEL.NS,MWL.NS,GALLANTT.NS,LLOYDSME.NS,NELCAST.NS,UMIYA.BO,STEELCAS.NS,SAIL.NS,MPKSTEELS.BO,GPIL.NS,REMIEDEL.BO,BGWTATO.BO,GOODLUCK.NS,PANCHMAHQ.BO,SUNFLAG.NS,NEETUYOSHI.BO,TATASTEEL.NS,JINDALSTEL.NS,SAMBHV.NS,RATNAVEER.NS,SARDAEN.NS,RSL.NS,MSPL.NS,KIOCL.NS,KANSHST.BO,NATGENI.BO,SUPERIRON.BO,VENUSPIPES.NS,KSL.NS,IMEC.BO,GANDHITUBE.NS,JINDALSAW.NS,RATNAMANI.NS,TIINDIA.NS,JSWSTEEL.NS,KAJARIR.BO,WELSPLSOL.NS,MUKANDLTD.NS,SHAHALLOYS.NS,NCML.BO,MAHSEAMLES.NS,JSL.NS,MANAKSTEEL.NS,VASWANI.NS,JTLIND.NS,CREATIVE.BO,TULSYAN.BO,SCANSTL.NS,HITECH.NS,NSLNISP.NS,VSSL.NS,TALBROSENG.BO,SGIL.NS,PRAKASH.NS,VISASTEEL.NS,NITINCAST.BO,BMW.BO,BEEKAY.NS,APLAPOLLO.NS,GUJINTRX.BO,ELECTCAST.NS,MAIDEN.BO,KIRLFER.NS,SCODATUBES.NS,SURYAROSNI.NS,SHBAJRG.NS,COCKERILL.NS,BLOIN.BO,UNIAUTO.BO,VSTL.NS,KIRLOSIND.NS,JAIBALAJI.NS,METALCO.BO,VRAJ.NS,AZADIND.BO,BANSALWIRE.NS,CHENFERRO.BO,GARGFUR.BO,RISHDIGA.BO,MANAKSIA.NS,ORISSAMINE.NS,ELECTHERM.NS,HISARMETAL.NS,INCREDIBLE.NS,MANAKCOAT.NS,PENIND.NS,SURAJ.BO,SMLT.NS,SURAJLTD.NS,KVSCASTING.BO,BEDMUTHA.NS,HARIOMPIPE.NS,SHRDAIS.BO,VMSTMT.NS,COSMICCRF.BO,MITTALSTL.BO"
23,Medical Specialties,Health Technology,60,57,57,50,"HSIL.BO,SDL.BO,CHOKSI.BO,LENSKART.NS,RAAJMEDI.BO,SHREEPAC.BO,AMKAY.BO,SETL.NS,GKB.BO,CSURGSU.BO,MICEL.NS,EARKART.BO,NURECA.NS,VOEPL.BO,PREVEST.BO,POLYMED.NS"
24,Electronic Components,Electronic Technology,59,52,56,53,"UNIVCABLES.NS,CENTUM.NS,BCCFUBA.BO,HEG.NS,ELPROINTL.NS,NWIL.BO,INCAP.BO,MEIL.NS,GUJARATPOLY.BO,FINELINE.BO"
25,Regional Banks,Finance,59,48,44,61,"TMB.NS,KTKBANK.NS,J&KBANK.NS,KARURVYSYA.NS,AUBANK.NS,CUB.NS,UJJIVANSFB.NS,SBIN.NS,DCBBANK.NS,MONEYBOXX.NS,SURYODAY.NS,EQUITASBNK.NS,JSFB.NS,CAPITALSFB.NS,CMBL.BO,IDFCFIRSTB.NS,ICICIBANK.NS,EMERALD.BO,DAMCAPITAL.NS,FINOPB.NS"
26,Auto Parts: Oem,Producer Manufacturing,58,48,53,56,"AMS.BO,SANSERA.NS,WHEELS.NS,BELRISE.NS,LUMAXTECH.NS,BHARATSE.NS,OMAXAUTO.NS,SHRIPISTON.NS,CUMMINSIND.NS,SJS.NS,UNIPARTS.NS,RICOAUTO.NS,SEDEMAC.NS,LUMAXIND.NS,RACLGEAR.NS,CARRARO.NS,TENNIND.NS,GNA.NS,JAMNAAUTO.NS,JAYUSH.BO,GABRIEL.NS,DIVGIITTS.NS,SONACOMS.NS,FIEMIND.NS,NRBBEARING.NS,MOTHERSON.NS,CIEINDIA.NS,ACGL.BO,GSAUTO.BO,PRICOLLTD.NS,TVSHLTD.NS,JMA.NS,MUNJALAU.NS,ZFCVINDIA.NS,EMMFORCE.BO,RML.NS,INDNIPPON.NS,PORWAL.BO,HIMTEK.BO,MUNJALSHOW.NS,BOSCHLTD.NS,JBMA.NS,VARROC.NS,UNOMINDA.NS,SSWL.NS,NDRAUTO.NS,SWARAJENG.NS,HINDCOMPOS.NS,PRECAM.NS,EXIDEIND.NS,ASAL.NS,ASKAUTOLTD.NS,KROSS.NS,AUTOAXLES.NS,MENNPIS.NS,MSUMI.NS,BIMETAL.NS,SUPRAJIT.NS,SHANTIGEAR.NS,MACPLASQ.BO,SUNCLAY.NS,MINDACORP.NS,SNL.BO,SHARDAMOTR.NS,KALYANIFRG.NS,PPAP.NS,ALICON.NS,REMSONSIND.NS,SAMKRG.BO,ZFSTEERING.NS,SUNDRMFAST.NS,ESCORTS.NS,HITECHGEAR.NS,SUNDRMBRAK.NS,KINETICENG.BO,ENKEIWHEL.BO,SALAUTO.BO,RASANDIK.BO,AUTOIND.NS,ISTLTD.BO,IGARASHI.NS,RANEHOLDIN.NS,SKFINDUS.NS,UCAL.NS,KRANTI.BO,JAGANLAM.BO,SINTERCOM.NS"
27,Hospital/Nursing Management,Health Services,57,37,54,50,"ASARFI.BO,PARKHOSPS.NS,YATHARTH.NS,ASTERDM.NS,GKSL.NS,KMCSHIL.BO,FORTIS.NS,APOLLOHOSP.NS,KKSHL.BO,SHARMEH.BO,HANNAH.BO,KOVAI.NS,ARTEMISMED.NS,KIMS.NS,HCG.NS,NH.NS,INDRAMEDCO.NS,MEDANTA.NS,GPTHEALTH.NS,CMMHOSP.BO,RAINBOW.NS,MAXHEALTH.NS,SHANMUGA.BO,FORTISMLR.BO,JLHL.NS,SHALBY.NS,NGIND.BO"
