Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
12,LIPPISYS.BO,243.05,7.81K,Producer Manufacturing,Industrial Machinery,98.0,95.0,98.0,98.0,14.7714,12.2143,40.36K,19.95K,253.55,19.9,1.70B,No,150.35,63.61,170.22,84.14
15,EASTSILK.NS,49.98,0.21K,Process Industries,Textiles,98.0,38.0,5.0,4.0,2.0857,1.8079,0.93K,0.20K,99.25,1.8,249.90M,No,52.51,65.37,51.01,61.84
27,APPL.BO,251.2,25.60K,Distribution Services,Medical Distributors,98.0,86.0,94.0,97.0,9.8071,8.8071,18.37K,19.92K,259.95,32.32,4.31B,No,214.06,123.09,221.47,155.97
32,CUPID.NS,211.25,25258.39K,Consumer Non-Durables,Household/Personal Care,98.0,90.0,97.0,97.0,14.66,14.4621,28053.60K,61975.24K,226.0,29.09,284.06B,No,165.27,101.51,174.31,119.68
47,AHLWEST.NS,560.0,0.26K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,42.0,98.0,98.0,28.9607,26.9321,2.38K,0.55K,751.4,137.0,6.52B,No,589.46,273.44,589.37,333.63
79,COSPOWER.BO,1904.7,0.88K,Producer Manufacturing,Electrical Products,96.0,84.0,97.0,95.0,92.0036,67.3607,1.57K,0.65K,2140.0,595.0,3.50B,No,1669.2,1089.96,1766.09,1225.59
80,BLISSGVS.NS,467.6,144.84K,Health Technology,Pharmaceuticals: Major,96.0,31.0,96.0,97.0,25.8179,25.6679,1997.01K,313.10K,553.0,118.0,49.68B,No,438.85,253.92,456.15,297.68
86,KRISHNA.BO,46.76,1.63K,Industrial Services,Engineering & Construction,96.0,89.0,97.0,96.0,2.6836,2.5,20.62K,19.36K,51.72,12.44,505.01M,No,34.62,23.51,37.77,28.08
92,DEEDEV.NS,680.1,43.75K,Producer Manufacturing,Industrial Machinery,96.0,33.0,95.0,98.0,39.1,35.6393,347.39K,88.75K,760.0,183.0,47.11B,No,637.69,359.55,659.03,417.2
101,OMAXAUTO.NS,234.13,26.84K,Producer Manufacturing,Auto Parts: Oem,96.0,66.0,97.0,97.0,12.8357,12.7943,206.34K,48.89K,263.4,84.5,5.02B,No,228.42,140.0,230.99,155.76
134,SKMEGGPROD.NS,313.7,381.36K,Process Industries,Agricultural Commodities/Milling,95.0,96.0,96.0,94.0,22.3,22.2607,1174.14K,1092.62K,372.0,142.5,16.54B,No,252.65,200.67,265.92,204.13
139,AEROFLEX.NS,413.4,720.99K,Producer Manufacturing,Industrial Machinery,95.0,2.0,88.0,96.0,23.1786,23.1143,2893.07K,1186.05K,521.9,158.0,54.71B,No,429.7,267.96,434.0,307.93
164,RAMCOSYS.NS,796.4,444.09K,Technology Services,Information Technology Services,94.0,97.0,96.0,91.0,66.7893,66.4857,2309.37K,2203.81K,967.5,342.1,29.93B,No,605.83,533.9,651.42,512.95
170,SHADOWFAX.NS,219.41,1437.36K,Technology Services,Packaged Software,94.0,54.0,93.0,,14.9464,14.8264,2947.29K,2944.51K,241.63,98.55,128.40B,No,209.03,,215.47,
173,WELCORP.NS,1628.9,594.16K,Producer Manufacturing,Industrial Machinery,94.0,87.0,92.0,95.0,66.4429,65.2786,1184.04K,1604.21K,1698.8,710.0,429.55B,No,1434.56,1015.74,1457.32,1091.92
176,RPEL.NS,1269.1,39.59K,Process Industries,Chemicals: Major Diversified,93.0,77.0,96.0,86.0,53.0,51.5071,172.23K,85.70K,1371.8,561.3,58.28B,No,1112.64,873.06,1173.55,877.68
178,SEDEMAC.NS,2675.2,70.25K,Producer Manufacturing,Auto Parts: Oem,93.0,42.0,94.0,,102.4928,100.5428,202.56K,69.59K,2977.7,1413.1,118.16B,No,2499.73,,2563.55,
186,IOLCP.NS,151.0,2226.53K,Process Industries,Chemicals: Specialty,93.0,92.0,95.0,95.0,12.0979,12.0386,5744.41K,11964.99K,179.6,67.19,44.32B,No,135.8,97.11,139.53,100.13
192,ATLANTAELE.NS,1654.9,655.54K,Producer Manufacturing,Electrical Products,93.0,15.0,82.0,95.0,85.8572,85.5214,155.21K,90.38K,2152.6,707.6,127.26B,No,1810.18,1218.76,1807.6,1358.14
196,KMCSHIL.BO,133.4,78.61K,Health Services,Hospital/Nursing Management,93.0,86.0,92.0,90.0,6.2929,6.1464,217.57K,150.06K,145.9,62.5,21.76B,No,116.76,88.65,120.95,96.79
212,SHILPAMED.NS,640.0,508.35K,Health Technology,Pharmaceuticals: Major,92.0,86.0,92.0,95.0,22.9679,21.8893,1171.01K,641.52K,650.0,259.5,125.17B,No,548.64,398.38,567.88,424.21
216,SCPL.NS,547.75,242.13K,Consumer Non-Durables,Food: Meat/Fish/Dairy,92.0,45.0,92.0,90.0,35.4714,34.7679,33.94K,49.45K,594.85,190.03,5.75B,No,469.27,336.2,477.66,381.54
218,ELPROINTL.NS,174.49,23.36K,Electronic Technology,Electronic Components,92.0,61.0,,,2.4679,2.4371,152.60K,31.46K,177.5,102.0,29.57B,No,169.71,,171.5,
233,RATEGAIN.NS,926.4,255.72K,Technology Services,Packaged Software,92.0,74.0,94.0,86.0,34.9,34.1714,712.66K,413.56K,997.25,417.6,109.65B,No,815.43,665.25,849.62,665.43
246,KPL.NS,2686.6,9.75K,Health Technology,Pharmaceuticals: Major,91.0,76.0,,,127.1928,124.0,40.96K,22.27K,2890.3,1561.0,,No,2367.95,,2490.23,
249,ORCHPHARMA.NS,1023.0,79.98K,Health Technology,Pharmaceuticals: Major,91.0,65.0,96.0,86.0,59.5429,57.1357,198.41K,592.18K,1119.8,480.0,51.89B,No,891.83,744.13,925.96,728.12
255,PARKHOSPS.NS,270.7,646.31K,Health Services,Hospital/Nursing Management,91.0,79.0,84.0,94.0,12.05,11.8821,978.55K,1232.12K,305.0,138.1,116.92B,No,277.11,,280.1,221.44
281,TDPOWERSYS.NS,1129.2,279.80K,Producer Manufacturing,Electrical Products,90.0,9.0,64.0,92.0,57.4143,55.1571,1356.97K,771.28K,1379.6,453.1,176.41B,No,1223.69,907.81,1214.59,996.09
288,GEE.BO,116.0,17.70K,Producer Manufacturing,Industrial Machinery,90.0,95.0,95.0,90.0,7.0107,7.0107,65.31K,67.37K,127.0,53.61,6.03B,No,93.58,80.33,97.56,79.62
301,CMPDI.NS,264.71,13535.71K,Commercial Services,Miscellaneous Commercial Services,90.0,58.0,89.0,,12.5329,12.2293,5803.25K,2950.94K,283.69,150.16,,No,247.37,,249.98,
309,KAHAN.BO,79.99,3.20K,Consumer Durables,Home Furnishings,90.0,98.0,95.0,85.0,3.865,1.6257,3.57K,18.24K,84.31,37.5,217.57M,No,45.46,49.71,49.77,47.56
319,BLSE.NS,268.45,541.47K,Technology Services,Internet Software/Services,89.0,92.0,93.0,89.0,13.1321,13.0407,644.16K,771.81K,285.9,124.3,24.34B,No,231.99,193.78,241.6,192.65
336,AEQUS.NS,238.5,1459.46K,Electronic Technology,Aerospace & Defense,89.0,75.0,79.0,91.0,13.2821,13.0664,6691.86K,11099.25K,274.39,113.3,156.18B,No,214.34,,217.68,171.65
348,GRANULES.NS,875.7,3141.27K,Health Technology,Pharmaceuticals: Other,89.0,83.0,87.0,87.0,24.2178,24.1071,1408.84K,1253.73K,910.0,432.6,217.00B,No,795.22,643.1,811.37,683.04
357,MAYURUNIQ.NS,795.5,34.48K,Process Industries,Textiles,88.0,32.0,89.0,92.0,38.5036,38.2929,297.15K,105.38K,907.0,471.2,34.57B,No,773.29,586.12,789.78,623.27
358,NRBBEARING.NS,404.95,136.31K,Producer Manufacturing,Auto Parts: Oem,88.0,33.0,88.0,88.0,17.1107,16.9821,1068.40K,327.73K,467.6,212.55,39.25B,No,402.5,304.33,407.71,315.63
363,PREMIERPOL.NS,72.07,273.30K,Non-Energy Minerals,Forest Products,88.0,92.0,88.0,93.0,5.3371,5.1786,243.59K,927.95K,83.9,38.0,7.55B,No,60.11,51.78,62.98,56.64
367,FILATEX.NS,71.3,1896.71K,Process Industries,Textiles,88.0,95.0,94.0,89.0,4.6457,4.5214,2840.02K,9909.13K,75.8,36.26,31.66B,No,52.85,49.63,56.02,48.06
379,WELINV.NS,1891.8,0.23K,Finance,Investment Banks/Brokers,88.0,61.0,88.0,87.0,64.1643,55.7143,1.28K,0.22K,1978.7,865.0,6.94B,No,1794.15,1407.17,1813.24,1497.37
396,GVT&D.NS,4487.3,538.44K,Producer Manufacturing,Electrical Products,87.0,4.0,61.0,89.0,219.9357,192.8643,965.60K,704.57K,5650.0,2356.5,1148.96B,No,4797.61,3735.48,4849.5,4087.12
403,PRECWIRE.NS,359.2,155.61K,Producer Manufacturing,Electrical Products,87.0,6.0,40.0,90.0,14.6393,14.0786,551.26K,212.85K,467.5,168.51,65.66B,No,404.49,306.31,398.6,336.53
423,TRANSFD.BO,480.05,0.02K,Consumer Non-Durables,Food: Specialty/Candy,86.0,65.0,72.0,73.0,10.0143,9.2393,0.05K,0.02K,570.0,231.1,69.56M,No,487.75,428.52,487.41,463.38
429,MARKSANS.NS,260.3,2109.63K,Health Technology,Pharmaceuticals: Major,86.0,59.0,91.0,89.0,10.0571,9.975,3211.15K,1979.03K,281.6,155.0,117.96B,No,248.13,196.49,253.03,202.49
447,KOTYARK.NS,34.48,23.92K,Process Industries,Industrial Specialties,86.0,27.0,57.0,92.0,2.1336,1.8414,528.76K,81.66K,45.5,17.38,3.90B,No,38.32,29.05,37.84,31.59
453,OVOBELE.BO,190.0,1.06K,Consumer Non-Durables,Food: Specialty/Candy,86.0,62.0,86.0,57.0,11.3857,10.9536,10.04K,6.81K,211.9,105.6,1.81B,No,173.78,161.28,181.49,158.65
464,CNCRD.BO,2491.25,8.95K,Electronic Technology,Electronic Equipment/Instruments,85.0,14.0,46.0,55.0,113.0786,112.7357,9.99K,5.20K,3069.85,1000.62,25.21B,No,2743.89,2387.87,2748.33,2526.43
468,ANL.BO,278.0,2.00K,Health Technology,Biotechnology,85.0,62.0,87.0,,7.3143,4.6893,8.21K,6.30K,300.0,150.1,2.01B,No,261.89,,261.57,
471,FERMENTA.NS,435.65,75.03K,Health Technology,Biotechnology,85.0,95.0,,,30.0393,28.7107,187.19K,581.08K,479.45,248.85,,No,345.23,,359.73,
473,MOBAVENUE.BO,309.35,40.77K,Technology Services,Packaged Software,85.0,57.0,83.0,80.0,14.725,13.8679,62.69K,60.19K,343.8,196.9,23.91B,No,283.24,246.76,294.51,258.41
482,CITIPOR.BO,36.79,0.03K,Finance,Finance/Rental/Leasing,85.0,49.0,62.0,87.0,1.4029,1.2786,0.15K,0.06K,52.94,17.5,114.05M,No,38.95,33.85,38.5,38.55
486,PIRAMALFIN.NS,2182.6,313.79K,Finance,Finance/Rental/Leasing,85.0,77.0,84.0,69.0,65.4786,65.3286,587.27K,453.07K,2220.0,1260.0,493.28B,No,2040.31,,2077.15,1897.11
494,CORONA.NS,2090.2,49.48K,Health Technology,Pharmaceuticals: Major,84.0,83.0,82.0,86.0,65.6143,61.7928,45.96K,21.12K,2128.4,1336.6,,No,1840.16,,1876.55,1671.67
496,CARYSIL.NS,1170.1,22.59K,Consumer Durables,Home Furnishings,84.0,27.0,85.0,87.0,52.6214,50.3072,174.68K,202.46K,1280.9,732.1,33.28B,No,1118.9,950.28,1149.93,957.55
497,QLL.BO,478.0,1.20K,Commercial Services,Miscellaneous Commercial Services,84.0,89.0,83.0,81.0,18.1286,15.6786,10.54K,6.56K,505.95,258.55,5.57B,No,418.5,382.45,435.9,374.95
502,OFSS.NS,11632.0,184.39K,Technology Services,Packaged Software,84.0,91.0,90.0,89.0,340.7143,325.4286,356.02K,298.82K,11979.0,6234.5,1012.82B,No,10296.52,8482.97,10566.8,8606.52
510,GLAND.NS,2482.4,210.86K,Health Technology,Pharmaceuticals: Major,84.0,83.0,88.0,87.0,78.7286,77.4714,682.36K,571.95K,2573.5,1573.6,409.50B,No,2298.9,1911.33,2348.28,1950.0
520,PRIVISCL.NS,3674.4,38.61K,Process Industries,Chemicals: Major Diversified,84.0,73.0,74.0,83.0,95.3571,91.5285,92.60K,46.33K,3760.0,2173.2,143.53B,No,3428.42,3073.7,3500.27,3129.56
521,UNICHEMLAB.NS,587.0,58.98K,Health Technology,Pharmaceuticals: Major,84.0,95.0,95.0,85.0,42.7286,42.4857,839.27K,1589.78K,687.2,278.2,41.33B,No,446.47,415.66,469.59,397.81
524,UNIVSTAR.BO,199.9,0.30K,Consumer Non-Durables,Food: Specialty/Candy,84.0,34.0,89.0,86.0,11.1714,10.9071,1.86K,0.52K,219.9,109.6,839.58M,No,189.21,149.8,195.49,155.98
528,JATTAINDUS.BO,417.05,0.00K,Process Industries,Textiles,83.0,58.0,48.0,58.0,20.725,20.5643,0.23K,0.17K,470.0,201.2,1.83B,No,411.61,379.81,412.71,412.28
538,MEGASTAR.NS,349.05,17.48K,Process Industries,Agricultural Commodities/Milling,83.0,76.0,74.0,89.0,19.9429,19.6214,56.63K,60.69K,392.0,203.0,3.94B,No,327.49,267.09,333.77,279.42
545,VIJAYA.NS,1331.3,88.96K,Health Services,Medical/Nursing Services,83.0,59.0,85.0,82.0,55.1357,55.1357,341.53K,252.83K,1440.0,848.0,136.99B,No,1317.93,1083.45,1335.75,1122.87
552,NYKAA.NS,327.95,3133.28K,Retail Trade,Internet Retail,83.0,77.0,81.0,80.0,7.8786,7.65,7185.51K,6485.78K,332.15,200.14,939.21B,No,290.71,265.52,297.04,270.48
555,CRAZY.BO,58.0,24.00K,Consumer Non-Durables,Food: Specialty/Candy,83.0,,,,,,347.00K,58.80K,65.07,42.47,1.39B,No,,,,
559,NOVELIX.BO,69.74,2.61K,Health Technology,Pharmaceuticals: Major,83.0,3.0,75.0,69.0,4.395,3.7736,10.26K,5.96K,92.0,38.0,1.99B,No,67.72,58.54,68.85,60.95
564,AFLTD.BO,59.0,3.00K,Producer Manufacturing,Auto Parts: Oem,82.0,93.0,,,5.1979,4.9,76.17K,33.00K,69.5,40.85,797.41M,No,,,,
