Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
14,CUPID.NS,463.8,10901.11K,Consumer Non-Durables,Household/Personal Care,98.0,89.0,97.0,98.0,7351.09K,25423.67K,526.95,55.75,-11.98
28,TAKE.NS,43.0,1298.39K,Technology Services,Information Technology Services,98.0,95.0,98.0,98.0,1872.49K,1399.96K,45.0,6.51,-4.44
43,WAAREEINDO.NS,481.5,68.23K,Electronic Technology,Electronic Equipment/Instruments,97.0,86.0,98.0,,121.58K,136.75K,725.0,165.07,-33.59
46,MAHASTEEL.NS,834.7,0.78K,Non-Energy Minerals,Steel,97.0,74.0,95.0,97.0,18.83K,5.37K,1032.0,180.71,-19.12
53,BGRENERGY.NS,321.9,59.16K,Industrial Services,Engineering & Construction,97.0,43.0,39.0,98.0,175.15K,71.57K,490.8,69.05,-34.41
54,NORBTEAEXP.NS,89.52,2.95K,Consumer Non-Durables,Food: Specialty/Candy,97.0,95.0,97.0,97.0,3.80K,5.64K,99.35,23.57,-9.89
55,SABTNL.NS,1960.0,45.58K,Consumer Services,Movies/Entertainment,97.0,92.0,98.0,93.0,70.47K,41.50K,2050.0,352.6,-4.39
64,HINDCOPPER.NS,569.0,53408.31K,Non-Energy Minerals,Other Metals/Minerals,96.0,98.0,96.0,96.0,25179.05K,41403.20K,576.0,183.82,-1.22
66,SILVERTUC.NS,1541.0,207.81K,Technology Services,Packaged Software,96.0,98.0,98.0,96.0,227.65K,673.86K,1690.2,610.0,-8.83
68,IFBAGRO.NS,1428.2,30.25K,Consumer Non-Durables,Beverages: Alcoholic,96.0,93.0,96.0,96.0,90.14K,94.78K,1790.0,440.0,-20.21
71,KMEW.NS,1915.5,429.08K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,85.0,96.0,97.0,270.50K,239.79K,1959.3,632.02,-2.24
72,INFOBEAN.NS,819.8,330.92K,Technology Services,Packaged Software,96.0,81.0,96.0,96.0,232.75K,653.24K,1030.0,270.55,-20.41
76,MANAKALUCO.NS,54.09,4436.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,98.0,97.0,96.0,406.00K,2422.09K,54.09,17.81,0.0
79,MEGASOFT.NS,198.75,107.43K,Technology Services,Information Technology Services,96.0,87.0,94.0,96.0,214.23K,142.57K,231.0,49.06,-13.96
80,VENUSREM.NS,779.95,42.90K,Health Technology,Pharmaceuticals: Major,96.0,57.0,96.0,93.0,92.83K,28.07K,839.9,270.25,-7.14
88,THANGAMAYL.NS,3833.0,120.94K,Consumer Durables,Other Consumer Specialties,96.0,94.0,97.0,96.0,202.12K,329.33K,4149.0,1523.1,-7.62
91,NATIONALUM.NS,373.75,27287.96K,Non-Energy Minerals,Aluminum,96.0,97.0,96.0,96.0,14017.66K,23967.28K,374.3,137.75,-0.15
93,SALSTEEL.NS,40.98,101.71K,Non-Energy Minerals,Steel,96.0,89.0,96.0,97.0,136.25K,85.05K,45.12,14.37,-9.18
94,ARFIN.NS,81.5,798.94K,Non-Energy Minerals,Aluminum,96.0,96.0,96.0,,463.31K,1570.62K,84.01,31.43,-2.99
96,BHAGYANGR.NS,168.95,126.69K,Producer Manufacturing,Electrical Products,95.0,95.0,97.0,96.0,382.94K,231.87K,186.64,65.0,-9.48
101,SOMATEX.NS,117.62,21.42K,Process Industries,Textiles,95.0,91.0,93.0,92.0,23.64K,6.78K,161.25,34.53,-27.06
103,LUMAXTECH.NS,1535.8,192.19K,Producer Manufacturing,Auto Parts: Oem,95.0,74.0,93.0,90.0,262.70K,269.13K,1703.1,449.0,-9.82
104,FORCEMOT.NS,20450.0,53.02K,Consumer Durables,Motor Vehicles,95.0,94.0,92.0,87.0,71.84K,96.13K,21990.0,6125.0,-7.0
113,JAYNECOIND.NS,87.26,5142.87K,Non-Energy Minerals,Steel,95.0,95.0,92.0,95.0,8106.68K,8440.87K,94.3,28.0,-7.47
117,PFOCUS.NS,241.0,2975.86K,Consumer Services,Movies/Entertainment,95.0,92.0,95.0,91.0,5627.56K,5158.88K,250.0,85.0,-3.6
120,DREDGECORP.NS,1128.0,1697.75K,Transportation,Marine Shipping,95.0,85.0,97.0,94.0,832.15K,1191.82K,1159.0,495.0,-2.67
125,RELIABLE.NS,152.0,5.66K,Technology Services,Data Processing Services,95.0,68.0,91.0,96.0,52.10K,26.56K,174.1,63.15,-12.69
126,RMDRIP.NS,93.45,5857.84K,Producer Manufacturing,Industrial Machinery,95.0,93.0,94.0,94.0,894.09K,3556.15K,94.0,33.1,-0.59
127,MIRCELECTR.NS,32.72,1770.80K,Electronic Technology,Telecommunications Equipment,94.0,97.0,92.0,97.0,982.06K,3762.09K,36.0,11.06,-9.11
129,ASHAPURMIN.NS,864.0,414.27K,Non-Energy Minerals,Other Metals/Minerals,94.0,92.0,93.0,94.0,776.90K,615.17K,924.9,301.6,-6.58
132,MCX.NS,2415.0,5298.12K,Finance,Investment Banks/Brokers,94.0,94.0,93.0,92.0,2533.22K,2651.51K,2445.0,881.63,-1.23
134,LUMAXIND.NS,5551.0,16.88K,Producer Manufacturing,Auto Parts: Oem,94.0,63.0,85.0,93.0,23.93K,35.40K,5878.0,1960.0,-5.56
137,GRMOVER.NS,171.05,1518.49K,Process Industries,Agricultural Commodities/Milling,94.0,91.0,94.0,90.0,2629.83K,2665.93K,185.45,65.8,-7.76
140,RICOAUTO.NS,126.95,2205.49K,Producer Manufacturing,Auto Parts: Oem,94.0,79.0,95.0,94.0,9232.11K,5581.11K,142.4,54.0,-10.85
142,ATHERENERG.NS,649.0,1168.43K,Consumer Durables,Motor Vehicles,94.0,45.0,58.0,96.0,3683.37K,1927.81K,790.0,288.15,-17.85
148,SIGMA.NS,59.0,334.72K,Technology Services,Packaged Software,94.0,92.0,87.0,94.0,96.50K,210.06K,65.5,21.01,-9.92
149,MCL.NS,76.7,349.80K,Non-Energy Minerals,Other Metals/Minerals,94.0,97.0,96.0,93.0,219.07K,513.08K,82.85,39.6,-7.42
152,ASHOKLEY.NS,187.0,7445.22K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,90.0,95.0,93.0,16684.93K,14919.17K,191.8,95.93,-2.5
154,STALLION.NS,216.09,223.72K,Distribution Services,Wholesale Distributors,94.0,81.0,0.0,96.0,678.89K,319.81K,423.8,60.0,-49.01
155,LTF.NS,295.95,10568.56K,Finance,Finance/Rental/Leasing,94.0,59.0,85.0,92.0,7536.45K,6399.01K,329.45,131.05,-10.17
159,SHRIRAMFIN.NS,979.8,3846.54K,Finance,Finance/Rental/Leasing,93.0,92.0,95.0,92.0,8233.80K,4667.14K,1025.6,493.35,-4.47
162,MUTHOOTFIN.NS,3938.0,291.34K,Finance,Finance/Rental/Leasing,93.0,75.0,91.0,93.0,547.40K,469.75K,3995.0,1965.0,-1.43
163,ABCAPITAL.NS,358.95,4101.71K,Finance,Multi-Line Insurance,93.0,77.0,90.0,90.0,4711.53K,3187.73K,369.3,149.01,-2.8
164,VEDL.NS,676.0,45744.74K,Non-Energy Minerals,Aluminum,93.0,94.0,95.0,93.0,12253.44K,14876.68K,679.45,363.0,-0.51
167,MTARTECH.NS,2645.0,206.76K,Electronic Technology,Aerospace & Defense,93.0,89.0,90.0,95.0,502.87K,837.94K,2742.0,1155.6,-3.54
172,MWL.NS,274.5,62.07K,Non-Energy Minerals,Steel,93.0,64.0,92.0,94.0,80.57K,105.02K,286.5,132.0,-4.19
177,LAURUSLABS.NS,1090.4,2383.22K,Health Technology,Pharmaceuticals: Major,93.0,87.0,92.0,90.0,1793.78K,1480.51K,1141.0,501.15,-4.43
180,TERASOFT.NS,410.0,11.72K,Technology Services,Information Technology Services,93.0,12.0,58.0,90.0,21.88K,16.65K,598.0,162.85,-31.44
181,FEDFINA.NS,175.0,6886.43K,Finance,Finance/Rental/Leasing,93.0,95.0,87.0,92.0,1333.50K,2423.71K,178.48,80.0,-1.95
184,PANSARI.NS,313.8,0.96K,Technology Services,Packaged Software,93.0,65.0,92.0,86.0,2.63K,0.48K,352.3,142.05,-10.93
186,POCL.NS,1445.0,680.50K,Non-Energy Minerals,Other Metals/Minerals,93.0,90.0,81.0,93.0,403.31K,409.27K,1578.0,490.0,-8.43
187,RAJRATAN.NS,522.05,311.60K,Producer Manufacturing,Metal Fabrication,93.0,91.0,96.0,89.0,449.55K,474.44K,540.0,260.0,-3.32
190,JINDALPHOT.NS,1381.6,29.73K,Finance,Financial Conglomerates,92.0,29.0,67.0,94.0,42.98K,174.40K,1616.6,536.0,-14.54
191,DCBBANK.NS,186.4,4062.19K,Finance,Regional Banks,92.0,90.0,95.0,88.0,4176.69K,3171.23K,190.5,101.41,-2.15
192,IMFA.NS,1269.0,190.84K,Non-Energy Minerals,Other Metals/Minerals,92.0,15.0,85.0,94.0,323.53K,454.74K,1510.6,549.8,-15.99
193,SOUTHBANK.NS,42.54,37496.12K,Finance,Major Banks,92.0,86.0,93.0,91.0,38562.81K,34908.45K,43.26,22.3,-1.66
195,SMLMAH.NS,4458.0,89.99K,Consumer Durables,Motor Vehicles,92.0,94.0,,,71.80K,127.58K,4584.8,2749.0,-2.77
196,IZMO.NS,709.85,39.04K,Technology Services,Packaged Software,92.0,10.0,17.0,95.0,81.64K,99.83K,1374.7,229.7,-48.36
198,GMDCLTD.NS,572.9,3522.21K,Distribution Services,Wholesale Distributors,92.0,88.0,66.0,93.0,5291.19K,5209.33K,651.0,226.59,-12.0
199,SHREEJISPG.NS,365.0,1180.75K,Transportation,Other Transportation,92.0,88.0,96.0,,1440.40K,2013.47K,394.0,222.0,-7.36
201,IIFL.NS,634.4,674.11K,Finance,Finance/Rental/Leasing,92.0,90.0,93.0,86.0,1543.35K,1684.22K,675.0,279.8,-6.01
202,AIIL.NS,670.0,1369.42K,Finance,Financial Conglomerates,92.0,95.0,81.0,89.0,563.46K,900.76K,683.0,265.1,-1.9
203,YATRA.NS,161.0,669.42K,Consumer Services,Other Consumer Services,92.0,17.0,68.0,95.0,2821.17K,862.13K,202.0,65.51,-20.3
204,KRISHANA.NS,488.0,39.89K,Process Industries,Chemicals: Agricultural,92.0,27.0,34.0,73.0,98.06K,81.26K,619.0,175.15,-21.16
205,BELRISE.NS,173.0,3249.39K,Producer Manufacturing,Auto Parts: Oem,92.0,88.0,88.0,91.0,8499.39K,4957.27K,190.1,89.15,-9.0
208,APOLLO.NS,247.8,1108.29K,Electronic Technology,Electronic Production Equipment,92.0,87.0,29.0,91.0,3310.12K,2513.62K,354.7,103.77,-30.14
211,SOUTHWEST.NS,187.1,53.46K,Energy Minerals,Coal,92.0,54.0,96.0,87.0,269.76K,46.85K,242.0,99.06,-22.69
212,LGBBROSLTD.NS,1863.7,36.91K,Producer Manufacturing,Electrical Products,92.0,66.0,95.0,91.0,152.27K,81.90K,1975.0,1081.0,-5.64
214,BHARATSE.NS,159.8,37.55K,Producer Manufacturing,Auto Parts: Oem,92.0,19.0,24.0,94.0,152.40K,61.41K,239.45,69.84,-33.26
215,CSBBANK.NS,520.0,1134.23K,Finance,Major Banks,92.0,97.0,94.0,86.0,804.81K,2886.49K,574.4,272.75,-9.47
218,HINDALCO.NS,955.9,7049.97K,Non-Energy Minerals,Other Metals/Minerals,92.0,92.0,91.0,92.0,5913.23K,6151.87K,970.8,546.45,-1.53
