Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,93,82,95,91,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,14,29,13,"DECNGOLD.NS,REMAGNET.BO"
3,Biotechnology,Health Technology,74,62,65,73,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,FERMENTA.NS,ANL.BO,HALEOSLABS.NS,VANTABIO.BO,ANTHEM.NS,GVBL.BO,FABTECH.NS"
4,Airlines,Transportation,74,69,82,74,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
5,Nan,Nan,71,41,82,0,KRISHPP.BO
6,Electronics Distributors,Distribution Services,67,49,68,55,"RPTECH.NS,CNL.NS,STARCOM.BO,COLAB.BO,PANIDPR.BO,OPTIEMUS.NS,LABELKRAFT.BO,REDINGTON.NS,ACCEDERE.BO,PALREDTEC.NS,BRISK.BO,MISQUITA.BO"
7,Contract Drilling,Industrial Services,67,80,70,71,JINDRILL.NS
8,Telecommunications Equipment,Electronic Technology,65,37,62,65,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ADCINDIA.BO,ROSSTECH.NS,ONIDA.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DCI.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,SALORAINTL.BO,BPL.NS"
9,Aerospace & Defense,Electronic Technology,64,46,62,69,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,KRISHNADEF.NS,AEQUS.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
10,Computer Peripherals,Electronic Technology,64,36,64,65,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
11,Electronic Production Equipment,Electronic Technology,62,65,66,71,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,CONTAINE.BO,KAYNES.NS,ELIN.NS"
12,Marine Shipping,Transportation,62,42,52,56,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
13,Electronic Components,Electronic Technology,61,55,58,56,"ELPROINTL.NS,UNIVCABLES.NS,BCCFUBA.BO,CENTUM.NS,MRTX.BO,HEG.NS,INCAP.BO,GUJARATPOLY.BO,FINELINE.BO,MEIL.NS,PANELEC.BO"
14,Auto Parts: Oem,Producer Manufacturing,61,58,59,59,"OMAXAUTO.NS,AMS.BO,SANSERA.NS,SEDEMAC.NS,WHEELS.NS,SJS.NS,EMMFORCE.BO,UNIPARTS.NS,INDNIPPON.NS,NRBBEARING.NS,RML.NS,DIVGIITTS.NS,SHRIPISTON.NS,RICOAUTO.NS,SONACOMS.NS,GNA.NS,BHARATSE.NS,BELRISE.NS,SSWL.NS,RANEHOLDIN.NS,GABRIEL.NS,BIMETAL.NS,AFLTD.BO,MENNPIS.NS,PPAP.NS,CUMMINSIND.NS,MOTHERSON.NS,AUTOIND.NS,MINDACORP.NS,MUNJALAU.NS,EXIDEIND.NS,HIMTEK.BO,JAMNAAUTO.NS,RACLGEAR.NS,SUNDRMBRAK.NS,ACGL.BO,VARROC.NS,PRICOLLTD.NS,BOSCHLTD.NS,SUPRAJIT.NS,FIEMIND.NS,KROSS.NS,SKFINDUS.NS,ASKAUTOLTD.NS,LUMAXIND.NS,TVSHLTD.NS,LUMAXTECH.NS,IGARASHI.NS,MUNJALSHOW.NS,JBMA.NS,CARRARO.NS,SUNDRMFAST.NS,TENNIND.NS,SNL.BO,JAYUSH.BO,PORWAL.BO,JMA.NS,ZFCVINDIA.NS,UNOMINDA.NS,ASAL.NS,KINETICENG.BO,UCAL.NS,AUTOAXLES.NS,NDRAUTO.NS,MACPLASQ.BO,KALYANIFRG.NS,MSUMI.NS,ARISINT.BO,SAMKRG.BO,CIEINDIA.NS,SUNCLAY.NS,HINDCOMPOS.NS,RASANDIK.BO,SWARAJENG.NS,SHARDAMOTR.NS,SHANTIGEAR.NS,SINTERCOM.NS,HITECHGEAR.NS,ESCORTS.NS,ZFSTEERING.NS,PRECAM.NS,ALICON.NS,ENKEIWHEL.BO,ISTLTD.BO,SALAUTO.BO,KRANTI.BO,JAGANLAM.BO,REMSONSIND.NS"
15,Regional Banks,Finance,61,66,63,54,"J&KBANK.NS,TMB.NS,ESAFSFB.NS,SURYODAY.NS,KTKBANK.NS,UJJIVANSFB.NS,KARURVYSYA.NS,MUNOTHFI.BO,EQUITASBNK.NS,JSFB.NS,CUB.NS,IDFCFIRSTB.NS,AUBANK.NS,DCBBANK.NS,CAPITALSFB.NS,ICICIBANK.NS,JAGSONSER.BO,SBIN.NS,UCOBANK.NS,FINOPB.NS,MONEYBOXX.NS,DAMCAPITAL.NS,EMERALD.BO,CMBL.BO"
16,Hospital/Nursing Management,Health Services,61,55,62,58,"KOVAI.NS,KMCSHIL.BO,PARKHOSPS.NS,HANNAH.BO,ASARFI.BO,ASTERDM.NS,GKSL.NS,JLHL.NS,YATHARTH.NS,KIMS.NS,APOLLOHOSP.NS,ARTEMISMED.NS,MEDANTA.NS,RAINBOW.NS,GPTHEALTH.NS,HCG.NS,NH.NS,FORTIS.NS,MAXHEALTH.NS,SHANMUGA.BO,SHARMEH.BO,AASHKA.BO,KKSHL.BO,CMMHOSP.BO,SHALBY.NS,INDRAMEDCO.NS,FORTISMLR.BO,NGIND.BO"
17,Electronic Equipment/Instruments,Electronic Technology,60,37,54,54,"SPECTRUM.NS,APARINDS.NS,POWERINDIA.NS,DIGILOGIC.BO,APLAB.BO,CNCRD.BO,APLABPP.BO,NAGPI.BO,DENORA.NS,NITIRAJ.NS,HONAUT.NS,TVSELECT.NS,GENUSPOWER.NS,JGTL.BO,SHRADDHA.BO,WAAREEINDO.NS,HINDHARD.BO,WEL.NS,HPL.NS"
18,Pharmaceuticals: Generic,Health Technology,60,26,66,71,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
19,Publishing: Books/Magazines,Consumer Services,60,63,67,64,"MPSLTD.NS,DACHEPALLI.BO,SCHAND.NS"
20,Miscellaneous,Miscellaneous,59,51,60,60,"INOVSYNTH.BO,ASHIKA.NS,SCILAL.NS"
21,Pharmaceuticals: Major,Health Technology,59,53,61,60,"VINRKLB.BO,PARMAX.BO,VENUSREM.NS,BLISSGVS.NS,NOVARTIND.NS,BAFNAPH.NS,INDSWFTLAB.NS,NGLFINE.NS,ACUTAAS.NS,SAKAR.NS,FREDUN.BO,SENORES.NS,COLINZ.BO,KPL.NS,ASTONEALAB.BO,LAURUSLABS.NS,SHILPAMED.NS,SUVEN.NS,VIKRAMTH.BO,SUDARSHAN.BO,BETA.NS,PHRMASI.BO,SPARC.NS,ORCHPHARMA.NS,HESTERBIO.NS,NOVELIX.BO,WANBURY.NS,CORONA.NS,CAPLIPOINT.NS,RPGLIFE.NS,GLAND.NS,JBCHEPHARM.NS,MARKSANS.NS,HEXAGON.NS,AMANTA.NS,NEULANDLAB.NS,TORNTPHARM.NS,SGRL.BO,WOCKPHARMA.NS,UNICHEMLAB.NS,INNOVACAP.NS,AJANTPHARM.NS,EMCURE.NS,KOPRAN.NS,VIYASH.NS,GODAVARI.BO,SAIPARENT.NS,IPCALAB.NS,MOREPENLAB.NS,ANG.BO,PGHL.NS,SMSPHARMA.NS,ZYDUSLIFE.NS,GUFICBIO.NS,BIOCON.NS,SUPRIYA.NS,SUNPHARMA.NS,ALIVUS.NS,BPLPHARMA.BO,HAMPS.BO,DIVISLAB.NS,PANACEABIO.NS,STAR.NS,BALPHARMA.NS,VRL.BO,THEMISMED.NS,MAKERSL.BO,MANKIND.NS,PRAVEG.NS,PARNAXLAB.BO,BLUEJET.NS,LINCOLN.NS,KILITCH.NS,SUNLOC.BO,ALKEM.NS,PPLPHARMA.NS,MERCURYLAB.BO,GLENMARK.NS,FDC.NS,INDOCO.NS,ANURAS.NS,SANOFICONR.NS,TTKHLTCARE.NS,AUROLAB.BO,SHUKRAPHAR.BO,AAREYDRUGS.NS,ABBOTINDIA.NS,HIKAL.NS,GLAXO.NS,WINDLAS.NS,GUJTHEM.NS,TYCHE.BO,ZOTA.NS,ANUHPHR.NS,JENBURPH.BO,SIGACHI.NS,NATCOPHARM.NS,APLLTD.NS,TLL.BO,INDGN.NS,AMBALALSA.NS,PANCHSHEEL.BO,ERIS.NS,AARTIDRUGS.NS,CONCORD.BO,SMRUTHIORG.BO,JUBLPHARMA.NS,PFIZER.NS,ROOPAIND.BO,DESHRAK.BO,ALBERTDAVD.NS,ONESOURCE.NS,ASTRAZEN.NS,LACTOSE.BO,SOLARA.NS,ZENOTECH.BO,DRREDDY.NS,ALEMBICLTD.NS,BIOFILCHEM.NS,MEDICO.NS,ALPA.NS,DCAL.NS,AARTIPHARM.NS,BAJAJHCARE.NS,SYSCHEM.BO,KIMIABL.BO,SANOFI.NS,GUJTERC.BO,BROOKS.NS,SANJIVIN.BO,VALIANTLAB.NS,MEDICAPQ.BO,MEDICAMEQ.NS,KREBSBIO.NS,OXYGENTAPH.BO,PHARMAID.BO,SHELTER.BO,COHANCE.NS,STARSOURCE.BO,MANGALAM.NS,BACPHAR.BO"
22,Metal Fabrication,Producer Manufacturing,58,50,55,56,"MODMA.BO,OMNI.NS,AANCHALISP.BO,MENONBE.NS,SATANIBRG.BO,CARNATIN.BO,GALXBRG.BO,GALAPREC.NS,INVPRECQ.NS,HAPPYFORGE.NS,UNIABEXAL.BO,BHARATFORG.NS,SWASTIKAAL.BO,GALAGEX.BO,MMFL.NS,AZAD.NS,PRADPME.NS,SIMMOND.BO,SHIVAUM.NS,NIBL.NS,AUSTENG.BO,KVFORGE.BO,AMIC.BO,COSMOFE.BO,SHYAMMETL.NS,AUTOPINS.BO,SKIPPER.NS,ALPHAIND.BO,USHAMART.NS,RAJRATAN.NS,SIMPLEXCAS.BO,MAGNAELQ.BO,KENNAMET.NS,PTCIL.NS,GTIL.BO,TIIL.NS,HARSHA.NS,ENDURANCE.NS,BELDING.BO,ROLEXRINGS.NS,SHIVAGR.BO,SCHAEFFLER.NS,RKFORGE.NS,BHARATWIRE.NS,SYSTEMATIC.BO,BOMBWIR.BO,SHREMETAL.BO,NATFIT.BO,JYOTICNC.NS,TEMBO.NS,CMRGREEN.NS,NARMADESH.BO,FRONTSP.NS,STERTOOLS.NS,KASTURI.BO,DPWIRES.NS,ROLCOEN.BO,AEL.BO,DELTAMAGNT.NS,RELICAB.BO,VISHALBL.BO,KPGEL.BO,SKFINDIA.NS,ASGARD.BO,KARBON.BO,STAL.BO"
23,Coal,Energy Minerals,58,37,56,68,"SOUTHWEST.NS,REFEX.NS,COALINDIA.NS,STRATMONT.BO,BHARATCOAL.NS"
24,Real Estate Investment Trusts,Finance,57,62,43,55,"FUNDVISER.BO,NXST.BO,MINDSPACE.BO,EMBASSY.BO,BIRET.BO,KRT.BO,BAGMANE.BO,PSCELESTIA.BO,ANNAINFRA.BO"
25,Industrial Specialties,Process Industries,57,49,57,56,"CDG.BO,KELENRG.BO,GANDHAR.NS,PANAMAPET.NS,FCL.NS,RAIN.NS,BEEZAASAN.BO,HSCL.NS,CFL.BO,TINNARUBR.NS,SFL.NS,XPROINDIA.NS,SOLARINDS.NS,BEPL.NS,INDOKEM.BO,GRINDWELL.NS,KOTYARK.NS,GOCLCORP.NS,VIPULORG.BO,CARBORUNIV.NS,HARDCAS.BO,VISAKAIND.NS,DHINDIA.BO,BODALCHEM.NS,PIDILITIND.NS,SEJALLTD.NS,ASIANPAINT.NS,GRAPHITE.NS,INDIGOPNTS.NS,SHALPAINTS.NS,AVIVA.BO,BORORENEW.NS,SPLPETRO.NS,ELANTAS.NS,KAMAHOLD.NS,PCBL.NS,PODDARMENT.NS,BERGEPAINT.NS,BEARDSELL.NS,DICIND.NS,SRF.NS,DUROPACK.BO,VINYOFL.BO,RUBFILA.NS,GMPL.BO,JSWDULUX.NS,DYNAMIND.BO,GOACARBON.NS,AXELPOLY.BO,ASSOCIATED.BO,JYOTIRES.BO,SIRCA.NS,ESTER.NS,WAAREE.BO,KANSAINER.NS,BRIGHTBR.BO,HINDADH.BO,MULTIBASE.BO,NIKHILAD.BO,MHLXMIRU.NS,RETINA.BO,INNOVATORS.BO"
26,Cable/Satellite Tv,Consumer Services,56,20,50,57,"NDLVENTURE.NS,DEN.NS"
27,Department Stores,Retail Trade,56,74,84,44,SHOPERSTOP.NS
28,Medical/Nursing Services,Health Services,56,52,54,51,"ASPIRA.BO,GAUDIUMIVF.NS,THYROCARE.NS,NEPHROPLUS.NS,VIJAYA.NS,LALPATHLAB.NS,METROPOLIS.NS,JSTL.BO,LOTUSEYE.NS,CTLLAB.BO,ZDHJERK.BO,MAXIND.NS,DRAGARWQ.NS,AGARWALEYE.NS,STARIMAGIN.BO,SURAKSHA.NS,JSLL.NS,LAXMIDENTL.NS,KRSNAA.NS,SML.BO,MDRC.BO"
29,Other Consumer Specialties,Consumer Durables,56,54,53,53,"SJCORP.BO,THANGAMAYL.NS,SKYGOLD.NS,TIMEX.NS,RETAGGIO.BO,TBZ.NS,SHOORA.BO,EIGHTY.BO,GOLDIAM.NS,KDDL.NS,AJCJEWEL.BO,TITAN.NS,SENCO.NS,SONAMLTD.NS,VAIBHAVGBL.NS,GKL.BO,GOLKUNDIA.BO,SILGO.NS,RAMBHAJO.NS,SHRINGARMS.NS,RGL.NS,BANARBEADS.NS,SWARNSAR.BO,SHANTIGOLD.NS,RBZJEWEL.NS,PNGSREVA.NS,UDAYJEW.BO,SKRABUL.BO,SMR.BO,SAFARI.NS,RADHIKAJWE.NS,EY.BO,KOURA.BO,VIPIND.NS,YAASHVI.BO,LUXURY.BO,VARYAA.BO,LGHL.NS,RAJESHEXPO.NS"
30,Motor Vehicles,Consumer Durables,55,51,53,45,"ZELIO.BO,ATHERENERG.NS,SANDHAR.NS,TVSMOTOR.NS,EICHERMOT.NS,SMLMAH.NS,OLECTRA.NS,TMCV.NS,ATULAUTO.NS,HEROMOTOCO.NS,MARUTI.NS,OLAELEC.NS,M&M.NS,HYUNDAI.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
31,Life/Health Insurance,Finance,55,59,54,45,"STARHEALTH.NS,CANHLIFE.NS,NIVABUPA.NS,SBILIFE.NS,LICI.NS,BAJAJFINSV.NS,MFSL.NS,ICICIPRULI.NS"
32,Electrical Products,Producer Manufacturing,55,39,47,63,"BHAGYANGR.NS,MODINSU.BO,INDOSMC.BO,HIIL.BO,COSPOWER.BO,KSHINTL.NS,SWITCHTE.BO,DIACABS.NS,KIRLOSENG.NS,INDOTECH.NS,RRKABEL.NS,YASHHV.BO,HIRECT.NS,RISHABH.NS,SCHNEIDER.NS,TDPOWERSYS.NS,PARACABLES.NS,BHEL.NS,ATLANTAELE.NS,PRECWIRE.NS,ADVAIT.NS,CYBELEIND.BO,POWERICA.NS,GVT&D.NS,BIRLACABLE.NS,EXICOM.NS,ABB.NS,CGPOWER.NS,IKIO.NS,RAMRAT.NS,POLYCAB.NS,SUSAN.BO,LASERPOWER.NS,CORDSCABLE.NS,FINCABLES.NS,QPOWER.NS,JDCABLES.BO,CLN.BO,INTEGSW.BO,KEI.NS,SIEMENS.NS,ENRIN.NS,KECL.NS,VETO.NS,DYCL.NS,EVEREADY.NS,VOLTAMP.NS,QUADFUTURE.NS,SHILCTECH.NS,LGBBROSLTD.NS,ESABINDIA.NS,SERVOTECH.NS,KAYCEEI.BO,HIGHENE.BO,PLAZACABLE.NS,SWELECTES.NS,STDBAT.BO,S&SPOWER.NS,STARDELTA.BO,SUZLON.NS,ARE&M.NS,PANCARBON.BO,ACCORDTS.BO,LAKSELEC.BO,HBLENGINE.NS,CLENON.BO,HAVELLS.NS,FOCUS.NS,HONDAPOWER.NS,BONLON.NS,DCXINDIA.NS,ELECON.NS,NIPPOBATRY.NS,ALFATRAN.BO,VGUARD.NS,SALZERELEC.NS,BBL.NS,RNITAI.BO,TARIL.NS,CALCOM.BO,WSI.NS,JSLINDL.BO,EPIC.BO,PANAENERG.BO,MARSONS.NS,DEL.BO,DLTNCBL.BO,PROSTARM.NS,JYOTI.BO,RTSPOWR.BO,INOXWIND.NS,RMC.NS,URAVIDEF.NS"
33,Electronics/Appliances,Consumer Durables,55,58,55,62,"CPPLUS.NS,SHARP.BO,UNIVPHOTO.NS,APIL.BO,STOVEKRAFT.NS,JAIPAN.BO,BUTTERFLY.NS,KHAITANLTD.NS,IFBIND.NS,LGEINDIA.NS,SINGERIND.NS,ORIENTELEC.NS,INFLAME.BO,WHIRLPOOL.NS,GORANIN.BO,BAJAJELEC.NS"
34,Pharmaceuticals: Other,Health Technology,55,50,58,57,"TRANSCHEM.BO,VEERHEALTH.BO,BDH.BO,GRANULES.NS,CORALAB.BO,AUROPHARMA.NS,CHEMKART.BO,SUDEEPPHRM.NS,CRSTCHM.BO,LUPIN.NS,CIPLA.NS,ISHITADR.BO,SANDUPHQ.BO,LYKALABS.NS,EMMESSA.BO,NATCAPSUQ.NS,AMRUTANJAN.NS,SOURCENTRL.BO,KERALAYUR.BO"
35,Food: Specialty/Candy,Consumer Non-Durables,54,51,52,52,"SHAHFOOD.BO,NITTAGELA.NS,YASHO.NS,UNIVSTAR.BO,JAYKAILASH.BO,OVOBELE.BO,VADILALIND.NS,SHAWGELTIN.BO,ADFFOODS.NS,EIFFL.NS,GULPOLY.NS,NORBTEAEXP.NS,CCL.NS,NGIL.NS,TRANSFD.BO,GAEL.NS,MAWANASUG.NS,CRAZY.BO,PAJSON.BO,HNDFDS.NS,MANORAMA.NS,TASTYBITE.NS,MCLEODRUSS.NS,MNFL.BO,DIAMONDYD.NS,AVTNPL.NS,MLKFOOD.BO,RAVALSUGAR.BO,TIRUSTA.BO,ADVENZYMES.NS,VASUPRADA.BO,VADILENT.BO,IWP.NS,KFBL.BO,GPAPL.BO,FLEXFO.BO,TATACONSUM.NS,UNITEDTEA.NS,BRITANNIA.NS,VIDHIING.NS,SUKHJITS.NS,BAMBINO.BO,BECTORFOOD.NS,BIKAJI.NS,DYNPRO.NS,VANDU.BO,SONALIS.BO,PALASHSECU.NS,ORKLAINDIA.NS,GANGESSECU.NS,OCEANIC.BO,GOPAL.NS,LOTUSCHO.BO,NAPL.BO,SHRIGANG.BO,FOODSIN.NS,ABRFL.BO"
36,Specialty Stores,Retail Trade,54,65,59,53,"DUKEOFS.BO,CONFIPET.NS,HONASA.NS,ALANSCOTT.BO,BLUESTONE.NS,KALYANKJIL.NS,LANDMARK.NS,PANORAMA.BO,VMART.NS,DPABHUSHAN.NS,PNGJL.NS,RECODE.BO,COMPEAU.BO,DMART.NS,PVSL.NS,RAL.BO,MVGJL.NS,WAKEFIT.NS,GARGI.BO,MANOJJEWEL.BO"
37,Forest Products,Non-Energy Minerals,54,41,48,51,"MEGAMONT.BO,STYLAMIND.NS,PREMIERPOL.NS,ECOBOAR.BO,GREENLAM.NS,WIPL.NS,RESPONIND.NS,AIROLAM.NS,GREENPANEL.NS,BIRLANU.NS,DUROPLY.BO"
38,Major Banks,Finance,53,42,48,40,"FEDERALBNK.NS,SOUTHBANK.NS,MAHABANK.NS,DHANBANK.NS,RBLBANK.NS,INDUSINDBK.NS,UNIONBANK.NS,BANKINDIA.NS,INDIANB.NS,BANDHANBNK.NS,AXISBANK.NS,IDBI.NS,PNB.NS,CANBK.NS,KOTAKBANK.NS,IOB.NS,BANKBARODA.NS,HDFCBANK.NS,CENTRALBK.NS,CSBBANK.NS"
39,Food: Meat/Fish/Dairy,Consumer Non-Durables,52,46,43,47,"SCPL.NS,ESSEX.BO,SCAGRO.BO,APEX.NS,KWIL.NS,CHATHA.BO,HATSUN.NS,DODLA.NS,PARAGMILK.NS,HERITGFOOD.NS,MODAIRY.BO"
40,Investment Managers,Finance,52,49,50,51,"PHOTON.BO,ONELIFECAP.NS,VEDANTASSET.BO,NUVAMA.NS,ANANDRATHI.NS,VGCL.BO,MIIL.BO,SPACAPS.BO,ICICIAMC.NS,DHARNI.BO,PRUDENT.NS,JPOLYINVST.NS,LADDERUP.BO,CREST.NS,360ONE.NS,AFSL.NS,VHL.NS,WEALTH.NS,NAHARCAP.NS,CRAMC.NS,HDFCAMC.NS,STANROS.BO,EMKAY.NS,BLAL.NS,ESCORP.BO,CORALFINAC.NS,UTIAMC.NS,MEDIASSIST.NS,CMSINFO.NS,SRAMSET.BO"
41,Alternative Power Generation,Utilities,52,45,42,58,"CLEANMAX.NS,ADANIGREEN.NS,SUGSLLOYD.BO,RELTD.NS,INOXGREEN.NS,POWERGRID.NS,UEL.NS,NTPCGREEN.NS,WAAREERTL.NS,KPIGREEN.NS,KPEL.NS"
