Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
2,ARIHANT.NS,828.75,1.41K,Finance,Real Estate Development,98.0,29.0,,,4.48K,10.04K,1100.0,39.65,-24.66
15,EASTSILK.NS,53.7,0.45K,Process Industries,Textiles,98.0,25.0,2.0,12.0,2.96K,1.37K,99.25,1.8,-45.89
23,STLTECH.NS,613.0,3621.02K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,6560.95K,3605.87K,679.9,74.8,-9.84
29,BATLIBOI.NS,73.03,41.95K,Producer Manufacturing,Industrial Machinery,98.0,18.0,,,20.27K,22.25K,88.95,15.7,-17.9
34,SWANDEF.NS,1996.8,6.17K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,80.0,49.0,95.0,24.26K,17.02K,2489.0,179.11,-19.78
35,AHLWEST.NS,574.05,1.51K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,93.0,98.0,98.0,2.24K,3.27K,751.4,137.0,-23.6
47,MTARTECH.NS,7458.0,1560.14K,Electronic Technology,Aerospace & Defense,97.0,88.0,97.0,97.0,1175.74K,1408.43K,8449.5,1390.5,-11.73
48,CUPID.NS,145.86,22351.44K,Consumer Non-Durables,Household/Personal Care,97.0,83.0,96.0,96.0,17762.52K,12751.73K,146.0,17.68,-0.1
49,SIGMAADV.NS,437.45,127.50K,Technology Services,Information Technology Services,97.0,96.0,98.0,96.0,393.68K,785.54K,467.8,81.61,-6.49
51,SANGINITA.NS,32.84,39.75K,Process Industries,Chemicals: Specialty,97.0,95.0,98.0,97.0,248.57K,157.49K,32.84,9.09,0.0
57,VENUSREM.NS,1610.7,460.55K,Health Technology,Pharmaceuticals: Major,97.0,98.0,97.0,97.0,76.79K,160.48K,1736.9,416.0,-7.27
58,BHAGYANGR.NS,307.8,104.45K,Producer Manufacturing,Electrical Products,97.0,61.0,96.0,96.0,329.70K,180.75K,351.9,70.21,-12.53
60,DEEDEV.NS,688.7,243.45K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,97.0,1182.27K,306.06K,704.7,183.0,-2.27
62,RAJPALAYAM.NS,821.45,1.09K,Process Industries,Textiles,97.0,54.0,,,1.97K,4.76K,875.0,314.45,-6.12
65,OMNI.NS,494.45,202.99K,Producer Manufacturing,Metal Fabrication,97.0,87.0,,,1050.74K,891.01K,548.0,176.25,-9.77
66,GVPIL.NS,905.5,583.70K,Industrial Services,Engineering & Construction,96.0,97.0,97.0,97.0,261.47K,674.94K,926.3,270.9,-2.25
67,BLISSGVS.NS,421.6,617.42K,Health Technology,Pharmaceuticals: Major,96.0,98.0,96.0,97.0,2561.73K,5197.94K,462.8,118.0,-8.9
68,CPPLUS.NS,3482.2,283.31K,Consumer Durables,Electronics/Appliances,96.0,96.0,97.0,96.0,426.38K,732.50K,3714.4,1015.0,-6.25
70,HFCL.NS,178.01,66679.74K,Electronic Technology,Telecommunications Equipment,96.0,93.0,98.0,97.0,56587.78K,64792.66K,208.98,59.82,-14.82
74,UFBL.NS,549.95,338.92K,Consumer Services,Restaurants,96.0,97.0,97.0,97.0,396.39K,330.87K,574.7,172.34,-4.31
77,KSHINTL.NS,819.9,609.37K,Producer Manufacturing,Electrical Products,96.0,95.0,97.0,,545.01K,1031.91K,869.0,330.0,-5.65
