Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,ARIHANT.NS,896.95,1.00K,Finance,Real Estate Development,98.0,26.0,,,2.71K,3.31K,1100.0,39.65,9.74B,No
2,SALSAIN.BO,268.7,3.26K,Finance,Financial Conglomerates,98.0,0.0,50.0,98.0,1.15K,1.42K,828.95,14.58,1.87B,No
3,KARTKIN.BO,9515.75,0.00K,Finance,Financial Conglomerates,98.0,98.0,98.0,98.0,0.02K,0.06K,10741.85,1036.0,2.32B,No
4,MAGNUS.BO,140.95,2.95K,Commercial Services,Miscellaneous Commercial Services,98.0,3.0,98.0,98.0,24.95K,33.08K,223.4,8.33,476.45M,No
5,EASTSILK.NS,55.35,0.43K,Process Industries,Textiles,98.0,23.0,19.0,11.0,2.89K,0.80K,99.25,1.8,276.75M,No
6,APOLLOIN.BO,56.63,2.10K,Process Industries,Agricultural Commodities/Milling,98.0,92.0,98.0,98.0,7.68K,6.92K,56.63,6.27,588.95M,No
7,KETOMOTORS.BO,147.68,1.40K,Process Industries,Chemicals: Agricultural,98.0,98.0,95.0,94.0,1.47K,1.47K,147.68,104.99,2.12B,No
8,ZSANMCOM.BO,107.01,0.12K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.12K,0.13K,107.01,10.48,5.33B,No
9,SAMTELIN.BO,43.77,0.62K,Electronic Technology,Computer Peripherals,98.0,97.0,98.0,98.0,2.17K,3.77K,43.77,1.89,310.24M,No
10,SURBHIN.BO,225.35,0.61K,Process Industries,Textiles,98.0,98.0,98.0,98.0,3.46K,11.88K,249.65,11.04,774.62M,No
11,MRUTR.BO,36.17,0.10K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.18K,0.17K,36.17,0.46,26.13B,No
12,MODMA.BO,76.3,5.00K,Producer Manufacturing,Metal Fabrication,98.0,98.0,98.0,98.0,2.73K,4.31K,81.11,1.73,8.89B,No
13,COVIDH.BO,77.49,0.17K,Technology Services,Packaged Software,98.0,53.0,98.0,98.0,2.25K,0.06K,676.67,1.5,651.61M,No
14,RANJITSE.BO,66.44,0.07K,Finance,Finance/Rental/Leasing,98.0,75.0,5.0,,0.82K,0.56K,122.1,6.24,178.55M,No
15,SMTEL.BO,369.55,0.06K,Commercial Services,Miscellaneous Commercial Services,98.0,3.0,46.0,98.0,1.45K,0.08K,494.85,23.81,6.68B,No
16,HIKLASS.BO,90.85,0.01K,Finance,Investment Banks/Brokers,98.0,33.0,98.0,98.0,3.41K,0.14K,108.35,6.49,2.75B,No
17,STELLANT.BO,569.0,2.78K,Finance,Investment Banks/Brokers,98.0,12.0,36.0,93.0,3.01K,1.83K,683.8,34.13,3.15B,No
18,EMROCK.BO,285.2,3.37K,Consumer Durables,Homebuilding,98.0,72.0,45.0,97.0,6.86K,3.42K,305.95,24.19,4.51B,No
19,CALLISTA.BO,162.85,0.35K,Consumer Durables,Home Furnishings,98.0,46.0,24.0,97.0,3.07K,1.70K,225.95,15.16,496.14M,No
20,COVANCE.BO,171.3,0.65K,Technology Services,Information Technology Services,98.0,51.0,44.0,97.0,2.55K,1.26K,171.34,11.42,3.79B,No
21,BATLIBOI.NS,79.3,12.55K,Producer Manufacturing,Industrial Machinery,98.0,37.0,,,19.65K,20.60K,88.95,15.7,3.74B,No
22,STLTECH.NS,510.65,482.89K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,7310.14K,2327.40K,510.65,69.76,249.28B,No
23,SIMANDHAR.BO,150.1,1.68K,Distribution Services,Wholesale Distributors,98.0,76.0,70.0,,9.75K,0.72K,151.95,21.5,458.84M,No
24,SWANDEF.NS,1975.0,15.80K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,70.0,65.0,96.0,25.23K,9.41K,2489.0,170.59,104.05B,No
25,JAYATMA.BO,60.0,0.05K,Process Industries,Textiles,98.0,98.0,98.0,98.0,0.11K,0.46K,60.0,13.33,180.00M,No
26,VINRKLB.BO,42.15,2.41K,Health Technology,Pharmaceuticals: Major,98.0,17.0,96.0,,6.08K,3.90K,46.65,6.75,254.08M,No
27,AHLWEST.NS,604.25,7.36K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,98.0,,,2.17K,5.40K,751.4,137.0,7.04B,No
28,ASIACAP.BO,70.5,0.49K,Finance,Finance/Rental/Leasing,98.0,94.0,98.0,98.0,3.75K,2.11K,71.68,17.37,217.99M,No
29,SPICEISLIN.BO,377.65,6.49K,Process Industries,Textiles,98.0,81.0,90.0,98.0,13.04K,16.80K,382.95,41.66,2.35B,No
30,GUJINJEC.BO,110.75,66.31K,Distribution Services,Medical Distributors,98.0,85.0,97.0,98.0,40.98K,66.47K,115.5,19.01,1.62B,No
31,INTEGFD.BO,133.95,13.11K,Process Industries,Agricultural Commodities/Milling,98.0,95.0,98.0,98.0,3.69K,5.36K,136.95,20.71,2.51B,No
32,GDLLEAS.BO,66.0,0.71K,Finance,Finance/Rental/Leasing,98.0,0.0,0.0,17.0,2.18K,0.26K,169.8,9.62,330.67M,No
33,MTARTECH.NS,7882.5,964.83K,Electronic Technology,Aerospace & Defense,97.0,97.0,97.0,98.0,1085.54K,2663.97K,8449.5,1390.5,242.46B,No
34,APPL.BO,176.5,15.00K,Distribution Services,Medical Distributors,97.0,90.0,96.0,98.0,21.33K,19.00K,186.75,32.32,3.03B,No
35,EMAINDIA.BO,777.1,0.04K,Producer Manufacturing,Industrial Machinery,97.0,97.0,97.0,96.0,3.05K,2.94K,777.1,86.5,780.99M,No
36,TRANSCHEM.BO,213.4,6.39K,Health Technology,Pharmaceuticals: Other,97.0,94.0,90.0,98.0,2.56K,3.78K,214.8,37.0,2.61B,No
37,GLITTEKG.BO,42.0,10.59K,Non-Energy Minerals,Construction Materials,97.0,11.0,1.0,98.0,41.60K,24.35K,80.2,5.47,1.09B,No
38,TITANBIO.BO,455.0,30.65K,Health Technology,Biotechnology,97.0,34.0,96.0,97.0,108.75K,28.16K,555.65,74.73,18.80B,No
39,LIPPISYS.BO,85.43,13.57K,Producer Manufacturing,Industrial Machinery,97.0,98.0,98.0,98.0,20.59K,12.25K,85.43,19.9,598.01M,No
40,MIDWEST.BO,4698.0,15.86K,Non-Energy Minerals,Precious Metals,97.0,87.0,63.0,90.0,4.63K,9.93K,5900.0,584.8,60.94B,No
41,CUPID.NS,128.96,8566.12K,Consumer Non-Durables,Household/Personal Care,97.0,86.0,95.0,97.0,19952.99K,14825.22K,133.92,17.68,173.41B,No
42,PHCAP.BO,800.0,0.91K,Finance,Investment Banks/Brokers,97.0,85.0,92.0,98.0,3.85K,1.75K,800.0,148.6,2.40B,No
43,ISTRNETWK.BO,45.5,13.79K,Commercial Services,Miscellaneous Commercial Services,97.0,26.0,76.0,53.0,29.92K,9.94K,72.15,4.92,3.21B,No
44,HYPERSOFT.BO,155.05,5.42K,Commercial Services,Miscellaneous Commercial Services,97.0,83.0,97.0,95.0,10.15K,8.08K,155.1,21.32,13.09B,No
45,CITURGIA.BO,118.7,0.06K,Process Industries,Chemicals: Specialty,97.0,95.0,96.0,98.0,1.19K,0.32K,212.0,31.64,15.68B,No
46,PARMSILK.BO,133.25,0.00K,Process Industries,Textiles,97.0,94.0,92.0,96.0,0.00K,0.01K,133.25,21.6,399.90M,No
47,MODINSU.BO,471.5,233.09K,Producer Manufacturing,Electrical Products,97.0,96.0,97.0,97.0,96.48K,99.75K,475.95,97.0,22.23B,No
48,VRWODAR.BO,170.95,0.08K,Non-Energy Minerals,Forest Products,97.0,59.0,98.0,97.0,3.33K,0.90K,206.0,22.08,2.55B,No
49,NATHUEC.BO,32.34,35.35K,Transportation,Air Freight/Couriers,97.0,98.0,98.0,98.0,9.70K,26.67K,32.34,7.52,134.06M,No
50,SKM.BO,395.6,90.00K,Process Industries,Chemicals: Major Diversified,97.0,96.0,98.0,97.0,51.60K,85.60K,413.2,102.05,4.84B,No
51,CDG.BO,193.0,5.57K,Process Industries,Industrial Specialties,97.0,70.0,96.0,98.0,2.64K,1.39K,222.2,50.1,1.78B,No
52,DESIFARMS.BO,641.25,0.33K,Transportation,Air Freight/Couriers,97.0,50.0,11.0,87.0,0.27K,0.09K,793.05,94.31,634.57M,No
53,IBINFO.BO,66.8,10.84K,Consumer Non-Durables,Food: Major Diversified,97.0,93.0,91.0,98.0,6.07K,11.39K,82.03,15.03,855.52M,No
54,PANKAJPO.BO,65.16,3.21K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,62.0,63.0,98.0,4.45K,3.98K,75.97,14.7,361.24M,No
55,DHRUVCA.BO,421.0,0.62K,Finance,Finance/Rental/Leasing,97.0,94.0,98.0,98.0,4.47K,3.72K,421.0,111.0,3.03B,No
