Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
3,EASTSILK.NS,57.9,0.71K,Process Industries,Textiles,98.0,38.0,46.0,17.0,2.92K,1.05K,99.25,1.8,-41.66
10,SWANDEF.NS,1914.5,,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,65.0,55.0,98.0,,,,,
32,AHLWEST.NS,636.05,13.53K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,98.0,,,3.03K,3.61K,751.4,137.0,-15.35
34,STLTECH.NS,486.35,,Technology Services,Information Technology Services,97.0,98.0,98.0,98.0,,,,,
46,MTARTECH.NS,7878.0,1132.07K,Electronic Technology,Aerospace & Defense,97.0,97.0,97.0,97.0,1072.20K,2974.20K,8449.5,1390.5,-6.76
58,CUPID.NS,127.84,11885.90K,Consumer Non-Durables,Household/Personal Care,97.0,82.0,94.0,96.0,20075.63K,16997.78K,133.92,17.68,-4.54
76,BHAGYANGR.NS,280.3,126.79K,Producer Manufacturing,Electrical Products,96.0,93.0,96.0,95.0,350.95K,186.48K,351.9,70.21,-20.35
79,DEEDEV.NS,539.75,294.17K,Producer Manufacturing,Industrial Machinery,96.0,92.0,98.0,97.0,2002.97K,463.70K,573.3,183.0,-5.85
81,BLISSGVS.NS,381.05,16259.08K,Health Technology,Pharmaceuticals: Major,96.0,96.0,95.0,97.0,1980.58K,3461.07K,381.05,118.0,0.0
82,OMAXAUTO.NS,239.17,175.33K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,97.0,97.0,209.44K,93.91K,240.0,82.91,-0.35
87,VENUSREM.NS,1161.05,,Health Technology,Pharmaceuticals: Major,96.0,90.0,93.0,96.0,,,,,
90,HFCL.NS,161.8,73518.28K,Electronic Technology,Telecommunications Equipment,96.0,97.0,97.0,96.0,50849.33K,61283.24K,168.24,59.82,-3.83
91,SIGMAADV.NS,385.35,,Technology Services,Information Technology Services,96.0,98.0,97.0,,,,,,
94,BAJAJCON.NS,554.8,425.54K,Consumer Non-Durables,Household/Personal Care,96.0,90.0,94.0,96.0,1421.61K,1059.76K,581.0,168.25,-4.51
95,SAKAR.NS,786.4,113.48K,Health Technology,Pharmaceuticals: Major,96.0,92.0,95.0,96.0,171.32K,507.01K,837.75,306.1,-6.13
96,OMNI.NS,424.4,280.11K,Producer Manufacturing,Metal Fabrication,96.0,50.0,,,1201.32K,551.61K,479.4,176.25,-11.47
97,KSHINTL.NS,739.8,1769.83K,Producer Manufacturing,Electrical Products,96.0,86.0,97.0,,421.15K,443.04K,799.0,330.0,-7.41
98,AEROFLEX.NS,403.2,1382.64K,Producer Manufacturing,Industrial Machinery,95.0,96.0,96.0,97.0,3283.47K,2704.68K,458.7,158.0,-12.1
99,TDPOWERSYS.NS,1367.2,,Producer Manufacturing,Electrical Products,95.0,90.0,95.0,95.0,,,,,
103,UFBL.NS,475.4,,Consumer Services,Restaurants,95.0,97.0,96.0,97.0,,,,,
104,ATLANTAELE.NS,1788.9,176.49K,Producer Manufacturing,Electrical Products,95.0,48.0,97.0,96.0,248.25K,180.25K,1901.8,707.6,-5.94
105,PRECWIRE.NS,457.05,1164.50K,Producer Manufacturing,Electrical Products,95.0,86.0,94.0,95.0,998.12K,975.45K,467.5,168.51,-2.24
106,VIDYAWIRES.NS,101.61,,Non-Energy Minerals,Other Metals/Minerals,95.0,90.0,97.0,,,,,,
108,SALSTEEL.NS,54.13,104.88K,Non-Energy Minerals,Steel,95.0,26.0,74.0,89.0,168.30K,131.56K,63.49,14.37,-14.74
112,APOLLO.NS,412.1,67324.68K,Electronic Technology,Electronic Production Equipment,95.0,96.0,96.0,92.0,16315.86K,39766.42K,428.7,140.1,-3.87
113,CPPLUS.NS,2648.7,392.20K,Consumer Durables,Electronics/Appliances,95.0,86.0,96.0,94.0,371.74K,239.28K,2720.0,1015.0,-2.62
119,BBOX.NS,978.25,2531.49K,Technology Services,Information Technology Services,95.0,98.0,97.0,95.0,979.08K,2308.89K,1037.35,435.05,-5.7
