Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
19,BGRENERGY.NS,414.7,75.41K,Industrial Services,Engineering & Construction,98.0,69.0,97.0,98.0,358.11K,141.12K,490.8,37.85,-15.51
31,CUPID.NS,336.49,1843.75K,Consumer Non-Durables,Household/Personal Care,98.0,97.0,97.0,97.0,3748.36K,5727.67K,345.84,55.75,-2.7
36,WAAREEINDO.NS,529.05,143.49K,Electronic Technology,Electronic Equipment/Instruments,97.0,97.0,,,189.68K,339.79K,725.0,165.07,-27.03
37,INDOTHAI.NS,460.4,232.29K,Finance,Investment Banks/Brokers,97.0,95.0,98.0,97.0,840.33K,266.67K,466.35,105.2,-1.28
40,TAKE.NS,30.67,887.16K,Technology Services,Information Technology Services,97.0,97.0,98.0,97.0,940.30K,3103.39K,31.3,6.51,-2.01
58,MAHASTEEL.NS,695.0,30.89K,Non-Energy Minerals,Steel,97.0,93.0,97.0,96.0,53.18K,14.82K,792.0,179.53,-12.25
62,NORBTEAEXP.NS,70.0,4.80K,Consumer Non-Durables,Food: Specialty/Candy,97.0,90.0,96.0,94.0,3.11K,2.40K,70.32,14.9,-0.46
64,SOMATEX.NS,128.06,1.06K,Process Industries,Textiles,97.0,81.0,94.0,97.0,36.82K,21.82K,161.25,34.53,-20.58
67,SALSTEEL.NS,43.35,84.49K,Non-Energy Minerals,Steel,96.0,93.0,97.0,96.0,273.27K,108.42K,44.23,14.37,-1.99
70,IFBAGRO.NS,1445.6,43.30K,Consumer Non-Durables,Beverages: Alcoholic,96.0,83.0,96.0,96.0,72.78K,89.07K,1640.0,440.0,-11.85
84,IZMO.NS,882.95,38.40K,Technology Services,Packaged Software,96.0,91.0,90.0,97.0,139.41K,59.27K,1374.7,229.7,-35.77
85,MEGASOFT.NS,181.09,84.05K,Technology Services,Information Technology Services,96.0,59.0,90.0,96.0,302.26K,134.05K,231.0,49.06,-21.61
86,LUMAXTECH.NS,1473.8,558.45K,Producer Manufacturing,Auto Parts: Oem,96.0,96.0,90.0,96.0,272.09K,271.97K,1494.7,449.0,-1.4
90,TERASOFT.NS,485.85,10.22K,Technology Services,Information Technology Services,96.0,70.0,96.0,94.0,25.04K,28.49K,598.0,159.55,-18.75
92,UNITEDPOLY.NS,38.24,64.32K,Process Industries,Textiles,96.0,40.0,85.0,96.0,189.93K,294.43K,51.16,11.9,-25.25
102,ATHERENERG.NS,684.95,1699.73K,Consumer Durables,Motor Vehicles,95.0,41.0,95.0,96.0,4815.07K,4323.18K,790.0,288.15,-13.3
105,SEJALLTD.NS,966.7,8.16K,Process Industries,Industrial Specialties,95.0,63.0,96.0,95.0,16.59K,12.51K,1036.7,313.5,-6.75
107,LUMAXIND.NS,5542.1,112.92K,Producer Manufacturing,Auto Parts: Oem,95.0,89.0,92.0,95.0,28.58K,23.54K,5788.0,1960.0,-4.25
115,BAFNAPH.NS,160.72,3.01K,Health Technology,Pharmaceuticals: Major,95.0,92.0,95.0,95.0,15.50K,6.02K,202.06,69.0,-20.46
117,TFCILTD.NS,67.76,9592.57K,Finance,Finance/Rental/Leasing,95.0,80.0,86.0,93.0,6601.27K,7178.30K,75.9,24.46,-10.72
120,CARTRADE.NS,3091.5,387.32K,Technology Services,Internet Software/Services,95.0,71.0,91.0,95.0,534.39K,423.26K,3290.5,1275.0,-6.05
123,JINDALPHOT.NS,1465.5,36.38K,Finance,Financial Conglomerates,95.0,85.0,96.0,92.0,24.75K,20.62K,1584.8,536.0,-7.53
125,NACLIND.NS,177.81,105.97K,Process Industries,Chemicals: Agricultural,95.0,25.0,4.0,57.0,201.83K,101.97K,339.45,49.96,-47.62
128,SKMEGGPROD.NS,424.3,76.31K,Process Industries,Agricultural Commodities/Milling,95.0,94.0,89.0,95.0,85.49K,152.24K,465.0,154.0,-8.75
129,ASHAPURMIN.NS,701.55,642.64K,Non-Energy Minerals,Other Metals/Minerals,95.0,86.0,93.0,94.0,859.82K,1362.96K,754.9,280.53,-7.07
