Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
43,CUPID.NS,130.96,10534.54K,Consumer Non-Durables,Household/Personal Care,97.0,95.0,95.0,97.0,20048.97K,16637.66K,133.92,16.82,176.10B,No
62,AMS.BO,72.0,0.17K,Producer Manufacturing,Auto Parts: Oem,97.0,98.0,,,2.56K,2.11K,81.46,27.05,237.78M,No
82,RGIL.BO,199.0,0.07K,Process Industries,Pulp & Paper,96.0,97.0,93.0,85.0,2.53K,10.27K,246.5,57.43,2.62B,No
126,IDEAFORGE.NS,795.2,950.89K,Electronic Technology,Aerospace & Defense,95.0,98.0,97.0,94.0,1977.82K,4647.07K,849.35,366.0,34.50B,No
134,ASARFI.BO,249.45,31.00K,Health Services,Hospital/Nursing Management,94.0,89.0,91.0,94.0,48.43K,59.60K,256.95,90.55,4.91B,No
140,SCANPRO.BO,125.65,1.21K,Industrial Services,Engineering & Construction,94.0,25.0,95.0,93.0,0.73K,0.97K,136.4,58.21,361.03M,No
156,CYBELEIND.BO,44.43,0.46K,Producer Manufacturing,Electrical Products,94.0,30.0,84.0,96.0,14.47K,8.16K,77.01,18.25,475.21M,No
159,GSTL.BO,30.06,140.96K,Technology Services,Information Technology Services,94.0,97.0,95.0,95.0,56.47K,164.24K,33.48,13.67,1.03B,No
170,OMNITEX.BO,790.0,0.08K,Process Industries,Textiles,93.0,36.0,95.0,86.0,1.03K,0.86K,892.0,266.0,3.32B,No
171,SGMART.NS,605.5,975.53K,Utilities,Electric Utilities,93.0,70.0,96.0,95.0,373.42K,523.90K,618.0,313.1,76.29B,No
182,UNIVCABLES.NS,1106.75,200.62K,Electronic Technology,Electronic Components,93.0,95.0,94.0,93.0,153.22K,530.13K,1234.0,491.65,38.40B,No
190,APOLLO.NS,317.7,6665.31K,Electronic Technology,Electronic Production Equipment,93.0,96.0,84.0,79.0,9538.42K,12444.89K,354.7,126.22,119.46B,No
192,BHARATSE.NS,204.33,286.72K,Producer Manufacturing,Auto Parts: Oem,93.0,71.0,88.0,56.0,999.29K,473.40K,239.45,96.55,12.83B,No
196,IMFA.NS,1494.9,100.08K,Non-Energy Minerals,Other Metals/Minerals,92.0,59.0,77.0,88.0,193.47K,396.27K,1679.9,590.0,80.66B,No
216,UFBL.NS,371.55,89.51K,Consumer Services,Restaurants,92.0,95.0,93.0,96.0,100.25K,115.29K,393.95,172.34,14.52B,No
223,KESAR.BO,1245.85,10.20K,Finance,Real Estate Development,92.0,33.0,56.0,94.0,11.57K,11.62K,1287.4,530.0,35.60B,No
226,BSE.NS,3918.0,4661.26K,Finance,Investment Banks/Brokers,91.0,84.0,89.0,94.0,4516.89K,3970.74K,3994.0,2021.5,1591.21B,No
232,JAINREC.NS,559.4,3876.12K,Non-Energy Minerals,Other Metals/Minerals,91.0,86.0,91.0,92.0,1787.47K,4359.77K,593.95,247.57,193.04B,No
240,CONCORD.BO,84.18,5.07K,Health Technology,Pharmaceuticals: Major,91.0,76.0,51.0,86.0,5.91K,5.35K,92.52,29.0,1.11B,No
242,SEAMECLTD.NS,1515.3,19.98K,Industrial Services,Oilfield Services/Equipment,91.0,21.0,81.0,95.0,66.10K,43.70K,1647.9,752.55,38.66B,No
248,GESHIP.NS,1582.3,675.17K,Transportation,Marine Shipping,91.0,66.0,85.0,92.0,600.94K,828.43K,1618.9,863.05,225.90B,No
249,CLFL.BO,49.5,0.00K,Finance,Finance/Rental/Leasing,91.0,20.0,85.0,87.0,0.14K,0.12K,53.0,25.04,606.38M,No
267,ELFIN.BO,69.9,18.00K,Process Industries,Agricultural Commodities/Milling,90.0,94.0,,,80.19K,58.80K,75.9,47.3,1.36B,No
