Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,91,96,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,82,12,69,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,88,74,68,87,NDLVENTURE.NS
4,Biotechnology,Health Technology,71,51,71,70,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,FABTECH.NS"
5,Telecommunications Equipment,Electronic Technology,68,68,67,68,"HFCL.NS,ADCINDIA.BO,VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ASTRAMICRO.NS,SMARTLINK.NS,DLINKINDIA.NS,AVANTEL.NS,DCI.NS,PRECISIO.BO,TEJASNET.NS,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS"
6,Computer Peripherals,Electronic Technology,68,61,60,61,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Marine Shipping,Transportation,66,55,59,59,"DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,PPARIVAH.BO,TRANSWORLD.NS,GPPL.NS"
8,Semiconductors,Electronic Technology,65,51,76,55,"GRERENEW.BO,EMMVEE.NS,UTLSOLAR.NS,WEBELSOLAR.NS,STERPOW.BO,HIGHNESS.BO,PREMIERENE.NS,INA.NS,MOSCHIP.NS,WAAREEENER.NS,SPELS.BO,METSL.BO,ADTECH.BO,VIKRAMSOLR.NS,RIR.BO,SOLARIUM.BO"
9,Coal,Energy Minerals,65,86,69,67,"SOUTHWEST.NS,COALINDIA.NS,BHARATCOAL.NS,REFEX.NS,STRATMONT.BO"
10,Contract Drilling,Industrial Services,64,88,40,74,JINDRILL.NS
11,Other Metals/Minerals,Non-Energy Minerals,63,49,53,65,"JTLDEFENCE.BO,PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,SBCL.NS,HINDCOPPER.NS,MANAKALUCO.NS,IMFA.NS,HINDALCO.NS,SCBL.BO,ASHAPURMIN.NS,MIDHANI.NS,NRL.NS,SANDUMA.NS,POCL.NS,NMDC.NS,SERA.BO,HINDZINC.NS,MMP.NS,MCL.NS,JAINREC.NS,NILE.NS,MAITHANALL.NS,CHROME.BO,KACHCHH.BO,COCHINM.BO,GRAVITA.NS,CUBEXTUB.NS,INDSILHYD.BO,MOIL.NS,ZODJRDMKJ.BO,SOUTHMG.BO,SIYARAM.BO,SHARVAYA.BO"
12,Pharmaceuticals: Generic,Health Technology,62,64,71,63,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
