Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,93,96,96,90,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,86,64,93,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,90,79,75,93,NDLVENTURE.NS
4,Insurance Brokers/Services,Finance,82,4,1,0,RRFIN.BO
5,Computer Peripherals,Electronic Technology,73,72,66,54,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
6,Contract Drilling,Industrial Services,72,83,87,67,JINDRILL.NS
7,Coal,Energy Minerals,71,80,79,75,"SOUTHWEST.NS,COALINDIA.NS,STRATMONT.BO,BHARATCOAL.NS,REFEX.NS"
8,Telecommunications Equipment,Electronic Technology,68,68,68,63,"HFCL.NS,MIRCELECTR.NS,VALIANT.BO,ADCINDIA.BO,ROSSTECH.NS,ASTRAMICRO.NS,TEJASNET.NS,AVANTEL.NS,SMARTLINK.NS,DCI.NS,DLINKINDIA.NS,PRECISIO.BO,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS,SALORAINTL.BO"
9,Biotechnology,Health Technology,67,45,73,72,"TITANBIO.BO,RUBICON.NS,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
10,Marine Shipping,Transportation,65,54,60,60,"DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,PPARIVAH.BO,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
11,Pharmaceuticals: Generic,Health Technology,65,65,74,66,"ZENLABS.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
12,Other Metals/Minerals,Non-Energy Minerals,64,51,58,63,"JTLDEFENCE.BO,PARMESHWAR.BO,VIDYAWIRES.NS,RAPICUT.BO,HINDCOPPER.NS,SBCL.NS,IMFA.NS,HINDALCO.NS,ASHAPURMIN.NS,MANAKALUCO.NS,SCBL.BO,HINDZINC.NS,NMDC.NS,SANDUMA.NS,POCL.NS,MCL.NS,MIDHANI.NS,NRL.NS,NILE.NS,MMP.NS,JAINREC.NS,SERA.BO,MAITHANALL.NS,CHROME.BO,GRAVITA.NS,COCHINM.BO,CUBEXTUB.NS,MOIL.NS,INDSILHYD.BO,ZODJRDMKJ.BO,SOUTHMG.BO,KRUPALU.BO,SHARVAYA.BO,SIYARAM.BO"
