Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,ARIHANT.NS,865.45,1.92K,Finance,Real Estate Development,98.0,51.0,,,54.3214,51.375,6.26K,13.69K,1100.0,39.65,9.40B,No,826.54,,879.54,
2,SESHACHAL.BO,92.48,0.15K,Technology Services,Information Technology Services,98.0,20.0,8.0,97.0,0.1336,0.0,0.28K,0.01K,105.31,2.39,64.21M,No,96.7,61.4,96.01,81.91
3,SMTEL.BO,441.9,0.66K,Commercial Services,Miscellaneous Commercial Services,98.0,82.0,22.0,97.0,29.1821,27.6786,1.40K,0.47K,494.85,16.62,7.99B,No,417.16,265.35,416.81,351.56
4,SAMTELIN.BO,58.77,6.35K,Electronic Technology,Computer Peripherals,98.0,96.0,98.0,98.0,1.1793,0.2171,4.75K,8.92K,62.4,1.89,416.56M,No,41.14,15.56,43.87,22.47
5,MODMA.BO,66.01,0.30K,Producer Manufacturing,Metal Fabrication,98.0,24.0,98.0,98.0,1.2407,0.2079,3.60K,1.52K,85.79,1.1,7.69B,No,63.68,21.46,66.63,30.15
6,COVIDH.BO,106.01,0.01K,Technology Services,Packaged Software,98.0,97.0,97.0,98.0,2.8236,0.0,3.37K,6.74K,676.67,1.5,891.44M,No,82.66,35.89,88.85,52.03
7,LIPPISYS.BO,215.74,47.20K,Producer Manufacturing,Industrial Machinery,98.0,99.0,98.0,98.0,10.97,7.23,35.95K,64.37K,215.74,19.9,1.51B,No,92.11,46.53,105.55,58.46
8,JTLDEFENCE.BO,437.9,3.24K,Non-Energy Minerals,Other Metals/Minerals,98.0,92.0,99.0,98.0,4.2571,0.0,2.46K,0.69K,437.9,51.23,4.61B,No,294.2,121.54,330.54,153.09
9,MRUTR.BO,52.6,0.21K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,0.9064,0.0,0.51K,1.14K,52.6,0.46,38.00B,No,34.09,13.42,36.66,19.36
10,TANDHANIN.BO,146.6,10.78K,Finance,Investment Banks/Brokers,98.0,96.0,98.0,98.0,2.8571,0.8143,0.37K,1.59K,149.55,10.48,7.30B,No,100.77,40.7,107.51,55.57
11,KETOMOTORS.BO,179.4,9.99K,Process Industries,Chemicals: Agricultural,98.0,96.0,96.0,95.0,2.8714,2.2643,5.08K,9.91K,179.4,4.57,12.64B,No,122.02,99.05,130.9,104.57
12,APOLLOIN.BO,82.4,2.81K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.4214,0.01,5.00K,4.46K,82.4,5.16,856.96M,No,55.58,20.72,59.5,28.41
13,SALSAIN.BO,212.2,0.27K,Finance,Financial Conglomerates,98.0,1.0,0.0,98.0,14.8321,14.55,1.25K,0.48K,828.95,14.58,1.48B,No,321.34,195.42,290.06,280.59
14,CALLISTA.BO,186.0,0.02K,Consumer Durables,Home Furnishings,98.0,89.0,7.0,95.0,2.5786,1.125,2.26K,0.41K,225.95,8.33,752.67M,No,165.04,122.78,161.21,158.79
15,EASTSILK.NS,50.47,0.27K,Process Industries,Textiles,98.0,14.0,2.0,2.0,2.6636,2.4007,3.26K,1.93K,99.25,1.8,252.35M,No,56.62,64.47,55.27,67.25
16,BATLIBOI.NS,89.37,439.78K,Producer Manufacturing,Industrial Machinery,98.0,82.0,,,5.1964,5.1214,26.30K,47.64K,97.45,15.7,4.22B,No,77.84,,80.53,
17,SPICEISLIN.BO,518.1,29.79K,Process Industries,Textiles,98.0,96.0,97.0,98.0,28.7179,24.9321,19.55K,22.58K,518.7,42.46,3.23B,No,382.7,218.16,401.33,283.37
18,VINRKLB.BO,35.98,0.00K,Health Technology,Pharmaceuticals: Major,98.0,20.0,44.0,98.0,0.6057,0.17,4.13K,0.75K,46.65,4.5,216.89M,No,40.43,19.42,40.37,26.71
19,KARTKIN.BO,6887.85,0.01K,Finance,Financial Conglomerates,98.0,0.0,98.0,98.0,147.7429,5.3821,0.02K,0.01K,10741.85,1036.0,1.68B,No,7773.17,2951.02,7981.53,3751.26
20,EMROCK.BO,268.25,0.56K,Consumer Durables,Homebuilding,98.0,15.0,16.0,94.0,16.9821,16.9393,3.64K,1.59K,305.95,24.19,4.24B,No,280.21,191.73,282.23,249.57
21,RANJITSE.BO,61.5,0.00K,Finance,Finance/Rental/Leasing,98.0,21.0,0.0,98.0,0.8421,0.27,0.60K,0.03K,122.1,6.24,165.28M,No,70.65,,69.51,61.0
22,HIKLASS.BO,76.87,0.23K,Finance,Investment Banks/Brokers,98.0,3.0,91.0,98.0,0.9936,0.6521,2.73K,0.12K,108.35,6.49,2.32B,No,90.37,42.54,90.16,55.87
23,AXISOL.BO,323.05,12.39K,Technology Services,Information Technology Services,98.0,95.0,94.0,98.0,8.7536,5.5,4.78K,4.32K,350.0,15.0,15.79B,No,283.13,144.11,290.61,194.97
24,SHANTAI.BO,96.06,5.06K,Process Industries,Textiles,98.0,17.0,96.0,98.0,0.21,0.0,8.09K,0.78K,102.01,11.15,720.45M,No,90.84,40.25,94.66,54.47
25,PARMSILK.BO,263.25,0.05K,Process Industries,Textiles,98.0,98.0,98.0,98.0,7.2429,0.0,0.05K,0.28K,263.25,30.58,790.04M,No,139.57,94.27,152.38,110.28
26,STLTECH.NS,584.15,1227.71K,Technology Services,Information Technology Services,98.0,92.0,98.0,98.0,38.9643,35.5179,5387.04K,2643.64K,679.9,84.6,285.16B,No,453.01,210.6,477.57,256.23
27,SURBHIN.BO,104.1,0.17K,Process Industries,Textiles,98.0,0.0,96.0,98.0,6.9179,0.975,3.93K,3.54K,249.65,12.76,357.83M,No,149.46,59.85,152.18,77.32
28,SIMANDHAR.BO,153.0,0.03K,Distribution Services,Wholesale Distributors,98.0,61.0,66.0,,10.4536,9.625,3.82K,0.72K,180.95,21.5,467.71M,No,146.93,,149.65,
29,AHLWEST.NS,628.0,0.42K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,29.0,98.0,98.0,27.0,20.9643,2.43K,0.98K,751.4,137.0,7.32B,No,501.13,234.2,532.63,276.94
30,MAGNUS.BO,79.65,2.76K,Commercial Services,Miscellaneous Commercial Services,98.0,0.0,70.0,97.0,5.7571,0.7786,43.09K,50.84K,223.4,8.33,269.24M,No,146.37,64.26,142.26,86.16
31,AANCHALISP.BO,105.26,73.36K,Producer Manufacturing,Metal Fabrication,98.0,98.0,98.0,0.0,3.7186,0.8021,3.67K,18.82K,508.0,7.62,445.60M,No,50.5,199.89,55.68,63.37
32,SIGMAADV.NS,607.75,223.17K,Technology Services,Information Technology Services,98.0,98.0,98.0,97.0,28.2286,22.7107,421.82K,354.79K,607.75,92.4,107.11B,No,362.21,222.19,398.71,252.17
33,APPL.BO,233.45,12.00K,Distribution Services,Medical Distributors,98.0,94.0,94.0,98.0,4.7357,1.2643,17.39K,17.04K,238.8,32.32,4.00B,No,186.84,,192.81,132.92
34,TRANSCHEM.BO,349.2,1.52K,Health Technology,Pharmaceuticals: Other,98.0,98.0,97.0,96.0,18.1857,15.125,4.41K,5.25K,349.2,38.31,4.27B,No,221.83,147.56,234.51,187.97
35,CUPID.NS,179.48,32685.50K,Consumer Non-Durables,Household/Personal Care,97.0,96.0,97.0,96.0,7.8671,7.28,19181.84K,27714.11K,182.88,19.4,241.34B,No,132.48,86.07,138.94,102.92
36,FILTRON.BO,88.16,0.01K,Producer Manufacturing,Industrial Machinery,97.0,27.0,8.0,78.0,0.0636,0.0,0.19K,0.19K,106.41,7.0,5.60B,No,90.74,75.3,90.23,93.72
37,STELLANT.BO,555.0,0.59K,Finance,Investment Banks/Brokers,97.0,45.0,4.0,90.0,31.4607,31.3321,2.93K,2.22K,683.8,49.61,3.07B,No,562.36,456.42,567.82,565.76
38,COVANCE.BO,165.95,7.74K,Technology Services,Information Technology Services,97.0,30.0,16.0,94.0,10.7857,10.25,4.34K,9.66K,171.34,16.52,3.68B,No,167.35,122.96,166.81,151.9
39,SWANDEF.NS,2143.1,7.50K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,79.0,19.0,93.0,89.7214,87.7714,25.81K,24.91K,2489.0,197.46,112.90B,No,1942.69,1469.25,1954.31,1797.63
40,HYPERSOFT.BO,210.0,16.66K,Commercial Services,Miscellaneous Commercial Services,97.0,96.0,92.0,97.0,6.9893,5.3393,9.62K,11.78K,216.8,23.49,17.73B,No,161.29,100.81,167.61,113.29
41,MODINSU.BO,571.5,117.54K,Producer Manufacturing,Electrical Products,97.0,94.0,98.0,98.0,31.6107,30.5536,116.03K,131.87K,577.35,97.55,26.94B,No,394.23,238.35,417.17,287.17
42,JAYATMA.BO,53.05,0.01K,Process Industries,Textiles,97.0,33.0,98.0,98.0,1.325,0.2171,0.18K,0.10K,70.18,13.33,159.15M,No,48.06,22.7,50.44,27.05
43,SHENTRA.BO,105.12,0.85K,Process Industries,Chemicals: Specialty,97.0,91.0,94.0,97.0,1.4514,0.0,0.04K,0.13K,105.12,16.65,466.54M,No,83.12,,87.11,62.37
44,PHCAP.BO,965.3,4.46K,Finance,Investment Banks/Brokers,97.0,91.0,92.0,98.0,31.8464,30.1929,3.48K,3.15K,980.0,165.05,2.90B,No,789.07,469.53,824.56,608.38
45,GUJINJEC.BO,117.1,16.91K,Distribution Services,Medical Distributors,97.0,75.0,92.0,98.0,6.6321,6.275,37.88K,51.91K,127.0,19.01,1.72B,No,107.84,57.27,110.05,73.74
46,BHAGYANGR.NS,373.5,129.55K,Producer Manufacturing,Electrical Products,97.0,95.0,98.0,97.0,18.4536,15.1536,327.34K,132.61K,415.2,76.84,11.95B,No,296.84,178.63,306.4,207.01
47,EMAINDIA.BO,821.15,0.13K,Producer Manufacturing,Industrial Machinery,97.0,76.0,95.0,95.0,17.9429,4.5143,3.13K,1.06K,875.0,86.5,825.26M,No,676.53,456.79,703.66,527.3
48,NATHUEC.BO,36.02,23.78K,Transportation,Air Freight/Couriers,97.0,85.0,98.0,97.0,0.9471,0.6807,14.12K,18.80K,39.68,7.52,149.31M,No,27.48,15.9,29.3,18.11
49,MTARTECH.NS,7777.0,1213.98K,Electronic Technology,Aerospace & Defense,97.0,34.0,97.0,97.0,560.5714,518.8214,1638.17K,2895.70K,8714.0,1390.5,239.22B,No,6881.15,3758.92,7210.18,4527.68
