Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
37,HIKLASS.BO,91.35,91.1,65.70K,Finance,Investment Banks/Brokers,98.0,67.0,58.0,94.0,1.4614,1.3536,9.98K,42.85K,108.35,12.76,2.76B,No,89.68,81.95,60.63,84.33,76.95,497
38,SIMANDHAR.BO,150.0,156.0,0.20K,Distribution Services,Wholesale Distributors,98.0,33.0,16.0,62.0,7.9786,6.2607,1.94K,0.42K,189.1,21.5,458.54M,No,153.28,147.45,,146.94,141.08,178
52,KANELIND.BO,84.07,87.63,1.10K,Process Industries,Agricultural Commodities/Milling,97.0,77.0,97.0,98.0,5.3886,3.9036,3.35K,7.64K,92.0,10.0,1.32B,No,75.82,65.38,37.86,69.54,41.67,498
57,ARVAYA.BO,125.0,118.75,1.18K,Distribution Services,Medical Distributors,97.0,69.0,97.0,95.0,4.0821,2.8536,0.50K,0.69K,145.0,26.61,6.00B,No,116.02,110.49,67.73,116.71,76.82,498
68,WELCORP.NS,2599.5,2597.8999,1053.53K,Producer Manufacturing,Industrial Machinery,97.0,96.0,97.0,97.0,133.7643,121.9857,1651.75K,2776.44K,2676.0,710.0,685.50B,No,2272.68,1896.86,1221.08,2003.05,1419.8,500
69,SWASTIKAAL.BO,139.9,137.0,2.00K,Producer Manufacturing,Metal Fabrication,97.0,97.0,98.0,95.0,6.5179,2.4107,19.97K,30.20K,144.25,39.0,1.14B,No,111.11,96.34,68.15,102.7,71.06,280
78,AHLWEST.NS,515.5,530.85,1.17K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,33.0,19.0,98.0,26.6321,24.7679,0.69K,0.79K,751.4,137.0,6.01B,No,536.05,552.87,343.12,549.45,425.87,499
83,VTMLTD.NS,56.58,56.12,2.88K,Process Industries,Textiles,96.0,,,,3.0193,2.9507,32.81K,51.91K,61.9,22.95,5.69B,No,46.92,,,,,20
91,SWASTIKA.BO,165.9,169.6,5.36K,Finance,Investment Banks/Brokers,96.0,88.0,98.0,97.0,9.7179,9.7071,92.19K,11.67K,195.0,43.65,3.33B,No,173.38,127.31,80.94,140.44,87.45,496
102,SHILPAMED.NS,959.9,939.5,714.41K,Health Technology,Pharmaceuticals: Major,96.0,88.0,95.0,97.0,41.5071,41.4643,1810.30K,1496.80K,980.1,259.5,187.74B,No,873.4,733.94,472.55,768.94,547.7,500
107,SWANDEF.NS,2484.0,2520.2,11.44K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,21.0,80.0,72.0,115.1786,115.1786,22.37K,37.16K,2750.0,523.5,130.86B,No,2422.35,2389.2,1917.54,2428.56,2108.62,497
114,UNIVASTU.NS,164.79,168.34,38.44K,Industrial Services,Engineering & Construction,95.0,90.0,97.0,96.0,10.6636,10.3929,206.18K,88.82K,178.98,56.02,5.93B,No,161.5,134.26,85.47,143.68,95.64,498
