Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
4,SWANDEF.NS,1865.7,9.05K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,32.0,97.0,98.0,28.57K,25.75K,2489.0,147.38,-25.04
9,EASTSILK.NS,59.78,0.24K,Process Industries,Textiles,98.0,12.0,10.0,47.0,3.29K,0.69K,99.25,1.8,-39.77
32,CUPID.NS,133.56,13721.05K,Consumer Non-Durables,Household/Personal Care,98.0,94.0,95.0,97.0,20093.71K,16251.59K,133.92,15.9,-0.27
34,STLTECH.NS,375.95,5335.48K,Technology Services,Information Technology Services,97.0,98.0,98.0,98.0,9655.40K,6836.65K,375.95,59.26,0.0
38,MTARTECH.NS,6470.0,602.82K,Electronic Technology,Aerospace & Defense,97.0,98.0,97.0,97.0,605.08K,1045.00K,6787.0,1368.0,-4.67
39,AHLWEST.NS,461.5,27.94K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,,,,1.73K,1.74K,461.5,137.0,0.0
53,BHAGYANGR.NS,311.45,281.24K,Producer Manufacturing,Electrical Products,97.0,98.0,96.0,97.0,321.14K,582.98K,318.0,65.81,-2.06
64,AEROFLEX.NS,439.35,18111.27K,Producer Manufacturing,Industrial Machinery,97.0,96.0,98.0,97.0,3226.06K,5423.30K,458.7,152.1,-4.22
69,UNIVPHOTO.NS,475.0,0.03K,Consumer Durables,Electronics/Appliances,96.0,73.0,98.0,96.0,36.61K,4.38K,515.8,180.6,-7.91
71,SALSTEEL.NS,56.35,81.25K,Non-Energy Minerals,Steel,96.0,90.0,92.0,94.0,154.15K,150.37K,60.0,14.37,-6.08
78,TAKE.NS,33.06,63.48K,Technology Services,Information Technology Services,96.0,1.0,7.0,93.0,741.87K,97.51K,50.14,7.3,-34.06
81,OMNI.NS,437.95,229.43K,Producer Manufacturing,Metal Fabrication,96.0,94.0,,,1385.27K,835.52K,450.4,176.25,-2.76
84,OMAXAUTO.NS,235.35,254.42K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,97.0,96.0,188.37K,960.85K,235.35,80.59,0.0
85,PRECWIRE.NS,421.15,518.45K,Producer Manufacturing,Electrical Products,96.0,88.0,95.0,96.0,1483.99K,795.97K,445.5,129.51,-5.47
88,TDPOWERSYS.NS,1219.6,947.11K,Producer Manufacturing,Electrical Products,96.0,92.0,96.0,96.0,1195.70K,1379.61K,1289.2,387.05,-5.4
91,BAJAJCON.NS,546.25,2089.88K,Consumer Non-Durables,Household/Personal Care,96.0,89.0,94.0,96.0,1339.73K,1398.32K,548.8,161.4,-0.46
