Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,74,12,20,84,"KERNEX.NS,INNOVATIVE.BO"
2,Computer Processing Hardware,Electronic Technology,71,46,73,50,IDM.BO
3,Airlines,Transportation,70,58,72,71,"AFCOM.BO,JETFREIGHT.NS,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,70,55,59,73,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,FABTECH.NS"
5,Catalog/Specialty Distribution,Retail Trade,68,81,80,65,ETHOSLTD.NS
6,Oil & Gas Production,Energy Minerals,67,82,82,57,"ASIANENE.NS,PRABHA.NS,VOGL.NS,BHAGWOX.BO"
7,Oilfield Services/Equipment,Industrial Services,65,70,64,67,"CRYOGENIC.BO,TRISHAKT.BO,DEEPINDS.NS,DOLPHIN.NS,SEAMECLTD.NS,ALPHAGEO.NS,OILCOUNTUB.NS,UNIDT.NS,RVTH.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
8,Computer Peripherals,Electronic Technology,64,74,60,64,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
9,Contract Drilling,Industrial Services,64,60,50,78,JINDRILL.NS
10,Telecommunications Equipment,Electronic Technology,64,55,53,66,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ADCINDIA.BO,DCI.NS,VALIANT.BO,ROSSTECH.NS,ONIDA.NS,PRECISIO.BO,PUNJCOMMU.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,BPL.NS,KAVDEFENCE.NS,SALORAINTL.BO"
11,Food: Meat/Fish/Dairy,Consumer Non-Durables,63,69,62,57,"SCPL.NS,KWIL.NS,ESSEX.BO,CHATHA.BO,SCAGRO.BO,HATSUN.NS,MILKYMIST.NS,APEX.NS,MUKKA.NS,PARAGMILK.NS,HERITGFOOD.NS,MODAIRY.BO,DODLA.NS,JFL.BO"
12,Electronic Production Equipment,Electronic Technology,62,46,66,70,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,CONTAINE.BO,SELECTRIC.BO,ELIN.NS"
13,Internet Retail,Retail Trade,62,69,65,62,"MSTCLTD.NS,NYKAA.NS,MANYAVAR.NS,ISFT.NS,HEALTHX.NS,INDIAMART.NS"
14,Electronics/Appliance Stores,Retail Trade,62,73,64,62,"EMIL.NS,ROBU.BO,BHATIA.BO,AVL.NS,MTL.BO,UML.BO,LOGICA.BO"
15,Auto Parts: Oem,Producer Manufacturing,61,53,61,56,"SANSERA.NS,SEDEMAC.NS,UNIPARTS.NS,DIVGIITTS.NS,AMS.BO,EMMFORCE.BO,GNA.NS,SHRIPISTON.NS,NRBBEARING.NS,WHEELS.NS,SONACOMS.NS,VARROC.NS,SSWL.NS,ASKAUTOLTD.NS,PRICOLLTD.NS,KALYANIFRG.NS,SJS.NS,MOTHERSON.NS,UCAL.NS,LUMAXTECH.NS,MUNJALAU.NS,GABRIEL.NS,BOSCHLTD.NS,SUNDRMFAST.NS,RACLGEAR.NS,RML.NS,OMAXAUTO.NS,BHARATSE.NS,BELRISE.NS,HIMTEK.BO,SMAUTO.BO,MINDACORP.NS,INDNIPPON.NS,AFLTD.BO,SKFINDUS.NS,LUMAXIND.NS,PPAP.NS,BIMETAL.NS,RICOAUTO.NS,AUTOIND.NS,EXIDEIND.NS,KROSS.NS,SHANTIGEAR.NS,CARRARO.NS,RANEHOLDIN.NS,SUPRAJIT.NS,SUNDRMBRAK.NS,UNOMINDA.NS,ZFCVINDIA.NS,CUMMINSIND.NS,JMA.NS,IGARASHI.NS,SNL.BO,ACGL.NS,JAMNAAUTO.NS,JAGANLAM.BO,JBMA.NS,MUNJALSHOW.NS,JAYUSH.BO,MENNPIS.NS,ISTLTD.NS,TENNIND.NS,ARISINT.BO,ENKEIWHEL.NS,AUTOAXLES.NS,MACPLASQ.BO,PORWAL.BO,TVSHLTD.NS,SHARDAMOTR.NS,SUNCLAY.NS,ASAL.NS,REMSONSIND.NS,SWARAJENG.NS,HINDCOMPOS.NS,ESCORTS.NS,SAMKRG.BO,KINETICENG.BO,SALAUTO.BO,FIEMIND.NS,HITECHGEAR.NS,MSUMI.NS,CIEINDIA.NS,SINTERCOM.NS,ZFSTEERING.NS,RASANDIK.BO,NDRAUTO.NS,ALICON.NS,PRECAM.NS,KRANTI.BO"
16,Pharmaceuticals: Major,Health Technology,61,55,57,62,"VINRKLB.BO,PARMAX.BO,INDSWFTLAB.NS,BLISSGVS.NS,BAFNAPH.NS,MOREPENLAB.NS,SHILPAMED.NS,VENUSREM.NS,SUVEN.NS,NOVARTIND.NS,VIKRAMTH.BO,PHRMASI.BO,SAKAR.NS,LAURUSLABS.NS,SENORES.NS,NOVELIX.BO,MARKSANS.NS,AMANTA.NS,BETA.NS,NEULANDLAB.NS,ACUTAAS.NS,COLINZ.BO,ASTONEALAB.BO,DIVISLAB.NS,ALIVUS.NS,GLAND.NS,NGLFINE.NS,UNICHEMLAB.NS,KOPRAN.NS,INNOVACAP.NS,IPCALAB.NS,HEXAGON.NS,SIGACHI.NS,VALIANTLAB.NS,AMBALALSA.NS,SHAMROIN.BO,CAPLIPOINT.NS,CORONA.NS,SUDARSHAN.BO,AJANTPHARM.NS,SPARC.NS,ORCHPHARMA.NS,GLAXO.NS,TORNTPHARM.NS,PPLPHARMA.NS,THEMISMED.NS,GUFICBIO.NS,ANG.BO,HESTERBIO.NS,RPGLIFE.NS,VIYASH.NS,AARTIPHARM.NS,BPLPHARMA.NS,WOCKPHARMA.NS,EMCURE.NS,ALBERTDAVD.NS,WINDLAS.NS,GLENMARK.NS,SOLARA.NS,AAREYDRUGS.NS,SAIPARENT.NS,SMRUTHIORG.BO,SUNLOC.NS,BLUEJET.NS,TTKHLTCARE.NS,INDGN.NS,ZYDUSLIFE.NS,MAKERSL.NS,SGRL.NS,SMSPHARMA.NS,CONCORD.BO,SUNPHARMA.NS,GUJTHEM.NS,SANJIVIN.BO,BRAWN.BO,STAR.NS,PARNAXLAB.NS,INDOCO.NS,SHUKRAPHAR.NS,ALEMBICLTD.NS,LINCOLN.NS,MEDICAPQ.NS,GODAVARI.BO,APLLTD.NS,BIOCON.NS,SUPRIYA.NS,ANUHPHR.NS,PRAVEG.NS,BALPHARMA.NS,MANKIND.NS,TLL.BO,AARTIDRUGS.NS,ANURAS.NS,HAMPS.BO,FREDUN.NS,JENBURPH.NS,GUJTERC.BO,PANACEABIO.NS,OXYGENTAPH.BO,LACTOSE.BO,COHANCE.NS,KILITCH.NS,PGHL.NS,ZENOTECH.BO,ALKEM.NS,WANBURY.NS,ROOPAIND.BO,HIKAL.NS,BAJAJHCARE.NS,PFIZER.NS,MERCURYLAB.BO,VRL.BO,MANGALAM.NS,MEDICO.NS,KPL.NS,ABBOTINDIA.NS,ONESOURCE.NS,NATCOPHARM.NS,PANCHSHEEL.BO,BIOFILCHEM.NS,DRREDDY.NS,AUROLAB.BO,JUBLPHARMA.NS,KIMIABL.BO,SANOFICONR.NS,PHARMAID.BO,ERIS.NS,SHELTER.BO,KREBSBIO.NS,ALPA.NS,ZOTA.NS,DCAL.NS,BROOKS.NS,FDC.NS,TYCHE.BO,MEDICAMEQ.NS,SANOFI.NS,ASTRAZEN.NS,STARSOURCE.BO,DESHRAK.BO,SYSCHEM.BO"
17,Home Improvement Chains,Retail Trade,60,78,82,74,"MCPL.BO,SHANKARA.NS"
18,Aerospace & Defense,Electronic Technology,60,54,53,68,"MTARTECH.NS,PARAS.NS,AEQUS.NS,IDEAFORGE.NS,HAL.NS,KRISHNADEF.NS,ROSSELLIND.NS,BEL.NS,SIKA.NS,BDL.NS,TANAA.NS,DRONACHRYA.BO"
19,Pharmaceuticals: Other,Health Technology,59,55,59,61,"TRANSCHEM.BO,VEERHEALTH.BO,SUDEEPPHRM.NS,BDH.BO,GRANULES.NS,AUROPHARMA.NS,CORALAB.BO,NATCAPSUQ.NS,CHEMKART.BO,LYKALABS.NS,BERLDRG.BO,CRSTCHM.BO,LUPIN.NS,CIPLA.NS,ISHITADR.BO,SANDUPHQ.BO,SOURCENTRL.BO,EMMESSA.BO,AMRUTANJAN.NS,KERALAYUR.BO"
20,Electronics/Appliances,Consumer Durables,58,55,57,57,"SHARP.BO,CPPLUS.NS,APIL.BO,STOVEKRAFT.NS,JAIPAN.BO,UNIVPHOTO.NS,KHAITANLTD.NS,SINGERIND.NS,LGEINDIA.NS,IFBIND.NS,INFLAME.BO,BUTTERFLY.NS,ORIENTELEC.NS,WHIRLPOOL.NS,BAJAJELEC.NS,GORANIN.BO"
21,Metal Fabrication,Producer Manufacturing,58,58,54,57,"MODMA.BO,SWASTIKAAL.BO,MENONBE.NS,HAPPYFORGE.NS,OMNI.NS,GALAGEX.BO,KENNAMET.NS,MMFL.NS,SATANIBRG.BO,AZAD.NS,GTIL.BO,SIMMOND.BO,SHIVAUM.NS,CARNATIN.BO,UNIABEXAL.BO,GALXBRG.BO,ROLEXRINGS.NS,MILLWORKS.BO,CTCL.BO,RKFORGE.NS,TIIL.NS,BHARATFORG.NS,AANCHALISP.BO,AMIC.BO,JYOTICNC.NS,NATFIT.BO,PTCIL.NS,PPEL.BO,RAJRATAN.NS,GALAPREC.NS,COSMOFE.BO,SHYAMMETL.NS,MAGNAELQ.BO,HARSHA.NS,SYSTEMATIC.BO,USHAMART.NS,SIMPLEXCAS.BO,SKIPPER.NS,AUSTENG.NS,CENTEXT.NS,ENDURANCE.NS,NIBL.NS,INVPRECQ.NS,FRONTSP.NS,KVFORGE.BO,SCHAEFFLER.NS,BELDING.BO,SHREMETAL.BO,SHIVAGR.BO,NARMADESH.BO,TEMBO.NS,ALPHAIND.BO,CMRGREEN.NS,BHARATWIRE.NS,PRADPME.NS,KASTURI.BO,BOMBWIR.BO,DELTAMAGNT.NS,STERTOOLS.NS,ADVANCETL.BO,DPWIRES.NS,KARBON.BO,AEL.BO,SKFINDIA.NS,ASGARD.BO,RELICAB.BO,HILTON.NS,ROLCOEN.BO,VISHALBL.BO,STAL.BO,KPGEL.BO,AUTOPINS.BO"
