Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,96,50,1,14,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,95,76,95,94,NDLVENTURE.NS
3,Real Estate Investment Trusts,Finance,79,54,76,75,"FUNDVISER.BO,MINDSPACE.BO,INDUSINVIT.BO,EMBASSY.BO,ANNAINFRA.BO,NXST.BO,BIRET.BO,KRT.BO"
4,Precious Metals,Non-Energy Minerals,78,55,81,59,"MIDWEST.BO,DECNGOLD.BO"
5,Drugstore Chains,Retail Trade,77,53,82,86,MEDPLUS.NS
6,Biotechnology,Health Technology,72,71,72,82,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,FERMENTA.BO,ANTHEM.NS,HALEOSLABS.NS,FABTECH.NS"
7,Aluminum,Non-Energy Minerals,71,58,58,76,"HRS.BO,NATIONALUM.NS,ARFIN.NS,VEDL.NS,HINDALUMI.BO,MAANALU.NS,ALUFLUOR.BO,SPINAROO.BO,NIRAVCOM.BO,ORIENTCER.NS,EUROBOND.NS,SUDAI.BO,SAMPAT.BO"
8,Computer Peripherals,Electronic Technology,70,51,68,42,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
9,Investment Trusts,Miscellaneous,69,56,68,64,"GROWW.NS,CUBEINVIT.BO,PSPLATINA.BO,RIIT.BO,ANANTAM.BO,PSTITANIA.BO,ENERGYINF.BO,SUMMITSEC.NS"
10,Major Banks,Finance,69,29,57,75,"INDIANB.NS,FEDERALBNK.NS,UNIONBANK.NS,RBLBANK.NS,MAHABANK.NS,SOUTHBANK.NS,CANBK.NS,BANKINDIA.NS,AXISBANK.NS,BANDHANBNK.NS,BANKBARODA.NS,INDUSINDBK.NS,PNB.NS,CSBBANK.NS,CENTRALBK.NS,IOB.NS,KOTAKBANK.NS,HDFCBANK.NS,IDBI.NS"
11,Computer Communications,Electronic Technology,67,74,28,73,KERNEX.NS
12,Medical Distributors,Distribution Services,66,63,59,57,"APPL.BO,GUJINJEC.BO,CHECKPOINT.BO,RAMAVISION.BO,SPML.BO,ENTERO.NS,APL.BO,ROYAL.BO,EVERESTO.BO"
13,Motor Vehicles,Consumer Durables,66,38,50,62,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,SMLMAH.NS,TMCV.NS,TVSMOTOR.NS,EICHERMOT.NS,HEROMOTOCO.NS,SANDHAR.NS,M&M.NS,MARUTI.NS,ATULAUTO.NS,OLECTRA.NS,TMPV.NS,HYUNDAI.NS,SEVL.BO,ATLASCYCLE.NS"
14,Pharmaceuticals: Generic,Health Technology,65,62,63,70,"NUTRICIRCLE.BO,JAGSNPHARM.NS,DENISCHEM.BO,ZIMLAB.NS"
15,Beverages: Non-Alcoholic,Consumer Non-Durables,65,19,48,77,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
16,Life/Health Insurance,Finance,64,33,56,67,"CANHLIFE.NS,STARHEALTH.NS,MFSL.NS,SBILIFE.NS,NIVABUPA.NS,LICI.NS,BAJAJFINSV.NS,ICICIPRULI.NS"
17,Regional Banks,Finance,64,47,55,66,"TMB.NS,KTKBANK.NS,DCBBANK.NS,AUBANK.NS,KARURVYSYA.NS,UJJIVANSFB.NS,SBIN.NS,J&KBANK.NS,CUB.NS,MONEYBOXX.NS,JAGSONSER.BO,SURYODAY.NS,CAPITALSFB.NS,EQUITASBNK.NS,ICICIBANK.NS,IDFCFIRSTB.NS,JSFB.NS,CMBL.BO,EMERALD.BO,DAMCAPITAL.NS,FINOPB.NS"
18,Specialty Insurance,Finance,62,46,63,72,"GICRE.NS,ICICIGI.NS"
19,Electronic Equipment/Instruments,Electronic Technology,61,45,49,54,"WAAREEINDO.NS,CNCRD.BO,POWERINDIA.NS,APARINDS.NS,NAGPI.BO,APLABPP.BO,DIGILOGIC.BO,APLAB.BO,NITIRAJ.NS,DENORA.NS,SHRADDHA.BO,TVSELECT.NS,HINDHARD.BO,SPECTRUM.NS,JGTL.BO,GENUSPOWER.NS,HONAUT.NS,HPL.NS,WEL.NS"
20,Hospital/Nursing Management,Health Services,60,47,57,56,"ASARFI.BO,PARKHOSPS.NS,KMCSHIL.BO,YATHARTH.NS,HANNAH.BO,ASTERDM.NS,GKSL.NS,APOLLOHOSP.NS,CMMHOSP.BO,KIMS.NS,FORTIS.NS,INDRAMEDCO.NS,SHARMEH.BO,GPTHEALTH.NS,NH.NS,KOVAI.BO,RAINBOW.NS,HCG.NS,SHANMUGA.BO,NGIND.BO,ARTEMISMED.NS,MAXHEALTH.NS,MEDANTA.NS,JLHL.NS,FORTISMLR.BO,AASHKA.BO,SHALBY.NS"
21,Alternative Power Generation,Utilities,60,58,55,61,"UEL.NS,SUGSLLOYD.BO,POWERGRID.NS,CLEANMAX.NS,NTPCGREEN.NS,RELTD.NS,WAAREERTL.NS,INOXGREEN.NS,KPIGREEN.NS,KPEL.NS"
22,Marine Shipping,Transportation,59,43,46,71,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
23,Auto Parts: Oem,Producer Manufacturing,58,41,50,53,"LUMAXTECH.NS,AMS.BO,BELRISE.NS,SANSERA.NS,BHARATSE.NS,CUMMINSIND.NS,RACLGEAR.NS,LUMAXIND.NS,WHEELS.NS,SJS.NS,RICOAUTO.NS,GNA.NS,SHRIPISTON.NS,UNIPARTS.NS,JAMNAAUTO.NS,TVSHLTD.NS,DIVGIITTS.NS,CIEINDIA.NS,SONACOMS.NS,SEDEMAC.NS,JAYUSH.BO,FIEMIND.NS,MOTHERSON.NS,TENNIND.NS,CARRARO.NS,PRICOLLTD.NS,BOSCHLTD.NS,EMMFORCE.BO,OMAXAUTO.NS,ZFCVINDIA.NS,HIMTEK.BO,ACGL.BO,PPAP.NS,SWARAJENG.NS,GABRIEL.NS,MENNPIS.BO,PORWAL.BO,MUNJALSHOW.NS,JMA.NS,KROSS.NS,NRBBEARING.NS,SUPRAJIT.NS,SSWL.NS,SHANTIGEAR.NS,INDNIPPON.NS,GSAUTO.BO,JBMA.NS,AUTOAXLES.NS,MUNJALAU.NS,KALYANIFRG.NS,UNOMINDA.NS,MINDACORP.NS,KINETICENG.BO,ASKAUTOLTD.NS,SNL.BO,RML.NS,VARROC.NS,MSUMI.NS,SAMKRG.BO,ESCORTS.NS,BIMETAL.BO,HINDCOMPOS.NS,SHARDAMOTR.NS,SUNDRMBRAK.NS,SKFINDUS.NS,MACPLASQ.BO,ISTLTD.BO,AUTOIND.NS,RASANDIK.BO,ASAL.NS,EXIDEIND.NS,NDRAUTO.NS,HITECHGEAR.NS,SUNCLAY.NS,SUNDRMFAST.NS,ENKEIWHEL.BO,SALAUTO.BO,ALICON.NS,PRECAM.NS,ZFSTEERING.BO,REMSONSIND.NS,UCAL.NS,SINTERCOM.NS,RANEHOLDIN.NS,JAGANLAM.BO,KRANTI.BO,IGARASHI.NS"
24,Integrated Oil,Energy Minerals,58,27,55,58,"GNRL.BO,ANTELOPUS.NS,IOC.NS,HINDOILEXP.NS,IRMENERGY.NS"
25,Office Equipment/Supplies,Producer Manufacturing,58,51,49,63,"FLAIR.NS,WSTCSTPAPR.NS,DOMS.NS,NAVNETEDUL.NS,EUROPRATIK.NS"
26,Other Metals/Minerals,Non-Energy Minerals,58,44,47,60,"SCBL.BO,PARMESHWAR.BO,RAPICUT.BO,HINDCOPPER.NS,IMFA.NS,HINDALCO.NS,JAINREC.NS,VIDYAWIRES.NS,POCL.NS,NMDC.NS,HINDZINC.NS,SANDUMA.NS,MCL.NS,NILE.BO,SBCL.NS,SERA.BO,CHROME.BO,MIDHANI.NS,ASHAPURMIN.NS,MAITHANALL.NS,CUBEXTUB.NS,GRAVITA.NS,MMP.NS,INDSILHYD.BO,MOIL.NS,COCHINM.BO,NRL.NS,ZODJRDMKJ.BO,SOUTHMG.BO,SHARVAYA.BO,SIYARAM.BO"
27,Other Consumer Specialties,Consumer Durables,57,42,54,60,"GKL.BO,RETAGGIO.BO,THANGAMAYL.NS,GOLKUNDIA.BO,SKRABUL.BO,SONAMLTD.NS,SILGO.NS,TITAN.NS,SKYGOLD.NS,SWARNSAR.BO,RBZJEWEL.NS,AJCJEWEL.BO,TIMEX.BO,SENCO.NS,SHRINGARMS.NS,GOLDIAM.NS,PNGSREVA.NS,VAIBHAVGBL.NS,KOURA.BO,UDAYJEW.BO,VIPIND.NS,EY.BO,SHANTIGOLD.NS,KDDL.NS,BANARBEADS.NS,RGL.NS,LGHL.NS,RADHIKAJWE.NS,TBZ.NS,SAFARI.NS,RAJESHEXPO.NS,LUXURY.BO"
28,Electronic Components,Electronic Technology,57,44,52,49,"NWIL.BO,CENTUM.NS,ELPROINTL.BO,HEG.NS,INCAP.BO,UNIVCABLES.NS,BCCFUBA.BO,FINELINE.BO,GUJARATPOLY.BO,PANELEC.BO,MEIL.NS"
29,Financial Publishing/Services,Commercial Services,57,31,46,62,"CARERATING.NS,ICRA.NS"
30,Steel,Non-Energy Minerals,57,54,55,54,"MAHASTEEL.NS,SALSTEEL.NS,JAYNECOIND.NS,GALLANTT.NS,STEELCAS.NS,MWL.NS,PANCHMAHQ.BO,UMIYA.BO,GPIL.NS,REMIEDEL.BO,BGWTATO.BO,NATGENI.BO,MPKSTEELS.BO,TATASTEEL.NS,SAIL.NS,IMEC.BO,JINDALSTEL.NS,APLAPOLLO.NS,VASWANI.NS,SAMBHV.NS,NELCAST.NS,COCKERILL.BO,NCML.BO,LLOYDSME.NS,GANDHITUBE.NS,RSL.NS,KANSHST.BO,JSWSTEEL.NS,SARDAEN.NS,TALBROSENG.BO,NITINCAST.BO,GOODLUCK.NS,WELSPLSOL.BO,GUJINTRX.BO,JSL.NS,KIOCL.NS,SGIL.NS,MAIDEN.BO,SHAHALLOYS.NS,MUKANDLTD.NS,TIINDIA.NS,JINDALSAW.NS,CREATIVE.BO,NSLNISP.NS,MAHSEAMLES.NS,JTLIND.NS,VENUSPIPES.NS,RATNAVEER.NS,RATNAMANI.NS,MANAKSTEEL.NS,VRUDDHI.BO,ELECTCAST.NS,GARGFUR.BO,VSSL.NS,MANAKCOAT.NS,SUNFLAG.NS,UNIAUTO.BO,BEEKAY.BO,BLOIN.BO,RISHDIGA.BO,SHBAJRG.BO,BEDMUTHA.NS,PRAKASH.NS,HITECH.NS,MANAKSIA.NS,SCODATUBES.NS,SURAJ.BO,NEETUYOSHI.BO,KSL.NS,VRAJ.NS,HISARMETAL.NS,KIRLOSIND.NS,METALCO.BO,SURAJLTD.NS,KVSCASTING.BO,VSTL.NS,KIRLFER.BO,BANSALWIRE.NS,SURYAROSNI.NS,PENIND.NS,CHENFERRO.BO,ORISSAMINE.NS,COSMICCRF.BO,AZADIND.BO,ELECTHERM.NS,SMLT.NS,HARIOMPIPE.NS,SHRDAIS.BO,JAIBALAJI.NS,VMSTMT.NS,STEELCO.BO,MSCTC.BO"
31,Food: Major Diversified,Consumer Non-Durables,56,41,52,60,"APIS.BO,IBINFO.BO,SVJ.BO,LYKISLTD.BO,ZYDUSWELL.NS,TIGLOB.BO,BENGALT.BO,NESTLEIND.NS,NEAGI.BO,JAMESWARREN.BO,SSMD.BO,CHORDIA.BO,TERAI.BO,SANSTAR.NS,GROBTEA.NS,GILLANDERS.NS,BBTC.NS,AVEER.BO,DVL.NS,UNIQUEO.BO"
32,Electrical Products,Producer Manufacturing,55,54,56,51,"MODINSU.BO,BHAGYANGR.NS,PRECWIRE.NS,GVT&D.NS,GVTD.BO,TDPOWERSYS.NS,QPOWER.NS,KIRLOSENG.NS,YASHHV.BO,ATLANTAELE.NS,COSPOWER.BO,CYBELEIND.BO,HIIL.BO,KSHINTL.NS,DEL.BO,RISHABH.NS,ADVAIT.NS,ABB.NS,LGBBROSLTD.NS,ACCORDTS.BO,VOLTAMP.NS,SWITCHTE.BO,KEI.NS,RNITAI.BO,POLYCAB.NS,JDCABLES.BO,SHILCTECH.NS,CGPOWER.NS,RRKABEL.NS,RMC.NS,BHEL.NS,HIRECT.NS,RAMRAT.NS,INDOSMC.BO,DIACABS.NS,SIEMENS.NS,ESABINDIA.NS,HBLENGINE.NS,FINCABLES.NS,MARSONS.NS,ENRIN.NS,HIGHENE.BO,S&SPOWER.NS,VGUARD.NS,PANCARBON.BO,CALCOM.BO,WSI.NS,LAKSELEC.BO,CORDSCABLE.NS,BONLON.NS,ALFATRAN.BO,HONDAPOWER.NS,SWELECTES.NS,EVEREADY.NS,PROSTARM.NS,KAYCEEI.BO,VETO.NS,HAVELLS.NS,STARDELTA.BO,KECL.NS,BIRLACABLE.NS,STDBAT.BO,DYCL.NS,CLN.BO,ELECON.NS,BBL.NS,PARACABLES.NS,PANAENERG.BO,FOCUS.NS,SUZLON.NS,JSLINDL.BO,NIPPOBATRY.NS,ARE&M.NS,EPIC.BO,DCXINDIA.NS,PLAZACABLE.NS,INDOTECH.NS,SERVOTECH.NS,QUADFUTURE.NS,JYOTI.BO,SALZERELEC.NS,EXICOM.NS,RTSPOWR.BO,IKIO.NS,TARIL.NS,DLTNCBL.BO,INOXWIND.NS,URAVIDEF.NS"
33,Electronics/Appliance Stores,Retail Trade,55,54,61,53,"ROBU.BO,AVL.NS,LOGICA.BO,EMIL.NS,UML.BO"
34,Telecommunications Equipment,Electronic Technology,55,44,56,47,"VALIANT.BO,ROSSTECH.NS,DCI.NS,ASTRAMICRO.NS,HFCL.NS,AVANTEL.NS,PUNJCOMMU.BO,DLINKINDIA.NS,SMARTLINK.NS,KAVDEFENCE.NS,ADCINDIA.BO,TEJASNET.NS,PRECISIO.BO,SALORAINTL.BO,BPL.NS"
35,Wireless Telecommunications,Communications,55,32,38,70,"BHARTIARTL.NS,BHARTIHEXA.NS"
36,Automotive Aftermarket,Consumer Durables,55,39,44,57,"JKTYRE.NS,TRITONV.BO,TVSSRICHAK.NS,CEATLTD.NS,MODIRUBBER.NS,MRF.NS,APOLLOTYRE.NS,DOLFIN.BO,BALKRISIND.NS,JTEKTINDIA.NS,GOODYEAR.BO,BENGALASM.BO,TOLINS.NS"
37,Medical Specialties,Health Technology,54,40,49,46,"CHOKSI.BO,HSIL.BO,LENSKART.NS,AMKAY.BO,GKB.BO,SHREEPAC.BO,NURECA.NS,SETL.NS,RAAJMEDI.BO,PREVEST.BO,EARKART.BO,MICEL.NS,CSURGSU.BO,POLYMED.NS,VOEPL.BO"
