Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,56,0,95,RRFIN.BO
2,Discount Stores,Retail Trade,92,73,10,57,SPICELOUNG.BO
3,Cable/Satellite Tv,Consumer Services,89,89,89,94,NDLVENTURE.NS
4,Real Estate Investment Trusts,Finance,81,69,81,81,"FUNDVISER.BO,MINDSPACE.BO,BIRET.BO,KRT.BO,EMBASSY.BO,NXST.BO,INDUSINVIT.BO"
5,Computer Processing Hardware,Electronic Technology,80,72,72,88,IDM.BO
6,Major Banks,Finance,78,57,76,79,"FEDERALBNK.NS,BANKINDIA.NS,RBLBANK.NS,UNIONBANK.NS,SOUTHBANK.NS,INDIANB.NS,CANBK.NS,IDBI.NS,MAHABANK.NS,AXISBANK.NS,BANKBARODA.NS,PNB.NS,INDUSINDBK.NS,BANDHANBNK.NS,CSBBANK.NS,KOTAKBANK.NS,HDFCBANK.NS,CENTRALBK.NS,IOB.NS"
7,Drugstore Chains,Retail Trade,74,55,84,70,MEDPLUS.NS
8,Life/Health Insurance,Finance,74,56,74,71,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,STARHEALTH.NS,BAJAJFINSV.NS,ICICIPRULI.NS,LICI.NS,NIVABUPA.NS"
9,Computer Communications,Electronic Technology,74,76,45,71,KERNEX.NS
10,Precious Metals,Non-Energy Minerals,73,92,85,79,"DECNGOLD.BO,MIDWEST.BO"
11,Motor Vehicles,Consumer Durables,71,49,67,69,"FORCEMOT.NS,ATHERENERG.NS,SMLMAH.NS,TMCV.NS,ZELIO.BO,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,SANDHAR.NS,MARUTI.NS,ATULAUTO.NS,M&M.NS,HYUNDAI.NS,SEVL.BO,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
12,Computer Peripherals,Electronic Technology,70,51,44,69,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
13,Wireless Telecommunications,Communications,70,50,58,67,"BHARTIARTL.NS,BHARTIHEXA.NS"
14,Medical Distributors,Distribution Services,69,51,76,66,"CHECKPOINT.BO,GUJINJEC.BO,APPL.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,APL.BO,ROYAL.BO"
15,Financial Publishing/Services,Commercial Services,67,43,70,60,"CARERATING.NS,ICRA.NS"
