Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
9,SALSAIN.BO,389.5,390.0,0.04K,Finance,Financial Conglomerates,98.0,81.0,94.0,76.0,23.8357,20.9464,0.61K,0.29K,828.95,14.58,2.72B,No,364.31,335.74,276.44,338.32,364.73,499
22,RANJITSE.BO,59.78,60.3,0.00K,Finance,Finance/Rental/Leasing,98.0,64.0,11.0,1.0,1.1071,0.8271,0.13K,0.06K,122.1,6.24,160.65M,No,62.26,61.03,,60.89,73.78,192
25,BATLIBOI.NS,90.81,88.39,25.34K,Producer Manufacturing,Industrial Machinery,98.0,10.0,79.0,,4.1679,4.1329,80.89K,37.67K,106.5,15.7,4.29B,No,87.45,86.01,,86.07,,103
34,PARMSILK.BO,314.8,314.8,0.02K,Process Industries,Textiles,98.0,69.0,96.0,97.0,15.3571,14.2,1.03K,0.21K,472.35,50.32,944.75M,No,332.25,341.33,165.46,344.13,198.71,359
42,PHCAP.BO,1113.25,1104.45,5.28K,Finance,Investment Banks/Brokers,97.0,82.0,81.0,92.0,49.7322,49.5786,3.80K,8.57K,1158.9,165.05,3.34B,No,1054.29,1018.51,685.55,1026.0,814.9,498
66,WELCORP.NS,2590.6,2641.6001,1247.70K,Producer Manufacturing,Industrial Machinery,97.0,96.0,97.0,97.0,127.7357,115.2714,1623.20K,5108.31K,2676.0,710.0,683.15B,No,2197.08,1853.57,1203.84,1887.03,1359.9,501
76,HFCL.NS,231.44,220.42,4395.15K,Electronic Technology,Telecommunications Equipment,96.0,84.0,83.0,98.0,10.6979,10.2636,24319.62K,15788.90K,256.7,59.82,354.16B,No,230.03,217.43,128.51,217.77,151.32,501
78,MOREPENLAB.NS,113.74,117.45,17553.05K,Health Technology,Pharmaceuticals: Major,96.0,96.0,98.0,97.0,6.7236,6.7121,21467.48K,25255.53K,118.55,33.05,62.32B,No,94.84,74.44,49.83,77.04,53.87,501
90,SWANDEF.NS,2520.2,2490.0,18.89K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,31.0,79.0,78.0,116.75,116.75,21.95K,34.71K,2750.0,498.6,132.77B,No,2429.27,2383.6,1910.3,2414.14,2087.62,499
93,VEERHEALTH.BO,49.76,49.67,70.66K,Health Technology,Pharmaceuticals: Other,96.0,83.0,97.0,96.0,2.2271,2.2271,153.31K,132.56K,51.84,16.7,995.12M,No,48.58,43.02,26.24,43.53,29.21,498
118,YASHO.NS,4134.1,4051.2,38.97K,Consumer Non-Durables,Food: Specialty/Candy,95.0,49.0,94.0,96.0,251.8214,248.1571,59.43K,45.37K,4994.0,1130.0,49.85B,No,4299.97,3668.48,2157.86,3719.35,2435.8,498
119,SCPL.NS,646.45,641.9,8.41K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,51.0,88.0,93.0,31.7321,31.6786,72.08K,14.37K,690.0,190.03,6.79B,No,650.39,588.76,403.32,599.91,451.33,499
133,MARINE.NS,432.15,430.4,825.53K,Distribution Services,Wholesale Distributors,95.0,95.0,96.0,95.0,20.1107,19.9357,1054.09K,1246.94K,450.0,150.86,57.33B,No,384.92,316.37,236.98,323.17,250.25,501
139,OMNI.NS,526.0,519.25,303.41K,Producer Manufacturing,Metal Fabrication,95.0,4.0,55.0,,24.6821,24.6821,1095.88K,498.01K,764.85,176.25,65.05B,No,566.63,567.49,,562.03,,128
173,SUVEN.NS,378.0,378.35,494.57K,Health Technology,Pharmaceuticals: Major,94.0,88.0,94.0,96.0,21.7714,21.5964,1418.98K,966.49K,403.35,124.11,106.81B,No,358.13,334.85,223.21,341.13,246.1,501
187,AFCOM.BO,1630.65,1652.35,32.16K,Transportation,Airlines,93.0,80.0,96.0,93.0,78.975,77.2607,116.18K,81.58K,1680.0,637.85,46.82B,No,1550.42,1448.18,1003.35,1473.95,1074.85,498
