Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Cable/Satellite Tv,Consumer Services,93,54,86,92,NDLVENTURE.NS
2,Precious Metals,Non-Energy Minerals,90,62,10,94,"MIDWEST.BO,DECNGOLD.NS"
3,Computer Communications,Electronic Technology,82,88,79,73,KERNEX.NS
4,Contract Drilling,Industrial Services,80,91,91,81,JINDRILL.NS
5,Drugstore Chains,Retail Trade,78,79,71,85,MEDPLUS.NS
6,Computer Peripherals,Electronic Technology,74,63,68,55,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Biotechnology,Health Technology,72,63,76,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
8,Insurance Brokers/Services,Finance,70,0,0,0,RRFIN.BO
9,Marine Shipping,Transportation,68,70,57,66,"GESHIP.NS,COASTCORP.NS,DREDGECORP.NS,PPARIVAH.BO,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
10,Telecommunications Equipment,Electronic Technology,66,67,64,60,"HFCL.NS,VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ADCINDIA.BO,ASTRAMICRO.NS,SMARTLINK.NS,AVANTEL.NS,DCI.NS,TEJASNET.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,PRECISIO.BO,BPL.NS,SALORAINTL.BO"
11,Beverages: Non-Alcoholic,Consumer Non-Durables,66,67,48,80,"VALENCIA.BO,VBL.NS,ORIBEVER.BO"
12,Alternative Power Generation,Utilities,65,44,61,56,"ADANIGREEN.NS,CLEANMAX.NS,SUGSLLOYD.BO,NTPCGREEN.NS,UEL.NS,INOXGREEN.NS,POWERGRID.NS,KPIGREEN.NS,KPEL.NS,WAAREERTL.NS,RELTD.NS"
13,Real Estate Investment Trusts,Finance,64,49,49,70,"FUNDVISER.BO,ANNAINFRA.BO,EMBASSY.BO,MINDSPACE.BO,NXST.BO,KRT.BO,BAGMANE.BO,BIRET.BO,PSCELESTIA.BO"
14,Electronic Equipment/Instruments,Electronic Technology,64,60,61,56,"CNCRD.BO,APLABPP.BO,APLAB.BO,POWERINDIA.NS,WAAREEINDO.NS,APARINDS.NS,DIGILOGIC.BO,NAGPI.BO,TVSELECT.NS,HONAUT.NS,GENUSPOWER.NS,NITIRAJ.NS,DENORA.NS,JGTL.BO,SPECTRUM.NS,HINDHARD.BO,SHRADDHA.BO,HPL.NS,WEL.NS"
15,Aluminum,Non-Energy Minerals,63,49,55,61,"ARFIN.NS,NATIONALUM.NS,MAITRI.BO,HRS.BO,HINDALUMI.BO,ALUFLUOR.BO,NIRAVCOM.BO,MAANALU.NS,ORIENTCER.NS,EUROBOND.NS,SUDAI.BO,KANISHK.BO,VEDL.NS,SAMPAT.BO"
16,Aerospace & Defense,Electronic Technology,62,68,75,63,"MTARTECH.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,PARAS.NS,BEL.NS,ROSSELLIND.NS,HAL.NS,SIKA.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
