Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,94,20,19,0,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,92,22,89,90,NDLVENTURE.NS
3,Computer Communications,Electronic Technology,87,88,79,74,KERNEX.NS
4,Computer Processing Hardware,Electronic Technology,83,9,76,68,IDM.BO
5,Precious Metals,Non-Energy Minerals,74,6,7,96,"MIDWEST.BO,DECNGOLD.NS"
6,Biotechnology,Health Technology,74,65,86,73,"TITANBIO.BO,ANL.BO,RUBICON.NS,HALEOSLABS.NS,ANTHEM.NS,AKUMS.NS,FABTECH.NS,FERMENTA.NS"
7,Computer Peripherals,Electronic Technology,73,66,71,52,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Telecommunications Equipment,Electronic Technology,69,63,66,62,"MIRCELECTR.NS,HFCL.NS,ADCINDIA.BO,VALIANT.BO,ROSSTECH.NS,ASTRAMICRO.NS,DCI.NS,AVANTEL.NS,SMARTLINK.NS,DLINKINDIA.NS,TEJASNET.NS,KAVDEFENCE.NS,PUNJCOMMU.BO,PRECISIO.BO,BPL.NS"
9,Aerospace & Defense,Electronic Technology,68,73,77,65,"MTARTECH.NS,IDEAFORGE.NS,KRISHNADEF.NS,AEQUS.NS,PARAS.NS,BEL.NS,HAL.NS,ROSSELLIND.NS,SIKA.NS,BDL.NS,DRONACHRYA.BO,TANAA.BO"
10,Beverages: Non-Alcoholic,Consumer Non-Durables,68,61,52,78,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
11,Real Estate Investment Trusts,Finance,67,38,55,71,"FUNDVISER.BO,ANNAINFRA.BO,NXST.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,PSCELESTIA.BO"
12,Pharmaceuticals: Generic,Health Technology,67,44,57,70,"NUTRICIRCLE.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
13,Alternative Power Generation,Utilities,66,60,64,55,"CLEANMAX.NS,ADANIGREEN.NS,UEL.NS,SUGSLLOYD.BO,NTPCGREEN.NS,POWERGRID.NS,INOXGREEN.NS,KPIGREEN.NS,WAAREERTL.NS,KPEL.NS,RELTD.NS"
