Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,1,0,94,RRFIN.BO
2,Discount Stores,Retail Trade,86,4,2,26,SPICELOUNG.BO
3,Real Estate Investment Trusts,Finance,82,81,82,84,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,EMBASSY.BO,INDUSINVIT.BO"
4,Major Banks,Finance,80,67,77,82,"FEDERALBNK.NS,SOUTHBANK.NS,UNIONBANK.NS,BANKINDIA.NS,CANBK.NS,INDIANB.NS,RBLBANK.NS,IDBI.NS,MAHABANK.NS,AXISBANK.NS,BANKBARODA.NS,PNB.NS,CSBBANK.NS,INDUSINDBK.NS,KOTAKBANK.NS,BANDHANBNK.NS,HDFCBANK.NS,CENTRALBK.NS,IOB.NS"
5,Computer Communications,Electronic Technology,80,37,60,82,KERNEX.NS
6,Drugstore Chains,Retail Trade,77,87,88,62,MEDPLUS.NS
7,Life/Health Insurance,Finance,76,70,76,75,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,LICI.NS,BAJAJFINSV.NS,NIVABUPA.NS"
8,Precious Metals,Non-Energy Minerals,76,96,90,80,"DECNGOLD.BO,MIDWEST.BO"
9,Wireless Telecommunications,Communications,74,60,73,68,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
10,Computer Peripherals,Electronic Technology,71,60,46,73,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
11,Motor Vehicles,Consumer Durables,71,44,63,70,"FORCEMOT.NS,ATHERENERG.NS,TMCV.NS,ZELIO.BO,TVSMOTOR.NS,HEROMOTOCO.NS,SMLMAH.NS,EICHERMOT.NS,SEVL.BO,SANDHAR.NS,MARUTI.NS,HYUNDAI.NS,M&M.NS,ATULAUTO.NS,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
12,Financial Publishing/Services,Commercial Services,70,50,68,66,"CARERATING.NS,ICRA.NS"
13,Integrated Oil,Energy Minerals,68,65,69,74,"GNRL.BO,IOC.NS,ANTELOPUS.NS,HINDOILEXP.NS,IRMENERGY.NS"
14,Aluminum,Non-Energy Minerals,66,54,61,61,"NATIONALUM.NS,ARFIN.NS,HRS.BO,HINDALUMI.BO,VEDL.NS,MAANALU.NS,ORIENTCER.NS,ALUFLUOR.BO,EUROBOND.NS,SUDAI.BO,NIRAVCOM.BO,SPINAROO.BO,SAMPAT.BO"
15,Catalog/Specialty Distribution,Retail Trade,66,20,56,64,ETHOSLTD.NS
16,Oil Refining/Marketing,Energy Minerals,66,66,61,67,"MRPL.NS,CHENNPETRO.NS,BPCL.NS,OIL.NS,HINDPETRO.NS,ONGC.NS,RELIANCE.NS,GULFOILLUB.NS,CASTROLIND.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
17,Marine Shipping,Transportation,65,63,66,76,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
18,Medical Distributors,Distribution Services,65,52,73,63,"CHECKPOINT.BO,APPL.BO,GUJINJEC.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,VIVOBIOT.BO,APL.BO,ROYAL.BO"
19,Regional Banks,Finance,64,56,59,70,"CMBL.BO,KARURVYSYA.NS,UJJIVANSFB.NS,CUB.NS,TMB.NS,DCBBANK.NS,AUBANK.NS,SBIN.NS,IDFCFIRSTB.NS,KTKBANK.NS,EQUITASBNK.NS,ICICIBANK.NS,J&KBANK.NS,SURYODAY.NS,JAGSONSER.BO,CAPITALSFB.NS,FINOPB.NS,MONEYBOXX.NS,JSFB.NS,EMERALD.BO,DAMCAPITAL.NS,MUNOTHFI.BO"
20,Coal,Energy Minerals,64,75,70,54,"SOUTHWEST.NS,COALINDIA.NS,STRATMONT.BO,REFEX.NS"
