Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,91,81,51,95,SURAJINDPP.BO
2,Biotechnology,Health Technology,77,61,63,79,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO"
3,Electronic Production Equipment,Electronic Technology,67,50,68,73,"CYIENTDLM.NS,AVALON.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,SELECTRIC.BO,ELIN.NS"
4,Airlines,Transportation,66,58,82,70,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
5,Oilfield Services/Equipment,Industrial Services,65,70,64,68,"CRYOGENIC.BO,TRISHAKT.BO,DOLPHIN.NS,DEEPINDS.NS,SEAMECLTD.NS,ALPHAGEO.NS,OILCOUNTUB.NS,UNIDT.NS,RVTH.NS,GARWAOFFS.BO,COCHMAL.BO,GLOBALVECT.NS"
6,Pharmaceuticals: Other,Health Technology,65,56,64,68,"TRANSCHEM.BO,VEERHEALTH.BO,SUDEEPPHRM.NS,BDH.BO,GRANULES.NS,AUROPHARMA.NS,CHEMKART.BO,CORALAB.BO,NATCAPSUQ.NS,BERLDRG.BO,LYKALABS.NS,CRSTCHM.BO,LUPIN.NS,CIPLA.NS,SANDUPHQ.BO,EMMESSA.BO,AMRUTANJAN.NS"
7,Computer Peripherals,Electronic Technology,64,71,61,63,"PANACHE.NS,WEPSOLN.BO,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
8,Telecommunications Equipment,Electronic Technology,64,54,53,68,"HFCL.NS,ASTRAMICRO.NS,ADCINDIA.BO,DCI.NS,VALIANT.BO,ROSSTECH.NS,ONIDA.NS,PUNJCOMMU.BO,PRECISIO.BO,AVANTEL.NS,TEJASNET.NS,DLINKINDIA.NS,BPL.NS,SALORAINTL.BO"
9,Electronics/Appliance Stores,Retail Trade,63,72,66,60,"EMIL.NS,BHATIA.BO,ROBU.BO,AVL.NS,MTL.BO,UML.BO,LOGICA.BO"
10,Pharmaceuticals: Major,Health Technology,63,57,61,63,"VINRKLB.BO,PARMAX.BO,INDSWFTLAB.NS,BLISSGVS.NS,BAFNAPH.NS,MOREPENLAB.NS,SHILPAMED.NS,VENUSREM.NS,SAKAR.NS,SUVEN.NS,NOVARTIND.NS,VIKRAMTH.BO,SENORES.NS,MARKSANS.NS,PHRMASI.BO,AMANTA.NS,COLINZ.BO,BETA.NS,NEULANDLAB.NS,ALIVUS.NS,ACUTAAS.NS,GLAND.NS,NOVELIX.BO,DIVISLAB.NS,NGLFINE.NS,UNICHEMLAB.NS,CAPLIPOINT.NS,ASTONEALAB.BO,INNOVACAP.NS,IPCALAB.NS,SHAMROIN.BO,HEXAGON.NS,SGRL.NS,CORONA.NS,VALIANTLAB.NS,AMBALALSA.NS,AJANTPHARM.NS,ORCHPHARMA.NS,GUFICBIO.NS,THEMISMED.NS,GLAXO.NS,PPLPHARMA.NS,SUDARSHAN.BO,AARTIPHARM.NS,VIYASH.NS,TORNTPHARM.NS,AAREYDRUGS.NS,HESTERBIO.NS,WINDLAS.NS,RPGLIFE.NS,EMCURE.NS,ANG.BO,GLENMARK.NS,BPLPHARMA.NS,BLUEJET.NS,ZYDUSLIFE.NS,MAKERSL.NS,INDGN.NS,ALBERTDAVD.NS,SUNLOC.NS,PARNAXLAB.NS,WOCKPHARMA.NS,SAIPARENT.NS,TTKHLTCARE.NS,PANJON.BO,GUJTHEM.NS,SUNPHARMA.NS,SANJIVIN.BO,CONCORD.BO,HAMPS.BO,AARTIDRUGS.NS,MEDICAPQ.NS,BRAWN.BO,ALEMBICLTD.NS,INDOCO.NS,APLLTD.NS,PRAVEG.NS,SUPRIYA.NS,LINCOLN.NS,GODAVARI.BO,BALPHARMA.NS,ANUHPHR.NS,TLL.BO,BIOCON.NS,ROOPAIND.BO,GUJTERC.BO,MANKIND.NS,COHANCE.NS,ANURAS.NS,PGHL.NS,ZENOTECH.BO,VRL.BO,ALKEM.NS,OXYGENTAPH.BO,PFIZER.NS,WANBURY.NS,BAJAJHCARE.NS,HIKAL.NS,ABBOTINDIA.NS,PANACEABIO.NS,NATCOPHARM.NS,MANGALAM.NS,MERCURYLAB.BO,DRREDDY.NS,PHARMAID.BO,ONESOURCE.NS,PANCHSHEEL.BO,SHELTER.BO,BIOFILCHEM.NS,MEDICAMEQ.NS,AUROLAB.BO,SANOFICONR.NS,DCAL.NS,MEDICO.NS,BROOKS.NS,TYCHE.BO,ALPA.NS,SANOFI.NS,ZOTA.NS,ASTRAZEN.NS,SYSCHEM.BO"
