Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
24,SANGINITA.NS,58.34,57.2,558.18K,Process Industries,Chemicals: Specialty,98.0,32.0,96.0,98.0,3.51,2.045,290.95K,905.59K,68.02,9.25,1.51B,No,55.99,55.26,27.35,56.05,34.03,500
26,BATLIBOI.NS,88.39,93.57,65.72K,Producer Manufacturing,Industrial Machinery,98.0,27.0,76.0,,4.1857,4.1857,80.05K,34.37K,106.5,15.7,4.17B,No,87.47,85.89,,85.83,,102
28,PURPLEWAVE.BO,430.35,430.35,1.00K,Technology Services,Packaged Software,98.0,98.0,99.0,98.0,18.0143,12.075,36.41K,12.90K,431.0,95.1,3.98B,No,327.98,212.37,,230.41,154.84,186
35,STEELCO.BO,263.65,264.4,19.98K,Non-Energy Minerals,Steel,98.0,98.0,93.0,97.0,8.8143,7.3036,11.86K,16.19K,269.1,15.0,1.66B,No,216.51,169.26,111.43,176.91,139.3,500
51,VOLKAI.BO,175.85,181.4,5.48K,Distribution Services,Wholesale Distributors,97.0,98.0,98.0,98.0,9.6314,6.745,10.33K,20.51K,190.3,40.0,208.02M,No,133.32,105.04,65.99,110.7,75.68,498
90,SWASTIKAAL.BO,134.45,141.5,12.00K,Producer Manufacturing,Metal Fabrication,96.0,96.0,98.0,95.0,5.7707,1.4407,19.19K,29.00K,144.25,39.0,1.10B,No,103.96,91.99,67.27,95.9,68.3,277
94,BHAGYANGR.NS,373.45,380.4,82.89K,Producer Manufacturing,Electrical Products,96.0,43.0,78.0,96.0,16.7536,16.7464,124.35K,85.80K,432.3,88.1,12.51B,No,383.39,387.13,249.52,386.33,285.11,501
127,TFCILTD.NS,146.71,146.14,12509.66K,Finance,Finance/Rental/Leasing,95.0,94.0,97.0,94.0,6.4371,6.2136,11866.94K,12994.58K,147.65,51.0,67.92B,No,129.96,104.25,78.3,108.17,83.96,501
156,KANORICHEM.NS,155.68,154.75,72.50K,Process Industries,Chemicals: Specialty,94.0,68.0,95.0,95.0,7.2879,7.2879,44.51K,35.15K,164.6,56.0,6.80B,No,155.18,146.93,96.36,148.89,105.44,501
164,RAJPALAYAM.NS,799.7,794.1,2.45K,Process Industries,Textiles,94.0,37.0,33.0,,21.6286,20.95,1.75K,1.07K,875.0,314.45,7.37B,No,819.03,822.11,,821.29,,101
166,KINETRU.BO,58.71,61.8,1.51K,Finance,Finance/Rental/Leasing,94.0,95.0,96.0,70.0,3.3907,2.5757,1.53K,2.12K,75.82,25.47,197.27M,No,52.61,42.73,41.95,44.99,41.51,497
168,INDOTECH.NS,3610.7,3577.2,9.48K,Producer Manufacturing,Electrical Products,94.0,55.0,87.0,95.0,171.3429,165.9357,27.59K,25.77K,4030.0,1100.0,38.35B,No,3700.16,3485.48,2241.78,3533.47,2518.79,500
171,ONELIFECAP.NS,31.98,31.93,4.29K,Finance,Investment Managers,94.0,27.0,77.0,94.0,2.0743,2.065,54.23K,15.58K,40.1,11.15,1.19B,No,32.7,35.05,22.22,34.89,24.92,500
206,CNL.NS,1243.4,1259.6,14.32K,Distribution Services,Electronics Distributors,93.0,79.0,97.0,92.0,53.3964,53.0429,281.36K,40.03K,1328.0,525.0,18.67B,No,1215.67,1027.09,757.52,1060.19,778.71,499
208,SAPL.BO,4122.0,4122.0,0.01K,Producer Manufacturing,Industrial Machinery,93.0,79.0,94.0,93.0,191.1714,164.1393,0.28K,0.12K,4364.0,1840.95,19.64B,No,3893.9,3530.53,2479.88,3601.27,2679.31,499
209,BAIKAKAJI.BO,313.0,317.3,18.00K,Process Industries,Containers/Packaging,93.0,93.0,96.0,89.0,20.1571,18.9214,84.28K,86.52K,328.9,143.1,6.70B,No,260.4,225.79,,232.25,198.21,169
215,KALYANIFRG.NS,1125.25,1113.65,7.97K,Producer Manufacturing,Auto Parts: Oem,93.0,98.0,97.0,91.0,73.9143,68.6679,8.55K,38.40K,1192.25,523.6,4.09B,No,748.11,666.79,627.5,691.35,635.02,500
222,UNIPARTS.NS,899.9,886.35,128.32K,Producer Manufacturing,Auto Parts: Oem,93.0,82.0,90.0,93.0,33.6321,33.1643,194.74K,209.88K,915.95,399.8,40.59B,No,833.71,749.28,569.53,766.99,611.77,500
233,VIKRAMTH.BO,302.3,306.3,7.19K,Health Technology,Pharmaceuticals: Major,92.0,90.0,91.0,93.0,16.3107,16.1107,29.04K,20.55K,311.5,133.2,9.48B,No,282.2,258.42,187.57,264.12,197.85,498
237,AETHER.NS,1654.7,1646.4,131.39K,Process Industries,Chemicals: Major Diversified,92.0,68.0,91.0,89.0,51.2,50.9286,391.74K,246.72K,1717.0,726.45,219.62B,No,1639.42,1525.26,1158.48,1549.76,1257.64,501
247,TIMEX.NS,649.55,643.15,119.82K,Consumer Durables,Other Consumer Specialties,92.0,88.0,92.0,,28.8429,28.0036,445.82K,440.52K,687.8,323.0,,No,595.2,565.31,,572.31,,95
