Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,48,0,78,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,89,94,89,87,NDLVENTURE.NS
3,Discount Stores,Retail Trade,87,60,1,54,SPICELOUNG.BO
4,Major Banks,Finance,83,68,80,85,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,FEDERALBNK.NS,RBLBANK.NS,MAHABANK.NS,CANBK.NS,SOUTHBANK.NS,BANKBARODA.NS,IDBI.NS,BANDHANBNK.NS,AXISBANK.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,CENTRALBK.NS,KOTAKBANK.NS,HDFCBANK.NS,IOB.NS"
5,Real Estate Investment Trusts,Finance,78,62,73,76,"FUNDVISER.BO,MINDSPACE.BO,BIRET.BO,KRT.BO,INDUSINVIT.BO,EMBASSY.BO,NXST.BO,ANNAINFRA.BO"
6,Life/Health Insurance,Finance,75,66,75,75,"MFSL.NS,CANHLIFE.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
7,Beverages: Non-Alcoholic,Consumer Non-Durables,73,50,67,74,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
8,Precious Metals,Non-Energy Minerals,73,36,88,84,"DECNGOLD.BO,MIDWEST.BO"
9,Drugstore Chains,Retail Trade,72,75,83,71,MEDPLUS.NS
10,Computer Peripherals,Electronic Technology,72,70,59,72,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
11,Motor Vehicles,Consumer Durables,71,64,64,64,"FORCEMOT.NS,SMLMAH.NS,ATHERENERG.NS,TMCV.NS,ZELIO.BO,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,ATULAUTO.NS,MARUTI.NS,M&M.NS,SANDHAR.NS,TMPV.NS,HYUNDAI.NS,SEVL.BO,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
12,Specialty Insurance,Finance,69,68,71,74,"ICICIGI.NS,GICRE.NS"
13,Computer Communications,Electronic Technology,69,10,56,78,KERNEX.NS
14,Biotechnology,Health Technology,68,76,73,72,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,FABTECH.NS"
15,Wireless Telecommunications,Communications,66,60,54,64,"BHARTIARTL.NS,BHARTIHEXA.NS"
