Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,EASTSILK.NS,63.0,0.78K,Process Industries,Textiles,98.0,92.0,62.0,12.0,1.05K,1.49K,99.25,1.8,-36.52
7,ARIHANT.NS,1124.6,2.53K,Finance,Real Estate Development,98.0,96.0,83.0,,9.12K,9.49K,1225.0,39.65,-8.2
21,SANGINITA.NS,59.1,26.26K,Process Industries,Chemicals: Specialty,98.0,89.0,98.0,98.0,150.46K,288.98K,68.02,9.09,-13.11
25,CUPID.NS,262.13,46020.59K,Consumer Non-Durables,Household/Personal Care,98.0,93.0,97.0,98.0,29630.84K,29106.68K,267.0,31.82,-1.82
28,BATLIBOI.NS,91.13,491.69K,Producer Manufacturing,Industrial Machinery,98.0,80.0,68.0,,62.23K,151.14K,106.5,15.7,-14.43
32,STLTECH.NS,638.9,1673.99K,Technology Services,Information Technology Services,98.0,86.0,96.0,98.0,3009.76K,2997.56K,679.9,84.6,-6.03
36,SIGMAADV.NS,700.95,177.61K,Technology Services,Information Technology Services,98.0,93.0,98.0,98.0,425.47K,344.93K,721.5,108.75,-2.85
44,SWANDEF.NS,2694.9,20.02K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,92.0,92.0,85.0,21.28K,23.83K,2735.0,337.65,-1.47
51,UFBL.NS,807.6,325.41K,Consumer Services,Restaurants,97.0,81.0,98.0,98.0,419.54K,197.54K,829.0,172.34,-2.58
61,AHLWEST.NS,540.0,0.06K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,14.0,78.0,98.0,2.05K,0.83K,751.4,137.0,-28.13
70,YASHO.NS,4152.7,31.29K,Consumer Non-Durables,Food: Specialty/Candy,97.0,96.0,98.0,98.0,57.62K,136.61K,4490.0,1130.0,-7.51
75,MTARTECH.NS,7085.5,321.90K,Electronic Technology,Aerospace & Defense,96.0,57.0,68.0,96.0,1311.89K,237.15K,8714.0,1390.5,-18.69
76,BHAGYANGR.NS,393.2,102.13K,Producer Manufacturing,Electrical Products,96.0,67.0,85.0,96.0,138.85K,105.92K,432.3,85.62,-9.04
82,SICAGEN.NS,74.06,1716.66K,Distribution Services,Wholesale Distributors,96.0,96.0,89.0,,14.73K,9.24K,74.06,24.35,0.0
84,BLISSGVS.NS,477.55,207.54K,Health Technology,Pharmaceuticals: Major,96.0,12.0,96.0,97.0,1744.48K,249.04K,553.0,118.0,-13.64
85,DIACABS.NS,364.05,2208.35K,Producer Manufacturing,Electrical Products,96.0,98.0,98.0,97.0,7789.47K,8703.11K,366.2,115.57,-0.59
86,BAFNAPH.NS,285.0,6.25K,Health Technology,Pharmaceuticals: Major,96.0,97.0,98.0,96.0,15.73K,4.25K,290.2,78.18,-1.79
87,VENUSREM.NS,1540.7,35.47K,Health Technology,Pharmaceuticals: Major,96.0,11.0,94.0,94.0,86.44K,42.91K,2044.3,424.0,-24.63
90,RPTECH.NS,894.65,518.61K,Distribution Services,Electronics Distributors,96.0,85.0,96.0,96.0,1346.13K,845.08K,967.7,275.6,-7.55
91,CPPLUS.NS,3708.7,86.05K,Consumer Durables,Electronics/Appliances,96.0,55.0,93.0,97.0,290.26K,167.85K,3866.0,1042.5,-4.07
93,ATHERENERG.NS,1481.5,4646.30K,Consumer Durables,Motor Vehicles,96.0,91.0,95.0,96.0,4827.09K,5611.97K,1508.0,382.35,-1.76
94,OMNI.NS,578.35,5738.96K,Producer Manufacturing,Metal Fabrication,96.0,78.0,88.0,,859.12K,2482.97K,764.85,176.25,-24.38
95,HFCL.NS,207.98,19460.38K,Electronic Technology,Telecommunications Equipment,96.0,31.0,93.0,97.0,41704.12K,30990.01K,229.5,59.82,-9.38
104,SANSERA.NS,3863.8,196.22K,Producer Manufacturing,Auto Parts: Oem,96.0,92.0,94.0,95.0,309.95K,223.80K,3880.1,1216.3,-0.42
111,KSHINTL.NS,899.9,296.64K,Producer Manufacturing,Electrical Products,96.0,70.0,92.0,97.0,444.19K,157.98K,930.0,330.0,-3.24
112,SAKAR.NS,924.65,82.64K,Health Technology,Pharmaceuticals: Major,95.0,86.0,96.0,96.0,214.82K,164.01K,960.0,311.0,-3.68
114,DEEDEV.NS,629.7,241.17K,Producer Manufacturing,Industrial Machinery,95.0,16.0,89.0,97.0,228.11K,121.36K,760.0,183.0,-17.14
116,E2E.NS,575.45,2105.58K,Technology Services,Information Technology Services,95.0,97.0,96.0,96.0,1991.38K,2981.99K,627.7,183.36,-8.32
117,RUBICON.NS,1553.2,98.10K,Health Technology,Biotechnology,95.0,80.0,95.0,96.0,522.91K,199.49K,1589.7,570.75,-2.3
119,SHREEJISPG.NS,672.8,1021.16K,Transportation,Other Transportation,95.0,94.0,95.0,93.0,1015.40K,543.35K,677.2,222.0,-0.65
120,INDOTECH.NS,3792.6,39.28K,Producer Manufacturing,Electrical Products,95.0,90.0,88.0,97.0,34.64K,16.06K,3976.8,1100.0,-4.63
121,HITECHCORP.NS,322.3,4.48K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,38.0,98.0,95.0,33.91K,9.61K,333.9,112.0,-3.47
122,ONELIFECAP.NS,32.89,81.10K,Finance,Investment Managers,95.0,5.0,96.0,95.0,81.98K,64.87K,40.1,11.15,-17.98
124,UEL.NS,257.79,20.96K,Utilities,Alternative Power Generation,95.0,98.0,95.0,94.0,17.27K,61.34K,257.79,92.32,0.0
125,SKYGOLD.NS,719.4,2030.51K,Consumer Durables,Other Consumer Specialties,95.0,86.0,88.0,96.0,1485.50K,761.56K,728.4,259.0,-1.24
127,AEGISLOG.NS,1371.0,1673.66K,Distribution Services,Wholesale Distributors,95.0,76.0,97.0,94.0,2946.93K,1235.81K,1497.8,576.1,-8.47
