Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
2,ARIHANT.NS,969.8,4.78K,Finance,Real Estate Development,98.0,85.0,55.0,,8.20K,9.83K,1100.0,39.65,-11.84
13,EASTSILK.NS,53.58,2.80K,Process Industries,Textiles,98.0,80.0,17.0,8.0,0.93K,0.24K,99.25,1.8,-46.02
19,SANGINITA.NS,60.43,52.95K,Process Industries,Chemicals: Specialty,98.0,97.0,98.0,98.0,141.37K,85.06K,60.43,9.09,0.0
28,STLTECH.NS,548.85,1329.11K,Technology Services,Information Technology Services,98.0,15.0,97.0,98.0,3643.34K,2209.06K,679.9,84.6,-19.27
30,BATLIBOI.NS,87.17,63.58K,Producer Manufacturing,Industrial Machinery,98.0,40.0,60.0,,42.91K,64.42K,97.45,15.7,-10.55
33,CUPID.NS,208.52,13772.66K,Consumer Non-Durables,Household/Personal Care,98.0,88.0,96.0,96.0,28226.06K,56895.21K,226.0,29.12,-7.73
39,SWANDEF.NS,2428.3,15.48K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,87.0,86.0,81.0,19.30K,22.64K,2489.0,306.25,-2.44
42,AHLWEST.NS,573.5,3.47K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,8.0,98.0,98.0,2.17K,0.52K,751.4,137.0,-23.68
47,SIGMAADV.NS,499.8,190.01K,Technology Services,Information Technology Services,97.0,7.0,98.0,97.0,462.62K,380.98K,638.1,105.0,-21.67
57,BHAGYANGR.NS,403.6,84.38K,Producer Manufacturing,Electrical Products,97.0,68.0,97.0,96.0,212.46K,72.88K,432.3,85.62,-6.64
66,UFBL.NS,658.1,147.97K,Consumer Services,Restaurants,97.0,32.0,97.0,98.0,417.14K,108.58K,763.35,172.34,-13.79
72,THANGAMAYL.NS,6871.0,424.71K,Consumer Durables,Other Consumer Specialties,96.0,94.0,95.0,93.0,222.18K,208.93K,7165.0,1750.1,-4.1
74,VENUSREM.NS,1655.6,44.05K,Health Technology,Pharmaceuticals: Major,96.0,26.0,94.0,95.0,91.11K,52.22K,2044.3,424.0,-19.01
75,HFCL.NS,207.01,27734.18K,Electronic Technology,Telecommunications Equipment,96.0,66.0,97.0,98.0,52380.84K,21762.86K,229.5,59.82,-9.8
77,BLISSGVS.NS,461.85,221.68K,Health Technology,Pharmaceuticals: Major,96.0,48.0,95.0,97.0,1950.02K,310.45K,553.0,118.0,-16.48
79,ONELIFECAP.NS,37.16,10.11K,Finance,Investment Managers,96.0,86.0,98.0,96.0,106.62K,33.96K,40.1,11.15,-7.33
84,CPPLUS.NS,3612.6,194.09K,Consumer Durables,Electronics/Appliances,96.0,63.0,95.0,97.0,333.43K,180.73K,3866.0,1015.0,-6.55
85,OMNI.NS,591.7,369.99K,Producer Manufacturing,Metal Fabrication,96.0,91.0,94.0,,604.84K,356.15K,604.0,176.25,-2.04
93,DEEDEV.NS,647.85,74.45K,Producer Manufacturing,Industrial Machinery,96.0,24.0,94.0,98.0,310.58K,80.46K,760.0,183.0,-14.76
94,MTARTECH.NS,5875.0,243.18K,Electronic Technology,Aerospace & Defense,96.0,0.0,70.0,96.0,1449.64K,178.74K,8714.0,1390.5,-32.58
95,NOVARTIND.NS,1673.0,218.46K,Health Technology,Pharmaceuticals: Major,96.0,87.0,95.0,,39.03K,77.92K,1780.0,672.25,-6.01
