Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Cable/Satellite Tv,Consumer Services,92,44,84,90,NDLVENTURE.NS
2,Insurance Brokers/Services,Finance,88,3,1,0,RRFIN.BO
3,Computer Communications,Electronic Technology,84,89,79,75,KERNEX.NS
4,Precious Metals,Non-Energy Minerals,80,54,25,95,"MIDWEST.BO,DECNGOLD.NS"
5,Contract Drilling,Industrial Services,80,91,91,83,JINDRILL.NS
6,Drugstore Chains,Retail Trade,74,75,65,83,MEDPLUS.NS
7,Computer Peripherals,Electronic Technology,74,66,71,56,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Biotechnology,Health Technology,70,63,76,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,ANTHEM.NS,AKUMS.NS,FERMENTA.NS,FABTECH.NS"
9,Telecommunications Equipment,Electronic Technology,69,62,66,62,"HFCL.NS,ADCINDIA.BO,MIRCELECTR.NS,VALIANT.BO,ROSSTECH.NS,SMARTLINK.NS,ASTRAMICRO.NS,DCI.NS,AVANTEL.NS,DLINKINDIA.NS,TEJASNET.NS,PRECISIO.BO,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS"
10,Real Estate Investment Trusts,Finance,68,54,54,70,"FUNDVISER.BO,ANNAINFRA.BO,NXST.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,PSCELESTIA.BO,BIRET.BO"
11,Alternative Power Generation,Utilities,65,46,59,55,"ADANIGREEN.NS,CLEANMAX.NS,SUGSLLOYD.BO,NTPCGREEN.NS,UEL.NS,POWERGRID.NS,INOXGREEN.NS,WAAREERTL.NS,KPIGREEN.NS,KPEL.NS,RELTD.NS"
12,Beverages: Non-Alcoholic,Consumer Non-Durables,64,75,32,79,"VALENCIA.BO,VBL.NS,ORIBEVER.BO"
13,Other Metals/Minerals,Non-Energy Minerals,63,60,55,63,"JTLDEFENCE.BO,PARMESHWAR.BO,RAPICUT.BO,VIDYAWIRES.NS,HINDCOPPER.NS,IMFA.NS,POCL.NS,SCBL.BO,HINDALCO.NS,JAINREC.NS,HINDZINC.NS,ASHAPURMIN.NS,SBCL.NS,NMDC.NS,SANDUMA.NS,SERA.BO,MCL.NS,MANAKALUCO.NS,MMP.NS,MIDHANI.NS,NILE.NS,CHROME.BO,CUBEXTUB.NS,COCHINM.BO,GRAVITA.NS,MAITHANALL.NS,MOIL.NS,NRL.NS,INDSILHYD.BO,KRUPALU.BO,ZODJRDMKJ.BO,SHARVAYA.BO,SOUTHMG.BO,SIYARAM.BO"
14,Electronic Equipment/Instruments,Electronic Technology,63,54,58,55,"APLABPP.BO,APLAB.BO,CNCRD.BO,POWERINDIA.NS,APARINDS.NS,WAAREEINDO.NS,DIGILOGIC.BO,NAGPI.BO,TVSELECT.NS,NITIRAJ.NS,SPECTRUM.NS,JGTL.BO,DENORA.NS,GENUSPOWER.NS,SHRADDHA.BO,HINDHARD.BO,HONAUT.NS,HPL.NS,WEL.NS"
15,Aerospace & Defense,Electronic Technology,62,64,74,64,"MTARTECH.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,PARAS.NS,BEL.NS,HAL.NS,ROSSELLIND.NS,SIKA.NS,BDL.NS,TANAA.BO,DRONACHRYA.BO"
16,Electronic Components,Electronic Technology,61,40,51,53,"ELPROINTL.NS,UNIVCABLES.NS,CENTUM.NS,HEG.NS,INCAP.BO,NWIL.BO,BCCFUBA.BO,MEIL.NS,GUJARATPOLY.BO,FINELINE.BO"
