Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,1,95,98,RRFIN.BO
2,Discount Stores,Retail Trade,97,2,86,91,SPICELOUNG.BO
3,Wireless Telecommunications,Communications,79,70,80,69,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
4,Computer Communications,Electronic Technology,79,87,86,71,KERNEX.NS
5,Real Estate Investment Trusts,Finance,78,75,76,80,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
6,Catalog/Specialty Distribution,Retail Trade,77,22,86,80,ETHOSLTD.NS
7,Major Banks,Finance,75,50,80,70,"CANBK.NS,RBLBANK.NS,SOUTHBANK.NS,FEDERALBNK.NS,INDIANB.NS,BANKINDIA.NS,CSBBANK.NS,BANKBARODA.NS,IDBI.NS,PNB.NS,UNIONBANK.NS,INDUSINDBK.NS,MAHABANK.NS,AXISBANK.NS,KOTAKBANK.NS,HDFCBANK.NS,BANDHANBNK.NS,CENTRALBK.NS,IOB.NS"
8,Motor Vehicles,Consumer Durables,74,63,61,72,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,ATLASCYCLE.NS,SEVL.BO,SMLMAH.NS,MARUTI.NS,TVSMOTOR.NS,HEROMOTOCO.NS,TMCV.NS,EICHERMOT.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,TMPV.NS,ATULAUTO.NS,OLECTRA.NS,OLAELEC.NS"
9,Life/Health Insurance,Finance,73,55,70,62,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,BAJAJFINSV.NS,ICICIPRULI.NS,STARHEALTH.NS,LICI.NS,NIVABUPA.NS"
10,Aluminum,Non-Energy Minerals,71,63,70,79,"ARFIN.NS,NATIONALUM.NS,MAANALU.NS,VEDL.NS,HINDALUMI.BO,HRS.BO,ORIENTCER.NS,SUDAI.BO,MAITRI.BO,ALUFLUOR.BO,EUROBOND.NS,NIRAVCOM.BO,SAMPAT.BO"
11,Financial Publishing/Services,Commercial Services,70,74,66,51,"CARERATING.NS,ICRA.NS"
12,Regional Banks,Finance,67,42,76,66,"CUB.NS,AUBANK.NS,DCBBANK.NS,KARURVYSYA.NS,IDFCFIRSTB.NS,UJJIVANSFB.NS,SBIN.NS,TMB.NS,SURYODAY.NS,KTKBANK.NS,EQUITASBNK.NS,JAGSONSER.BO,ICICIBANK.NS,J&KBANK.NS,FINOPB.NS,JSFB.NS,CAPITALSFB.NS,EMERALD.BO,MONEYBOXX.NS,DAMCAPITAL.NS,CMBL.BO"
13,Savings Banks,Finance,66,34,27,0,NSDL.BO
14,Computer Peripherals,Electronic Technology,66,25,33,72,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
15,Consumer Sundries,Consumer Non-Durables,65,53,64,63,"GPSL.BO,RADIXIND.BO,BIL.NS,WELSPUNLIV.NS,LINC.NS"
16,Medical Distributors,Distribution Services,65,65,60,71,"CHECKPOINT.BO,APPL.BO,BIJHANS.BO,GUJINJEC.BO,EVERESTO.BO,RAMAVISION.BO,VIVOBIOT.BO,ENTERO.NS,ROYAL.BO,CBPL.BO"
17,Oil Refining/Marketing,Energy Minerals,64,50,66,60,"BPCL.NS,CHENNPETRO.NS,HINDPETRO.NS,RELIANCE.NS,MRPL.NS,OIL.NS,VEEDOL.NS,ONGC.NS,GULFOILLUB.NS,CASTROLIND.NS,CONTPTR.BO,GULFPETRO.NS"
18,Multi-Line Insurance,Finance,64,44,59,62,"ABCAPITAL.NS,HDFCLIFE.NS,GODIGIT.NS,RELIGARE.NS,NIACL.NS"
19,Marine Shipping,Transportation,64,61,77,74,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GPPL.NS,GESHIP.NS,GLOTTIS.NS,TRANSWORLD.NS"
20,Drugstore Chains,Retail Trade,64,77,74,45,MEDPLUS.NS
21,Biotechnology,Health Technology,64,65,61,65,"TITANBIO.BO,FABTECH.NS,FERMENTA.BO,RUBICON.NS,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS"
22,Other Metals/Minerals,Non-Energy Minerals,63,72,62,61,"PARMESHWAR.BO,ASHAPURMIN.NS,HINDCOPPER.NS,IMFA.NS,POCL.NS,RAPICUT.BO,SANDUMA.NS,HINDZINC.NS,CUBEXTUB.NS,HINDALCO.NS,JAINREC.NS,MCL.NS,NMDC.NS,GRAVITA.NS,SERA.BO,COCHINM.BO,MOIL.NS,CHROME.BO,MIDHANI.NS,SHARVAYA.BO,VIDYAWIRES.NS,NILE.BO,INDSILHYD.BO,MAITHANALL.NS,KACHCHH.BO,MMP.NS,SBCL.NS,ZODJRDMKJ.BO,NRL.NS,SOUTHMG.BO,SIYARAM.BO"
