Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,76,18,47,85,"KERNEX.NS,INNOVATIVE.BO"
2,Computer Processing Hardware,Electronic Technology,73,54,70,59,IDM.BO
3,Biotechnology,Health Technology,72,62,59,73,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO,FERMENTA.NS,FABTECH.NS"
4,Airlines,Transportation,70,61,77,73,"AFCOM.BO,JETFREIGHT.NS,TAALTECH.NS,INDIGO.NS"
5,Catalog/Specialty Distribution,Retail Trade,70,80,76,67,ETHOSLTD.NS
6,Oilfield Services/Equipment,Industrial Services,66,76,66,68,"CRYOGENIC.BO,TRISHAKT.BO,DOLPHIN.NS,DEEPINDS.NS,SEAMECLTD.NS,ALPHAGEO.NS,UNIDT.NS,COCHMAL.BO,OILCOUNTUB.NS,RVTH.NS,GARWAOFFS.BO,GLOBALVECT.NS"
7,Oil & Gas Production,Energy Minerals,66,80,77,61,"ASIANENE.NS,PRABHA.NS,VOGL.NS,BHAGWOX.BO"
8,Computer Peripherals,Electronic Technology,65,65,65,67,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
9,Food: Meat/Fish/Dairy,Consumer Non-Durables,64,71,61,59,"SCPL.NS,KWIL.NS,CHATHA.BO,SCAGRO.BO,ESSEX.BO,HATSUN.NS,APEX.NS,MILKYMIST.NS,MUKKA.NS,PARAGMILK.NS,HERITGFOOD.NS,MODAIRY.BO,DODLA.NS,JFL.BO"
10,Contract Drilling,Industrial Services,63,62,47,80,JINDRILL.NS
11,Aerospace & Defense,Electronic Technology,62,53,48,69,"MTARTECH.NS,PARAS.NS,AEQUS.NS,IDEAFORGE.NS,HAL.NS,KRISHNADEF.NS,ROSSELLIND.NS,SIKA.NS,BDL.NS,BEL.NS,TANAA.NS,DRONACHRYA.BO"
12,Precious Metals,Non-Energy Minerals,62,60,14,13,"REMAGNET.BO,DECNGOLD.NS"
13,Auto Parts: Oem,Producer Manufacturing,61,54,60,56,"AMS.BO,SANSERA.NS,SEDEMAC.NS,DIVGIITTS.NS,SHRIPISTON.NS,EMMFORCE.BO,UNIPARTS.NS,GNA.NS,SONACOMS.NS,NRBBEARING.NS,WHEELS.NS,SJS.NS,PRICOLLTD.NS,SSWL.NS,MOTHERSON.NS,VARROC.NS,SMAUTO.BO,RML.NS,LUMAXTECH.NS,SUNDRMFAST.NS,ASKAUTOLTD.NS,RACLGEAR.NS,BOSCHLTD.NS,OMAXAUTO.NS,INDNIPPON.NS,MUNJALAU.NS,BHARATSE.NS,BELRISE.NS,GABRIEL.NS,UCAL.NS,MINDACORP.NS,HIMTEK.BO,BIMETAL.NS,AFLTD.BO,EXIDEIND.NS,PPAP.NS,AUTOIND.NS,SHANTIGEAR.NS,RANEHOLDIN.NS,SKFINDUS.NS,KROSS.NS,LUMAXIND.NS,RICOAUTO.NS,SUPRAJIT.NS,ZFCVINDIA.NS,SUNDRMBRAK.NS,CUMMINSIND.NS,JBMA.NS,IGARASHI.NS,UNOMINDA.NS,JAGANLAM.BO,CARRARO.NS,KALYANIFRG.NS,SNL.BO,ACGL.NS,ISTLTD.NS,TENNIND.NS,ARISINT.BO,TVSHLTD.NS,JMA.NS,MENNPIS.NS,JAMNAAUTO.NS,ASAL.NS,ENKEIWHEL.NS,AUTOAXLES.NS,MUNJALSHOW.NS,SHARDAMOTR.NS,FIEMIND.NS,ESCORTS.NS,ALICON.NS,PORWAL.BO,MACPLASQ.BO,JAYUSH.BO,HINDCOMPOS.NS,SAMKRG.BO,SWARAJENG.NS,SUNCLAY.NS,CIEINDIA.NS,SALAUTO.BO,SINTERCOM.NS,MSUMI.NS,KINETICENG.BO,ZFSTEERING.NS,NDRAUTO.NS,HITECHGEAR.NS,RASANDIK.BO,PRECAM.NS,REMSONSIND.NS,KRANTI.BO"
14,Electronic Production Equipment,Electronic Technology,61,58,65,69,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,CONTAINE.BO,ELIN.NS"
15,Home Improvement Chains,Retail Trade,60,77,81,75,"MCPL.BO,SHANKARA.NS"
16,Telecommunications Equipment,Electronic Technology,60,52,51,62,"HFCL.NS,SMARTLINK.NS,ASTRAMICRO.NS,ADCINDIA.BO,DCI.NS,ROSSTECH.NS,VALIANT.BO,ONIDA.NS,TEJASNET.NS,AVANTEL.NS,PRECISIO.BO,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
17,Restaurants,Consumer Services,60,72,75,58,"UFBL.NS,RBA.NS,SPECIALITY.NS,SAPPHIRE.NS,DEVYANI.NS,WESTLIFE.NS,TRAVELFOOD.NS,JUBLFOOD.NS,COFFEEDAY.NS,KAMATS.BO"
18,Electronics Distributors,Distribution Services,60,53,55,60,"RPTECH.NS,CNL.NS,STARCOM.BO,REDINGTON.NS,PANIDPR.BO,ACCEDERE.BO,PALREDTEC.NS,OPTIEMUS.NS,LABELKRAFT.BO,COLAB.BO,SOUTHERNIN.BO,BRISK.BO,PRIYALT.BO,SHRAAITECH.BO,MISQUITA.BO"
19,Pharmaceuticals: Major,Health Technology,59,51,56,61,"VINRKLB.BO,PARMAX.BO,INDSWFTLAB.NS,BLISSGVS.NS,VENUSREM.NS,MOREPENLAB.NS,SHILPAMED.NS,BAFNAPH.NS,SAKAR.NS,VIKRAMTH.BO,SUVEN.NS,NOVARTIND.NS,SENORES.NS,LAURUSLABS.NS,AMANTA.NS,BETA.NS,MARKSANS.NS,ACUTAAS.NS,ASTONEALAB.BO,NEULANDLAB.NS,COLINZ.BO,NGLFINE.NS,NOVELIX.BO,PHRMASI.BO,ALIVUS.NS,HEXAGON.NS,GLAND.NS,CORONA.NS,MAKERSL.NS,ORCHPHARMA.NS,INNOVACAP.NS,VALIANTLAB.NS,SUDARSHAN.BO,DIVISLAB.NS,SHAMROIN.BO,AMBALALSA.NS,IPCALAB.NS,HESTERBIO.NS,CAPLIPOINT.NS,UNICHEMLAB.NS,AJANTPHARM.NS,GUFICBIO.NS,WOCKPHARMA.NS,KOPRAN.NS,SIGACHI.NS,VIYASH.NS,SAIPARENT.NS,EMCURE.NS,SPARC.NS,RPGLIFE.NS,AARTIPHARM.NS,BLUEJET.NS,TORNTPHARM.NS,PPLPHARMA.NS,BRAWN.BO,ALBERTDAVD.NS,GLAXO.NS,WINDLAS.NS,SOLARA.NS,GLENMARK.NS,THEMISMED.NS,BPLPHARMA.NS,TTKHLTCARE.NS,SMSPHARMA.NS,ZYDUSLIFE.NS,SANJIVIN.BO,INDGN.NS,SUNPHARMA.NS,SMRUTHIORG.BO,SUPRIYA.NS,PANACEABIO.NS,SHUKRAPHAR.NS,SUNLOC.NS,VRL.BO,CONCORD.BO,GUJTHEM.NS,PRAVEG.NS,OXYGENTAPH.BO,TLL.BO,MANKIND.NS,BIOCON.NS,AARTIDRUGS.NS,STAR.NS,MEDICAPQ.NS,PARNAXLAB.NS,AAREYDRUGS.NS,ROOPAIND.BO,PGHL.NS,GODAVARI.BO,JENBURPH.NS,FREDUN.NS,APLLTD.NS,ANUHPHR.NS,SGRL.NS,WANBURY.NS,ANURAS.NS,PFIZER.NS,BALPHARMA.NS,KPL.NS,ALKEM.NS,INDOCO.NS,LINCOLN.NS,ALEMBICLTD.NS,MERCURYLAB.BO,GUJTERC.BO,COHANCE.NS,ZENOTECH.BO,ONESOURCE.NS,HIKAL.NS,ANG.BO,DRREDDY.NS,SHELTER.BO,KILITCH.NS,ABBOTINDIA.NS,SANOFICONR.NS,HAMPS.BO,ERIS.NS,JUBLPHARMA.NS,LACTOSE.BO,NATCOPHARM.NS,BAJAJHCARE.NS,AUROLAB.BO,MEDICO.NS,BIOFILCHEM.NS,PANCHSHEEL.BO,ZOTA.NS,PHARMAID.BO,SANOFI.NS,TYCHE.BO,ASTRAZEN.NS,MANGALAM.NS,FDC.NS,ALPA.NS,DCAL.NS,KREBSBIO.NS,STARSOURCE.BO,KIMIABL.BO,BROOKS.NS,MEDICAMEQ.NS,DESHRAK.BO,SYSCHEM.BO"
20,Electronics/Appliances,Consumer Durables,59,56,59,61,"CPPLUS.NS,SHARP.BO,APIL.BO,UNIVPHOTO.NS,STOVEKRAFT.NS,JAIPAN.BO,KHAITANLTD.NS,SINGERIND.NS,IFBIND.NS,LGEINDIA.NS,ORIENTELEC.NS,BUTTERFLY.NS,INFLAME.BO,BAJAJELEC.NS,WHIRLPOOL.NS,GORANIN.BO"
21,Marine Shipping,Transportation,58,63,50,59,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,SMARITIME.BO,TRANSWORLD.NS,GLOTTIS.NS,ATL.NS,CHOWGULSTM.BO,GPPL.NS,COASTCORP.NS"
22,Industrial Specialties,Process Industries,58,52,56,62,"KELENRG.BO,CDG.BO,BEEZAASAN.BO,GANDHAR.NS,FCL.NS,PANAMAPET.NS,RAIN.NS,SHALPAINTS.NS,BODALCHEM.NS,BEPL.NS,TINNARUBR.NS,VISAKAIND.NS,HARDCAS.BO,VIPULORG.BO,HSCL.NS,SOLARINDS.NS,ELANTAS.NS,CARBORUNIV.NS,GRINDWELL.NS,KOTYARK.NS,GOCLCORP.NS,CFL.BO,DUROPACK.BO,GRAPHITE.NS,PIDILITIND.NS,XPROINDIA.NS,DICIND.NS,AVIVA.BO,INDIGOPNTS.NS,SFL.NS,AXELPOLY.BO,ASSOCIATED.BO,INDOKEM.NS,BORORENEW.NS,BRIGHTBR.NS,PCBL.NS,JSWDULUX.NS,ASIANPAINT.NS,JYOTIRES.NS,SPLPETRO.NS,KAMAHOLD.NS,BERGEPAINT.NS,NIKHILAD.BO,SIRCA.NS,PODDARMENT.NS,SEJALLTD.NS,BEARDSELL.NS,VINYOFL.BO,MHLXMIRU.NS,ESTER.NS,SRF.NS,HINDADH.NS,WAAREE.BO,KANSAINER.NS,DYNAMIND.BO,RUBFILA.NS,DHINDIA.BO,MULTIBASE.BO,GOACARBON.NS,INNOVATORS.BO,RETINA.BO"
23,Electronics/Appliance Stores,Retail Trade,58,60,59,59,"EMIL.NS,ROBU.BO,BHATIA.BO,AVL.NS,UML.BO,LOGICA.BO,MTL.BO"
24,Regional Banks,Finance,58,46,60,50,"KTKBANK.NS,TMB.NS,ESAFSFB.NS,MUNOTHFI.BO,UJJIVANSFB.NS,JSFB.NS,KARURVYSYA.NS,J&KBANK.NS,AUBANK.NS,DCBBANK.NS,IDFCFIRSTB.NS,EQUITASBNK.NS,CUB.NS,SURYODAY.NS,SBIN.NS,ICICIBANK.NS,CAPITALSFB.NS,JAGSONSER.BO,UCOBANK.NS,DAMCAPITAL.NS,FINOPB.NS,MONEYBOXX.NS,EMERALD.BO,CMBL.BO"
25,Other Consumer Specialties,Consumer Durables,58,55,58,51,"SJCORP.BO,SKYGOLD.NS,AJCJEWEL.BO,TBZ.NS,THANGAMAYL.NS,TIMEX.NS,KDDL.NS,GOLKUNDIA.BO,SHOORA.BO,PNGSREVA.NS,SONAMLTD.NS,KOURA.BO,TITAN.NS,GOLDIAM.NS,SHANTIGOLD.NS,RETAGGIO.BO,RGL.NS,RAMBHAJO.NS,PJL.BO,SENCO.NS,RBZJEWEL.NS,SHRINGARMS.NS,SOVERDIA.BO,SWARNSAR.NS,SILGO.NS,YAASHVI.BO,UDAYJEW.NS,RADHIKAJWE.NS,BANARBEADS.NS,GKL.BO,VAIBHAVGBL.NS,SMR.BO,VIPIND.NS,EY.BO,SAFARI.NS,VARYAA.BO,SKRABUL.BO,LUXURY.BO,LGHL.NS,RAJESHEXPO.NS"
26,Pharmaceuticals: Other,Health Technology,58,52,60,61,"TRANSCHEM.BO,VEERHEALTH.BO,SUDEEPPHRM.NS,BDH.BO,GRANULES.NS,CORALAB.BO,AUROPHARMA.NS,CHEMKART.BO,CRSTCHM.BO,LYKALABS.NS,BERLDRG.BO,LUPIN.NS,CIPLA.NS,ISHITADR.BO,NATCAPSUQ.NS,SANDUPHQ.BO,EMMESSA.BO,SOURCENTRL.BO,AMRUTANJAN.NS,KERALAYUR.BO"
