Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
28,CUPID.NS,408.3,9878.76K,Consumer Non-Durables,Household/Personal Care,98.0,5.0,97.0,97.0,9653.02K,15813.58K,526.95,55.75,-22.52
33,TAKE.NS,42.68,1130.90K,Technology Services,Information Technology Services,98.0,91.0,97.0,98.0,1920.27K,1436.19K,45.0,6.51,-5.16
54,SABTNL.NS,1640.5,28.46K,Consumer Services,Movies/Entertainment,97.0,88.0,98.0,96.0,79.83K,48.49K,2247.0,352.6,-26.99
57,MAHASTEEL.NS,760.7,2.82K,Non-Energy Minerals,Steel,97.0,7.0,94.0,96.0,14.21K,5.42K,1032.0,185.0,-26.29
58,HINDCOPPER.NS,610.55,70686.27K,Non-Energy Minerals,Other Metals/Minerals,97.0,95.0,97.0,97.0,33559.92K,59618.80K,760.05,183.82,-19.67
61,NORBTEAEXP.NS,87.22,0.26K,Consumer Non-Durables,Food: Specialty/Candy,97.0,66.0,95.0,97.0,3.71K,2.31K,99.35,26.52,-12.21
69,BGRENERGY.NS,323.6,113.77K,Industrial Services,Engineering & Construction,96.0,43.0,32.0,98.0,129.54K,162.41K,490.8,69.05,-34.07
71,VENUSREM.NS,787.15,21.31K,Health Technology,Pharmaceuticals: Major,96.0,90.0,97.0,93.0,96.42K,23.07K,839.9,277.95,-6.28
77,WAAREEINDO.NS,425.95,29.38K,Electronic Technology,Electronic Equipment/Instruments,96.0,6.0,93.0,,101.64K,54.09K,725.0,165.07,-41.25
91,SILVERTUC.NS,1418.6,75.22K,Technology Services,Packaged Software,96.0,97.0,97.0,95.0,243.71K,95.56K,1690.2,610.0,-16.07
95,NATIONALUM.NS,369.7,31184.48K,Non-Energy Minerals,Aluminum,96.0,95.0,96.0,96.0,15951.47K,21235.96K,431.5,137.75,-14.32
99,KMEW.NS,1764.4,160.87K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,59.0,96.0,96.0,277.97K,168.07K,1959.3,632.02,-9.95
