Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
9,SMTEL.BO,429.0,0.03K,Commercial Services,Miscellaneous Commercial Services,98.0,51.0,93.0,98.0,1.97K,0.23K,494.85,23.81,7.75B,No
13,SWANDEF.NS,1895.0,6.41K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,44.0,97.0,98.0,27.92K,28.61K,2489.0,154.74,99.83B,No
22,SPICEISLIN.BO,359.7,8.14K,Process Industries,Textiles,98.0,89.0,92.0,98.0,10.66K,21.68K,372.0,41.66,2.24B,No
28,STLTECH.NS,405.15,6304.83K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,8222.68K,8113.01K,414.4,67.29,197.77B,No
37,CUPID.NS,122.14,13589.40K,Consumer Non-Durables,Household/Personal Care,97.0,93.0,94.0,97.0,20304.39K,19319.07K,133.92,16.88,164.24B,No
69,RAPICUT.BO,195.3,6.06K,Non-Energy Minerals,Other Metals/Minerals,96.0,73.0,96.0,97.0,9.68K,7.47K,204.95,66.66,1.05B,No
71,DEEDEV.NS,494.8,474.41K,Producer Manufacturing,Industrial Machinery,96.0,96.0,98.0,97.0,5502.76K,669.11K,511.0,183.0,34.27B,No
79,OMNI.NS,424.8,514.72K,Producer Manufacturing,Metal Fabrication,96.0,89.0,,,1335.70K,763.98K,479.4,176.25,52.53B,No
85,AEROFLEX.NS,365.0,2787.30K,Producer Manufacturing,Industrial Machinery,96.0,91.0,97.0,97.0,3726.76K,7505.42K,458.7,158.0,48.30B,No
86,MIRCELECTR.NS,43.41,2732.17K,Electronic Technology,Telecommunications Equipment,96.0,95.0,87.0,95.0,2239.60K,7562.44K,49.23,13.1,16.04B,No
91,APLABPP.BO,84.8,3.11K,Electronic Technology,Electronic Equipment/Instruments,96.0,96.0,96.0,87.0,2.70K,8.71K,97.0,26.75,2.31B,No
97,CPPLUS.NS,2502.1,145.15K,Consumer Durables,Electronics/Appliances,96.0,94.0,97.0,96.0,385.86K,346.45K,2575.0,1015.0,294.74B,No
100,HSIL.BO,383.85,42.80K,Health Technology,Medical Specialties,95.0,93.0,89.0,90.0,35.94K,77.00K,407.85,89.99,5.00B,No
112,AXISCADES.NS,2042.7,94.35K,Commercial Services,Miscellaneous Commercial Services,95.0,87.0,97.0,89.0,169.34K,156.12K,2211.0,855.15,86.88B,No
113,MAHASTEEL.NS,849.7,2.27K,Non-Energy Minerals,Steel,95.0,6.0,81.0,92.0,7.54K,4.51K,1050.0,234.0,13.96B,No
123,VISTARAMAR.BO,216.0,3.06K,Finance,Investment Banks/Brokers,95.0,85.0,97.0,96.0,15.42K,4.16K,238.5,91.15,1.24B,No
129,APEX.NS,462.05,427.12K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,58.0,88.0,97.0,1107.55K,825.53K,514.5,208.74,14.44B,No
134,JAYNECOIND.NS,104.73,5870.58K,Non-Energy Minerals,Steel,94.0,92.0,92.0,90.0,6211.28K,6521.24K,117.0,34.9,101.69B,No
135,SCANPRO.BO,128.95,0.15K,Industrial Services,Engineering & Construction,94.0,36.0,95.0,95.0,0.77K,1.10K,136.4,59.3,370.51M,No
147,KIRLOSENG.NS,1599.6,389.96K,Producer Manufacturing,Electrical Products,94.0,66.0,90.0,94.0,420.63K,319.49K,1765.0,713.25,232.53B,No
149,BBOX.NS,824.9,1717.19K,Technology Services,Information Technology Services,94.0,97.0,96.0,93.0,857.62K,2310.10K,872.55,423.3,146.42B,No
152,AGIIL.NS,369.2,844.07K,Finance,Real Estate Development,94.0,42.0,94.0,91.0,3330.90K,3847.91K,434.4,162.14,46.15B,No
153,SAKAR.NS,599.45,482.01K,Health Technology,Pharmaceuticals: Major,94.0,41.0,92.0,95.0,136.59K,216.13K,661.95,305.05,13.16B,No
157,PARKHOSPS.NS,247.93,1203.97K,Health Services,Hospital/Nursing Management,94.0,84.0,96.0,,985.13K,1035.83K,266.8,138.1,107.09B,No
160,GVTD.BO,4348.7,20.43K,Producer Manufacturing,Electrical Products,94.0,60.0,85.0,90.0,31.70K,41.45K,4415.0,1252.85,,No
169,ADANIPOWER.NS,213.87,49601.76K,Utilities,Electric Utilities,93.0,88.0,92.0,90.0,41809.36K,46200.70K,234.4,105.42,4124.42B,No
174,GVT&D.NS,4351.4,438.42K,Producer Manufacturing,Electrical Products,93.0,61.0,85.0,91.0,687.20K,689.97K,4849.0,1691.1,1114.16B,No
178,TEJASSVI.BO,42.12,6.28K,Process Industries,Textiles,93.0,87.0,95.0,97.0,5.24K,7.19K,44.33,13.75,294.84M,No
187,APOLLO.NS,304.35,6876.54K,Electronic Technology,Electronic Production Equipment,93.0,92.0,85.0,79.0,9784.17K,9904.82K,354.7,129.3,114.44B,No
197,NDLVENTURE.NS,118.89,9.97K,Consumer Services,Cable/Satellite Tv,92.0,26.0,89.0,90.0,88.31K,23.10K,140.0,57.2,4.00B,No
198,SCI.NS,331.75,9202.24K,Transportation,Air Freight/Couriers,92.0,95.0,95.0,89.0,9805.25K,17861.01K,368.75,172.0,154.53B,No
201,SEAMECLTD.NS,1511.3,34.08K,Industrial Services,Oilfield Services/Equipment,92.0,30.0,82.0,95.0,64.63K,46.45K,1647.9,752.55,38.56B,No
211,UFBL.NS,349.25,41.15K,Consumer Services,Restaurants,92.0,90.0,94.0,95.0,101.23K,108.01K,393.95,172.34,13.65B,No
218,BSE.NS,3888.8,3249.41K,Finance,Investment Banks/Brokers,92.0,85.0,91.0,94.0,4558.10K,4252.92K,3994.0,2021.5,1579.35B,No
220,REMIEDEL.BO,188.95,6.16K,Non-Energy Minerals,Steel,92.0,94.0,94.0,89.0,4.26K,10.19K,202.0,81.0,2.38B,No
223,MRCAGRO.BO,40.72,16.83K,Distribution Services,Wholesale Distributors,92.0,86.0,17.0,42.0,157.27K,99.12K,54.5,14.75,834.25M,No
224,BELRISE.NS,211.07,2642.67K,Producer Manufacturing,Auto Parts: Oem,92.0,44.0,76.0,93.0,5246.47K,3951.99K,228.8,89.15,187.83B,No
227,AUSOMENT.NS,148.41,5.96K,Finance,Investment Banks/Brokers,91.0,96.0,91.0,92.0,11.88K,35.81K,178.0,82.21,2.02B,No
230,COASTCORP.NS,61.18,180.93K,Transportation,Marine Shipping,91.0,89.0,78.0,93.0,145.86K,205.52K,65.4,30.01,4.10B,No
232,OSIAJEE.BO,470.55,5.63K,Process Industries,Textiles,91.0,77.0,56.0,85.0,18.63K,22.34K,495.5,200.0,2.54B,No
238,BHARATSE.NS,188.66,185.49K,Producer Manufacturing,Auto Parts: Oem,91.0,60.0,72.0,52.0,1007.50K,511.44K,239.45,96.55,11.85B,No
241,BHARATFORG.NS,1945.9,1225.12K,Producer Manufacturing,Metal Fabrication,91.0,64.0,85.0,93.0,1572.42K,2236.56K,2044.0,1100.5,930.31B,No
256,SUNRAKSHAK.BO,320.4,2.77K,Process Industries,Textiles,91.0,87.0,91.0,91.0,14.29K,23.56K,360.0,179.02,9.93B,No
257,AGRIBIO.BO,300.1,8.48K,Distribution Services,Wholesale Distributors,91.0,68.0,88.0,91.0,10.88K,11.07K,306.0,177.95,3.27B,No
258,CRYOGENIC.BO,207.4,63.75K,Industrial Services,Oilfield Services/Equipment,91.0,93.0,85.0,68.0,50.36K,159.90K,268.0,89.3,2.96B,No
259,CONCORD.BO,81.06,2.55K,Health Technology,Pharmaceuticals: Major,90.0,65.0,49.0,85.0,5.59K,4.49K,92.52,29.0,1.07B,No
266,ANL.BO,274.7,8.00K,Health Technology,Biotechnology,90.0,92.0,,,22.91K,26.50K,300.0,150.1,1.99B,No
271,SHAILY.NS,2744.0,156.52K,Process Industries,Chemicals: Specialty,90.0,96.0,91.0,85.0,509.50K,306.65K,2799.9,1535.9,126.10B,No
273,SPORTKING.NS,151.01,164.53K,Process Industries,Textiles,90.0,64.0,94.0,94.0,370.69K,466.58K,160.3,78.17,19.22B,No
