Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
7,ARIHANT.NS,816.65,2.81K,Finance,Real Estate Development,98.0,9.0,,,6.85K,10.17K,1100.0,39.65,-25.76
14,EASTSILK.NS,48.74,0.50K,Process Industries,Textiles,98.0,16.0,3.0,3.0,1.20K,0.42K,99.25,1.8,-50.89
20,BATLIBOI.NS,83.76,9.76K,Producer Manufacturing,Industrial Machinery,98.0,72.0,,,34.51K,27.15K,97.45,15.7,-14.05
24,CUPID.NS,206.83,60531.27K,Consumer Non-Durables,Household/Personal Care,98.0,96.0,97.0,95.0,25741.36K,55108.24K,226.0,23.8,-8.48
28,SANGINITA.NS,51.61,148.29K,Process Industries,Chemicals: Specialty,98.0,97.0,98.0,98.0,186.09K,134.79K,51.61,9.09,0.0
30,STLTECH.NS,518.15,1890.44K,Technology Services,Information Technology Services,98.0,12.0,98.0,98.0,4324.91K,2521.84K,679.9,84.6,-23.79
33,SIGMAADV.NS,582.95,580.76K,Technology Services,Information Technology Services,98.0,92.0,98.0,97.0,489.36K,461.87K,638.1,95.53,-8.64
35,AHLWEST.NS,575.0,0.58K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,49.0,98.0,98.0,2.44K,0.54K,751.4,137.0,-23.48
47,SWANDEF.NS,2254.6,38.11K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,75.0,72.0,91.0,19.55K,20.55K,2489.0,291.67,-9.42
53,BHAGYANGR.NS,375.35,77.50K,Producer Manufacturing,Electrical Products,97.0,88.0,97.0,97.0,280.23K,143.36K,432.3,80.74,-13.17
59,UFBL.NS,741.4,84.31K,Consumer Services,Restaurants,97.0,95.0,98.0,98.0,428.19K,157.58K,763.35,172.34,-2.88
60,MTARTECH.NS,6746.0,120.06K,Electronic Technology,Aerospace & Defense,97.0,35.0,94.0,97.0,1552.68K,182.34K,8714.0,1390.5,-22.58
64,HFCL.NS,214.63,11100.63K,Electronic Technology,Telecommunications Equipment,97.0,93.0,98.0,98.0,55290.41K,24747.73K,229.5,59.82,-6.48
66,BLISSGVS.NS,524.1,346.05K,Health Technology,Pharmaceuticals: Major,97.0,90.0,96.0,98.0,2126.72K,851.40K,553.0,118.0,-5.23
67,VENUSREM.NS,1805.4,75.31K,Health Technology,Pharmaceuticals: Major,97.0,58.0,95.0,96.0,91.61K,61.74K,2044.3,424.0,-11.69
68,RAJPALAYAM.NS,822.55,0.97K,Process Industries,Textiles,97.0,49.0,,,2.01K,1.81K,875.0,314.45,-5.99
71,ONELIFECAP.NS,38.02,20.66K,Finance,Investment Managers,96.0,97.0,98.0,96.0,166.77K,46.71K,40.1,11.15,-5.19
77,CPPLUS.NS,3639.4,149.28K,Consumer Durables,Electronics/Appliances,96.0,62.0,96.0,97.0,391.54K,241.78K,3787.0,1015.0,-3.9
83,DEEDEV.NS,672.65,86.85K,Producer Manufacturing,Industrial Machinery,96.0,63.0,97.0,98.0,460.21K,115.09K,760.0,183.0,-11.49
87,KOVAI.NS,5995.5,4.07K,Health Services,Hospital/Nursing Management,96.0,45.0,,,5.29K,5.61K,6340.0,2576.65,-5.43
90,OMAXAUTO.NS,254.36,119.51K,Producer Manufacturing,Auto Parts: Oem,96.0,62.0,97.0,97.0,213.51K,57.48K,263.4,84.5,-3.43
91,THANGAMAYL.NS,6233.0,148.09K,Consumer Durables,Other Consumer Specialties,96.0,87.0,92.0,95.0,216.99K,380.48K,7165.0,1750.1,-13.01
95,BAJAJCON.NS,660.45,4341.57K,Consumer Non-Durables,Household/Personal Care,96.0,86.0,94.0,97.0,1371.35K,717.45K,692.0,220.1,-4.56
98,NOVARTIND.NS,1664.8,307.55K,Health Technology,Pharmaceuticals: Major,96.0,78.0,,,27.73K,14.11K,1690.0,672.25,-1.49
99,KIRLOSENG.NS,2436.2,655.59K,Producer Manufacturing,Electrical Products,96.0,95.0,93.0,95.0,839.13K,971.83K,2720.0,855.8,-10.43
102,GVPIL.NS,808.3,235.60K,Industrial Services,Engineering & Construction,96.0,7.0,95.0,97.0,372.23K,334.65K,1084.0,270.9,-25.43
103,NITTAGELA.NS,1929.2,27.25K,Consumer Non-Durables,Food: Specialty/Candy,96.0,96.0,,,20.16K,20.59K,2087.2,882.0,-7.57
107,INDSWFTLAB.NS,237.7,931.42K,Health Technology,Pharmaceuticals: Major,95.0,97.0,93.0,97.0,1534.30K,1581.14K,248.45,87.15,-4.33
109,CEMPRO.NS,1583.7,496.34K,Industrial Services,Engineering & Construction,95.0,92.0,98.0,95.0,1561.05K,778.22K,1597.4,503.3,-0.86
110,SICAGEN.NS,52.61,6.84K,Distribution Services,Wholesale Distributors,95.0,27.0,,,14.78K,6.70K,61.5,24.35,-14.46
111,SAYAJIHOTL.NS,310.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,50.0,,,0.11K,0.20K,330.0,138.7,-6.06
112,RPTECH.NS,778.35,451.70K,Distribution Services,Electronics Distributors,95.0,97.0,97.0,96.0,1277.84K,792.15K,812.85,275.6,-4.24
