Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,22,0,91,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,91,94,95,82,NDLVENTURE.NS
3,Discount Stores,Retail Trade,89,26,2,47,SPICELOUNG.BO
4,Real Estate Investment Trusts,Finance,82,66,82,78,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,EMBASSY.BO,NXST.BO,INDUSINVIT.BO"
5,Major Banks,Finance,81,59,77,82,"UNIONBANK.NS,BANKINDIA.NS,RBLBANK.NS,FEDERALBNK.NS,INDIANB.NS,CANBK.NS,SOUTHBANK.NS,MAHABANK.NS,IDBI.NS,BANKBARODA.NS,AXISBANK.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,BANDHANBNK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
6,Life/Health Insurance,Finance,75,64,74,69,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,BAJAJFINSV.NS,STARHEALTH.NS,LICI.NS,NIVABUPA.NS"
7,Motor Vehicles,Consumer Durables,72,51,64,67,"FORCEMOT.NS,SMLMAH.NS,ATHERENERG.NS,TMCV.NS,EICHERMOT.NS,TVSMOTOR.NS,ZELIO.BO,HEROMOTOCO.NS,ATULAUTO.NS,MARUTI.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,SEVL.BO,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
8,Drugstore Chains,Retail Trade,71,67,83,72,MEDPLUS.NS
9,Computer Communications,Electronic Technology,70,16,29,76,KERNEX.NS
10,Computer Peripherals,Electronic Technology,70,57,44,72,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
11,Wireless Telecommunications,Communications,70,65,55,70,"BHARTIARTL.NS,BHARTIHEXA.NS"
12,Regional Banks,Finance,67,54,59,69,"CMBL.BO,TMB.NS,KARURVYSYA.NS,SBIN.NS,UJJIVANSFB.NS,DCBBANK.NS,AUBANK.NS,CUB.NS,IDFCFIRSTB.NS,KTKBANK.NS,EQUITASBNK.NS,ICICIBANK.NS,J&KBANK.NS,JAGSONSER.BO,SURYODAY.NS,CAPITALSFB.NS,JSFB.NS,MONEYBOXX.NS,FINOPB.NS,DAMCAPITAL.NS,EMERALD.BO"
13,Biotechnology,Health Technology,67,67,73,64,"TITANBIO.BO,RUBICON.NS,ANL.BO,FERMENTA.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,FABTECH.NS"
14,Beverages: Non-Alcoholic,Consumer Non-Durables,66,60,82,65,"ORIBEVER.BO,VBL.NS"
15,Financial Publishing/Services,Commercial Services,66,44,68,63,"CARERATING.NS,ICRA.NS"
16,Specialty Insurance,Finance,65,70,66,66,"ICICIGI.NS,GICRE.NS"
17,Auto Parts: Oem,Producer Manufacturing,65,67,62,65,"LUMAXTECH.NS,LUMAXIND.NS,SANSERA.NS,RACLGEAR.NS,BHARATSE.NS,JAMNAAUTO.NS,BELRISE.NS,SJS.NS,GNA.NS,RICOAUTO.NS,MOTHERSON.NS,CUMMINSIND.NS,KROSS.NS,DIVGIITTS.NS,FIEMIND.NS,SHRIPISTON.NS,GABRIEL.NS,WHEELS.NS,CARRARO.NS,UNIPARTS.NS,ZFCVINDIA.NS,TVSHLTD.NS,AUTOAXLES.NS,INDNIPPON.NS,PRICOLLTD.NS,EMMFORCE.BO,JAYUSH.BO,OMAXAUTO.NS,KINETICENG.BO,TENNIND.NS,PPAP.NS,RML.NS,AUTOIND.NS,SONACOMS.NS,SSWL.NS,MINDACORP.NS,NRBBEARING.NS,CIEINDIA.NS,UNOMINDA.NS,BOSCHLTD.NS,MSUMI.NS,SHARDAMOTR.NS,PORWAL.BO,MUNJALSHOW.NS,MUNJALAU.NS,ESCORTS.NS,VARROC.NS,JMA.NS,MACPLASQ.BO,HITECHGEAR.NS,SWARAJENG.NS,SNL.BO,MENNPIS.BO,HINDCOMPOS.NS,HIMTEK.BO,ASKAUTOLTD.NS,SUPRAJIT.NS,KALYANIFRG.NS,ALICON.NS,ACGL.BO,SUNDRMFAST.NS,GSAUTO.BO,ASAL.NS,BIMETAL.BO,SHANTIGEAR.NS,NDRAUTO.NS,EXIDEIND.NS,REMSONSIND.NS,SKFINDUS.NS,JBMA.NS,SAMKRG.BO,RANEHOLDIN.NS,ISTLTD.BO,JAGANLAM.BO,ZFSTEERING.BO,ENKEIWHEL.BO,PRECAM.NS,SUNCLAY.NS,SALAUTO.BO,UCAL.NS,SUNDRMBRAK.NS,KRANTI.BO,IGARASHI.NS,RASANDIK.BO,SINTERCOM.NS"
18,Marine Shipping,Transportation,64,62,62,76,"DREDGECORP.NS,PPARIVAH.BO,GESHIP.NS,COASTCORP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
19,Airlines,Transportation,64,63,60,56,"AFCOM.BO,TAALTECH.BO,INDIGO.NS"
20,Consumer Sundries,Consumer Non-Durables,63,67,53,60,"BIL.NS,WELSPUNLIV.NS,RADIXIND.BO,GPSL.BO,LINC.NS"
21,Integrated Oil,Energy Minerals,63,65,70,60,"GNRL.BO,IOC.NS,ANTELOPUS.NS,SHRAJOI.BO,IRMENERGY.NS,HINDOILEXP.NS"
22,Multi-Line Insurance,Finance,63,49,53,54,"ABCAPITAL.NS,GODIGIT.NS,HDFCLIFE.NS,RELIGARE.NS,NIACL.NS"
23,Oil Refining/Marketing,Energy Minerals,63,62,57,66,"MRPL.NS,CHENNPETRO.NS,BPCL.NS,HINDPETRO.NS,ONGC.NS,OIL.NS,RELIANCE.NS,CASTROLIND.NS,GULFOILLUB.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
24,Other Metals/Minerals,Non-Energy Minerals,62,42,62,65,"SCBL.BO,HINDCOPPER.NS,PARMESHWAR.BO,RAPICUT.BO,IMFA.NS,MCL.NS,HINDZINC.NS,HINDALCO.NS,SANDUMA.NS,CUBEXTUB.NS,POCL.NS,NMDC.NS,MANAKALUCO.NS,MAITHANALL.NS,SERA.BO,ASHAPURMIN.NS,MIDHANI.NS,JAINREC.NS,NILE.BO,SBCL.NS,MMP.NS,COCHINM.BO,MOIL.NS,CHROME.BO,GRAVITA.NS,VIDYAWIRES.NS,INDSILHYD.BO,KRUPALU.BO,SHARVAYA.BO,NRL.NS,ZODJRDMKJ.BO,SOUTHMG.BO,SIYARAM.BO"
25,Precious Metals,Non-Energy Minerals,62,62,78,77,"DECNGOLD.BO,MIDWEST.BO"
26,Medical Distributors,Distribution Services,62,51,65,67,"CHECKPOINT.BO,GUJINJEC.BO,APPL.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,APL.BO,ROYAL.BO,CBPL.BO"
27,Other Consumer Specialties,Consumer Durables,61,58,63,68,"BGJL.BO,RETAGGIO.BO,THANGAMAYL.NS,DEVLAB.BO,SILGO.NS,SHRINGARMS.NS,GOLKUNDIA.BO,AJCJEWEL.BO,SKRABUL.BO,TITAN.NS,LGHL.NS,TIMEX.BO,SKYGOLD.NS,SONAMLTD.NS,SWARNSAR.BO,EY.BO,BANARBEADS.NS,VAIBHAVGBL.NS,GOLDIAM.NS,KDDL.NS,VIPIND.NS,SENCO.NS,SHANTIGOLD.NS,NARBADA.BO,RAJESHEXPO.NS,KOURA.BO,RBZJEWEL.NS,RGL.NS,TBZ.NS,SAFARI.NS,UDAYJEW.BO,RADHIKAJWE.NS,EIGHTY.BO,VARYAA.BO,LUXURY.BO"
28,Automotive Aftermarket,Consumer Durables,61,59,59,66,"JKTYRE.NS,TVSSRICHAK.NS,TRITONV.BO,CEATLTD.NS,MRF.NS,MODIRUBBER.NS,BALKRISIND.NS,APOLLOTYRE.NS,JTEKTINDIA.NS,DOLFIN.BO,GOODYEAR.BO,TOLINS.NS,BENGALASM.BO,KRYPTONQ.BO"
29,Aluminum,Non-Energy Minerals,59,42,59,60,"HRS.BO,NATIONALUM.NS,ARFIN.NS,VEDL.NS,HINDALUMI.BO,MAANALU.NS,ALUFLUOR.BO,ORIENTCER.NS,MAITRI.BO,EUROBOND.NS,SPINAROO.BO,NIRAVCOM.BO,SUDAI.BO,KANISHK.BO,SAMPAT.BO"
30,Electronic Equipment/Instruments,Electronic Technology,59,50,42,60,"CNCRD.BO,WAAREEINDO.NS,APLABPP.BO,POWERINDIA.NS,NAGPI.BO,APARINDS.NS,APLAB.BO,DIGILOGIC.BO,SHRADDHA.BO,HINDHARD.BO,NITIRAJ.NS,JGTL.BO,HONAUT.NS,TVSELECT.NS,WEL.NS,GENUSPOWER.NS,HPL.NS,SPECTRUM.NS,DENORA.NS"
31,Investment Trusts/Mutual Funds,Miscellaneous,59,48,61,58,"GROWW.NS,CUBEINVIT.BO,PSPLATINA.BO,ENERGYINF.BO,ANANTAM.BO,SUMMITSEC.NS,ROADSTAR.BO,JINDCAP.BO"
32,Industrial Conglomerates,Producer Manufacturing,59,69,61,53,"SFSL.BO,GRAMEVA.BO,3MINDIA.NS,FIBERWEB.NS,TIRUPATIFL.NS,DCMSHRIRAM.NS,BALMLAWRIE.NS,KCP.NS,IPRINGLTD.BO,UNIENTER.NS"
33,Forest Products,Non-Energy Minerals,58,55,61,63,"VRWODAR.BO,ECOBOAR.BO,STYLAMIND.NS,PREMIERPOL.NS,GREENLAM.NS,RESPONIND.NS,AIROLAM.NS,WIPL.NS,BIRLANU.NS,GREENPANEL.NS,DUROPLY.BO"
34,Hospital/Nursing Management,Health Services,58,51,46,52,"ASARFI.BO,PARKHOSPS.NS,YATHARTH.NS,FORTIS.NS,KMCSHIL.BO,ASTERDM.NS,GKSL.NS,APOLLOHOSP.NS,NH.NS,KIMS.NS,SHARMEH.BO,CMMHOSP.BO,HANNAH.BO,MEDANTA.NS,MAXHEALTH.NS,HCG.NS,NGIND.BO,KKSHL.BO,ARTEMISMED.NS,INDRAMEDCO.NS,KOVAI.BO,SHANMUGA.BO,RAINBOW.NS,JLHL.NS,FORTISMLR.BO,GPTHEALTH.NS,SHALBY.NS,AASHKA.BO"
35,Telecommunications Equipment,Electronic Technology,58,55,50,58,"VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,KAVDEFENCE.NS,AVANTEL.NS,DCI.NS,ADCINDIA.BO,ASTRAMICRO.NS,PRECISIO.BO,PUNJCOMMU.BO,HFCL.NS,DLINKINDIA.NS,SMARTLINK.NS,BPL.NS,SALORAINTL.BO,TEJASNET.NS"
36,Household/Personal Care,Consumer Non-Durables,57,54,61,52,"CUPID.NS,THRIVE.BO,BAJAJCON.NS,STDSFAC.BO,MARICO.NS,GODREJCP.NS,DABUR.NS,GILLETTE.NS,HINDUNILVR.NS,KAYA.NS,COLPAL.NS,RAVEL.BO,EMAMILTD.NS,GALAXYSURF.NS,PGHH.NS,JYOTHYLAB.NS,PCCOSMA.BO,AMWILL.BO"
37,Catalog/Specialty Distribution,Retail Trade,57,50,39,60,ETHOSLTD.NS
38,Investment Managers,Finance,56,47,55,51,"JPOLYINVST.NS,ANANDRATHI.NS,MIIL.BO,ESCORP.BO,ICICIAMC.NS,HDFCAMC.NS,360ONE.NS,PRUDENT.NS,NUVAMA.NS,EMKAY.NS,AFSL.NS,BLAL.NS,CREST.NS,WEALTH.NS,UTIAMC.NS,STANROS.BO,CRAMC.NS,LADDERUP.BO,VHL.NS,NAHARCAP.NS,VEDANTASSET.BO,MEDIASSIST.NS,CORALFINAC.NS,CMSINFO.NS,VGCL.BO,SRAMSET.BO"
39,Steel,Non-Energy Minerals,56,52,56,55,"RSTL.BO,MAHASTEEL.NS,SALSTEEL.NS,IMEC.BO,MPKSTEELS.BO,JAYNECOIND.NS,TNSTLTU.BO,MWL.NS,APLAPOLLO.NS,PANCHMAHQ.BO,UMIYA.BO,TATASTEEL.NS,KANSHST.BO,BGWTATO.BO,SAIL.NS,COCKERILL.BO,GPIL.NS,GOODLUCK.NS,JINDALSTEL.NS,VASWANI.NS,GANDHITUBE.NS,STEELCAS.NS,JSWSTEEL.NS,MAIDEN.BO,GALLANTT.NS,TALBROSENG.BO,KIOCL.NS,JSL.NS,REMIEDEL.BO,MANAKCOAT.NS,MUKANDLTD.NS,WELSPLSOL.BO,NITINCAST.BO,SARDAEN.NS,SGIL.NS,BEDMUTHA.NS,MANAKSTEEL.NS,SHAHALLOYS.NS,GUJINTRX.BO,RATNAVEER.NS,VSSL.NS,NELCAST.NS,RATNAMANI.NS,MSPL.NS,SUNFLAG.NS,NSLNISP.NS,NCML.BO,SAMBHV.NS,JINDALSAW.NS,LLOYDSME.NS,KSL.NS,CREATIVE.BO,HARIOMPIPE.NS,KAJARIR.BO,HISARMETAL.NS,VISASTEEL.NS,SUPERIRON.BO,BLOIN.BO,GARGFUR.BO,PRAKASH.NS,JTLIND.NS,MANAKSIA.NS,INCREDIBLE.NS,METALCO.BO,VRAJ.NS,SCODATUBES.NS,ELECTHERM.NS,UNIAUTO.BO,VENUSPIPES.NS,MAHSEAMLES.NS,SURYAROSNI.NS,KIRLFER.BO,SHBAJRG.BO,HITECH.NS,BEEKAY.BO,KIRLOSIND.NS,NATGENI.BO,SCANSTL.BO,TIINDIA.NS,RISHDIGA.BO,ORISSAMINE.NS,VSTL.NS,ELECTCAST.NS,NEETUYOSHI.BO,BMW.BO,PENIND.NS,BANSALWIRE.NS,CHENFERRO.BO,COSMICCRF.BO,SHRDAIS.BO,KVSCASTING.BO,SURAJLTD.NS,JAIBALAJI.NS,TULSYAN.BO,SURAJ.BO,AZADIND.BO,SMLT.NS,VMSTMT.NS"
40,Medical Specialties,Health Technology,55,48,56,51,"HSIL.BO,CHOKSI.BO,LENSKART.NS,NURECA.NS,SHREEPAC.BO,RAAJMEDI.BO,SETL.NS,PREVEST.BO,EARKART.BO,GKB.BO,CSURGSU.BO,VOEPL.BO,MICEL.NS,POLYMED.NS"
