Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,1,23,97,RRFIN.BO
2,Discount Stores,Retail Trade,96,1,74,82,SPICELOUNG.BO
3,Real Estate Investment Trusts,Finance,80,64,79,81,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
4,Computer Communications,Electronic Technology,79,94,81,73,KERNEX.NS
5,Major Banks,Finance,78,68,78,76,"SOUTHBANK.NS,CSBBANK.NS,RBLBANK.NS,CANBK.NS,INDIANB.NS,BANKINDIA.NS,UNIONBANK.NS,FEDERALBNK.NS,BANKBARODA.NS,IDBI.NS,MAHABANK.NS,PNB.NS,AXISBANK.NS,INDUSINDBK.NS,KOTAKBANK.NS,HDFCBANK.NS,CENTRALBK.NS,BANDHANBNK.NS,IOB.NS"
6,Wireless Telecommunications,Communications,78,67,76,72,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
7,Motor Vehicles,Consumer Durables,75,66,68,78,"ZELIO.BO,FORCEMOT.NS,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,TMCV.NS,SEVL.BO,HEROMOTOCO.NS,EICHERMOT.NS,MARUTI.NS,M&M.NS,SANDHAR.NS,HYUNDAI.NS,ATLASCYCLE.NS,TMPV.NS,OLECTRA.NS,ATULAUTO.NS,OLAELEC.NS"
8,Life/Health Insurance,Finance,75,64,73,68,"CANHLIFE.NS,SBILIFE.NS,MFSL.NS,ICICIPRULI.NS,BAJAJFINSV.NS,STARHEALTH.NS,NIVABUPA.NS,LICI.NS"
9,Financial Publishing/Services,Commercial Services,73,70,76,53,"CARERATING.NS,ICRA.NS"
10,Catalog/Specialty Distribution,Retail Trade,71,25,77,74,ETHOSLTD.NS
11,Aluminum,Non-Energy Minerals,70,66,65,69,"HINDALUMI.BO,ARFIN.NS,NATIONALUM.NS,VEDL.NS,MAANALU.NS,ORIENTCER.NS,HRS.BO,ALUFLUOR.BO,SUDAI.BO,EUROBOND.NS,NIRAVCOM.BO,SAMPAT.BO"
12,Drugstore Chains,Retail Trade,69,62,80,60,MEDPLUS.NS
13,Savings Banks,Finance,68,50,40,0,NSDL.BO
14,Computer Peripherals,Electronic Technology,66,44,31,72,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
