Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
12,STELLANT.BO,612.0,2.86K,Finance,Investment Banks/Brokers,98.0,2.0,13.0,98.0,6.67K,3.50K,683.8,24.07,3.39B,No
22,SPICEISLIN.BO,346.95,16.79K,Process Industries,Textiles,98.0,84.0,93.0,98.0,12.71K,18.21K,354.7,41.66,2.16B,No
23,GLITTEKG.BO,48.92,13.30K,Non-Energy Minerals,Construction Materials,98.0,88.0,97.0,98.0,69.54K,31.26K,80.2,5.1,1.27B,No
24,EASTINDIA.BO,106.98,0.39K,Process Industries,Containers/Packaging,98.0,12.0,48.0,88.0,3.52K,2.06K,148.0,41.91,1.58B,No
31,APPL.BO,405.0,18.00K,Distribution Services,Medical Distributors,98.0,68.0,97.0,98.0,7.67K,8.40K,407.0,80.8,2.78B,No
41,STLTECH.NS,295.3,13244.58K,Technology Services,Information Technology Services,97.0,96.0,98.0,97.0,10101.63K,7440.53K,299.38,59.26,144.15B,No
45,AMS.BO,76.0,0.24K,Producer Manufacturing,Auto Parts: Oem,97.0,94.0,,,2.72K,1.89K,81.46,27.05,250.99M,No
46,PHCAP.BO,710.0,0.69K,Finance,Investment Banks/Brokers,97.0,40.0,91.0,98.0,4.48K,7.33K,715.4,148.6,2.13B,No
57,TRANSCHEM.BO,165.0,0.62K,Health Technology,Pharmaceuticals: Other,97.0,13.0,33.0,97.0,4.64K,2.58K,194.25,35.2,2.02B,No
65,ZELIO.BO,485.0,23.00K,Consumer Durables,Motor Vehicles,96.0,93.0,96.0,96.0,81.08K,65.40K,610.0,154.9,10.26B,No
72,BRRL.BO,945.0,0.80K,Consumer Durables,Homebuilding,96.0,37.0,95.0,97.0,4.30K,1.72K,1007.9,226.0,9.76B,No
84,VEL.BO,50.49,16.73K,Distribution Services,Wholesale Distributors,96.0,63.0,49.0,93.0,35.99K,26.97K,55.99,12.76,1.19B,No
95,PFOCUS.NS,308.15,452.48K,Consumer Services,Movies/Entertainment,95.0,4.0,91.0,96.0,4827.85K,1228.04K,367.0,92.01,239.12B,No
121,TRUSTEDGE.BO,174.0,4.21K,Finance,Finance/Rental/Leasing,95.0,64.0,92.0,96.0,4.52K,3.67K,178.5,54.42,1.61B,No
125,KRN.NS,1297.2,623.12K,Producer Manufacturing,Industrial Machinery,95.0,93.0,97.0,94.0,1877.78K,1257.60K,1405.0,589.8,80.63B,No
132,CYBELEIND.BO,46.5,2.84K,Producer Manufacturing,Electrical Products,94.0,16.0,89.0,96.0,14.12K,10.91K,77.01,18.25,497.35M,No
149,NETWEB.NS,4069.0,1258.49K,Electronic Technology,Computer Peripherals,94.0,77.0,86.0,78.0,2066.15K,1642.80K,4479.0,1397.1,231.69B,No
165,COSPOWER.BO,1089.95,0.50K,Producer Manufacturing,Electrical Products,93.0,66.0,79.0,95.0,0.91K,1.32K,1120.0,527.65,2.00B,No
182,SRICC.BO,61.5,0.08K,Non-Energy Minerals,Construction Materials,93.0,96.0,40.0,9.0,3.83K,6.37K,99.29,17.47,553.50M,No
