Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
19,TAKE.NS,47.26,492.00K,Technology Services,Information Technology Services,98.0,84.0,97.0,98.0,1731.26K,1314.37K,49.94,6.51,-5.37
23,CUPID.NS,422.95,6793.13K,Consumer Non-Durables,Household/Personal Care,98.0,49.0,93.0,97.0,9692.44K,3687.28K,526.95,55.75,-19.74
59,HINDCOPPER.NS,569.4,22288.35K,Non-Energy Minerals,Other Metals/Minerals,97.0,67.0,97.0,97.0,37243.81K,24218.11K,760.05,183.82,-25.08
60,PFOCUS.NS,284.74,5624.51K,Consumer Services,Movies/Entertainment,97.0,95.0,97.0,95.0,7075.20K,9912.94K,292.0,85.0,-2.49
61,AQYLON.NS,1628.0,1.93K,Consumer Services,Movies/Entertainment,97.0,2.0,96.0,92.0,75.47K,26.91K,2247.0,435.1,-27.55
63,NORBTEAEXP.NS,89.0,4.66K,Consumer Non-Durables,Food: Specialty/Candy,97.0,33.0,95.0,97.0,3.54K,3.01K,99.35,30.5,-10.42
64,FORCEMOT.NS,25237.0,195.75K,Consumer Durables,Motor Vehicles,97.0,90.0,96.0,87.0,80.99K,163.06K,26450.0,6408.4,-4.59
65,BGRENERGY.NS,345.75,165.66K,Industrial Services,Engineering & Construction,96.0,42.0,26.0,98.0,117.90K,99.49K,490.8,69.05,-29.55
69,MAHASTEEL.NS,737.15,3.59K,Non-Energy Minerals,Steel,96.0,19.0,64.0,96.0,11.78K,22.68K,1032.0,221.9,-28.57
71,MTARTECH.NS,3745.0,204.44K,Electronic Technology,Aerospace & Defense,96.0,97.0,96.0,97.0,531.12K,640.86K,3786.2,1155.6,-1.09
74,SALSTEEL.NS,47.65,37.33K,Non-Energy Minerals,Steel,96.0,88.0,90.0,98.0,113.95K,97.13K,48.71,14.37,-2.18
80,LUMAXTECH.NS,1691.0,282.88K,Producer Manufacturing,Auto Parts: Oem,96.0,87.0,92.0,94.0,263.45K,495.43K,1823.9,449.0,-7.29
82,RMDRIP.NS,118.52,3906.92K,Producer Manufacturing,Industrial Machinery,96.0,93.0,96.0,94.0,2930.47K,4972.04K,118.6,33.1,-0.07
83,INFOBEAN.NS,900.65,424.23K,Technology Services,Packaged Software,96.0,85.0,97.0,91.0,453.73K,667.04K,1030.0,270.55,-12.56
93,LUMAXIND.NS,6197.6,30.82K,Producer Manufacturing,Auto Parts: Oem,96.0,88.0,92.0,95.0,39.72K,127.55K,6934.5,2100.05,-10.63
95,SOMATEX.NS,121.66,6.26K,Process Industries,Textiles,96.0,65.0,33.0,93.0,10.73K,12.16K,161.25,34.53,-24.55
96,VENUSREM.NS,786.6,24.66K,Health Technology,Pharmaceuticals: Major,96.0,65.0,95.0,94.0,72.47K,22.77K,839.95,277.95,-6.35
97,AVANTIFEED.NS,1361.55,1422.12K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,97.0,96.0,1786.70K,5565.72K,1489.0,601.55,-8.56
100,IZMO.NS,864.2,952.09K,Technology Services,Packaged Software,95.0,94.0,39.0,96.0,164.47K,609.12K,1374.7,229.7,-37.14
105,APEX.NS,434.6,2477.45K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,98.0,96.0,95.0,2121.50K,5090.02K,487.95,186.55,-10.93
