Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,44,0,87,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,90,92,91,88,NDLVENTURE.NS
3,Discount Stores,Retail Trade,86,71,0,58,SPICELOUNG.BO
4,Major Banks,Finance,82,66,80,84,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,RBLBANK.NS,FEDERALBNK.NS,CANBK.NS,SOUTHBANK.NS,MAHABANK.NS,BANKBARODA.NS,IDBI.NS,PNB.NS,AXISBANK.NS,BANDHANBNK.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
5,Real Estate Investment Trusts,Finance,80,56,78,79,"FUNDVISER.BO,MINDSPACE.BO,BIRET.BO,KRT.BO,ANNAINFRA.BO,INDUSINVIT.BO,NXST.BO,EMBASSY.BO"
6,Life/Health Insurance,Finance,74,65,74,73,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,BAJAJFINSV.NS,LICI.NS,STARHEALTH.NS,NIVABUPA.NS"
7,Computer Peripherals,Electronic Technology,73,64,61,72,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Precious Metals,Non-Energy Minerals,73,50,88,83,"DECNGOLD.BO,MIDWEST.BO"
9,Motor Vehicles,Consumer Durables,70,57,63,65,"FORCEMOT.NS,SMLMAH.NS,ATHERENERG.NS,TMCV.NS,EICHERMOT.NS,ZELIO.BO,TVSMOTOR.NS,HEROMOTOCO.NS,SANDHAR.NS,MARUTI.NS,M&M.NS,ATULAUTO.NS,HYUNDAI.NS,TMPV.NS,SEVL.BO,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
10,Drugstore Chains,Retail Trade,70,73,77,71,MEDPLUS.NS
11,Beverages: Non-Alcoholic,Consumer Non-Durables,69,64,83,64,"ORIBEVER.BO,VBL.NS"
12,Computer Communications,Electronic Technology,68,33,49,74,KERNEX.NS
13,Wireless Telecommunications,Communications,66,46,48,62,"BHARTIARTL.NS,BHARTIHEXA.NS"
14,Specialty Insurance,Finance,66,66,66,71,"ICICIGI.NS,GICRE.NS"
15,Biotechnology,Health Technology,66,76,72,71,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,ANL.BO,FABTECH.NS"
16,Auto Parts: Oem,Producer Manufacturing,65,66,62,62,"LUMAXTECH.NS,SANSERA.NS,LUMAXIND.NS,BHARATSE.NS,JAMNAAUTO.NS,RACLGEAR.NS,SJS.NS,RICOAUTO.NS,BELRISE.NS,CUMMINSIND.NS,MOTHERSON.NS,DIVGIITTS.NS,SHRIPISTON.NS,GNA.NS,GABRIEL.NS,ZFCVINDIA.NS,PRICOLLTD.NS,FIEMIND.NS,TVSHLTD.NS,EMMFORCE.BO,AUTOAXLES.NS,CIEINDIA.NS,WHEELS.NS,UNIPARTS.NS,KROSS.NS,CARRARO.NS,TENNIND.NS,JAYUSH.BO,OMAXAUTO.NS,INDNIPPON.NS,KINETICENG.BO,SONACOMS.NS,MSUMI.NS,BOSCHLTD.NS,MINDACORP.NS,SSWL.NS,RML.NS,UNOMINDA.NS,AUTOIND.NS,ESCORTS.NS,PORWAL.BO,SHARDAMOTR.NS,JMA.NS,NRBBEARING.NS,PPAP.NS,MACPLASQ.BO,MUNJALAU.NS,SNL.BO,HIMTEK.BO,MUNJALSHOW.NS,VARROC.NS,SWARAJENG.NS,MENNPIS.BO,SUPRAJIT.NS,ACGL.BO,SKFINDUS.NS,HITECHGEAR.NS,KALYANIFRG.NS,SHANTIGEAR.NS,GSAUTO.BO,SUNDRMFAST.NS,HINDCOMPOS.NS,ASKAUTOLTD.NS,ASAL.NS,BIMETAL.BO,ALICON.NS,REMSONSIND.NS,NDRAUTO.NS,EXIDEIND.NS,SAMKRG.BO,ENKEIWHEL.BO,JBMA.NS,RANEHOLDIN.NS,ZFSTEERING.BO,SUNDRMBRAK.NS,JAGANLAM.BO,ISTLTD.BO,SUNCLAY.NS,UCAL.NS,PRECAM.NS,SALAUTO.BO,IGARASHI.NS,RASANDIK.BO,KRANTI.BO,SINTERCOM.NS"
