Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,ARIHANT.NS,808.8,2.67K,Finance,Real Estate Development,98.0,33.0,,,49.2036,48.0607,6.96K,10.17K,1100.0,39.65,8.79B,No,858.54,,852.43,
18,EASTSILK.NS,49.45,0.05K,Process Industries,Textiles,98.0,20.0,2.0,2.0,2.6864,2.5557,1.41K,0.62K,99.25,1.8,247.25M,No,54.45,65.0,53.14,64.27
19,BATLIBOI.NS,83.07,26.42K,Producer Manufacturing,Industrial Machinery,98.0,78.0,,,4.0,4.0,34.93K,111.45K,97.45,15.7,3.92B,No,80.75,,80.26,
28,STLTECH.NS,555.9,2038.14K,Technology Services,Information Technology Services,98.0,9.0,98.0,98.0,33.5929,30.5143,4876.41K,2031.99K,679.9,84.6,285.67B,No,510.36,232.02,537.64,288.31
40,SIGMAADV.NS,541.35,595.04K,Technology Services,Information Technology Services,97.0,92.0,98.0,97.0,30.5464,24.6036,454.62K,376.91K,638.1,95.53,95.41B,No,426.24,241.11,455.98,276.02
52,PHCAP.BO,967.45,2.48K,Finance,Investment Banks/Brokers,97.0,76.0,90.0,97.0,26.5786,26.5786,3.21K,2.54K,1005.0,165.05,2.90B,No,849.79,505.04,876.97,660.41
58,UFBL.NS,708.5,73.28K,Consumer Services,Restaurants,97.0,96.0,98.0,98.0,35.0393,33.8036,436.60K,220.53K,735.0,172.34,27.69B,No,513.01,293.93,556.42,342.51
61,MTARTECH.NS,7006.5,140.70K,Electronic Technology,Aerospace & Defense,97.0,14.0,95.0,97.0,384.2857,349.25,1612.08K,359.95K,8714.0,1390.5,215.52B,No,7308.6,4027.4,7474.5,4844.69
102,BAJAJCON.NS,620.25,391.55K,Consumer Non-Durables,Household/Personal Care,95.0,80.0,93.0,97.0,21.1536,21.1214,1409.46K,580.86K,632.6,220.1,81.02B,No,559.8,375.02,579.21,429.58
106,RAPICUT.BO,245.1,9.94K,Non-Energy Minerals,Other Metals/Minerals,95.0,94.0,89.0,95.0,13.0571,12.55,12.30K,20.34K,263.0,66.66,1.32B,No,194.14,138.95,200.87,165.36
