Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,32,95,92,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,40,55,12,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,80,59,89,76,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Biotechnology,Health Technology,75,67,63,74,"TITANBIO.BO,RUBICON.NS,FERMENTA.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
5,Catalog/Specialty Distribution,Retail Trade,71,90,82,64,ETHOSLTD.NS
6,Electronics Distributors,Distribution Services,69,62,69,61,"RPTECH.NS,CNL.NS,REDINGTON.NS,OPTIEMUS.NS,PANIDPR.BO,LABELKRAFT.BO,COLAB.BO,ACCEDERE.BO,PALREDTEC.NS,BRISK.BO,MISQUITA.BO"
7,Contract Drilling,Industrial Services,69,83,73,64,JINDRILL.NS
8,Miscellaneous,Miscellaneous,66,63,67,61,"INOVSYNTH.BO,ASHIKAG.NS,SCILAL.NS"
9,Electronic Production Equipment,Electronic Technology,65,67,67,77,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,SELECTRIC.BO,DIXON.NS,PGEL.NS,CONTAINE.BO,KAYNES.NS,ELIN.NS"
10,Telecommunications Equipment,Electronic Technology,65,33,65,67,"HFCL.NS,ASTRAMICRO.NS,SMARTLINK.NS,ONIDA.NS,ROSSTECH.NS,ADCINDIA.BO,DCI.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,BPL.NS,SALORAINTL.BO"
11,Commercial Printing/Forms,Commercial Services,64,72,78,71,"DJML.NS,INLANPR.BO,TCPLPACK.NS,REPRO.NS"
12,Pharmaceuticals: Generic,Health Technology,63,22,60,54,"NUTRICIRCLE.BO,ZIMLAB.NS,JAGSNPHARM.NS,ZENLABS.BO,DENISCHEM.BO"
13,Department Stores,Retail Trade,63,86,88,60,SHOPERSTOP.NS
14,Computer Peripherals,Electronic Technology,62,49,64,64,"NETWEB.NS,PANACHE.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
15,Motor Vehicles,Consumer Durables,62,64,64,57,"ZELIO.BO,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,SANDHAR.NS,ATULAUTO.NS,EICHERMOT.NS,TMCV.NS,HYUNDAI.NS,HEROMOTOCO.NS,OLECTRA.NS,M&M.NS,OLAELEC.NS,MARUTI.NS,FORCEMOT.NS,ATLASCYCLE.NS,TMPV.NS,SEVL.BO"
16,Auto Parts: Oem,Producer Manufacturing,61,53,61,60,"AMS.BO,SANSERA.NS,SEDEMAC.NS,UNIPARTS.NS,NRBBEARING.NS,SHRIPISTON.NS,SJS.NS,EMMFORCE.BO,SONACOMS.NS,WHEELS.NS,GNA.NS,DIVGIITTS.NS,RML.NS,INDNIPPON.NS,RICOAUTO.NS,SSWL.NS,GABRIEL.NS,RANEHOLDIN.NS,BELRISE.NS,PRICOLLTD.NS,HIMTEK.BO,MINDACORP.NS,BHARATSE.NS,MOTHERSON.NS,PPAP.NS,MENNPIS.NS,OMAXAUTO.NS,MUNJALAU.NS,JAMNAAUTO.NS,AFLTD.BO,BIMETAL.NS,CUMMINSIND.NS,EXIDEIND.NS,VARROC.NS,LUMAXTECH.NS,LUMAXIND.NS,ASKAUTOLTD.NS,SUPRAJIT.NS,AUTOIND.NS,ACGL.BO,SUNDRMBRAK.NS,RACLGEAR.NS,BOSCHLTD.NS,FIEMIND.NS,SKFINDUS.NS,MUNJALSHOW.NS,SUNDRMFAST.NS,KROSS.NS,TVSHLTD.NS,JBMA.NS,UNOMINDA.NS,IGARASHI.NS,ZFCVINDIA.NS,JAYUSH.BO,CARRARO.NS,AUTOAXLES.NS,PORWAL.BO,SNL.BO,JMA.NS,NDRAUTO.NS,TENNIND.NS,UCAL.NS,ASAL.NS,SHARDAMOTR.NS,MSUMI.NS,ARISINT.BO,CIEINDIA.NS,SAMKRG.BO,SINTERCOM.NS,HINDCOMPOS.NS,MACPLASQ.BO,KALYANIFRG.NS,SWARAJENG.NS,ESCORTS.NS,KINETICENG.BO,ALICON.NS,RASANDIK.BO,ISTLTD.BO,PRECAM.NS,HITECHGEAR.NS,SHANTIGEAR.NS,SUNCLAY.NS,ZFSTEERING.NS,ENKEIWHEL.BO,SALAUTO.BO,JAGANLAM.BO,REMSONSIND.NS,KRANTI.BO"
17,Aerospace & Defense,Electronic Technology,61,40,56,66,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
18,Cable/Satellite Tv,Consumer Services,60,30,56,62,"NDLVENTURE.NS,DEN.NS"
19,Hospital/Nursing Management,Health Services,60,46,59,60,"KOVAI.NS,KMCSHIL.BO,PARKHOSPS.NS,HANNAH.BO,ASTERDM.NS,ARTEMISMED.NS,MEDANTA.NS,KIMS.NS,ASARFI.BO,RAINBOW.NS,APOLLOHOSP.NS,JLHL.NS,YATHARTH.NS,GKSL.NS,GPTHEALTH.NS,HCG.NS,NH.NS,SHANMUGA.BO,MAXHEALTH.NS,FORTIS.NS,SHARMEH.BO,KKSHL.BO,CMMHOSP.BO,SHALBY.NS,AASHKA.BO,NGIND.BO,INDRAMEDCO.NS,FORTISMLR.BO"
20,Pharmaceuticals: Other,Health Technology,59,49,60,60,"TRANSCHEM.BO,VEERHEALTH.BO,BDH.BO,GRANULES.NS,CHEMKART.BO,AUROPHARMA.NS,SUDEEPPHRM.NS,CORALAB.BO,LUPIN.NS,CRSTCHM.BO,CIPLA.NS,ISHITADR.BO,SANDUPHQ.BO,NATCAPSUQ.NS,AMRUTANJAN.NS,LYKALABS.NS,SOURCENTRL.BO,KERALAYUR.BO"
21,Marine Shipping,Transportation,59,50,51,60,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
22,Regional Banks,Finance,59,61,59,50,"TMB.NS,ESAFSFB.NS,KTKBANK.NS,JSFB.NS,J&KBANK.NS,KARURVYSYA.NS,UJJIVANSFB.NS,MUNOTHFI.BO,IDFCFIRSTB.NS,AUBANK.NS,EQUITASBNK.NS,DCBBANK.NS,SURYODAY.NS,ICICIBANK.NS,CUB.NS,CAPITALSFB.NS,SBIN.NS,JAGSONSER.BO,UCOBANK.NS,FINOPB.NS,MONEYBOXX.NS,DAMCAPITAL.NS,EMERALD.BO,CMBL.BO"
