Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
7,MODMA.BO,54.0,51.5,0.20K,Producer Manufacturing,Metal Fabrication,98.0,75.0,9.0,98.0,2.2379,0.6986,2.37K,0.89K,85.79,1.65,6.29B,No,46.84,55.42,31.97,54.64,42.29,499
8,SAMTELIN.BO,39.0,39.6,1.72K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,0.0,31.0,97.0,2.3136,1.9593,13.88K,17.62K,72.95,1.89,276.43M,No,41.67,52.27,25.89,51.21,34.46,253
58,INDSWFTLAB.NS,329.59,333.51,365.96K,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,96.0,20.1286,17.8586,1578.19K,3095.89K,351.3,87.15,28.66B,No,267.79,233.38,150.86,239.43,172.68,500
73,HFCL.NS,228.01,223.9,12472.83K,Electronic Technology,Telecommunications Equipment,96.0,76.0,92.0,97.0,9.0014,8.7079,33229.45K,19267.50K,234.4,59.82,348.92B,No,210.47,210.26,120.42,211.94,139.87,501
75,VENUSREM.NS,1738.1,1765.6,19.52K,Health Technology,Pharmaceuticals: Major,96.0,64.0,94.0,96.0,92.0071,90.45,87.99K,55.42K,2044.3,424.0,23.26B,No,1636.89,1720.48,1078.59,1718.8,1226.67,499
76,YASHO.NS,4400.0,4284.2002,81.86K,Consumer Non-Durables,Food: Specialty/Candy,96.0,96.0,98.0,97.0,286.7214,277.4928,60.16K,78.53K,4994.0,1130.0,53.03B,No,4042.52,3387.2,2028.82,3446.77,2240.28,498
86,CRYOGENIC.BO,400.3,408.45,14.25K,Industrial Services,Oilfield Services/Equipment,96.0,96.0,97.0,96.0,13.6179,10.3786,29.94K,11.85K,400.3,103.55,5.72B,No,344.96,309.11,215.96,311.21,228.2,278
93,OMNI.NS,581.0,574.0,376.08K,Producer Manufacturing,Metal Fabrication,96.0,37.0,83.0,,51.9179,51.9143,1174.21K,2491.24K,764.85,176.25,71.85B,No,595.41,554.9,,551.32,,118
100,MOREPENLAB.NS,96.01,96.47,25555.12K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,96.0,6.7614,6.4836,18907.61K,30467.58K,97.5,33.05,52.61B,No,75.02,63.94,46.93,65.31,48.97,501
102,MTARTECH.NS,7029.5,7113.5,50.65K,Electronic Technology,Aerospace & Defense,96.0,88.0,15.0,93.0,305.6786,242.6786,930.82K,134.49K,8714.0,1390.5,216.22B,No,6553.85,6894.4,4750.07,6923.35,5643.89,501
103,DIACABS.NS,356.1,353.9,524.22K,Producer Manufacturing,Electrical Products,96.0,93.0,96.0,96.0,18.7107,18.4679,6415.05K,1334.37K,379.0,115.57,212.97B,No,346.32,272.97,179.64,277.36,194.44,501
105,MODISONLTD.NS,387.15,405.95,170.21K,Industrial Services,Engineering & Construction,96.0,94.0,98.0,97.0,17.8071,14.45,213.51K,153.58K,401.8,114.0,12.56B,No,311.14,305.82,197.61,308.77,216.5,500
109,AMRAPLIN.BO,34.35,34.54,2.85K,Technology Services,Packaged Software,95.0,55.0,97.0,96.0,2.6621,2.6621,30.20K,14.12K,44.77,12.65,1.77B,No,35.69,35.67,20.86,35.51,23.05,498
111,E2E.NS,621.6,623.85,461.72K,Technology Services,Information Technology Services,95.0,92.0,95.0,96.0,40.0714,38.7036,2034.80K,1523.76K,698.0,183.36,127.71B,No,592.14,484.04,318.31,492.07,355.03,501
125,UTLSOLAR.NS,477.4,477.5,321.81K,Electronic Technology,Semiconductors,95.0,92.0,95.0,96.0,23.15,22.3929,502.89K,690.72K,490.0,172.0,146.51B,No,411.55,371.17,,376.66,286.91,190
136,SHILPAMED.NS,814.95,820.95,709.81K,Health Technology,Pharmaceuticals: Major,95.0,95.0,94.0,96.0,36.8679,35.2464,1922.36K,2178.76K,834.1,259.5,159.39B,No,732.87,650.29,440.16,659.35,484.49,501
149,CHOKSI.BO,240.9,249.9,0.82K,Health Technology,Medical Specialties,94.0,93.0,95.0,92.0,20.4036,20.1321,6.75K,6.36K,266.45,75.0,1.37B,No,234.14,194.36,147.28,197.2,162.4,498
153,TFCILTD.NS,130.99,132.76,8896.25K,Finance,Finance/Rental/Leasing,94.0,98.0,96.0,91.0,4.8836,4.545,11457.61K,19290.26K,134.92,51.0,60.65B,No,113.36,92.68,75.05,94.71,78.81,501
156,PPARIVAH.BO,289.0,282.4,36.00K,Transportation,Marine Shipping,94.0,92.0,95.0,91.0,10.0,9.0857,44.03K,14.28K,290.95,108.0,3.28B,No,249.27,229.32,175.97,235.31,183.87,351
165,SHADOWFAX.NS,255.39,258.0,17512.84K,Technology Services,Packaged Software,94.0,85.0,82.0,95.0,11.7714,11.6836,7435.07K,4875.09K,268.65,98.55,149.80B,No,242.4,229.66,,232.56,174.72,143
173,SHARDUL.NS,52.63,52.73,11.82K,Finance,Investment Banks/Brokers,94.0,18.0,96.0,,2.4971,1.8879,15.84K,35.50K,60.0,23.05,4.60B,No,47.54,40.74,,41.23,,87
176,SGMART.NS,820.35,805.2,120.93K,Utilities,Electric Utilities,94.0,89.0,85.0,93.0,28.9857,28.8143,512.88K,385.15K,824.0,313.1,103.39B,No,735.51,667.46,501.75,676.53,564.25,235
178,SAPL.BO,3808.0,3634.55,0.81K,Producer Manufacturing,Industrial Machinery,93.0,76.0,95.0,93.0,249.8,191.6536,0.28K,1.42K,4364.0,1840.95,18.14B,No,3832.72,3254.22,2390.29,3305.97,2529.8,499
180,KANORICHEM.NS,153.89,153.43,12.51K,Process Industries,Chemicals: Specialty,93.0,28.0,95.0,94.0,7.7286,7.6771,42.60K,37.17K,164.6,56.0,6.72B,No,151.39,139.86,92.78,142.68,99.79,501
181,KMEW.NS,2725.6,2691.8,55.03K,Producer Manufacturing,Trucks/Construction/Farm Machinery,93.0,84.0,84.0,89.0,115.0928,113.6428,124.20K,132.75K,2999.9,851.65,67.05B,No,2605.91,2412.05,1889.68,2426.54,1977.55,427
186,AVAX.BO,51.94,52.75,5.00K,Distribution Services,Wholesale Distributors,93.0,60.0,61.0,85.0,1.9293,1.3979,6.79K,3.90K,55.4,12.53,431.79M,No,50.52,50.58,40.34,50.3,45.25,400
207,SHREEJISPG.NS,620.55,613.35,898.33K,Transportation,Other Transportation,93.0,48.0,88.0,86.0,29.05,28.7857,1088.51K,1412.81K,681.55,222.0,101.10B,No,642.41,577.41,423.21,586.85,458.58,248
219,AFCOM.BO,1544.0,1547.95,54.84K,Transportation,Airlines,92.0,84.0,94.0,91.0,76.1286,74.2321,122.62K,111.52K,1587.0,637.85,44.33B,No,1458.21,1361.47,965.12,1393.69,1018.34,498
229,SENORES.NS,1513.3,1513.3,93.57K,Health Technology,Pharmaceuticals: Major,92.0,73.0,87.0,93.0,56.1286,56.0786,342.68K,254.53K,1577.5,662.45,69.69B,No,1419.13,1381.23,985.23,1381.63,1055.61,412
252,SUSAN.BO,320.75,311.15,164.00K,Producer Manufacturing,Electrical Products,91.0,95.0,,,20.9429,20.0821,380.45K,307.80K,325.0,180.6,6.52B,No,252.09,,,242.53,,47
253,EBGNG.NS,606.2,624.75,540.96K,Technology Services,Information Technology Services,91.0,78.0,86.0,92.0,30.2321,30.1786,746.37K,579.69K,689.5,239.0,69.11B,No,562.68,565.76,407.85,568.38,447.28,265
257,BLSE.NS,320.9,321.1,389.90K,Technology Services,Internet Software/Services,91.0,89.0,92.0,93.0,10.8964,10.5071,847.50K,543.07K,328.1,124.3,29.09B,No,308.48,274.1,208.52,278.37,210.3,501
263,KAPSTON.NS,528.2,524.8,27.42K,Commercial Services,Miscellaneous Commercial Services,91.0,83.0,94.0,77.0,29.3321,27.0357,56.43K,108.56K,600.0,237.2,16.07B,No,522.64,441.71,355.64,450.72,373.79,501
267,SYRMA.NS,1439.3,1443.7,602.87K,Electronic Technology,Electronic Production Equipment,91.0,62.0,88.0,90.0,55.0929,53.3929,1403.07K,1372.45K,1543.0,634.5,277.25B,No,1426.62,1397.63,996.45,1394.58,1083.23,501
272,DOLPHIN.NS,645.1,621.6,96.38K,Industrial Services,Oilfield Services/Equipment,91.0,98.0,93.0,89.0,39.0429,38.6964,48.91K,229.86K,655.0,322.0,25.81B,No,467.66,415.68,410.31,423.84,415.59,501
312,ASTONEALAB.BO,279.0,280.0,1.00K,Health Technology,Pharmaceuticals: Major,90.0,65.0,89.0,91.0,3.9107,1.5714,5.08K,1.80K,301.3,118.0,2.93B,No,272.6,269.48,192.48,271.4,207.98,305
316,NINSYS.NS,715.2,729.2,7.16K,Technology Services,Packaged Software,90.0,3.0,65.0,95.0,37.6786,36.9714,6.27K,4.43K,935.0,281.05,13.29B,No,753.8,798.85,524.55,798.83,570.07,500
320,SUDEEPPHRM.NS,1111.8,1107.8,174.52K,Health Technology,Pharmaceuticals: Other,89.0,95.0,94.0,90.0,66.5929,64.6214,351.78K,387.48K,1180.0,524.05,125.58B,No,1000.99,903.51,,908.83,739.75,184
323,CHENNPETRO.NS,1393.5,1390.5,882.64K,Energy Minerals,Oil Refining/Marketing,89.0,76.0,87.0,88.0,73.8357,71.5357,1878.35K,3859.64K,1489.7,639.8,207.51B,No,1315.17,1221.94,1030.77,1217.33,1077.03,501
324,NEULANDLAB.NS,23301.0,23568.0,29.21K,Health Technology,Pharmaceuticals: Major,89.0,92.0,88.0,91.0,915.2143,819.3571,65.72K,185.31K,23881.0,11500.0,298.95B,No,21525.35,19639.36,16153.2,19925.5,16247.87,501
335,UNIMECH.NS,1491.4,1508.3,131.54K,Producer Manufacturing,Industrial Machinery,89.0,90.0,93.0,90.0,68.8286,65.2786,189.94K,262.66K,1555.0,695.0,75.92B,No,1373.74,1261.09,1012.35,1289.03,1044.81,410
340,LOKESHMACH.NS,321.4,329.4,20.67K,Technology Services,Information Technology Services,89.0,23.0,78.0,92.0,9.5393,7.7964,24.40K,19.79K,358.25,138.96,7.01B,No,337.76,319.33,231.45,320.77,256.23,500
343,DALMIASUG.NS,497.95,508.1,1577.49K,Process Industries,Agricultural Commodities/Milling,89.0,95.0,91.0,90.0,29.2964,29.0179,568.02K,870.83K,517.0,261.4,40.30B,No,413.56,374.63,334.72,376.54,349.25,499
377,JGCHEM.NS,621.85,619.9,161.55K,Process Industries,Chemicals: Specialty,88.0,93.0,93.0,89.0,36.875,36.5429,448.69K,1631.22K,663.1,298.4,24.37B,No,567.66,492.55,403.05,496.86,415.13,500
394,CLFL.BO,59.0,55.68,0.06K,Finance,Finance/Rental/Leasing,87.0,68.0,72.0,83.0,5.8029,5.3357,0.81K,0.24K,63.19,30.61,722.76M,No,57.54,56.42,47.93,56.89,50.38,498
401,NILKAMAL.NS,2053.6,2043.7,36.61K,Consumer Durables,Home Furnishings,87.0,91.0,94.0,84.0,101.9,101.9,117.98K,191.07K,2105.0,1050.5,30.75B,No,1847.15,1549.09,1401.33,1576.44,1394.55,499
403,SICALLOG.NS,111.21,110.35,20.69K,Transportation,Other Transportation,87.0,82.0,95.0,86.0,6.9071,6.5257,70.96K,47.17K,122.5,60.11,8.87B,No,108.59,99.58,83.43,100.68,80.17,498
412,SJS.NS,2497.4,2497.8999,160.24K,Producer Manufacturing,Auto Parts: Oem,87.0,76.0,81.0,81.0,106.6143,104.9285,124.59K,238.68K,2590.0,1285.9,79.98B,No,2443.51,2296.18,1896.06,2310.61,1965.41,500
417,PONNIERODE.NS,419.55,421.35,146.75K,Process Industries,Agricultural Commodities/Milling,87.0,93.0,88.0,88.0,19.5857,18.9071,32.09K,99.62K,424.0,252.4,3.61B,No,338.28,326.65,294.09,329.09,302.46,499
426,BALRAMCHIN.NS,729.35,767.1,19992.31K,Process Industries,Agricultural Commodities/Milling,86.0,87.0,87.0,88.0,34.8,33.4714,1235.15K,4137.20K,780.95,393.55,154.23B,No,639.9,597.01,505.43,598.36,528.73,501
428,HUHTAMAKI.NS,273.85,274.6,77.32K,Process Industries,Containers/Packaging,86.0,15.0,94.0,86.0,11.5036,11.3179,1221.36K,208.02K,330.0,148.6,20.68B,No,286.35,244.68,202.6,248.97,198.86,501
430,SEAMECLTD.NS,1674.3,1699.0,88.44K,Industrial Services,Oilfield Services/Equipment,86.0,87.0,53.0,69.0,57.8286,57.6429,81.87K,152.19K,1717.4,771.75,42.72B,No,1523.6,1465.13,1322.95,1469.43,1460.8,499
431,ECOBOAR.BO,63.49,64.89,9.38K,Non-Energy Minerals,Forest Products,86.0,87.0,47.0,68.0,3.9329,3.7643,8.60K,9.19K,77.8,29.5,1.68B,No,57.0,56.13,54.63,56.39,59.27,498
433,BALAMINES.NS,2078.2,2078.8999,112.27K,Process Industries,Chemicals: Specialty,86.0,8.0,69.0,93.0,80.35,80.35,375.79K,108.13K,2443.6,968.1,67.34B,No,2114.12,2160.37,1491.64,2157.48,1601.74,501
442,QPOWER.NS,1305.6,1334.9,166.79K,Producer Manufacturing,Electrical Products,86.0,87.0,72.0,88.0,58.2286,47.1786,182.72K,298.97K,1441.0,581.0,101.11B,No,1201.35,1201.26,974.69,1200.11,1066.99,371
443,IKOMA.BO,62.77,64.0,26.85K,Producer Manufacturing,Building Products,86.0,18.0,30.0,97.0,3.5486,3.4686,104.16K,71.11K,85.5,13.81,1.46B,No,65.38,68.3,46.44,68.79,47.62,498
447,DHAMPURE.BO,153.85,161.9,30.64K,Process Industries,Agricultural Commodities/Milling,86.0,93.0,85.0,78.0,12.2571,12.1214,6.42K,14.49K,166.0,82.0,1.34B,No,137.33,127.77,113.16,129.12,120.06,498
449,PARKHOSPS.NS,274.55,272.6,453.06K,Health Services,Hospital/Nursing Management,86.0,31.0,56.0,88.0,9.0393,9.0286,860.64K,506.40K,305.0,138.1,118.59B,No,281.96,282.44,,283.9,239.31,171
452,GALXBRG.BO,882.05,888.1,0.16K,Producer Manufacturing,Metal Fabrication,86.0,40.0,95.0,85.0,46.3607,45.0964,2.28K,2.01K,1096.4,412.2,2.80B,No,887.17,829.11,613.18,843.2,610.31,498
457,TCPLPACK.NS,4101.3,4100.8999,4.47K,Commercial Services,Commercial Printing/Forms,86.0,91.0,93.0,81.0,246.7214,244.5571,17.68K,77.83K,4410.9,2200.0,37.24B,No,3606.29,3256.47,2890.01,3293.78,2828.19,500
