Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,93,93,76,95,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,79,0,18,86,KERNEX.NS
3,Biotechnology,Health Technology,70,62,63,72,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO,FERMENTA.NS,FABTECH.NS"
4,Food: Meat/Fish/Dairy,Consumer Non-Durables,70,72,70,62,"SCPL.NS,ESSEX.BO,MILKYMIST.NS,CHATHA.BO,KWIL.NS,HATSUN.NS,SCAGRO.BO,MUKKA.NS,APEX.NS,PARAGMILK.NS,HERITGFOOD.NS,NCCBLUE.BO,MODAIRY.BO,DODLA.NS"
5,Airlines,Transportation,70,37,59,67,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
6,Contract Drilling,Industrial Services,67,80,57,64,JINDRILL.NS
7,Oilfield Services/Equipment,Industrial Services,65,64,64,67,"CRYOGENIC.BO,TRISHAKT.BO,DEEPINDS.NS,DOLPHIN.NS,ALPHAGEO.NS,SEAMECLTD.NS,UNIDT.NS,RVTH.NS,OILCOUNTUB.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
8,Oil & Gas Production,Energy Minerals,64,64,78,65,"ASIANENE.NS,PRABHA.NS,VOGL.NS,BHAGWOX.BO"
9,Electronic Production Equipment,Electronic Technology,63,52,70,68,"CYIENTDLM.NS,AVALON.NS,SYRMA.NS,APOLLO.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,ELIN.NS"
10,Pharmaceuticals: Major,Health Technology,62,58,59,62,"VINRKLB.BO,PARMAX.BO,BLISSGVS.NS,INDSWFTLAB.NS,NOVARTIND.NS,MOREPENLAB.NS,BAFNAPH.NS,SHILPAMED.NS,SAKAR.NS,VENUSREM.NS,VIKRAMTH.BO,VALIANTLAB.NS,SUVEN.NS,LAURUSLABS.NS,MARKSANS.NS,ACUTAAS.NS,SENORES.NS,AMANTA.NS,ASTONEALAB.BO,SIGACHI.NS,COLINZ.BO,GLAND.NS,NEULANDLAB.NS,KOPRAN.NS,DIVISLAB.NS,ALIVUS.NS,WOCKPHARMA.NS,INNOVACAP.NS,MEDICAPQ.NS,CORONA.NS,SMRUTHIORG.BO,WINDLAS.NS,NGLFINE.NS,ORCHPHARMA.NS,CAPLIPOINT.NS,THEMISMED.NS,IPCALAB.NS,ANG.BO,HEXAGON.NS,BETA.NS,BALPHARMA.NS,GODAVARI.BO,SHUKRAPHAR.NS,AAREYDRUGS.NS,SUDARSHAN.BO,SHAMROIN.BO,NOVELIX.BO,EMCURE.NS,PHRMASI.BO,HESTERBIO.NS,RPGLIFE.NS,STAR.NS,UNICHEMLAB.NS,PPLPHARMA.NS,AMBALALSA.NS,SMSPHARMA.NS,BPLPHARMA.NS,SPARC.NS,SOLARA.NS,GUFICBIO.NS,VIYASH.NS,SUPRIYA.NS,AJANTPHARM.NS,SGRL.NS,TORNTPHARM.NS,GLAXO.NS,GUJTHEM.NS,TTKHLTCARE.NS,PANJON.BO,BRAWN.BO,AARTIPHARM.NS,ALEMBICLTD.NS,ALBERTDAVD.NS,ANUHPHR.NS,HIKAL.NS,GLENMARK.NS,INDGN.NS,SAIPARENT.NS,BLUEJET.NS,AARTIDRUGS.NS,MAKERSL.NS,ZYDUSLIFE.NS,TLL.BO,SUNLOC.NS,MEDICAMEQ.NS,CONCORD.BO,GUJTERC.BO,LINCOLN.NS,MANGALAM.NS,HAMPS.BO,INDOCO.NS,SUNPHARMA.NS,KILITCH.NS,PRAVEG.NS,JUBLPHARMA.NS,PARNAXLAB.NS,BIOFILCHEM.NS,APLLTD.NS,SANJIVIN.BO,FREDUN.NS,BIOCON.NS,AUROLAB.BO,ANURAS.NS,KPL.NS,MERCURYLAB.BO,BAJAJHCARE.NS,JENBURPH.NS,OXYGENTAPH.BO,COHANCE.NS,ROOPAIND.BO,ZENOTECH.BO,MANKIND.NS,KREBSBIO.NS,ALKEM.NS,ONESOURCE.NS,PANACEABIO.NS,VRL.BO,WANBURY.NS,ERIS.NS,PGHL.NS,TYCHE.BO,NATCOPHARM.NS,ABBOTINDIA.NS,LACTOSE.BO,KIMIABL.BO,SHELTER.BO,PANCHSHEEL.BO,DRREDDY.NS,SANOFICONR.NS,PFIZER.NS,FDC.NS,ZOTA.NS,ALPA.NS,DCAL.NS,SANOFI.NS,MEDICO.NS,BROOKS.NS,PHARMAID.BO,ASTRAZEN.NS,STARSOURCE.BO,SYSCHEM.BO"
11,Catalog/Specialty Distribution,Retail Trade,62,32,67,61,ETHOSLTD.NS
12,Publishing: Books/Magazines,Consumer Services,62,54,68,65,"MPSLTD.NS,DACHEPALLI.BO,SCHAND.NS"
13,Pharmaceuticals: Generic,Health Technology,62,73,47,58,"ZIMLAB.NS,ZENLABS.BO,NUTRICIRCLE.BO,JAGSNPHARM.NS,DENISCHEM.BO"
